mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
59048.46,8.29e-17,2.81e-18,8.365888888888889e-17,5.980481481481481e-18
59054.46,8e-17,2.65e-18,8.349222222222223e-17,5.990703703703704e-18
59057.42,8.59e-17,4.02e-18,8.332888888888889e-17,6.026962962962963e-18
59062.42,8.39e-17,1.05e-17,8.383e-17,6.029148148148149e-18
59066.4,1.02e-16,1.55e-17,8.391666666666667e-17,6.064444444444444e-18
59073.42,9.38e-17,5.71e-18,8.453666666666666e-17,6.214574074074075e-18
59075.45,9.393333333333332e-17,2.8433333333333332e-18,8.541666666666667e-17,5.937592592592592e-18
59076.46,9.46e-17,4.78e-18,8.620333333333335e-17,5.8578333333333325e-18
59076.49,8.64e-17,3.99e-18,8.568666666666667e-17,6.350851851851852e-18
59077.43,8.74e-17,2.95e-18,8.546666666666666e-17,6.557703703703702e-18
59080.48,9.15e-17,3.54e-18,8.538666666666667e-17,6.61211111111111e-18
59082.41,8.856666666666667e-17,3.933333333333333e-18,8.482000000000002e-17,6.6444814814814796e-18
59084.39,7.75e-17,3.42e-18,8.503333333333334e-17,6.363611111111109e-18
59085.43,8.636666666666667e-17,2.9966666666666665e-18,8.448e-17,6.710425925925924e-18
59086.46,8.03e-17,2.6e-18,8.373000000000001e-17,6.963018518518516e-18
59089.38,7.86e-17,4.53e-18,8.376333333333334e-17,6.824629629629628e-18
59089.42,8.08e-17,3.72e-18,8.357444444444444e-17,6.892685185185183e-18
59090.39,9.253333333333333e-17,4.993333333333333e-18,8.341444444444443e-17,6.9237962962962944e-18
59091.37,8.65e-17,8.28e-18,8.385777777777778e-17,7.523240740740739e-18
59092.37,9.57e-17,1.21e-17,8.388277777777778e-17,7.743037037037035e-18
59092.39,9.289999999999999e-17,8.685e-18,8.339611111111111e-17,7.478499999999998e-18
59099.4,9.42e-17,1.6e-17,8.334611111111111e-17,7.693740740740738e-18
59107.38,6.19e-17,4.63e-18,8.303166666666667e-17,7.706648148148146e-18
59110.34,7.18e-17,6.25e-18,8.28e-17,7.858888888888887e-18
59113.39,8.05e-17,3.3e-18,8.222666666666666e-17,8.018092592592592e-18
59115.42,7.33e-17,3.36e-18,8.139666666666666e-17,8.351907407407405e-18
59116.31,7.42e-17,2.87e-18,8.104833333333333e-17,8.376425925925925e-18
59117.33,6.87e-17,2.48e-18,8.096111111111113e-17,8.641999999999999e-18
59118.44,6.7e-17,2.6e-18,8.09111111111111e-17,8.451462962962963e-18
59119.36,7.92e-17,6.84e-18,8.058055555555556e-17,8.469037037037035e-18
59120.34,7.723333333333334e-17,8.796666666666667e-18,8.003388888888889e-17,8.701240740740738e-18
59120.46,7.52e-17,3.67e-18,7.962555555555555e-17,8.80511111111111e-18
59121.33,9.92e-17,1.22e-17,7.864555555555554e-17,9.49724074074074e-18
59121.35,8.465e-17,1.0065e-17,7.798611111111112e-17,9.275999999999997e-18
59122.34,8.74e-17,1.69e-17,7.725277777777777e-17,9.504537037037036e-18
59128.32,9.23e-17,1.6e-17,7.657944444444444e-17,9.169296296296293e-18
59128.33,8.449999999999999e-17,1.07e-17,7.559611111111112e-17,9.172611111111107e-18
59129.35,8.765e-17,5.885e-18,7.468611111111111e-17,8.986370370370365e-18
59129.36,6.92e-17,7.2e-18,7.468944444444445e-17,8.654759259259256e-18
59130.37,6.25e-17,5.64e-18,7.444777777777777e-17,8.555370370370367e-18
59130.39,8.105e-17,4.91e-18,7.420111111111112e-17,8.502203703703703e-18
59131.37,8.595e-17,6.38e-18,7.42361111111111e-17,8.258148148148145e-18
59134.28,7.6e-17,4.505e-18,7.418277777777777e-17,8.04509259259259e-18
59135.28,7.644999999999999e-17,2.5500000000000003e-18,7.403611111111113e-17,7.909777777777774e-18
59135.29,6.39e-17,2.47e-18,7.429611111111112e-17,7.527574074074072e-18
59136.35,6.635000000000001e-17,2.4850000000000003e-18,7.462944444444444e-17,8.067555555555553e-18
59137.25,5.14e-17,7.03e-18,7.493833333333332e-17,8.45909259259259e-18
59137.27,7.275e-17,4.92e-18,7.523166666666667e-17,8.698185185185182e-18
59138.36,6.45e-17,4.58e-18,7.399833333333333e-17,8.372759259259256e-18
59138.37,7.55e-17,4.16e-18,7.374e-17,8.286407407407406e-18
59139.39,6.34e-17,6.84e-18,7.300333333333333e-17,8.20683333333333e-18
59140.29,6.69e-17,3.33e-18,7.216666666666666e-17,7.875037037037034e-18
59140.3,6.2e-17,3.46e-18,7.318333333333333e-17,8.965685185185183e-18
59140.31,6.455000000000001e-17,1.73e-18,7.256833333333334e-17,8.680555555555555e-18
59141.3,7.31e-17,2.79e-18,7.296833333333333e-17,8.728907407407404e-18
59141.31,7.434999999999999e-17,1.459e-18,7.3575e-17,8.526148148148147e-18
59142.38,7.26e-17,3.33e-18,7.305666666666667e-17,8.620685185185183e-18
59142.39,6.43e-17,3.08e-18,7.250166666666666e-17,8.425111111111109e-18
59144.34,7.48e-17,7.7600000000000005e-19,7.235500000000001e-17,8.48709259259259e-18
59150.4,8.92e-17,1.43e-17,7.161999999999999e-17,9.087185185185184e-18
59154.31,8.65e-17,1.67e-17,7.195333333333333e-17,8.753203703703701e-18
59158.29,8.4e-17,8.91e-18,7.240166666666668e-17,8.695777777777775e-18
59164.27,6.22e-17,6.83e-18,7.299166666666667e-17,8.011388888888886e-18
59167.25,7.69e-17,5.27e-18,7.282666666666667e-17,8.039555555555553e-18
59169.25,6.53e-17,4.98e-18,7.306000000000001e-17,7.749166666666665e-18
59172.24,6.72e-17,3.57e-18,7.296666666666667e-17,7.779722222222222e-18
59185.17,6.92e-17,1.18e-17,7.361e-17,7.633388888888888e-18
59189.15,8.12e-17,7.96e-18,7.426e-17,7.687166666666667e-18
59193.18,8.07e-17,6.64e-18,7.483499999999999e-17,7.868111111111112e-18
59195.18,6.55e-17,3.92e-18,7.5185e-17,8.397722222222223e-18
59198.17,6.93e-17,7.86e-18,7.514666666666667e-17,8.583444444444445e-18
59199.17,7.16e-17,7.61e-18,7.527666666666666e-17,8.903222222222222e-18
59202.17,5.44e-17,6.32e-18,7.481666666666665e-17,9.150055555555558e-18
59204.24,7.39e-17,9.39e-18,7.427666666666666e-17,9.299111111111113e-18
59210.19,7.98e-17,1.4e-17,7.324333333333333e-17,8.960111111111112e-18
59215.14,6.91e-17,1.19e-17,7.210666666666667e-17,8.892555555555556e-18
59216.13,6.78e-17,5.085e-18,7.112666666666667e-17,8.826944444444447e-18
59218.11,7.15e-17,6.63e-18,7.071333333333333e-17,8.946944444444446e-18
59219.19,7.27e-17,6.1e-18,7.002333333333335e-17,9.086000000000002e-18
59220.15,7.57e-17,5.15e-18,6.982333333333333e-17,8.995944444444447e-18
59222.15,7.39e-17,1.31e-17,6.929666666666666e-17,9.228000000000002e-18
59224.16,8.15e-17,7.41e-18,6.870333333333332e-17,8.960500000000003e-18
59230.16,8.18e-17,7.58e-18,6.835333333333333e-17,8.961777777777778e-18
59250.15,8.36e-17,9.78e-18,6.758e-17,8.872222222222225e-18
59252.13,7.32e-17,6.27e-18,6.685333333333333e-17,8.754166666666667e-18
59256.13,7.65e-17,6.96e-18,6.644999999999999e-17,8.676777777777778e-18
