mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
59154.3,1.71e-16,1.6e-17,1.7744444444444443e-16,7.739444444444443e-18
59156.22,1.79e-16,9.24e-18,1.7664444444444445e-16,7.744814814814814e-18
59158.19,1.65e-16,7.57e-18,1.7617777777777776e-16,7.784444444444444e-18
59164.23,1.76e-16,9.81e-18,1.746111111111111e-16,8.205925925925924e-18
59169.27,1.78e-16,5.81e-18,1.7434444444444444e-16,8.386851851851851e-18
59171.17,1.83e-16,4.01e-18,1.7364444444444445e-16,8.407777777777776e-18
59173.17,1.81e-16,1.47e-17,1.731111111111111e-16,8.413518518518516e-18
59179.15,1.86e-16,1.04e-17,1.7239444444444445e-16,8.297777777777777e-18
59181.15,1.49e-16,1.77e-17,1.7226111111111111e-16,8.242407407407407e-18
59183.13,1.98e-16,1.93e-17,1.7172777777777778e-16,8.40111111111111e-18
59185.11,1.71e-16,7.37e-18,1.7065e-16,8.815740740740742e-18
59187.12,1.73e-16,4.13e-18,1.7015e-16,8.961481481481481e-18
59189.13,1.76e-16,5.26e-18,1.7001666666666667e-16,9.580185185185186e-18
59194.21,1.63e-16,7.17e-18,1.7081666666666668e-16,1.0433148148148149e-17
59195.15,1.67e-16,8.43e-18,1.708e-16,1.0552777777777781e-17
59198.09,1.67e-16,5.16e-18,1.7256666666666669e-16,1.1110185185185188e-17
59199.19,1.68e-16,8.1e-18,1.719e-16,1.0944814814814819e-17
59202.15,1.48e-16,8.55e-18,1.7123333333333332e-16,1.1117962962962967e-17
59210.18,1.82e-16,1.76e-17,1.7003333333333332e-16,1.1441481481481488e-17
59215.09,1.65e-16,6.97e-18,1.6876666666666665e-16,1.1764629629629633e-17
59219.11,1.66e-16,4.39e-18,1.6629999999999999e-16,1.3080000000000004e-17
59221.16,1.74e-16,7.44e-18,1.6459999999999998e-16,1.3237592592592596e-17
59223.13,1.7e-16,7.06e-18,1.6309999999999998e-16,1.3265185185185187e-17
59225.11,1.68e-16,6.97e-18,1.6143333333333334e-16,1.305555555555556e-17
59378.43,1.48e-16,4.85e-18,1.6103333333333333e-16,1.2445185185185187e-17
59382.44,1.65e-16,5.18e-18,1.592e-16,1.1647777777777782e-17
59385.44,1.77e-16,4.64e-18,1.5803333333333333e-16,1.1764444444444449e-17
59390.45,1.93e-16,1.31e-17,1.566e-16,1.1956666666666672e-17
59392.45,1.69e-16,1.7e-17,1.549e-16,1.2156666666666669e-17
59397.46,2.01e-16,6.14e-18,1.5379999999999998e-16,1.2049444444444448e-17
59400.41,1.51e-16,4.87e-18,1.5248333333333334e-16,1.2110555555555559e-17
59402.46,1.59e-16,4.84e-18,1.5145e-16,1.2097222222222224e-17
59411.4,1.29e-16,3.89e-18,1.4988333333333336e-16,1.2283333333333335e-17
59414.42,1.38e-16,2.29e-18,1.4908333333333332e-16,1.1691666666666669e-17
59418.44,1.04e-16,1.77e-17,1.4711666666666666e-16,1.1503333333333336e-17
59425.42,1.32e-16,8.965000000000001e-18,1.4608333333333332e-16,1.1548333333333334e-17
59426.46,1.36e-16,5.35e-18,1.4471666666666666e-16,1.1692222222222227e-17
59427.46,1.36e-16,4.75e-18,1.4331666666666666e-16,1.1468333333333334e-17
59429.44,1.37e-16,3.5e-18,1.4195e-16,1.1241111111111113e-17
59430.43,1.43e-16,2.24e-18,1.4065e-16,1.1027222222222223e-17
59434.42,1.36e-16,1.49e-18,1.3985000000000002e-16,1.0745000000000001e-17
59436.42,1.3e-16,1.97e-18,1.3861666666666667e-16,1.0555000000000004e-17
59442.33,1.25e-16,3.94e-18,1.369833333333333e-16,9.945000000000005e-18
59444.42,1.3e-16,4.51e-18,1.3459999999999998e-16,8.908333333333339e-18
59448.36,1.275e-16,2.465e-17,1.3313333333333333e-16,8.508333333333335e-18
59452.34,1.36e-16,9.39e-18,1.3083333333333332e-16,7.095e-18
59454.37,1.21e-16,5.71e-18,1.3048333333333333e-16,7.48611111111111e-18
59455.34,1.24e-16,4.77e-18,1.2948333333333334e-16,7.293888888888888e-18
59458.29,1.23e-16,1.5055000000000002e-18,1.2931666666666667e-16,6.7138888888888885e-18
59459.35,1.34e-16,3.78e-18,1.2888333333333334e-16,6.432777777777777e-18
59461.27,1.25e-16,3.43e-18,1.2961666666666667e-16,5.091666666666665e-18
59462.31,1.32e-16,3.51e-18,1.2931666666666667e-16,4.820555555555557e-18
59462.32,1.29e-16,2.35e-18,1.2908333333333332e-16,4.530555555555556e-18
59464.26,1.29e-16,2.01e-18,1.2885e-16,4.305e-18
59468.43,1.24e-16,3.16e-18,1.2856666666666666e-16,4.141666666666668e-18
59470.36,1.28e-16,2.46e-18,1.279e-16,4.313888888888889e-18
59472.41,1.28e-16,3.94e-18,1.2733333333333332e-16,4.583888888888888e-18
59474.34,1.215e-16,9.47e-18,1.268e-16,4.8761111111111084e-18
59479.2,1.25e-16,2.28e-17,1.2709999999999998e-16,4.5349999999999986e-18
59480.32,1.32e-16,1.46e-17,1.2720000000000003e-16,4.3994444444444435e-18
59484.37,1.405e-16,5.835e-18,1.2728333333333334e-16,4.3905555555555544e-18
59485.28,1.29e-16,1.07e-17,1.2721666666666665e-16,4.2972222222222216e-18
59488.25,1.24e-16,3.4650000000000004e-18,1.2748333333333333e-16,4.250555555555556e-18
59489.32,1.25e-16,7.47e-18,1.2765000000000001e-16,4.368333333333334e-18
59490.32,1.26e-16,2.72e-18,1.2888333333333334e-16,4.8616666666666666e-18
59490.33,1.23e-16,3.03e-18,1.2895e-16,4.820555555555557e-18
59491.3,1.29e-16,4.82e-18,1.2901666666666667e-16,5.138333333333333e-18
59497.34,1.29e-16,6.49e-18,1.2845e-16,5.966111111111113e-18
59502.25,1.2850000000000002e-16,9.285e-18,1.2845e-16,6.429444444444447e-18
59510.25,1.23e-16,8.51e-18,1.3051666666666665e-16,7.986111111111113e-18
59512.19,1.19e-16,4.435e-18,1.3095e-16,8.132777777777779e-18
59517.21,1.14e-16,1.82e-18,1.3138333333333333e-16,8.348333333333334e-18
59520.29,1.34e-16,3.47e-18,1.3225000000000003e-16,8.484999999999999e-18
59522.21,1.33e-16,2.88e-18,1.3353333333333332e-16,8.604999999999999e-18
59524.15,1.3e-16,5.75e-19,1.3536666666666667e-16,9.415e-18
59526.19,1.34e-16,2e-18,1.3636666666666669e-16,9.471666666666668e-18
59529.25,1.29e-16,5.57e-18,1.3708333333333335e-16,9.144444444444446e-18
59530.15,1.29e-16,7.25e-18,1.3801666666666667e-16,9.22388888888889e-18
59537.23,1.6e-16,2.92e-17,1.3888333333333335e-16,9.568888888888891e-18
59538.17,1.36e-16,1.03e-17,1.3988333333333334e-16,9.861666666666669e-18
59540.23,1.27e-16,1.285e-17,1.4115e-16,9.922222222222224e-18
59542.11,1.15e-16,4.16e-18,1.4251666666666667e-16,9.93611111111111e-18
59543.15,1.29e-16,6.69e-18,1.4298333333333333e-16,1.091111111111111e-17
59743.42,1.37e-16,1.78e-17,1.4596666666666668e-16,1.1465555555555556e-17
59748.4,1.41e-16,1.88e-17,1.4756666666666667e-16,1.138388888888889e-17
59752.44,1.54e-16,7.46e-18,1.4923333333333334e-16,1.1283333333333334e-17
59755.42,1.6e-16,4.3e-18,1.511e-16,1.103277777777778e-17
59757.39,1.8e-16,5.91e-18,1.536e-16,1.1914444444444447e-17
59757.44,1.62e-16,3.97e-18,1.5549999999999999e-16,1.2172222222222224e-17
59763.45,1.62e-16,4.05e-18,1.5859999999999998e-16,1.335555555555556e-17
59765.42,1.57e-16,2.3e-18,1.611666666666667e-16,1.420666666666667e-17
59769.43,1.5e-16,2.6e-18,1.6383333333333334e-16,1.4776111111111113e-17
59769.46,1.55e-16,2.53e-18,1.6643333333333332e-16,1.5194444444444447e-17
59771.39,1.64e-16,8.33e-18,1.687e-16,1.5818333333333335e-17
59780.4,1.64e-16,7.06e-18,1.7036666666666665e-16,1.590444444444445e-17
59780.46,1.43e-16,1.04e-17,1.7226666666666666e-16,1.576944444444445e-17
59787.38,1.64e-16,2.2e-18,1.7416666666666668e-16,1.5646666666666665e-17
59789.38,1.83e-16,1.07e-17,1.759333333333333e-16,1.5789444444444447e-17
59793.44,1.71e-16,3.12e-18,1.7606666666666667e-16,1.4491111111111112e-17
59795.41,1.69e-16,2.07e-18,1.7793333333333331e-16,1.455888888888889e-17
59798.42,1.7e-16,3.24e-18,1.7986666666666668e-16,1.4514444444444444e-17
59803.44,2.09e-16,2e-17,1.808e-16,1.5114444444444447e-17
59807.38,1.9e-16,1.05e-17,1.8173333333333335e-16,1.541666666666667e-17
59809.38,2.23e-16,6.28e-18,1.8213333333333331e-16,1.506e-17
59812.43,2.11e-16,4.17e-18,1.831e-16,1.565777777777778e-17
59814.42,2.09e-16,3.71e-18,1.8383333333333332e-16,1.6806666666666665e-17
59816.43,2.07e-16,2.34e-18,1.8543333333333334e-16,1.7573333333333332e-17
59818.36,2.28e-16,2.56e-18,1.8816666666666666e-16,1.7364444444444443e-17
59821.37,1.86e-16,1.78e-18,1.9246666666666665e-16,1.8337777777777775e-17
59824.35,1.84e-16,2.58e-18,1.941e-16,1.9202222222222218e-17
59826.34,1.72e-16,2.55e-18,1.9583333333333334e-16,1.9947777777777775e-17
59829.4,1.82e-16,8.03e-18,2.0026666666666665e-16,1.9887777777777773e-17
59839.31,1.95e-16,3.45e-18,2.0289999999999998e-16,1.996444444444444e-17
59841.27,1.93e-16,2.14e-18,2.04e-16,2.1178888888888884e-17
59841.35,1.99e-16,3.46e-18,2.0423333333333332e-16,2.411666666666666e-17
59843.32,1.82e-16,3.81e-18,2.0476666666666667e-16,2.688222222222222e-17
59845.24,1.88e-16,2.62e-18,2.0596666666666665e-16,2.883666666666666e-17
59847.31,1.92e-16,2.52e-18,2.0770000000000003e-16,2.830666666666666e-17
59849.27,1.91e-16,2.77e-18,2.1543333333333333e-16,3.302777777777778e-17
59851.27,1.84e-16,3.08e-18,2.2186666666666667e-16,3.648555555555555e-17
59854.27,2.05e-16,1.68e-18,2.3216666666666666e-16,4.387777777777777e-17
59856.27,2.32e-16,6.56e-18,2.3956666666666664e-16,4.8394444444444446e-17
59858.38,2.84e-16,1.3e-17,2.4336666666666667e-16,4.941777777777778e-17
59862.23,2.13e-16,2.25e-17,2.4363333333333335e-16,4.905777777777778e-17
59864.16,2.16e-16,1.64e-17,2.447333333333333e-16,5.021666666666666e-17
59866.26,2.76e-16,7.58e-18,2.4853333333333334e-16,5.120222222222222e-17
59869.28,2.43e-16,5.59e-18,2.5546666666666666e-16,5.4414444444444437e-17
59873.21,2.16e-16,4.44e-18,2.5950000000000003e-16,5.5144444444444444e-17
59876.29,1.78e-16,5.53e-18,2.712e-16,6.423666666666667e-17
59878.19,1.85e-16,3.05e-18,2.769e-16,6.700222222222222e-17
59882.23,2.06e-16,3.18e-18,2.7449999999999997e-16,7.227222222222221e-17
59885.16,2.61e-16,1.16e-17,2.733e-16,7.672333333333333e-17
59889.23,4.22e-16,1.57e-17,2.7209999999999997e-16,8.173777777777776e-17
59894.25,4.16e-16,1.69e-17,2.714e-16,8.700555555555555e-17
59896.17,5.2e-16,6.66e-18,2.703333333333333e-16,9.325777777777777e-17
59899.16,4.31e-16,7.82e-18,2.703333333333333e-16,9.872222222222222e-17
59901.22,3.21e-16,6.39e-18,2.687333333333333e-16,1.0535333333333333e-16
59904.15,2.36e-16,7.3e-18,2.650333333333333e-16,1.1375444444444445e-16
59906.19,2.19e-16,3.61e-18,2.602333333333333e-16,1.2043444444444444e-16
59910.14,2.98e-16,4.1e-18,2.583333333333333e-16,1.269488888888889e-16
59922.16,3.8e-16,1.26e-17,2.598e-16,1.3015333333333335e-16
59930.19,3.03e-16,1.02e-17,2.628333333333333e-16,1.2976777777777776e-16
59932.13,5.46e-16,5.8e-18,2.6533333333333334e-16,1.3147666666666667e-16
59934.18,3.64e-16,7.01e-18,2.700333333333334e-16,1.3096999999999999e-16
60117.42,1.27e-16,6.13e-18,2.9033333333333335e-16,1.415111111111111e-16
60119.43,1.46e-16,5.07e-18,3.023e-16,1.4408000000000002e-16
60121.43,1.52e-16,5.43e-18,3.204e-16,1.5401555555555554e-16
60123.42,1.71e-16,4.03e-18,3.447333333333333e-16,1.7377666666666666e-16
60126.42,1.59e-16,8.93e-18,3.7099999999999996e-16,1.9599666666666666e-16
60135.4,1.84e-16,6.82e-18,3.858e-16,2.0657777777777777e-16
60137.46,1.57e-16,4.39e-18,3.831e-16,1.9923666666666666e-16
60148.44,1.21e-16,2.55e-18,3.8059999999999996e-16,1.9609333333333335e-16
60150.44,1.4e-16,2.83e-18,3.8103333333333333e-16,1.9803555555555556e-16
60152.45,1.56e-16,3.42e-18,3.8206666666666664e-16,2.031322222222222e-16
60162.4,2.6e-16,7.04e-18,3.8486666666666666e-16,2.067122222222222e-16
60168.38,3.67e-16,2.93e-18,3.8289999999999997e-16,2.1259888888888887e-16
60170.37,3.18e-16,2.96e-18,3.8173333333333337e-16,2.1231333333333332e-16
60173.38,3.57e-16,4.78e-18,3.853e-16,2.1241888888888888e-16
60182.4,7.87e-16,6.41e-18,3.7756666666666667e-16,2.0772444444444443e-16
60184.42,5.44e-16,7.32e-18,3.7503333333333333e-16,2.1020444444444442e-16
60186.44,7.49e-16,2.13e-17,3.8243333333333336e-16,2.0777666666666665e-16
60191.38,9.91e-16,1.04e-17,3.8586666666666667e-16,2.0860555555555558e-16
