mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
59488.31,1.02e-16,1.45e-18,1.0322166666666668e-16,3.863722222222224e-18
59489.28,9.71e-17,1.41e-18,1.0318833333333333e-16,4.106666666666669e-18
59491.23,1.03e-16,2.57e-18,1.0324499999999999e-16,4.302944444444446e-18
59497.3,1.02e-16,2.33e-18,1.03355e-16,4.482333333333335e-18
59502.25,1.025e-16,4.265e-18,1.0360500000000001e-16,4.5572777777777786e-18
59503.25,1.14e-16,6.56e-18,1.0380499999999999e-16,4.6700000000000006e-18
59509.25,1.0025e-16,4.3649999999999995e-18,1.05305e-16,5.733944444444445e-18
59512.16,9.79e-17,1.19e-18,1.0606166666666668e-16,5.6156666666666666e-18
59512.27,9.63e-17,2.46e-18,1.0672833333333332e-16,5.716833333333334e-18
59520.21,1.03e-16,4.97e-18,1.0752833333333334e-16,5.872222222222222e-18
59522.19,1.04e-16,1.68e-18,1.08195e-16,5.941722222222221e-18
59524.21,1.03e-16,3.05e-19,1.0857833333333333e-16,6.278388888888888e-18
59526.17,1.09e-16,1.04e-18,1.0987833333333334e-16,6.611722222222222e-18
59530.21,1.03e-16,3.63e-18,1.1002833333333334e-16,6.710666666666665e-18
59537.3,1.1149999999999999e-16,7.635e-18,1.1072833333333333e-16,6.609722222222219e-18
59538.25,1.01e-16,4.55e-18,1.11135e-16,7.179555555555553e-18
59540.17,1.01e-16,4.82e-18,1.1170166666666666e-16,7.600499999999997e-18
59540.18,1.02e-16,4.72e-18,1.1253166666666666e-16,7.815888888888887e-18
59543.13,1.105e-16,4.1599999999999994e-18,1.1329833333333332e-16,8.13161111111111e-18
59550.13,1.1e-16,3.16e-18,1.1399833333333334e-16,8.550333333333332e-18
59740.46,1.51e-16,2.16e-18,1.1608166666666667e-16,9.41572222222222e-18
59748.44,1.2e-16,5.35e-18,1.1758166666666667e-16,9.692555555555552e-18
59752.41,1.26e-16,4.58e-18,1.1994e-16,1.046183333333333e-17
59755.44,1.29e-16,2.59e-18,1.2207666666666668e-16,1.0784222222222217e-17
59763.44,1.22e-16,1.12e-18,1.242333333333333e-16,1.0913277777777775e-17
59765.45,1.15e-16,1.11e-18,1.261e-16,1.1113444444444439e-17
59773.45,1.4e-16,4.72e-18,1.2856666666666666e-16,1.190472222222222e-17
59776.38,1.17e-16,5.66e-18,1.2996666666666665e-16,1.1918777777777772e-17
59785.42,1.29e-16,9.9e-19,1.310333333333333e-16,1.2233944444444441e-17
59787.42,1.12e-16,5.95e-19,1.3230000000000002e-16,1.2391888888888885e-17
59789.44,1.19e-16,2.13e-18,1.3285e-16,1.3268388888888886e-17
59793.38,1.22e-16,9.91e-19,1.3455e-16,1.3296111111111107e-17
59798.36,1.26e-16,1.45e-18,1.3571666666666666e-16,1.4111611111111108e-17
59801.46,1.23e-16,2.29e-18,1.3691666666666666e-16,1.525055555555555e-17
59803.38,1.65e-16,7.61e-18,1.3793333333333333e-16,1.6792833333333332e-17
59807.36,1.59e-16,4.2e-18,1.405e-16,1.692622222222222e-17
59809.47,1.71e-16,2.75e-18,1.4286666666666667e-16,1.6650055555555554e-17
59812.36,1.62e-16,9.99e-19,1.4416666666666666e-16,1.7790555555555555e-17
59814.4,1.61e-16,1.09e-18,1.4670000000000002e-16,1.7727444444444444e-17
59816.38,1.59e-16,2.57e-18,1.4846666666666667e-16,1.8085555555555558e-17
59818.41,1.78e-16,1.06e-18,1.5006666666666667e-16,1.9193333333333334e-17
59821.34,1.45e-16,1.07e-18,1.51e-16,2.1141111111111112e-17
59824.37,1.41e-16,3.63e-19,1.5133333333333334e-16,2.2923333333333332e-17
59826.3,1.41e-16,3.51e-18,1.527666666666667e-16,2.4675555555555555e-17
59829.42,1.28e-16,1.97e-18,1.5506666666666667e-16,2.554666666666667e-17
59845.3,1.52e-16,1.5e-18,1.629666666666667e-16,2.8964444444444443e-17
59847.26,1.36e-16,1.34e-18,1.7116666666666668e-16,3.312055555555556e-17
59849.32,1.38e-16,2.43e-18,1.827e-16,4.079555555555556e-17
59851.31,1.41e-16,1.2e-18,1.9006666666666668e-16,4.4548333333333335e-17
59856.31,1.87e-16,2.59e-18,1.95e-16,4.563111111111111e-17
59858.28,2.22e-16,4.88e-18,1.9536666666666666e-16,4.6347777777777785e-17
59862.3,1.59e-16,8.25e-18,1.9563333333333336e-16,4.758e-17
59869.3,2.02e-16,3.69e-18,1.9783333333333335e-16,4.7220000000000006e-17
59871.2,1.82e-16,2.65e-18,1.9966666666666667e-16,4.666888888888889e-17
59873.19,1.7e-16,2.2e-18,2.054666666666667e-16,5.0175555555555565e-17
59878.24,1.43e-16,3.66e-18,2.1253333333333335e-16,5.506222222222223e-17
59880.18,1.5e-16,2.53e-18,2.149e-16,5.524222222222223e-17
59882.23,1.6e-16,2.85e-18,2.255333333333333e-16,6.320222222222223e-17
59885.23,1.98e-16,4.44e-18,2.2616666666666666e-16,6.498444444444445e-17
59889.28,3.49e-16,7.72e-18,2.2616666666666666e-16,6.793000000000001e-17
59894.15,3.65e-16,5.68e-18,2.264666666666667e-16,7.078111111111111e-17
59896.26,4.68e-16,4.79e-18,2.252e-16,7.522777777777778e-17
59899.17,3.47e-16,6.92e-18,2.2470000000000003e-16,7.926777777777778e-17
59901.15,2.71e-16,6.85e-18,2.246e-16,8.282555555555556e-17
59906.15,1.76e-16,2.88e-18,2.245666666666667e-16,8.628777777777778e-17
59908.15,1.67e-16,4.49e-18,2.2246666666666667e-16,9.168333333333333e-17
59910.15,2.37e-16,3.27e-18,2.1966666666666668e-16,9.604333333333334e-17
59913.15,2.17e-16,4.36e-18,2.1830000000000002e-16,1.008311111111111e-16
59922.19,3.35e-16,4.57e-18,2.155e-16,1.0665666666666668e-16
59924.17,3.71e-16,4.69e-18,2.1386666666666666e-16,1.1159e-16
59930.11,2.49e-16,3.37e-18,2.1566666666666666e-16,1.1285444444444445e-16
59932.17,4.64e-16,4.02e-18,2.1920000000000002e-16,1.1205333333333334e-16
59936.17,1.6e-16,7.45e-18,2.238e-16,1.1007888888888889e-16
59951.16,1.41e-16,9.38e-18,2.4113333333333336e-16,1.209366666666667e-16
59956.11,1.37e-16,1.28e-17,2.496e-16,1.2538666666666668e-16
60117.41,1.14e-16,3.58e-18,2.5836666666666667e-16,1.3182777777777776e-16
60119.46,1.21e-16,1.73e-18,2.7736666666666663e-16,1.4838222222222223e-16
60123.46,1.35e-16,2.13e-18,2.864333333333333e-16,1.5465444444444446e-16
60135.45,1.4e-16,1.67e-18,2.929333333333334e-16,1.5797e-16
60137.44,1.24e-16,2.02e-18,2.938666666666667e-16,1.577277777777778e-16
60144.4,1.38e-16,3.02e-19,2.9543333333333333e-16,1.6004e-16
60146.45,1.18e-16,4.95e-19,2.9826666666666664e-16,1.6121666666666668e-16
60148.38,1.18e-16,1.45e-18,2.9693333333333335e-16,1.6558444444444447e-16
60156.37,1.33e-16,2.04e-17,2.986666666666667e-16,1.681888888888889e-16
60162.44,2.24e-16,3.79e-18,2.974e-16,1.660777777777778e-16
60170.43,2.49e-16,1.56e-18,2.945e-16,1.6340666666666665e-16
60173.37,2.88e-16,2.53e-18,2.9366666666666667e-16,1.6683444444444447e-16
60182.34,6.8e-16,3.78e-18,2.887333333333333e-16,1.6013111111111113e-16
60184.39,4.52e-16,4.12e-18,2.9033333333333335e-16,1.6298333333333334e-16
60186.34,6.12e-16,7.38e-18,2.959333333333334e-16,1.6075111111111115e-16
