mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
58364.29,6.73e-17,4.21e-18,6.959166666666666e-17,2.6312222222222213e-18
58365.31,7.14e-17,4.3e-18,6.928833333333334e-17,2.6089999999999994e-18
58366.4,7.014999999999999e-17,3.195e-18,6.9345e-17,2.483833333333332e-18
58367.3,7.36e-17,4.28e-18,6.9205e-17,2.5411111111111104e-18
58368.37,7.18e-17,2.71e-18,6.925333333333334e-17,2.6469444444444434e-18
58369.32,7.46e-17,2.91e-18,6.931666666666666e-17,2.6571111111111097e-18
58369.33,7.21e-17,2.89e-18,6.977666666666667e-17,3.2162777777777762e-18
58370.37,6.89e-17,2.64e-18,6.948833333333333e-17,3.4127777777777767e-18
58371.35,6.79e-17,2.49e-18,6.884500000000001e-17,3.942833333333333e-18
58372.29,6.76e-17,3.2e-18,6.895333333333333e-17,3.928499999999998e-18
58373.36,6.97e-17,2.94e-18,6.841000000000001e-17,3.740055555555554e-18
58374.28,6.81e-17,3.86e-18,6.810000000000001e-17,3.898055555555554e-18
58375.31,6.99e-17,3.0149999999999997e-18,6.795e-17,3.897277777777777e-18
58376.33,6.32e-17,3.23e-18,6.761333333333334e-17,3.71661111111111e-18
58377.35,6.63e-17,2.77e-18,6.722e-17,3.869611111111111e-18
58378.32,6.42e-17,3.11e-18,6.750666666666666e-17,4.0853888888888874e-18
58379.35,6.7e-17,3.17e-18,6.7415e-17,4.0256111111111105e-18
58380.37,6.43e-17,3.25e-18,6.7135e-17,4.014611111111111e-18
58382.39,7.065e-17,7.375e-18,6.694666666666667e-17,3.991277777777776e-18
58383.28,6.93e-17,1.21e-17,6.670666666666667e-17,3.902499999999998e-18
58388.32,5.83e-17,9.94e-18,6.675e-17,4.29561111111111e-18
58390.3,6.95e-17,8.3e-18,6.618833333333335e-17,4.271666666666665e-18
58390.31,6.26e-17,7.41e-18,6.569166666666666e-17,4.579555555555553e-18
58390.34,5.96e-17,5.54e-18,6.551833333333334e-17,4.543055555555554e-18
58397.34,6.49e-17,3.27e-18,6.543166666666667e-17,4.657444444444443e-18
58423.22,6.76e-17,4.1100000000000005e-18,6.512833333333334e-17,4.757499999999998e-18
58424.2,5.91e-17,1.01e-17,6.4975e-17,4.820999999999999e-18
58425.18,7.48e-17,4.4e-18,6.503833333333334e-17,4.814055555555554e-18
58426.22,6.455000000000001e-17,5.585e-18,6.504833333333334e-17,4.978944444444442e-18
58428.2,6.3e-17,3.59e-18,6.478166666666666e-17,5.014944444444442e-18
58429.21,6.45e-17,3.165e-18,6.460499999999999e-17,5.0604999999999986e-18
58430.26,6.64e-17,3.12e-18,6.466833333333334e-17,5.185388888888886e-18
58431.21,7.77e-17,7.69e-18,6.402833333333334e-17,5.322388888888887e-18
58432.23,7e-17,4.93e-18,6.404833333333334e-17,5.608944444444442e-18
58434.15,6.11e-17,6.07e-18,6.293833333333332e-17,5.204277777777776e-18
