mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
58695.43	18.38	0.01	2.17e-16	1.91e-18
58695.43	18.38	0.01	2.17e-16	1.60e-18
58703.46	17.88	0.01	3.44e-16	3.92e-18
58710.46	18.18	0.07	2.61e-16	1.67e-17
58715.50	18.35	0.09	2.23e-16	1.82e-17
58717.41	18.42	0.03	2.09e-16	5.20e-18
58718.40	18.43	0.03	2.07e-16	5.29e-18
58724.42	18.47	0.02	2.00e-16	2.96e-18
58727.38	18.55	0.01	1.85e-16	1.96e-18
58730.33	18.54	0.03	1.87e-16	4.31e-18
58733.37	18.49	0.02	1.97e-16	2.83e-18
58737.46	18.55	0.05	1.86e-16	7.72e-18
58743.38	18.47	0.12	2.00e-16	2.13e-17
58746.38	18.59	0.05	1.79e-16	8.11e-18
58749.32	18.57	0.02	1.82e-16	3.72e-18
58754.29	18.63	0.04	1.73e-16	5.81e-18
58760.34	18.57	0.04	1.82e-16	6.29e-18
58764.36	18.61	0.03	1.75e-16	5.35e-18
58772.27	18.61	0.11	1.75e-16	1.76e-17
58772.27	18.32	0.09	2.30e-16	2.00e-17
58772.28	18.51	0.13	1.92e-16	2.31e-17
58781.21	18.66	0.04	1.68e-16	6.72e-18
58785.22	18.68	0.04	1.65e-16	5.48e-18
58786.27	18.50	0.05	1.94e-16	8.25e-18
58786.27	18.59	0.05	1.79e-16	8.11e-18
58786.27	18.62	0.07	1.74e-16	1.09e-17
58789.21	18.65	0.04	1.70e-16	5.92e-18
58792.19	18.62	0.06	1.74e-16	9.91e-18
58797.17	18.55	0.09	1.85e-16	1.56e-17
58800.17	18.68	0.09	1.65e-16	1.37e-17
58803.17	18.57	0.08	1.83e-16	1.31e-17
58806.17	18.94	nan	1.30e-16	nan
58811.17	18.72	0.05	1.58e-16	7.54e-18
58820.13	18.60	0.08	1.77e-16	1.30e-17
58838.12	18.69	0.11	1.64e-16	1.60e-17
58852.10	18.51	0.05	1.92e-16	9.08e-18
58856.09	18.67	0.06	1.67e-16	9.72e-18
58863.11	18.67	0.05	1.66e-16	8.03e-18
58873.11	18.65	0.06	1.70e-16	9.35e-18
59036.48	18.58	0.09	1.81e-16	1.42e-17
59045.46	18.72	0.01	1.58e-16	1.96e-18
59048.46	18.68	0.01	1.65e-16	1.80e-18
59051.46	18.68	0.01	1.64e-16	1.83e-18
59054.46	18.68	0.01	1.64e-16	8.37e-19
59060.46	18.66	0.01	1.68e-16	9.35e-19
59062.39	18.59	0.04	1.78e-16	7.36e-18
59073.36	18.52	0.01	1.90e-16	1.78e-18
59073.36	18.57	0.01	1.81e-16	1.87e-18
59073.38	18.60	0.02	1.78e-16	3.82e-18
59075.41	18.53	0.01	1.89e-16	2.23e-18
59075.41	18.53	0.01	1.90e-16	1.01e-18
59075.41	18.56	0.01	1.83e-16	9.00e-19
59077.41	18.56	0.01	1.83e-16	1.28e-18
59077.41	18.52	0.01	1.91e-16	1.47e-18
59077.41	18.59	0.01	1.78e-16	2.25e-18
59079.35	18.56	0.01	1.83e-16	2.01e-18
59080.43	18.45	0.02	2.03e-16	3.05e-18
59080.48	18.54	0.02	1.87e-16	4.14e-18
59080.48	18.63	0.03	1.73e-16	5.01e-18
59082.38	18.61	0.04	1.75e-16	7.16e-18
59082.39	18.52	0.03	1.90e-16	5.34e-18
59082.39	18.56	0.05	1.83e-16	7.67e-18
59082.39	18.46	0.05	2.01e-16	9.40e-18
59085.41	18.57	0.02	1.82e-16	3.35e-18
59085.41	18.49	0.00	1.97e-16	8.35e-19
59085.42	18.46	0.00	2.02e-16	5.95e-19
59087.34	18.61	0.02	1.76e-16	3.36e-18
59089.31	18.48	0.05	1.98e-16	9.06e-18
59089.31	18.49	0.05	1.96e-16	8.60e-18
59089.35	18.52	0.03	1.91e-16	5.12e-18
59090.33	18.50	0.06	1.94e-16	1.04e-17
59090.33	18.46	0.05	2.01e-16	9.16e-18
59090.35	18.54	0.05	1.88e-16	9.19e-18
59091.32	18.52	0.05	1.91e-16	8.58e-18
59091.32	18.49	0.05	1.96e-16	8.56e-18
59091.36	18.50	0.06	1.94e-16	9.84e-18
59092.36	18.48	0.06	1.98e-16	1.16e-17
59092.36	18.46	0.07	2.02e-16	1.24e-17
59092.39	18.66	0.09	1.68e-16	1.36e-17
59107.35	18.57	0.03	1.83e-16	5.44e-18
59110.33	18.48	0.03	1.97e-16	5.87e-18
59113.36	18.54	0.02	1.87e-16	3.82e-18
59116.29	18.57	0.01	1.83e-16	2.07e-18
59117.28	18.48	0.01	1.97e-16	2.40e-18
59117.28	18.45	0.01	2.04e-16	2.48e-18
59117.28	18.54	0.02	1.87e-16	3.89e-18
59120.30	18.47	0.05	2.00e-16	1.01e-17
59120.30	18.51	0.06	1.93e-16	1.08e-17
59120.31	18.65	0.07	1.70e-16	1.16e-17
59125.23	18.42	0.07	2.09e-16	1.38e-17
59127.23	17.21	nan	6.35e-16	nan
59128.30	18.48	0.04	1.98e-16	6.84e-18
59128.31	18.52	0.04	1.91e-16	7.26e-18
59129.29	18.57	0.03	1.82e-16	5.27e-18
59129.31	18.49	0.04	1.95e-16	7.34e-18
59129.40	18.52	0.04	1.90e-16	7.23e-18
59131.25	18.54	0.02	1.86e-16	3.43e-18
59134.25	18.57	0.02	1.82e-16	3.94e-18
59135.28	18.51	0.01	1.93e-16	1.04e-18
59135.28	18.48	0.01	1.98e-16	1.64e-18
59137.23	18.62	0.03	1.74e-16	4.90e-18
59137.24	18.53	0.02	1.88e-16	3.63e-18
59137.24	18.58	0.02	1.80e-16	3.14e-18
59139.22	18.64	0.01	1.71e-16	2.08e-18
59139.22	18.53	0.01	1.89e-16	1.29e-18
59139.22	18.58	0.01	1.81e-16	1.29e-18
59141.30	18.58	0.01	1.80e-16	1.73e-18
59145.22	18.59	0.01	1.79e-16	1.04e-18
59145.22	18.56	0.00	1.83e-16	7.52e-19
59145.27	18.65	0.01	1.69e-16	1.47e-18
59151.30	18.66	0.12	1.67e-16	1.79e-17
59151.30	18.63	0.10	1.72e-16	1.52e-17
59152.27	18.79	0.11	1.48e-16	1.48e-17
59154.30	18.64	0.10	1.71e-16	1.60e-17
59156.22	18.59	0.06	1.79e-16	9.24e-18
59158.19	18.68	0.05	1.65e-16	7.57e-18
59164.23	18.61	0.06	1.76e-16	9.81e-18
59169.27	18.59	0.04	1.78e-16	5.81e-18
59171.17	18.57	0.02	1.83e-16	4.01e-18
59173.17	18.58	0.09	1.81e-16	1.47e-17
59179.15	18.55	0.06	1.86e-16	1.04e-17
59181.15	18.79	0.13	1.49e-16	1.77e-17
59183.13	18.48	0.11	1.98e-16	1.93e-17
59185.11	18.64	0.05	1.71e-16	7.37e-18
59187.12	18.63	0.03	1.73e-16	4.13e-18
59189.13	18.61	0.03	1.76e-16	5.26e-18
59194.21	18.69	0.05	1.63e-16	7.17e-18
59195.15	18.66	0.05	1.67e-16	8.43e-18
59197.12	18.55	nan	1.86e-16	nan
59198.09	18.67	0.03	1.67e-16	5.16e-18
59199.19	18.66	0.05	1.68e-16	8.10e-18
59202.15	18.80	0.06	1.48e-16	8.55e-18
59206.11	18.32	nan	2.29e-16	nan
59210.18	18.57	0.11	1.82e-16	1.76e-17
59215.09	18.68	0.05	1.65e-16	6.97e-18
59219.11	18.67	0.03	1.66e-16	4.39e-18
59221.16	18.62	0.05	1.74e-16	7.44e-18
59223.13	18.65	0.05	1.70e-16	7.06e-18
59225.11	18.65	0.04	1.68e-16	6.97e-18
59378.43	18.80	0.04	1.48e-16	4.85e-18
59380.42	18.13	nan	2.74e-16	nan
59382.44	18.68	0.03	1.65e-16	5.18e-18
59385.44	18.60	0.03	1.77e-16	4.64e-18
59390.45	18.51	0.07	1.93e-16	1.31e-17
59392.45	18.65	0.11	1.69e-16	1.70e-17
59397.46	18.46	0.03	2.01e-16	6.14e-18
59400.41	18.77	0.03	1.51e-16	4.87e-18
59402.46	18.72	0.03	1.59e-16	4.84e-18
59411.40	18.94	0.03	1.29e-16	3.89e-18
59414.42	18.87	0.02	1.38e-16	2.29e-18
59418.44	19.17	0.18	1.04e-16	1.77e-17
59425.42	18.97	0.07	1.26e-16	8.69e-18
59425.42	18.87	0.07	1.38e-16	9.24e-18
59426.46	18.89	0.04	1.36e-16	5.35e-18
59427.46	18.89	0.04	1.36e-16	4.75e-18
59429.44	18.88	0.03	1.37e-16	3.50e-18
59430.43	18.83	0.02	1.43e-16	2.24e-18
59434.42	18.89	0.01	1.36e-16	1.49e-18
59436.42	18.94	0.02	1.30e-16	1.97e-18
59442.33	18.98	0.03	1.25e-16	3.94e-18
59444.42	18.94	0.04	1.30e-16	4.51e-18
59448.36	18.94	0.20	1.29e-16	2.42e-17
59448.36	18.97	0.22	1.26e-16	2.51e-17
59452.34	18.86	0.08	1.39e-16	9.80e-18
59452.34	18.91	0.07	1.33e-16	8.98e-18
59454.37	19.00	0.05	1.23e-16	5.68e-18
59454.37	19.03	0.05	1.19e-16	5.74e-18
59455.34	18.99	0.04	1.24e-16	4.77e-18
59456.35	19.47	nan	7.93e-17	nan
59458.29	18.98	0.02	1.25e-16	2.43e-18
59458.29	19.02	0.01	1.21e-16	5.81e-19
59459.35	18.91	0.03	1.34e-16	3.78e-18
59461.27	18.98	0.03	1.25e-16	3.43e-18
59462.31	18.92	0.03	1.32e-16	3.51e-18
59462.32	18.95	0.02	1.29e-16	2.35e-18
59464.26	18.98	0.01	1.25e-16	1.64e-18
59464.26	18.92	0.02	1.33e-16	2.38e-18
59468.43	18.99	0.03	1.24e-16	3.16e-18
59470.36	18.96	0.02	1.28e-16	2.46e-18
59472.41	18.95	0.03	1.28e-16	3.94e-18
59474.34	19.06	0.09	1.16e-16	9.74e-18
59474.34	18.96	0.08	1.27e-16	9.20e-18
59479.20	19.56	nan	7.34e-17	nan
59479.20	18.98	0.20	1.25e-16	2.28e-17
59480.32	18.92	0.12	1.32e-16	1.46e-17
59484.37	18.89	0.05	1.36e-16	5.85e-18
59484.37	18.82	0.04	1.45e-16	5.82e-18
59485.28	18.95	0.09	1.29e-16	1.07e-17
59486.35	19.40	nan	8.46e-17	nan
59486.35	18.97	nan	1.26e-16	nan
59488.25	19.04	0.03	1.18e-16	3.37e-18
59488.25	18.93	0.03	1.30e-16	3.56e-18
59489.32	18.98	0.06	1.25e-16	7.47e-18
59490.32	18.97	0.02	1.26e-16	2.72e-18
59490.33	19.00	0.03	1.23e-16	3.03e-18
59491.30	18.94	0.04	1.29e-16	4.82e-18
59497.34	18.94	0.05	1.29e-16	6.49e-18
59502.25	18.93	0.07	1.31e-16	9.06e-18
59502.25	18.97	0.08	1.26e-16	9.51e-18
59510.25	18.99	0.07	1.23e-16	8.51e-18
59512.19	19.01	0.04	1.21e-16	4.72e-18
59512.19	19.05	0.04	1.17e-16	4.15e-18
59517.21	19.08	0.02	1.14e-16	1.82e-18
59520.29	18.90	0.03	1.34e-16	3.47e-18
59522.21	18.91	0.02	1.33e-16	2.88e-18
59524.15	18.94	0.00	1.30e-16	5.75e-19
59526.19	18.90	0.02	1.34e-16	2.00e-18
59529.25	18.94	0.05	1.29e-16	5.57e-18
59530.15	18.94	0.06	1.29e-16	7.25e-18
59537.23	18.71	0.20	1.60e-16	2.92e-17
59538.17	18.89	0.08	1.36e-16	1.03e-17
59540.23	19.05	0.12	1.17e-16	1.29e-17
59540.23	18.88	0.10	1.37e-16	1.28e-17
59542.11	19.07	0.04	1.15e-16	4.16e-18
59543.15	18.94	0.06	1.29e-16	6.69e-18
59740.43	18.52	0.03	1.91e-16	5.47e-18
59743.42	18.88	0.14	1.37e-16	1.78e-17
59748.40	18.85	0.14	1.41e-16	1.88e-17
59752.44	18.75	0.05	1.54e-16	7.46e-18
59755.42	18.71	0.03	1.60e-16	4.30e-18
59757.39	18.58	0.04	1.80e-16	5.91e-18
59757.44	18.69	0.03	1.62e-16	3.97e-18
59763.45	18.70	0.03	1.62e-16	4.05e-18
59765.42	18.73	0.02	1.57e-16	2.30e-18
59769.43	18.78	0.02	1.50e-16	2.60e-18
59769.46	18.74	0.02	1.55e-16	2.53e-18
59771.39	18.68	0.06	1.64e-16	8.33e-18
59780.40	18.68	0.05	1.64e-16	7.06e-18
59780.46	18.83	0.08	1.43e-16	1.04e-17
59787.38	18.69	0.01	1.64e-16	2.20e-18
59789.38	18.57	0.06	1.83e-16	1.07e-17
59793.44	18.64	0.02	1.71e-16	3.12e-18
59795.41	18.65	0.01	1.69e-16	2.07e-18
59798.42	18.64	0.02	1.70e-16	3.24e-18
59803.44	18.42	0.10	2.09e-16	2.00e-17
59807.38	18.52	0.06	1.90e-16	1.05e-17
59809.38	18.35	0.03	2.23e-16	6.28e-18
59812.43	18.41	0.02	2.11e-16	4.17e-18
59814.42	18.42	0.02	2.09e-16	3.71e-18
59816.43	18.43	0.01	2.07e-16	2.34e-18
59818.36	18.32	0.01	2.28e-16	2.56e-18
59821.37	18.55	0.01	1.86e-16	1.78e-18
59824.35	18.56	0.02	1.84e-16	2.58e-18
59826.34	18.63	0.02	1.72e-16	2.55e-18
59829.40	18.57	0.05	1.82e-16	8.03e-18
59839.31	18.50	0.02	1.95e-16	3.45e-18
59841.27	18.51	0.01	1.93e-16	2.14e-18
59841.35	18.47	0.02	1.99e-16	3.46e-18
59843.32	18.57	0.02	1.82e-16	3.81e-18
59845.24	18.54	0.02	1.88e-16	2.62e-18
59847.31	18.52	0.01	1.92e-16	2.52e-18
59849.27	18.52	0.02	1.91e-16	2.77e-18
59851.27	18.56	0.02	1.84e-16	3.08e-18
59854.27	18.44	0.01	2.05e-16	1.68e-18
59856.27	18.31	0.03	2.32e-16	6.56e-18
59858.38	18.09	0.05	2.84e-16	1.30e-17
59862.23	18.40	0.11	2.13e-16	2.25e-17
59864.16	18.39	0.08	2.16e-16	1.64e-17
59866.26	18.12	0.03	2.76e-16	7.58e-18
59869.28	18.26	0.02	2.43e-16	5.59e-18
59873.21	18.38	0.02	2.16e-16	4.44e-18
59876.29	18.60	0.03	1.78e-16	5.53e-18
59878.19	18.55	0.02	1.85e-16	3.05e-18
59882.23	18.44	0.02	2.06e-16	3.18e-18
59885.16	18.18	0.05	2.61e-16	1.16e-17
59889.23	17.66	0.04	4.22e-16	1.57e-17
59894.25	17.67	0.04	4.16e-16	1.69e-17
59896.17	17.43	0.01	5.20e-16	6.66e-18
59899.16	17.64	0.02	4.31e-16	7.82e-18
59901.22	17.95	0.02	3.21e-16	6.39e-18
59904.15	18.29	0.03	2.36e-16	7.30e-18
59906.19	18.37	0.02	2.19e-16	3.61e-18
59910.14	18.04	0.01	2.98e-16	4.10e-18
59922.16	17.77	0.04	3.80e-16	1.26e-17
59930.19	18.02	0.04	3.03e-16	1.02e-17
59932.13	17.38	0.01	5.46e-16	5.80e-18
59934.18	17.82	0.02	3.64e-16	7.01e-18
59936.11	17.78	nan	3.78e-16	nan
60117.42	18.96	0.05	1.27e-16	6.13e-18
60119.43	18.81	0.04	1.46e-16	5.07e-18
60121.43	18.77	0.04	1.52e-16	5.43e-18
60123.42	18.64	0.03	1.71e-16	4.03e-18
60126.42	18.72	0.06	1.59e-16	8.93e-18
60135.40	18.56	0.04	1.84e-16	6.82e-18
60137.46	18.73	0.03	1.57e-16	4.39e-18
60141.46	19.12	nan	1.10e-16	nan
60148.44	19.02	0.02	1.21e-16	2.55e-18
60150.44	18.85	0.02	1.40e-16	2.83e-18
60152.45	18.74	0.02	1.56e-16	3.42e-18
60154.46	19.67	nan	6.62e-17	nan
60162.40	18.18	0.03	2.60e-16	7.04e-18
60168.38	17.81	0.01	3.67e-16	2.93e-18
60170.37	17.97	0.01	3.18e-16	2.96e-18
60173.38	17.84	0.01	3.57e-16	4.78e-18
60182.40	16.98	0.01	7.87e-16	6.41e-18
60184.42	17.38	0.01	5.44e-16	7.32e-18
60186.44	17.03	0.03	7.49e-16	2.13e-17
60191.38	16.73	0.01	9.91e-16	1.04e-17
60193.32	16.51	0.01	1.21e-15	8.77e-18
60195.34	16.88	0.01	8.60e-16	7.07e-18
60198.34	17.62	0.21	4.39e-16	8.56e-17
60202.41	17.84	0.01	3.56e-16	3.70e-18
60204.34	17.91	0.01	3.34e-16	2.87e-18
60206.30	18.16	0.02	2.67e-16	4.34e-18
60209.34	18.02	0.06	3.03e-16	1.69e-17
60212.40	18.27	0.02	2.39e-16	3.97e-18
60214.36	17.88	0.06	3.45e-16	1.84e-17
60217.14	17.69	0.06	4.10e-16	2.32e-17
60221.36	17.98	0.03	3.14e-16	9.23e-18
60223.32	18.07	0.03	2.88e-16	7.78e-18
60226.34	17.86	0.02	3.49e-16	5.44e-18
60228.25	18.23	0.02	2.49e-16	3.56e-18
60231.22	17.77	0.02	3.81e-16	5.52e-18
60233.21	18.01	0.03	3.05e-16	7.47e-18
60235.19	17.46	0.01	5.07e-16	5.56e-18
60237.21	17.33	0.01	5.68e-16	5.72e-18
60239.28	16.93	0.01	8.22e-16	6.57e-18
60245.27	18.21	0.09	2.53e-16	2.20e-17
60250.17	18.36	0.04	2.21e-16	8.47e-18
60252.19	18.16	0.02	2.65e-16	4.07e-18
60254.20	18.02	0.01	3.01e-16	3.31e-18
60257.32	18.15	0.05	2.68e-16	1.14e-17
60259.19	17.91	0.04	3.33e-16	1.18e-17
60261.21	17.63	0.01	4.33e-16	5.21e-18
60284.11	18.10	0.02	2.81e-16	4.91e-18
60288.13	18.17	0.03	2.64e-16	8.38e-18
