mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59881.34	18.42	0.02	2.08e-16	3.77e-18
59883.23	18.42	0.02	2.08e-16	4.80e-18
59888.24	18.53	0.21	1.89e-16	3.68e-17
59894.38	18.47	0.09	1.99e-16	1.71e-17
59896.24	18.46	0.05	2.01e-16	8.40e-18
59897.25	18.48	0.04	1.97e-16	6.73e-18
59899.25	18.48	0.04	1.98e-16	8.20e-18
59901.30	18.46	0.03	2.02e-16	5.58e-18
59903.23	18.48	0.03	1.97e-16	5.98e-18
59910.23	18.45	0.03	2.04e-16	4.86e-18
59913.22	18.50	0.05	1.93e-16	8.78e-18
59922.23	18.43	0.07	2.07e-16	1.25e-17
59930.21	18.59	0.04	1.79e-16	5.89e-18
59933.30	18.42	0.07	2.09e-16	1.34e-17
59951.19	18.39	0.08	2.14e-16	1.58e-17
59956.28	18.42	0.07	2.08e-16	1.32e-17
59958.27	18.68	0.07	1.64e-16	1.09e-17
59967.17	18.63	0.07	1.73e-16	1.14e-17
59969.19	18.52	0.05	1.92e-16	8.09e-18
60153.43	18.56	0.04	1.83e-16	5.95e-18
60161.43	18.64	0.09	1.71e-16	1.41e-17
60165.47	18.53	0.03	1.89e-16	5.80e-18
60169.48	18.53	0.02	1.90e-16	3.45e-18
60173.48	18.51	0.02	1.92e-16	4.36e-18
60182.38	18.44	0.03	2.05e-16	5.53e-18
60184.44	18.54	0.03	1.87e-16	4.66e-18
60192.38	18.50	0.05	1.94e-16	8.31e-18
60195.41	18.55	0.04	1.86e-16	6.14e-18
60198.38	18.51	0.03	1.93e-16	5.40e-18
60203.42	18.58	0.02	1.81e-16	2.73e-18
60207.42	18.64	0.03	1.71e-16	4.57e-18
60211.38	18.54	0.03	1.87e-16	4.54e-18
60213.44	18.53	0.03	1.89e-16	5.85e-18
60215.50	18.51	0.06	1.92e-16	1.04e-17
60221.37	18.53	0.05	1.89e-16	9.13e-18
60223.31	18.46	0.03	2.02e-16	5.52e-18
60228.40	18.58	0.02	1.81e-16	4.02e-18
60231.34	18.58	0.02	1.80e-16	3.83e-18
60233.38	18.54	0.03	1.88e-16	4.34e-18
60235.38	18.52	0.02	1.90e-16	3.58e-18
60237.28	18.49	0.03	1.96e-16	5.60e-18
60239.46	18.58	0.02	1.81e-16	3.86e-18
60244.36	18.55	0.09	1.85e-16	1.56e-17
60247.16	18.97	nan	1.26e-16	nan
