mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59253.11	12.22	nan	3.49e-14	nan
59254.10	18.96	0.09	7.07e-17	5.56e-18
59254.10	12.32	nan	3.21e-14	nan
59254.10	18.95	0.07	7.14e-17	4.68e-18
59254.10	12.31	nan	3.24e-14	nan
59254.11	18.87	0.07	7.65e-17	4.87e-18
59254.11	12.32	nan	3.20e-14	nan
59254.11	18.89	0.07	7.51e-17	4.61e-18
59254.11	12.29	nan	3.28e-14	nan
59254.11	18.89	0.07	7.50e-17	4.56e-18
59254.11	12.23	nan	3.47e-14	nan
59255.10	18.99	0.14	6.85e-17	8.92e-18
59255.10	12.32	nan	3.19e-14	nan
59255.10	19.01	0.11	6.76e-17	6.62e-18
59255.10	12.30	nan	3.27e-14	nan
59255.10	18.91	0.08	7.38e-17	5.54e-18
59255.11	12.29	nan	3.29e-14	nan
59255.11	18.92	0.09	7.35e-17	5.79e-18
59255.11	12.29	nan	3.29e-14	nan
59255.11	18.87	0.07	7.70e-17	4.92e-18
59255.11	12.28	nan	3.32e-14	nan
59256.10	12.29	nan	3.29e-14	nan
59256.10	19.17	0.19	5.82e-17	1.04e-17
59256.10	12.27	nan	3.36e-14	nan
59256.10	18.98	0.13	6.93e-17	7.98e-18
59256.10	12.26	nan	3.38e-14	nan
59256.10	18.80	0.09	8.19e-17	6.99e-18
59256.11	12.25	nan	3.41e-14	nan
59256.11	19.11	0.12	6.13e-17	6.95e-18
59256.11	12.26	nan	3.39e-14	nan
59256.11	19.03	0.09	6.63e-17	5.52e-18
59257.10	12.19	nan	3.61e-14	nan
59257.10	18.99	0.15	6.85e-17	9.19e-18
59257.10	12.12	nan	3.84e-14	nan
59257.10	19.04	0.14	6.57e-17	8.20e-18
59257.10	11.78	nan	5.26e-14	nan
59257.11	19.06	0.21	6.45e-17	1.26e-17
59257.11	11.40	nan	7.44e-14	nan
59257.11	19.33	nan	5.03e-17	nan
59257.11	11.22	nan	8.84e-14	nan
59257.11	19.06	nan	6.46e-17	nan
59382.46	18.92	0.03	7.35e-17	2.13e-18
59390.38	18.95	0.13	7.09e-17	8.28e-18
59392.43	12.29	nan	3.29e-14	nan
59392.43	18.87	0.10	7.65e-17	7.09e-18
59399.39	19.09	0.05	6.27e-17	2.67e-18
59402.42	18.91	0.03	7.40e-17	2.28e-18
59402.44	12.34	nan	3.15e-14	nan
59404.45	18.89	0.03	7.50e-17	1.92e-18
59405.44	12.28	nan	3.32e-14	nan
59406.46	12.30	nan	3.26e-14	nan
59408.45	11.27	nan	8.44e-14	nan
59410.44	19.04	0.02	6.59e-17	1.44e-18
59411.44	12.15	nan	3.73e-14	nan
59412.43	18.91	0.02	7.37e-17	1.60e-18
59414.46	12.35	nan	3.12e-14	nan
59415.42	18.91	0.01	7.38e-17	9.80e-19
59416.42	11.49	nan	6.84e-14	nan
59418.39	19.04	0.14	6.58e-17	8.53e-18
59418.40	12.14	nan	3.77e-14	nan
59425.47	10.20	nan	2.26e-13	nan
59425.47	18.30	nan	1.30e-16	nan
59425.47	18.01	nan	1.69e-16	nan
59425.47	10.61	nan	1.54e-13	nan
59426.41	18.91	0.03	7.39e-17	2.13e-18
59426.44	12.33	nan	3.16e-14	nan
59427.42	18.96	0.02	7.04e-17	1.53e-18
59428.40	18.88	0.02	7.60e-17	1.14e-18
59428.40	18.96	0.01	7.03e-17	7.77e-19
59428.46	12.36	nan	3.08e-14	nan
59428.47	12.37	nan	3.06e-14	nan
59429.39	18.92	0.01	7.34e-17	7.78e-19
59429.40	12.35	nan	3.12e-14	nan
59430.38	18.95	0.02	7.10e-17	1.26e-18
59430.38	12.34	nan	3.13e-14	nan
59430.38	18.97	0.01	6.97e-17	5.67e-19
59434.37	12.36	nan	3.09e-14	nan
59435.36	18.85	0.01	7.82e-17	3.70e-19
59436.38	12.26	nan	3.37e-14	nan
59438.46	19.09	0.02	6.25e-17	1.32e-18
59439.40	12.22	nan	3.50e-14	nan
59442.34	18.94	0.02	7.17e-17	1.07e-18
59446.38	18.94	0.08	7.19e-17	5.12e-18
59446.38	12.33	nan	3.17e-14	nan
59446.38	18.97	0.06	6.99e-17	4.14e-18
59448.30	12.26	nan	3.36e-14	nan
59448.30	12.31	nan	3.24e-14	nan
59448.30	18.95	0.15	7.14e-17	1.00e-17
59449.35	12.31	nan	3.21e-14	nan
59449.35	18.72	0.13	8.83e-17	1.05e-17
59449.36	19.04	0.21	6.58e-17	1.30e-17
59452.40	18.88	0.08	7.62e-17	5.77e-18
59453.34	12.41	nan	2.93e-14	nan
59453.35	12.41	nan	2.95e-14	nan
59453.35	18.87	0.04	7.70e-17	2.62e-18
59454.34	18.94	0.03	7.19e-17	2.08e-18
59454.34	18.90	0.03	7.48e-17	1.82e-18
59454.42	12.38	nan	3.02e-14	nan
59458.34	18.87	0.01	7.64e-17	4.16e-19
59458.34	19.03	0.02	6.63e-17	1.01e-18
59458.36	12.34	nan	3.15e-14	nan
59459.36	18.89	0.01	7.55e-17	4.48e-19
59459.39	12.41	nan	2.95e-14	nan
59459.39	12.39	nan	2.99e-14	nan
59460.35	12.40	nan	2.98e-14	nan
59460.35	18.89	0.02	7.51e-17	1.68e-18
59460.35	18.95	0.01	7.16e-17	8.19e-19
59461.37	18.94	0.00	7.19e-17	1.94e-19
59461.37	12.40	nan	2.97e-14	nan
59461.37	12.40	nan	2.98e-14	nan
59462.38	12.40	nan	2.97e-14	nan
59462.38	18.92	0.01	7.36e-17	8.15e-19
59462.39	18.92	0.01	7.36e-17	3.71e-19
59463.32	18.91	0.02	7.42e-17	1.21e-18
59463.39	12.38	nan	3.01e-14	nan
59463.39	12.38	nan	3.03e-14	nan
59464.39	18.89	0.02	7.51e-17	1.31e-18
59464.39	19.00	0.00	6.81e-17	1.36e-19
59464.40	12.35	nan	3.10e-14	nan
59465.36	12.34	nan	3.13e-14	nan
59466.36	18.91	0.00	7.37e-17	3.34e-19
59467.38	12.35	nan	3.12e-14	nan
59468.34	18.91	0.01	7.37e-17	7.68e-19
59470.41	18.88	0.01	7.62e-17	9.16e-19
59470.42	12.35	nan	3.12e-14	nan
59472.37	18.94	0.01	7.18e-17	9.26e-19
59472.37	12.40	nan	2.96e-14	nan
59474.27	12.36	nan	3.08e-14	nan
59474.27	18.84	0.05	7.92e-17	3.67e-18
59474.28	18.96	0.05	7.06e-17	3.47e-18
59474.28	12.38	nan	3.02e-14	nan
59476.32	18.87	0.09	7.69e-17	6.30e-18
59476.35	12.41	nan	2.93e-14	nan
59476.35	12.40	nan	2.97e-14	nan
59483.34	12.23	nan	3.46e-14	nan
59483.35	18.90	0.05	7.43e-17	3.68e-18
59484.27	18.93	0.02	7.26e-17	1.53e-18
59484.32	12.36	nan	3.09e-14	nan
59485.37	10.98	nan	1.10e-13	nan
59485.37	10.80	nan	1.29e-13	nan
59485.37	19.01	nan	6.72e-17	nan
59485.37	19.02	nan	6.68e-17	nan
59486.28	18.96	0.03	7.08e-17	1.75e-18
59486.29	12.40	nan	2.97e-14	nan
59487.32	18.90	0.03	7.44e-17	1.77e-18
59488.30	12.40	nan	2.98e-14	nan
59488.30	12.40	nan	2.97e-14	nan
59488.31	19.01	0.01	6.76e-17	8.32e-19
59488.32	18.99	0.02	6.88e-17	1.00e-18
59489.28	12.36	nan	3.08e-14	nan
59489.28	18.96	0.03	7.07e-17	1.80e-18
59490.27	11.51	nan	6.74e-14	nan
59490.27	10.28	nan	2.10e-13	nan
59490.29	18.96	0.06	7.08e-17	3.71e-18
59491.22	18.97	0.03	6.99e-17	2.00e-18
59491.22	12.24	nan	3.43e-14	nan
59497.30	12.40	nan	2.96e-14	nan
59497.30	19.02	0.04	6.68e-17	2.22e-18
59502.26	18.95	0.06	7.11e-17	3.98e-18
59502.26	12.39	nan	2.99e-14	nan
59502.26	12.40	nan	2.96e-14	nan
59502.26	18.91	0.06	7.42e-17	4.38e-18
59503.27	18.85	0.07	7.85e-17	5.12e-18
59503.29	12.39	nan	2.99e-14	nan
59509.24	12.41	nan	2.95e-14	nan
59509.24	18.88	0.05	7.60e-17	3.71e-18
59509.24	12.41	nan	2.94e-14	nan
59509.24	18.93	0.06	7.29e-17	3.99e-18
59510.30	11.99	nan	4.33e-14	nan
59510.30	18.86	0.17	7.77e-17	1.20e-17
59512.16	19.04	0.01	6.54e-17	8.75e-19
59512.16	18.95	0.01	7.13e-17	9.75e-19
59517.23	12.42	nan	2.92e-14	nan
59520.23	12.42	nan	2.92e-14	nan
59520.23	18.86	0.02	7.76e-17	1.59e-18
59522.19	12.42	nan	2.91e-14	nan
59522.19	18.97	0.01	6.98e-17	6.95e-19
59524.21	18.90	0.01	7.43e-17	4.70e-19
59524.23	12.45	nan	2.84e-14	nan
59526.15	12.42	nan	2.92e-14	nan
59526.15	18.90	0.02	7.46e-17	1.13e-18
59529.19	12.43	nan	2.88e-14	nan
59529.19	18.92	0.03	7.29e-17	2.14e-18
59530.21	12.42	nan	2.91e-14	nan
59530.21	18.90	0.05	7.46e-17	3.27e-18
59531.15	12.41	nan	2.94e-14	nan
59531.15	12.44	nan	2.86e-14	nan
59531.24	18.91	0.06	7.39e-17	4.39e-18
59531.24	18.93	0.06	7.26e-17	3.88e-18
59537.30	12.16	nan	3.69e-14	nan
59537.30	12.30	nan	3.24e-14	nan
59537.30	18.88	0.10	7.58e-17	6.91e-18
59537.30	18.98	0.11	6.90e-17	7.24e-18
59538.25	18.96	0.06	7.06e-17	3.67e-18
59538.25	12.35	nan	3.12e-14	nan
59540.17	19.05	0.08	6.51e-17	5.07e-18
59540.17	12.43	nan	2.90e-14	nan
59540.18	12.42	nan	2.92e-14	nan
59540.20	18.95	0.07	7.14e-17	4.46e-18
59542.18	12.42	nan	2.91e-14	nan
59542.18	18.94	0.03	7.17e-17	1.67e-18
59543.13	12.39	nan	3.00e-14	nan
59543.14	12.40	nan	2.97e-14	nan
59550.12	12.42	nan	2.92e-14	nan
59550.13	18.81	0.03	8.10e-17	2.16e-18
59550.14	18.94	0.02	7.21e-17	1.30e-18
59622.10	12.27	nan	3.34e-14	nan
59622.10	18.75	0.15	8.56e-17	1.21e-17
59622.10	12.25	nan	3.40e-14	nan
59622.10	18.93	0.19	7.25e-17	1.25e-17
59622.10	12.25	nan	3.42e-14	nan
59622.11	18.76	0.13	8.52e-17	9.96e-18
59622.11	12.25	nan	3.41e-14	nan
59622.11	18.84	0.16	7.87e-17	1.16e-17
59622.11	12.24	nan	3.46e-14	nan
59622.11	18.92	0.14	7.34e-17	9.49e-18
59623.10	18.91	0.14	7.36e-17	9.49e-18
59623.11	18.76	0.13	8.51e-17	1.06e-17
59623.11	18.70	0.12	8.99e-17	9.82e-18
59623.11	18.92	0.13	7.34e-17	8.65e-18
59743.48	18.91	0.11	7.41e-17	7.17e-18
59755.45	12.36	nan	3.07e-14	nan
59755.45	18.89	0.03	7.51e-17	2.21e-18
59761.40	10.43	nan	1.82e-13	nan
59763.43	12.38	nan	3.01e-14	nan
59764.39	18.92	0.03	7.31e-17	2.10e-18
59766.40	12.34	nan	3.13e-14	nan
59772.39	18.94	0.07	7.20e-17	4.89e-18
59772.39	12.29	nan	3.29e-14	nan
59772.45	18.86	0.03	7.75e-17	2.44e-18
59772.45	12.35	nan	3.11e-14	nan
59774.41	18.84	0.08	7.88e-17	5.76e-18
59774.43	12.32	nan	3.18e-14	nan
59774.45	19.01	0.08	6.74e-17	4.93e-18
59774.46	12.35	nan	3.10e-14	nan
59776.39	18.88	0.07	7.61e-17	5.19e-18
59776.44	18.85	0.06	7.83e-17	4.57e-18
59783.39	18.98	0.05	6.94e-17	3.39e-18
59783.47	12.20	nan	3.58e-14	nan
59785.40	18.86	0.02	7.73e-17	1.39e-18
59786.40	12.26	nan	3.38e-14	nan
59787.41	18.92	0.01	7.33e-17	8.06e-19
59789.45	18.97	0.03	7.02e-17	1.69e-18
59789.45	12.25	nan	3.40e-14	nan
59793.38	12.29	nan	3.29e-14	nan
59795.40	18.92	0.02	7.30e-17	1.53e-18
59795.40	12.27	nan	3.36e-14	nan
59798.46	18.89	0.02	7.50e-17	1.35e-18
59801.46	18.80	0.03	8.18e-17	2.28e-18
59801.46	12.39	nan	3.00e-14	nan
59804.41	12.27	nan	3.34e-14	nan
59807.36	18.72	0.05	8.79e-17	4.30e-18
59810.42	12.29	nan	3.28e-14	nan
59810.42	18.85	0.03	7.80e-17	2.34e-18
59812.34	18.86	0.01	7.72e-17	9.06e-19
59812.38	12.35	nan	3.12e-14	nan
59814.40	12.37	nan	3.05e-14	nan
59814.40	18.84	0.01	7.87e-17	1.08e-18
59816.38	18.84	0.02	7.90e-17	1.63e-18
59816.38	12.21	nan	3.54e-14	nan
59818.40	12.37	nan	3.06e-14	nan
59818.41	18.83	0.01	7.95e-17	1.00e-18
59821.32	12.37	nan	3.04e-14	nan
59821.34	18.89	0.01	7.51e-17	5.71e-19
59824.36	10.90	nan	1.18e-13	nan
59824.37	18.90	0.01	7.48e-17	4.82e-19
59826.30	12.34	nan	3.13e-14	nan
59826.30	18.92	0.05	7.32e-17	3.45e-18
59829.42	18.87	0.02	7.68e-17	1.30e-18
59829.42	12.34	nan	3.13e-14	nan
59843.30	12.41	nan	2.95e-14	nan
59843.30	18.93	0.01	7.23e-17	6.87e-19
59845.30	12.40	nan	2.97e-14	nan
59845.30	18.89	0.01	7.51e-17	5.24e-19
59847.26	12.41	nan	2.94e-14	nan
59848.32	18.87	0.02	7.65e-17	1.42e-18
59849.32	12.39	nan	3.01e-14	nan
59850.27	18.88	0.01	7.58e-17	8.98e-19
59851.30	12.36	nan	3.09e-14	nan
59852.27	18.85	0.01	7.78e-17	9.88e-19
59854.29	18.90	0.01	7.44e-17	6.62e-19
59854.30	12.40	nan	2.97e-14	nan
59856.31	18.92	0.04	7.34e-17	2.40e-18
59856.31	12.39	nan	3.00e-14	nan
59858.28	18.83	0.07	7.92e-17	4.88e-18
59858.28	12.38	nan	3.02e-14	nan
59862.30	12.37	nan	3.04e-14	nan
59862.30	19.04	0.14	6.56e-17	8.30e-18
59864.27	12.34	nan	3.14e-14	nan
59864.27	19.02	0.08	6.68e-17	4.84e-18
59866.34	12.37	nan	3.07e-14	nan
59866.34	18.88	0.04	7.58e-17	2.77e-18
59869.30	12.37	nan	3.06e-14	nan
59871.20	18.90	0.03	7.43e-17	1.82e-18
59871.29	12.38	nan	3.01e-14	nan
59873.17	12.37	nan	3.05e-14	nan
59873.18	18.89	0.02	7.52e-17	1.66e-18
59877.30	12.38	nan	3.02e-14	nan
59878.24	18.86	0.03	7.74e-17	2.06e-18
59879.25	12.37	nan	3.04e-14	nan
59880.18	18.95	0.02	7.14e-17	1.60e-18
59881.25	12.39	nan	3.01e-14	nan
59882.23	18.93	0.02	7.24e-17	1.40e-18
59883.30	12.37	nan	3.05e-14	nan
59885.23	18.92	0.05	7.35e-17	3.57e-18
59894.15	12.38	nan	3.02e-14	nan
59894.15	18.88	0.06	7.63e-17	3.95e-18
59896.26	12.37	nan	3.07e-14	nan
59896.26	18.96	0.06	7.07e-17	3.72e-18
59897.23	12.37	nan	3.04e-14	nan
59898.23	18.95	0.03	7.15e-17	2.15e-18
59899.17	12.40	nan	2.96e-14	nan
59901.17	11.81	nan	5.13e-14	nan
59902.15	18.88	0.05	7.57e-17	3.27e-18
59903.19	12.40	nan	2.98e-14	nan
59904.21	18.91	0.04	7.37e-17	2.51e-18
59905.17	11.43	nan	7.25e-14	nan
59906.15	18.91	0.03	7.40e-17	1.89e-18
59907.17	12.40	nan	2.97e-14	nan
59909.18	12.41	nan	2.95e-14	nan
59910.15	18.96	0.03	7.08e-17	1.85e-18
59911.19	10.92	nan	1.16e-13	nan
59913.15	19.02	0.04	6.66e-17	2.74e-18
59922.19	19.01	0.05	6.76e-17	3.14e-18
59922.19	12.38	nan	3.04e-14	nan
59924.19	18.86	0.05	7.71e-17	3.30e-18
59928.15	12.32	nan	3.19e-14	nan
59930.11	12.38	nan	3.02e-14	nan
59932.18	18.96	0.03	7.05e-17	2.01e-18
59934.24	18.93	0.07	7.29e-17	4.98e-18
59935.16	12.34	nan	3.14e-14	nan
59936.20	19.04	0.05	6.58e-17	2.78e-18
59937.18	12.38	nan	3.03e-14	nan
59951.16	18.93	0.11	7.24e-17	7.24e-18
59951.16	12.36	nan	3.09e-14	nan
59956.15	18.37	0.16	1.22e-16	1.75e-17
59956.15	11.14	nan	9.44e-14	nan
59966.14	12.31	nan	3.22e-14	nan
59966.14	19.05	0.16	6.53e-17	9.70e-18
59968.16	19.07	0.13	6.35e-17	7.35e-18
60123.48	12.36	nan	3.09e-14	nan
60135.46	12.40	nan	2.97e-14	nan
60135.46	18.74	0.03	8.66e-17	2.38e-18
60144.40	12.35	nan	3.11e-14	nan
60147.46	12.03	nan	4.18e-14	nan
60150.44	12.33	nan	3.17e-14	nan
60155.46	12.33	nan	3.17e-14	nan
60157.43	18.92	0.08	7.34e-17	5.60e-18
60159.40	12.40	nan	2.98e-14	nan
60163.40	18.86	0.04	7.73e-17	2.68e-18
60163.42	12.37	nan	3.06e-14	nan
60168.46	12.41	nan	2.95e-14	nan
60170.40	12.35	nan	3.10e-14	nan
60173.37	12.37	nan	3.05e-14	nan
60182.45	12.39	nan	2.99e-14	nan
60184.33	18.81	0.05	8.12e-17	3.59e-18
60184.39	12.40	nan	2.98e-14	nan
60186.34	18.88	0.09	7.62e-17	6.12e-18
60186.36	12.38	nan	3.02e-14	nan
60194.34	12.43	nan	2.89e-14	nan
60200.42	12.38	nan	3.02e-14	nan
60202.33	12.38	nan	3.04e-14	nan
60204.38	12.39	nan	3.01e-14	nan
60206.45	12.36	nan	3.08e-14	nan
60209.38	18.68	nan	9.14e-17	nan
60209.41	10.60	nan	1.55e-13	nan
60212.40	12.38	nan	3.03e-14	nan
60214.23	12.41	nan	2.93e-14	nan
60214.27	18.91	0.07	7.41e-17	4.77e-18
60217.36	18.71	0.13	8.85e-17	1.06e-17
60220.31	12.37	nan	3.06e-14	nan
60222.26	12.41	nan	2.95e-14	nan
60222.26	18.80	0.04	8.15e-17	2.71e-18
60224.25	12.41	nan	2.96e-14	nan
60227.26	18.86	0.02	7.72e-17	1.65e-18
60227.28	12.32	nan	3.20e-14	nan
60230.27	12.37	nan	3.05e-14	nan
60232.25	12.40	nan	2.97e-14	nan
60234.31	12.38	nan	3.01e-14	nan
60236.32	12.36	nan	3.09e-14	nan
60238.33	12.36	nan	3.08e-14	nan
60242.21	18.75	0.07	8.60e-17	5.16e-18
60245.22	12.42	nan	2.91e-14	nan
60245.22	18.83	0.09	7.94e-17	6.90e-18
