mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59458.31	18.72	0.06	5.75e-17	3.30e-18
59458.31	11.67	nan	3.81e-14	nan
59461.34	11.73	nan	3.60e-14	nan
59462.44	18.73	0.03	5.70e-17	1.77e-18
59464.36	11.70	nan	3.71e-14	nan
59465.39	18.64	0.04	6.23e-17	2.15e-18
59467.34	11.67	nan	3.81e-14	nan
59468.41	18.65	0.02	6.15e-17	9.20e-19
59470.34	11.71	nan	3.67e-14	nan
59471.40	18.59	0.05	6.50e-17	3.09e-18
59473.40	11.75	nan	3.54e-14	nan
59474.19	18.84	0.09	5.16e-17	4.43e-18
59476.36	11.76	nan	3.52e-14	nan
59480.25	18.62	0.10	6.34e-17	6.13e-18
59484.30	18.73	0.03	5.70e-17	1.57e-18
59484.30	11.66	nan	3.84e-14	nan
59487.29	11.68	nan	3.79e-14	nan
59487.30	18.62	0.04	6.31e-17	2.45e-18
59491.31	11.69	nan	3.75e-14	nan
59494.30	18.58	0.07	6.60e-17	4.13e-18
59496.35	11.72	nan	3.65e-14	nan
59502.27	11.73	nan	3.61e-14	nan
59502.28	18.68	0.06	6.00e-17	3.56e-18
59509.28	11.75	nan	3.56e-14	nan
59509.30	18.85	0.07	5.11e-17	3.18e-18
59517.30	18.61	0.02	6.37e-17	1.38e-18
59517.30	11.74	nan	3.57e-14	nan
59520.32	11.74	nan	3.59e-14	nan
59520.32	18.67	0.03	6.05e-17	1.93e-18
59523.18	18.62	0.02	6.32e-17	1.45e-18
59523.18	11.76	nan	3.52e-14	nan
59526.27	18.67	0.03	6.03e-17	1.88e-18
59526.29	11.73	nan	3.60e-14	nan
59529.28	11.74	nan	3.57e-14	nan
59529.28	18.69	0.06	5.92e-17	3.36e-18
59538.13	11.47	nan	4.57e-14	nan
59542.23	18.62	0.04	6.31e-17	2.56e-18
59542.24	11.67	nan	3.81e-14	nan
59550.19	11.74	nan	3.57e-14	nan
