mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
58758.44,1.35e-16,4.51e-18,1.2763333333333332e-16,8.540555555555557e-18
58760.42,1.35e-16,4.72e-18,1.2933333333333332e-16,9.304444444444446e-18
58760.45,1.37e-16,4.9999999999999996e-18,1.3123333333333334e-16,9.398333333333332e-18
58763.41,1.36e-16,4.51e-18,1.3243333333333331e-16,9.046666666666665e-18
58764.35,1.39e-16,4.675e-18,1.3333333333333334e-16,8.841666666666666e-18
58766.33,1.4350000000000001e-16,1.115e-17,1.3420000000000002e-16,8.668888888888885e-18
58766.42,1.1e-16,8.36e-18,1.3519999999999998e-16,8.836111111111107e-18
58767.36,1.33e-16,1.61e-17,1.3576666666666666e-16,8.839999999999998e-18
58768.42,1.31e-16,1.1649999999999999e-17,1.3643333333333333e-16,8.713888888888886e-18
58769.48,1.66e-16,2.29e-17,1.3693333333333331e-16,8.589999999999998e-18
58778.3,1.21e-16,7.16e-18,1.3680000000000002e-16,8.961111111111106e-18
58781.39,1.38e-16,6.05e-18,1.3746666666666667e-16,8.91555555555555e-18
58784.41,1.27e-16,1.19e-17,1.3886666666666668e-16,9.044444444444442e-18
58787.36,1.35e-16,7.53e-18,1.3951666666666667e-16,8.944444444444439e-18
58790.31,1.31e-16,4.63e-18,1.3998333333333333e-16,8.93222222222222e-18
58797.23,1.69e-16,2.3e-17,1.408166666666667e-16,8.991111111111108e-18
58803.23,1.62e-16,1.14e-17,1.4145e-16,8.849999999999997e-18
58806.34,1.45e-16,6.68e-18,1.4228333333333337e-16,8.988888888888885e-18
58811.25,1.38e-16,5.85e-18,1.4295e-16,9.061111111111109e-18
58820.23,1.29e-16,1.13e-17,1.4274999999999998e-16,9.598888888888889e-18
58833.18,1.5e-16,5.35e-18,1.4378333333333332e-16,1.0076666666666665e-17
58836.21,1.41e-16,4.01e-18,1.4436666666666664e-16,1.0112222222222221e-17
58850.19,1.49e-16,7.13e-18,1.448e-16,1.0183333333333334e-17
58855.17,1.43e-16,1.5e-17,1.4556666666666664e-16,1.0261111111111112e-17
58859.11,1.27e-16,1.21e-17,1.4669999999999997e-16,1.0541111111111112e-17
58862.14,1.46e-16,4.03e-18,1.4633333333333333e-16,9.678888888888888e-18
58867.15,1.59e-16,2.27e-17,1.4743333333333334e-16,9.187222222222222e-18
58871.19,1.49e-16,5.6e-18,1.4813333333333335e-16,9.357777777777776e-18
58872.17,1.45e-16,4.81e-18,1.4950000000000001e-16,9.458333333333332e-18
58872.18,1.55e-16,5.28e-18,1.5023333333333333e-16,9.429444444444444e-18
58875.16,1.54e-16,4.37e-18,1.5086666666666665e-16,9.245e-18
58876.15,1.6e-16,4.64e-18,1.5016666666666666e-16,8.488333333333333e-18
58878.19,1.57e-16,1.11e-17,1.4906666666666667e-16,8.638333333333335e-18
58882.1,1.3e-16,1.29e-17,1.4970000000000002e-16,8.90388888888889e-18
58882.11,1.7e-16,1.03e-17,1.5e-16,8.94388888888889e-18
58885.12,1.61e-16,1.31e-17,1.5063333333333332e-16,8.69166666666667e-18
58886.16,1.23e-16,1.69e-17,1.5033333333333334e-16,8.896111111111115e-18
58887.19,1.56e-16,1.81e-17,1.5090000000000002e-16,8.952222222222226e-18
58891.15,1.65e-16,7.42e-18,1.5116666666666665e-16,8.899444444444449e-18
58891.17,1.55e-16,7.12e-18,1.518e-16,9.060000000000004e-18
58892.16,1.54e-16,6.8e-18,1.5294999999999998e-16,8.626111111111118e-18
58893.15,1.59e-16,5.83e-18,1.5335e-16,8.717777777777786e-18
58894.15,1.68e-16,6.9e-18,1.5311666666666664e-16,8.43833333333334e-18
58895.14,1.57e-16,7.07e-18,1.5335e-16,8.425555555555563e-18
