mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
58713.5,7.02e-17,5.71e-18,7.151333333333334e-17,6.107185185185187e-18
58714.42,6e-17,5.99e-18,7.122333333333333e-17,5.954592592592593e-18
58714.44,6.38e-17,5.56e-18,7.094333333333334e-17,5.7918888888888906e-18
58718.48,6.7e-17,4.84e-18,7.072333333333334e-17,5.6410185185185195e-18
58727.51,6.89e-17,3.79e-18,7.029666666666667e-17,5.604944444444444e-18
58730.51,7.56e-17,4.35e-18,7.141666666666667e-17,5.744018518518519e-18
58732.48,7.05e-17,2.36e-18,7.189166666666667e-17,5.505314814814815e-18
58735.48,7.05e-17,2.59e-18,7.2165e-17,5.2934629629629635e-18
58738.4,6.83e-17,5.26e-18,7.257944444444445e-17,4.984833333333333e-18
58740.52,6.87e-17,6.69e-18,7.294611111111111e-17,4.765648148148148e-18
58741.44,7.77e-17,7.88e-18,7.363111111111111e-17,4.353055555555556e-18
58748.38,7.51e-17,2.315e-18,7.423777777777777e-17,4.1329629629629634e-18
58748.44,7.6e-17,3.78e-18,7.449277777777777e-17,4.1334999999999996e-18
58751.31,7.76e-17,4.45e-18,7.473944444444445e-17,4.16437037037037e-18
58757.52,7.4e-17,3.4e-18,7.503944444444443e-17,4.161574074074073e-18
58760.33,8.23e-17,3.48e-18,7.613944444444445e-17,4.754037037037036e-18
58761.42,7.9e-17,2.305e-18,7.624611111111111e-17,4.986851851851851e-18
58763.36,8.46e-17,3.24e-18,7.687611111111112e-17,4.712999999999999e-18
58766.49,7.2e-17,4.14e-18,7.750111111111111e-17,4.4801481481481475e-18
58773.32,8.145e-17,5.35e-18,7.853111111111112e-17,4.575703703703703e-18
58774.28,7.86e-17,7.69e-18,7.870777777777778e-17,4.49574074074074e-18
58775.34,7.483333333333334e-17,3.3933333333333334e-18,7.942777777777778e-17,4.7531481481481476e-18
58776.32,7.650000000000001e-17,4.305e-18,7.981777777777778e-17,4.7301851851851854e-18
58777.45,8.135e-17,4.62e-18,7.981111111111112e-17,5.100370370370371e-18
58778.38,8.32e-17,4.72e-18,8.065444444444445e-17,5.294222222222222e-18
58787.27,7.705e-17,4.725e-18,8.070444444444443e-17,5.3308148148148145e-18
58790.37,7.21e-17,3.52e-18,8.101444444444443e-17,5.307740740740741e-18
58793.36,7.85e-17,3.42e-18,8.118111111111111e-17,5.392999999999999e-18
58797.33,1.02e-16,1.13e-17,8.132111111111111e-17,5.4253703703703695e-18
58800.31,7.34e-17,1.28e-17,8.169777777777778e-17,5.421777777777777e-18
58803.29,7.89e-17,5.6e-18,8.190777777777778e-17,5.3002592592592584e-18
58803.34,8.255e-17,5.21e-18,8.270777777777777e-17,5.74585185185185e-18
58811.3,8.72e-17,4.09e-18,8.260777777777778e-17,5.686999999999999e-18
58812.23,7.96e-17,2.25e-18,8.299444444444444e-17,5.6359629629629615e-18
58812.29,8.09e-17,2.465e-18,8.268444444444446e-17,5.016222222222221e-18
58814.19,9.21e-17,1.73e-17,8.298611111111111e-17,5.019481481481481e-18
58833.23,8.22e-17,4.68e-18,8.317611111111113e-17,5.127999999999999e-18
58850.13,6.81e-17,1.15e-17,8.3485e-17,5.092962962962961e-18
58859.17,9.4e-17,5.98e-18,8.393833333333334e-17,5.052925925925924e-18
58860.2,7.92e-17,6.383333333333333e-18,8.436666666666667e-17,5.1838518518518505e-18
58861.18,8.44e-17,4.4850000000000004e-18,8.457e-17,5.115222222222221e-18
58861.2,8.1e-17,6.42e-18,8.5065e-17,5.091851851851851e-18
58862.2,8.18e-17,3.93e-18,8.563166666666667e-17,4.7953703703703706e-18
58872.14,8.53e-17,2.7e-18,8.623166666666666e-17,4.913111111111112e-18
58873.16,8.86e-17,2.63e-18,8.608500000000001e-17,4.4475925925925926e-18
58874.15,1.03e-16,1.47e-17,8.687833333333333e-17,4.375e-18
58875.12,8.16e-17,2.42e-18,8.755833333333334e-17,4.540518518518518e-18
58876.12,8.36e-17,3.14e-18,8.757e-17,4.80125925925926e-18
58878.14,8.75e-17,6.31e-18,8.753333333333334e-17,4.821962962962963e-18
58882.13,9.05e-17,5.58e-18,8.748333333333333e-17,5.163481481481482e-18
58885.15,8.43e-17,7.78e-18,8.766333333333333e-17,5.284777777777778e-18
58886.12,8.41e-17,5.64e-18,8.764333333333333e-17,4.992870370370372e-18
58887.14,9.01e-17,5.54e-18,8.798333333333334e-17,4.976518518518517e-18
58891.11,9.42e-17,4.3e-18,8.873333333333333e-17,4.515055555555555e-18
58891.12,8.93e-17,3.47e-18,8.881333333333333e-17,4.3214074074074075e-18
58892.14,9.19e-17,3.63e-18,8.894666666666667e-17,4.4516666666666665e-18
58894.13,8.91e-17,2.88e-18,8.912000000000001e-17,4.521814814814815e-18
58894.14,9.65e-17,3.56e-18,9.028666666666666e-17,5.193277777777778e-18
58895.11,9.76e-17,3.63e-18,9.088666666666667e-17,5.3318518518518516e-18
58898.13,9.72e-17,4.61e-18,9.108e-17,5.335611111111111e-18
58900.15,9.93e-17,1.7e-17,9.132666666666667e-17,5.394296296296298e-18
58905.11,8.29e-17,8.36e-18,9.088000000000001e-17,4.914462962962964e-18
58913.15,8.61e-17,1.1e-17,9.131333333333335e-17,4.840851851851853e-18
59061.44,7.81e-17,2.37e-18,9.174e-17,4.893629629629631e-18
59061.45,8.63e-17,2.77e-18,9.172333333333333e-17,5.024851851851853e-18
59064.44,9.15e-17,6.75e-18,9.185666666666668e-17,5.0321851851851866e-18
59067.44,9.24e-17,4.95e-18,9.191444444444444e-17,5.098629629629631e-18
59068.44,9.06e-17,4.96e-18,9.21411111111111e-17,4.9965185185185195e-18
59073.46,9.64e-17,3.64e-18,9.214777777777778e-17,4.9592962962962984e-18
59075.48,8.32e-17,2.32e-18,9.227444444444444e-17,4.994740740740741e-18
59077.48,8.96e-17,3.21e-18,9.187444444444444e-17,5.45162962962963e-18
59080.5,9.98e-17,2.57e-18,9.181111111111112e-17,5.503296296296297e-18
59081.44,9.109999999999999e-17,2.2800000000000002e-18,9.214444444444444e-17,5.813407407407408e-18
59083.46,9.6e-17,2.9e-18,9.172444444444443e-17,5.775518518518518e-18
59084.48,8.96e-17,2.04e-18,9.132666666666667e-17,5.746740740740741e-18
59085.49,9.46e-17,1.95e-18,9.085e-17,5.658185185185187e-18
59087.45,9.64e-17,2.7e-18,9.084666666666667e-17,5.640962962962964e-18
59088.44,8.7e-17,3.52e-18,9.097e-17,5.477518518518518e-18
59089.47,9.45e-17,2.81e-18,9.126333333333333e-17,5.1170740740740736e-18
59090.51,8.603333333333333e-17,3.2100000000000003e-18,9.139e-17,4.9454074074074074e-18
59091.46,9.09e-17,1.79e-18,9.137999999999999e-17,4.983962962962963e-18
59093.38,9.03e-17,7.46e-18,9.129999999999999e-17,4.9872962962962955e-18
59094.4,9.799999999999999e-17,8.970000000000001e-18,9.147000000000001e-17,5.11274074074074e-18
59094.42,7.73e-17,9.98e-18,9.149333333333333e-17,5.19787037037037e-18
59094.43,8.940000000000001e-17,8.71e-18,9.194000000000001e-17,5.117814814814814e-18
59095.44,8.97e-17,6.32e-18,9.168333333333333e-17,5.332351851851852e-18
59095.46,1.065e-16,7.295e-18,9.098333333333333e-17,4.679592592592592e-18
59096.39,8.5e-17,7.456666666666666e-18,9.057666666666666e-17,4.5132037037037026e-18
59102.45,8.526666666666667e-17,1.22e-17,9.052333333333333e-17,4.481296296296295e-18
59107.42,8.5e-17,2.66e-18,9.031666666666667e-17,4.343537037037036e-18
59110.46,8.28e-17,3.39e-18,9.026333333333332e-17,4.345925925925924e-18
59112.42,8.98e-17,1.97e-18,9.011e-17,4.2252037037037015e-18
59113.42,8.69e-17,2.15e-18,8.972666666666667e-17,4.209370370370369e-18
59115.39,9.01e-17,2.34e-18,8.982666666666666e-17,4.077203703703703e-18
59116.4,9.12e-17,2.3e-18,8.968666666666667e-17,3.978425925925925e-18
59116.41,9e-17,2.23e-18,9.058555555555555e-17,4.568537037037035e-18
59123.35,9.57e-17,8.57e-18,9.039555555555556e-17,4.700703703703703e-18
59124.36,9.71e-17,9.3e-18,9.029388888888888e-17,4.748092592592591e-18
59128.4,9.66e-17,1.07e-17,8.992722222222221e-17,4.610037037037037e-18
59130.42,8.19e-17,3.32e-18,9.061055555555554e-17,4.442314814814814e-18
59134.42,9.5e-17,3.34e-18,9.037388888888889e-17,4.561814814814815e-18
59136.32,8.76e-17,2.55e-18,9.059722222222221e-17,4.755314814814815e-18
59138.35,8.95e-17,2.46e-18,8.958722222222223e-17,4.6282592592592585e-18
59140.36,8.98e-17,2.5e-18,8.965722222222222e-17,4.4749814814814805e-18
59142.36,8.8e-17,2.27e-18,8.979833333333333e-17,4.3639259259259255e-18
59143.34,9e-17,2.13e-18,8.987166666666666e-17,4.195648148148147e-18
59144.4,8.49e-17,2.22e-18,8.997833333333333e-17,3.9863703703703705e-18
59144.41,9e-17,1.85e-18,8.9995e-17,4.087648148148148e-18
59145.34,9.03e-17,1.62e-18,9.002666666666667e-17,4.0259259259259255e-18
59149.35,8.52e-17,5.04e-18,8.964500000000001e-17,4.127259259259259e-18
59150.3,8.725e-17,5.145e-18,8.967166666666667e-17,4.288240740740741e-18
59151.35,8.7e-17,7.15e-18,8.938833333333332e-17,4.1709259259259274e-18
59152.39,9.78e-17,8.77e-18,8.863833333333332e-17,4.302055555555556e-18
59155.25,8.23e-17,7.344999999999999e-18,8.8425e-17,4.2489629629629634e-18
59157.43,9.64e-17,6.98e-18,8.861166666666666e-17,4.054055555555557e-18
59158.35,7.620000000000001e-17,5.335e-18,8.7905e-17,4.265962962962964e-18
59164.31,8.71e-17,3.86e-18,8.807833333333333e-17,4.453833333333335e-18
59165.32,8.95e-17,2.19e-18,8.7575e-17,4.785481481481483e-18
59166.31,8.72e-17,2.42e-18,8.746833333333333e-17,4.858055555555556e-18
59167.32,8.6e-17,3.865000000000001e-18,8.7185e-17,4.948222222222224e-18
59168.29,9.03e-17,2.76e-18,8.695166666666666e-17,4.9749444444444456e-18
59169.28,8.785e-17,2.5600000000000002e-18,8.687500000000001e-17,4.8386666666666676e-18
59170.26,8.75e-17,3.06e-18,8.672166666666667e-17,4.909166666666669e-18
59171.33,8.235e-17,4.23e-18,8.639833333333335e-17,4.997888888888891e-18
59176.3,9.08e-17,3.47e-18,8.538499999999999e-17,4.262722222222223e-18
59178.27,8.72e-17,5.04e-18,8.5415e-17,4.19e-18
59182.37,7.46e-17,1.13e-17,8.534e-17,4.1566111111111116e-18
59184.25,9.02e-17,6.73e-18,8.512e-17,4.178000000000001e-18
59184.3,8.75e-17,7.72e-18,8.463666666666667e-17,3.888833333333333e-18
59184.31,7.38e-17,7.61e-18,8.478333333333333e-17,3.785111111111112e-18
59185.24,9.28e-17,5.5e-18,8.416666666666667e-17,3.708611111111111e-18
59185.32,7.44e-17,6.42e-18,8.443666666666667e-17,3.3320000000000005e-18
59186.24,8.66e-17,8.9e-18,8.428000000000001e-17,3.3333888888888894e-18
59186.32,7.95e-17,1.05e-17,8.400333333333333e-17,3.360555555555556e-18
59187.29,8.3e-17,5.9e-18,8.393e-17,3.3981666666666674e-18
59188.25,8.26e-17,4.725e-18,8.359e-17,3.617444444444446e-18
59188.31,8.54e-17,3.97e-18,8.328000000000001e-17,3.5952777777777786e-18
59189.22,8.06e-17,2.44e-18,8.353500000000001e-17,3.957555555555556e-18
59189.25,8.26e-17,2.77e-18,8.360499999999999e-17,4.1349444444444454e-18
59190.19,8.61e-17,2.4200000000000002e-18,8.383666666666666e-17,4.181333333333333e-18
59192.16,8.5e-17,5.94e-18,8.358000000000001e-17,4.0305e-18
59193.21,8.04e-17,4.1e-18,8.343000000000001e-17,4.019222222222222e-18
59193.23,8.33e-17,2.78e-18,8.378666666666666e-17,3.700333333333334e-18
59193.26,8.67e-17,2.87e-18,8.368666666666666e-17,3.621222222222222e-18
59194.16,7.79e-17,2.95e-18,8.339333333333333e-17,3.724333333333333e-18
59194.37,8.43e-17,1.02e-17,8.389333333333333e-17,3.495e-18
59195.19,8.24e-17,2.13e-18,8.342000000000001e-17,3.407333333333334e-18
59195.23,8.12e-17,2.92e-18,8.394e-17,3.2505555555555555e-18
59195.26,8.5e-17,2.79e-18,8.360333333333333e-17,3.4433333333333335e-18
59196.28,7.58e-17,5.44e-18,8.356333333333333e-17,3.506666666666667e-18
59197.23,8.1e-17,4.82e-18,8.368333333333334e-17,3.5404444444444445e-18
59197.25,9.55e-17,7.59e-18,8.365666666666668e-17,3.620111111111111e-18
59199.25,8.96e-17,4.18e-18,8.350000000000001e-17,3.706e-18
59202.26,8.93e-17,3.87e-18,8.386e-17,3.8205e-18
59204.2,8.31e-17,3.74e-18,8.399000000000001e-17,3.843111111111111e-18
59210.28,8.27e-17,7.17e-18,8.414666666666666e-17,3.969444444444444e-18
59216.22,8.53e-17,5.6e-18,8.412666666666666e-17,3.9329444444444445e-18
59218.18,8.72e-17,3.29e-18,8.449333333333333e-17,4.0503333333333334e-18
59220.21,7.87e-17,4e-18,8.465666666666667e-17,4.149499999999999e-18
59222.21,8.88e-17,3.09e-18,8.469666666666666e-17,4.1602222222222215e-18
59224.21,7.86e-17,4.9e-18,8.460333333333333e-17,4.300833333333334e-18
59228.15,9e-17,9.93e-18,8.466666666666667e-17,4.336222222222222e-18
59230.27,7.65e-17,4.55e-18,8.460333333333333e-17,4.4520555555555544e-18
59231.18,7.83e-17,3.73e-18,8.470333333333334e-17,4.3803333333333324e-18
59232.15,8.66e-17,2.4e-18,8.465666666666668e-17,4.375722222222221e-18
59232.16,8.18e-17,2.78e-18,8.518e-17,4.32711111111111e-18
59233.16,8.07e-17,4.14e-18,8.539666666666667e-17,4.312166666666665e-18
59248.18,9.14e-17,4.7e-18,8.503e-17,3.948444444444443e-18
59250.17,8.65e-17,4.6e-18,8.481666666666668e-17,3.824833333333333e-18
59252.15,9.08e-17,3.01e-18,8.474666666666667e-17,3.708666666666666e-18
59254.2,8.44e-17,5.15e-18,8.4725e-17,3.7716666666666655e-18
59260.17,9.14e-17,7.91e-18,8.484833333333334e-17,3.7766666666666666e-18
59264.15,8.82e-17,5.2e-18,8.473833333333334e-17,3.8368888888888875e-18
59270.14,8.79e-17,7.12e-18,8.4565e-17,3.8369444444444436e-18
59428.5,7.51e-17,3.98e-18,8.481166666666667e-17,3.688666666666665e-18
59434.46,8.62e-17,2.08e-18,8.473166666666667e-17,3.612499999999999e-18
59439.47,8.05e-17,3.22e-18,8.499499999999999e-17,3.4624444444444434e-18
59442.44,8.42e-17,2.73e-18,8.478833333333334e-17,3.330277777777777e-18
59444.47,8.36e-17,2.61e-18,8.485833333333334e-17,3.2908333333333326e-18
59449.39,9.150000000000001e-17,1.315e-17,8.5195e-17,3.168055555555555e-18
59459.48,8.75e-17,2.15e-18,8.5265e-17,3.199222222222222e-18
59460.48,8.449999999999999e-17,2.39e-18,8.543166666666666e-17,3.1249444444444442e-18
59461.47,8.32e-17,1.97e-18,8.559166666666666e-17,2.976055555555555e-18
59462.42,8.72e-17,2.26e-18,8.5245e-17,2.9238333333333325e-18
59463.46,8.245e-17,2.335e-18,8.523e-17,2.8677777777777773e-18
59464.41,8.64e-17,2.26e-18,8.480333333333333e-17,2.9303888888888885e-18
59465.47,8.2e-17,2.89e-18,8.498e-17,3.032333333333333e-18
59467.4,8.2e-17,2.18e-18,8.470833333333334e-17,2.9160555555555554e-18
59469.4,8.61e-17,2.01e-18,8.459166666666667e-17,2.858666666666667e-18
59471.44,8.64e-17,2.9e-18,8.458166666666666e-17,2.7692777777777778e-18
59474.32,8.65e-17,5.12e-18,8.499833333333333e-17,2.4715555555555564e-18
59476.46,8.38e-17,4.55e-18,8.516833333333334e-17,2.5710000000000016e-18
59477.44,7.86e-17,5.03e-18,8.552000000000001e-17,2.5742222222222243e-18
59478.29,8.84e-17,9.35e-18,8.568e-17,2.6395555555555577e-18
59479.4,8.869999999999999e-17,7.935e-18,8.582166666666666e-17,2.6325555555555577e-18
59484.34,8.68e-17,3.61e-18,8.564833333333333e-17,2.4512222222222235e-18
59487.4,8.55e-17,4.05e-18,8.572999999999999e-17,2.4558888888888904e-18
59488.44,8.1e-17,2.56e-18,8.580333333333332e-17,2.48088888888889e-18
59489.42,8.605e-17,2.58e-18,8.605166666666666e-17,2.4451111111111122e-18
59496.4,7.8e-17,3.07e-18,8.593166666666667e-17,2.601000000000001e-18
59501.39,8.97e-17,2.325e-18,8.631666666666667e-17,2.6073333333333343e-18
59503.36,8.325e-17,4.55e-18,8.631333333333334e-17,2.7428888888888897e-18
59504.34,8.47e-17,5.36e-18,8.644e-17,2.8837777777777782e-18
59505.36,8.76e-17,6.31e-18,8.694666666666668e-17,2.8891111111111116e-18
59512.32,8.760000000000001e-17,3.43e-18,8.681999999999999e-17,3.2768888888888894e-18
59517.34,9.13e-17,1.81e-18,8.684833333333332e-17,3.523111111111112e-18
59518.32,9.105e-17,1.635e-18,8.645833333333333e-17,4.23088888888889e-18
59520.26,8.9e-17,2.29e-18,8.645166666666665e-17,4.6783333333333335e-18
59521.28,8.785e-17,2.04e-18,8.680166666666668e-17,4.785111111111111e-18
59522.35,8.63e-17,2.1e-18,8.7165e-17,4.7107777777777786e-18
59523.26,8.995e-17,2.31e-18,8.7575e-17,4.633888888888889e-18
59524.28,8.67e-17,1.94e-18,8.838166666666666e-17,4.918222222222222e-18
59525.28,9.065e-17,2.22e-18,8.933166666666666e-17,5.312111111111111e-18
59526.34,8.36e-17,2.14e-18,9.023166666666666e-17,5.322111111111113e-18
59527.29,9.4e-17,4.34e-18,9.103000000000001e-17,5.542888888888891e-18
59529.35,8.63e-17,2.9e-18,9.196333333333333e-17,5.3433333333333334e-18
59530.34,8.580000000000001e-17,3.195e-18,9.300666666666667e-17,5.774277777777778e-18
59531.27,9.72e-17,7.02e-18,9.433166666666666e-17,6.250666666666666e-18
59532.35,8.23e-17,4.01e-18,9.544166666666665e-17,6.578722222222223e-18
59537.35,8.725e-17,2.685e-18,9.645500000000002e-17,6.921e-18
59540.32,7.48e-17,9.375e-18,9.7535e-17,7.294944444444445e-18
59542.19,8.36e-17,3.25e-18,9.839166666666666e-17,7.413444444444443e-18
59550.15,8.91e-17,2.85e-18,9.922333333333334e-17,7.45261111111111e-18
59627.14,9.93e-17,6.31e-18,9.979e-17,7.541444444444444e-18
59631.13,1.01e-16,8.72e-18,1.0042833333333334e-16,7.670166666666666e-18
59798.48,1.11e-16,4.17e-18,1.0131833333333333e-16,7.668e-18
59801.48,1.14e-16,2.13e-18,1.0195333333333333e-16,7.707722222222223e-18
59804.4,1.08e-16,1.26e-17,1.0289666666666667e-16,7.729444444444445e-18
59810.47,1.1e-16,4e-18,1.03375e-16,7.936611111111111e-18
59813.44,1.06e-16,4.35e-18,1.0405500000000001e-16,8.005555555555556e-18
59815.48,1.21e-16,2.22e-18,1.0468833333333334e-16,7.916555555555556e-18
59817.49,1.23e-16,2.19e-18,1.0564499999999999e-16,7.790000000000001e-18
59821.49,1.18e-16,1.95e-18,1.0641833333333332e-16,7.678666666666669e-18
59824.47,1.18e-16,2.25e-18,1.0707833333333333e-16,7.729722222222225e-18
59826.44,1.2e-16,2.26e-18,1.0800166666666668e-16,7.379444444444446e-18
59829.48,1.17e-16,2.1e-18,1.0899333333333333e-16,7.218166666666669e-18
59842.44,1.16e-16,2.71e-18,1.1023333333333334e-16,6.468111111111112e-18
59844.4,1.06e-16,2.65e-18,1.1121333333333334e-16,5.99727777777778e-18
59847.42,1.07e-16,2.73e-18,1.1191e-16,5.72427777777778e-18
59849.48,1.13e-16,2.97e-18,1.122e-16,5.845722222222224e-18
59851.44,1.09e-16,2.29e-18,1.1256666666666667e-16,5.8288888888888905e-18
59856.39,1.15e-16,2.56e-18,1.1266666666666666e-16,5.570611111111113e-18
59858.36,1.05e-16,3.78e-18,1.1253333333333333e-16,5.235722222222224e-18
59860.4,1.04e-16,5.88e-18,1.127e-16,5.102277777777779e-18
59862.45,1.13e-16,9.81e-18,1.1269999999999999e-16,4.9514444444444464e-18
59864.37,1.15e-16,8.65e-18,1.1313333333333335e-16,5.101055555555558e-18
59869.35,1.09e-16,3.74e-18,1.1286666666666667e-16,4.57066666666667e-18
59872.38,1.17e-16,2.52e-18,1.126e-16,4.069944444444447e-18
59874.36,1.1e-16,1.93e-18,1.1263333333333334e-16,3.880555555555559e-18
59877.38,1.17e-16,2.8e-18,1.1263333333333332e-16,3.665388888888892e-18
59879.38,1.12e-16,2.72e-18,1.1223333333333333e-16,3.4687777777777805e-18
59881.3,1.13e-16,2.57e-18,1.1233333333333334e-16,3.394111111111114e-18
59883.34,1.1e-16,3.48e-18,1.1193333333333333e-16,3.551888888888892e-18
59895.3,1.08e-16,4.97e-18,1.1213333333333333e-16,3.471444444444447e-18
59897.3,1.12e-16,3.77e-18,1.1206666666666667e-16,3.6533333333333355e-18
59899.3,1.14e-16,6.89e-18,1.1206666666666667e-16,3.721111111111113e-18
59901.27,1.1e-16,2.97e-18,1.12e-16,3.90888888888889e-18
59903.29,1.13e-16,3.3e-18,1.119e-16,3.981111111111113e-18
59908.22,1.1e-16,4.1e-18,1.121e-16,3.933333333333335e-18
59910.24,1.19e-16,3.9e-18,1.1256666666666667e-16,3.664444444444445e-18
59913.27,1.13e-16,3.73e-18,1.126e-16,3.766666666666666e-18
59928.21,1.15e-16,5.12e-18,1.1266666666666666e-16,3.721111111111111e-18
59932.25,1.19e-16,2.86e-18,1.131e-16,3.731111111111111e-18
59935.22,1.18e-16,4.7e-18,1.1353333333333334e-16,3.977777777777777e-18
59942.2,1.08e-16,3.43e-18,1.141e-16,4.178888888888887e-18
59957.16,1.2e-16,1.13e-17,1.1423333333333333e-16,4.1133333333333315e-18
59967.15,1.04e-16,6.82e-18,1.145e-16,4.1366666666666655e-18
59969.13,1.12e-16,5.79e-18,1.1479999999999999e-16,4.2044444444444434e-18
59980.18,1.05e-16,6.07e-18,1.1536666666666666e-16,4.372222222222221e-18
