mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
58341.31	19.37	0.10	8.69e-17	8.18e-18
58341.31	11.62	nan	1.10e-13	nan
58344.35	12.31	nan	5.79e-14	nan
58344.35	12.28	nan	5.98e-14	nan
58348.35	19.44	0.03	8.20e-17	2.59e-18
58348.35	12.32	nan	5.76e-14	nan
58360.36	19.35	0.13	8.89e-17	1.03e-17
58360.36	12.39	nan	5.40e-14	nan
58363.30	19.54	0.08	7.48e-17	5.80e-18
58363.30	12.36	nan	5.54e-14	nan
58363.37	19.31	0.09	9.25e-17	7.79e-18
58366.27	19.35	0.04	8.89e-17	3.24e-18
58366.27	12.41	nan	5.31e-14	nan
58369.28	12.38	nan	5.44e-14	nan
58369.28	19.42	0.03	8.29e-17	2.63e-18
58372.25	12.41	nan	5.29e-14	nan
58372.25	19.49	0.04	7.79e-17	2.93e-18
58375.28	12.40	nan	5.34e-14	nan
58375.28	19.52	0.05	7.61e-17	3.17e-18
58378.30	19.48	0.05	7.87e-17	3.56e-18
58378.30	12.41	nan	5.33e-14	nan
58381.23	12.37	nan	5.50e-14	nan
58381.23	19.42	0.15	8.34e-17	1.12e-17
58384.25	12.32	nan	5.77e-14	nan
58384.25	19.82	nan	5.76e-17	nan
58387.21	19.55	0.18	7.38e-17	1.25e-17
58387.21	12.40	nan	5.35e-14	nan
58390.31	12.33	nan	5.69e-14	nan
58390.31	19.44	0.15	8.17e-17	1.12e-17
58426.15	19.49	0.11	7.84e-17	7.82e-18
58426.15	11.86	nan	8.81e-14	nan
58429.17	19.49	0.05	7.80e-17	3.28e-18
58429.17	12.36	nan	5.53e-14	nan
58432.17	19.48	0.09	7.85e-17	6.68e-18
58432.17	12.35	nan	5.59e-14	nan
58457.09	19.59	0.12	7.12e-17	8.13e-18
58457.09	12.38	nan	5.43e-14	nan
58469.12	19.45	0.16	8.10e-17	1.16e-17
58469.12	12.22	nan	6.33e-14	nan
58607.47	12.19	nan	6.47e-14	nan
58607.47	19.31	0.05	9.25e-17	3.98e-18
58634.46	12.26	nan	6.11e-14	nan
58634.46	19.40	0.03	8.47e-17	2.33e-18
58637.46	19.45	0.03	8.10e-17	2.04e-18
58637.46	12.26	nan	6.11e-14	nan
58640.44	12.30	nan	5.84e-14	nan
58640.44	19.35	0.04	8.88e-17	3.02e-18
58646.42	11.29	nan	1.49e-13	nan
58646.42	19.55	0.07	7.40e-17	4.48e-18
58649.38	12.21	nan	6.38e-14	nan
58649.38	20.21	nan	4.03e-17	nan
58660.42	19.49	0.12	7.78e-17	8.69e-18
58660.42	11.92	nan	8.33e-14	nan
58663.48	19.35	0.10	8.91e-17	8.39e-18
58663.48	12.06	nan	7.32e-14	nan
58666.46	12.35	nan	5.58e-14	nan
58666.46	19.36	0.03	8.82e-17	2.52e-18
58669.44	12.33	nan	5.69e-14	nan
58669.44	19.38	0.03	8.66e-17	2.34e-18
58672.42	19.46	0.04	8.03e-17	2.86e-18
58672.42	12.33	nan	5.73e-14	nan
58690.30	19.46	0.04	8.03e-17	3.23e-18
58690.30	12.19	nan	6.50e-14	nan
58693.32	12.29	nan	5.90e-14	nan
58693.32	19.49	0.05	7.84e-17	3.36e-18
58699.43	19.47	0.04	7.94e-17	3.18e-18
58699.43	12.27	nan	6.01e-14	nan
58708.42	20.12	nan	4.36e-17	nan
58708.42	12.30	nan	5.84e-14	nan
58712.21	19.99	nan	4.91e-17	nan
58712.21	12.27	nan	6.02e-14	nan
58727.26	19.41	0.04	8.43e-17	3.35e-18
58727.26	12.30	nan	5.84e-14	nan
58732.30	12.27	nan	6.06e-14	nan
58732.30	19.45	0.05	8.10e-17	3.41e-18
58747.27	12.25	nan	6.14e-14	nan
58747.27	19.44	0.08	8.15e-17	6.03e-18
58754.25	12.30	nan	5.88e-14	nan
58754.25	19.45	0.05	8.08e-17	3.65e-18
58757.19	19.52	0.04	7.58e-17	3.02e-18
58757.19	12.34	nan	5.66e-14	nan
58766.19	12.31	nan	5.84e-14	nan
58766.19	19.97	nan	5.02e-17	nan
58769.19	19.21	0.16	1.01e-16	1.50e-17
58769.19	12.30	nan	5.88e-14	nan
58773.19	19.18	0.15	1.04e-16	1.44e-17
58773.19	11.88	nan	8.62e-14	nan
58794.15	19.44	0.16	8.18e-17	1.21e-17
58794.15	12.27	nan	6.01e-14	nan
58797.13	12.26	nan	6.09e-14	nan
58797.13	19.52	0.21	7.59e-17	1.48e-17
58801.18	19.46	0.20	8.00e-17	1.44e-17
58801.18	12.17	nan	6.60e-14	nan
58805.09	12.33	nan	5.71e-14	nan
58805.09	19.47	0.16	7.92e-17	1.20e-17
58830.11	12.40	nan	5.37e-14	nan
58830.11	19.80	nan	5.89e-17	nan
58834.09	19.30	0.13	9.27e-17	1.08e-17
58834.09	14.15	nan	1.07e-14	nan
58835.11	17.90	nan	3.36e-16	nan
58838.11	18.94	nan	1.30e-16	nan
58838.11	11.25	nan	1.55e-13	nan
58979.44	12.14	nan	6.80e-14	nan
58979.44	19.91	nan	5.33e-17	nan
58987.46	19.52	0.04	7.57e-17	2.46e-18
58987.46	12.38	nan	5.45e-14	nan
58996.45	19.46	0.04	8.00e-17	2.69e-18
58996.45	12.38	nan	5.45e-14	nan
58999.41	19.43	0.05	8.26e-17	3.57e-18
58999.41	12.32	nan	5.78e-14	nan
59002.44	12.14	nan	6.83e-14	nan
59002.44	19.62	0.09	6.92e-17	5.90e-18
59017.32	12.24	nan	6.20e-14	nan
59017.32	19.64	0.06	6.82e-17	3.90e-18
59023.34	12.36	nan	5.55e-14	nan
59023.34	19.52	0.05	7.57e-17	3.50e-18
59026.38	12.45	nan	5.10e-14	nan
59026.38	19.53	0.04	7.56e-17	3.09e-18
59030.36	12.37	nan	5.52e-14	nan
59030.36	19.29	0.09	9.34e-17	7.59e-18
59033.44	19.35	0.12	8.91e-17	1.02e-17
59033.44	12.48	nan	4.95e-14	nan
59039.35	19.43	0.14	8.26e-17	1.07e-17
59039.35	12.47	nan	5.03e-14	nan
59042.34	19.38	0.07	8.62e-17	5.27e-18
59042.34	12.34	nan	5.64e-14	nan
59045.44	19.47	0.04	7.96e-17	3.28e-18
59045.44	12.47	nan	5.00e-14	nan
59048.38	19.44	0.03	8.14e-17	1.96e-18
59048.38	12.49	nan	4.93e-14	nan
59054.44	19.51	0.05	7.67e-17	3.33e-18
59054.44	12.45	nan	5.13e-14	nan
59057.39	19.56	0.03	7.31e-17	1.81e-18
59057.39	12.46	nan	5.06e-14	nan
59060.34	19.35	0.08	8.90e-17	6.81e-18
59060.34	12.45	nan	5.13e-14	nan
59060.34	19.42	0.07	8.33e-17	5.34e-18
59063.42	12.47	nan	5.01e-14	nan
59063.42	19.57	0.21	7.27e-17	1.44e-17
59067.33	12.49	nan	4.91e-14	nan
59067.33	19.46	0.14	8.06e-17	1.07e-17
59070.37	19.37	0.06	8.68e-17	4.92e-18
59072.34	19.38	0.05	8.67e-17	4.05e-18
59072.34	12.44	nan	5.17e-14	nan
59076.29	19.51	0.04	7.68e-17	3.10e-18
59076.29	12.27	nan	6.04e-14	nan
59079.32	12.32	nan	5.74e-14	nan
59079.32	19.41	0.04	8.42e-17	2.86e-18
59082.29	19.75	0.11	6.16e-17	6.02e-18
59082.29	11.60	nan	1.12e-13	nan
59084.40	19.38	0.06	8.65e-17	4.59e-18
59084.40	19.38	0.05	8.60e-17	3.78e-18
59086.27	12.38	nan	5.43e-14	nan
59086.27	19.40	0.04	8.45e-17	3.33e-18
59088.32	19.37	0.08	8.71e-17	6.40e-18
59088.32	19.36	0.07	8.77e-17	5.92e-18
59089.32	19.36	0.12	8.81e-17	9.49e-18
59089.34	19.34	0.09	8.96e-17	7.62e-18
59090.36	19.27	0.10	9.56e-17	9.08e-18
59090.36	19.26	0.12	9.63e-17	1.05e-17
59095.28	19.95	nan	5.12e-17	nan
59095.28	12.40	nan	5.35e-14	nan
59098.23	19.42	0.10	8.29e-17	7.62e-18
59098.23	12.42	nan	5.28e-14	nan
59098.23	12.40	nan	5.36e-14	nan
59098.23	19.30	0.08	9.30e-17	7.27e-18
59099.36	19.37	0.15	8.72e-17	1.18e-17
59099.36	12.25	nan	6.13e-14	nan
59106.27	19.48	0.13	7.91e-17	9.39e-18
59106.27	11.44	nan	1.29e-13	nan
59108.27	11.64	nan	1.08e-13	nan
59108.27	19.57	0.09	7.26e-17	5.96e-18
59109.23	12.13	nan	6.86e-14	nan
59109.23	19.58	0.08	7.19e-17	5.14e-18
59110.29	19.43	0.15	8.28e-17	1.12e-17
59110.29	11.65	nan	1.07e-13	nan
59114.21	12.31	nan	5.84e-14	nan
59114.21	19.45	0.04	8.07e-17	3.01e-18
59114.21	12.31	nan	5.83e-14	nan
59114.21	19.46	0.04	8.01e-17	2.94e-18
59122.30	19.77	nan	6.05e-17	nan
59122.30	19.78	nan	5.98e-17	nan
59123.17	12.38	nan	5.47e-14	nan
59123.17	19.85	nan	5.59e-17	nan
59125.19	19.30	0.12	9.33e-17	1.05e-17
59125.19	12.43	nan	5.18e-14	nan
59125.22	19.36	0.11	8.77e-17	9.23e-18
59125.25	19.49	0.12	7.83e-17	8.82e-18
59127.19	11.38	nan	1.37e-13	nan
59127.19	11.26	nan	1.53e-13	nan
59127.19	11.56	nan	1.16e-13	nan
59127.19	11.48	nan	1.24e-13	nan
59128.19	12.31	nan	5.80e-14	nan
59128.19	19.34	0.08	8.94e-17	6.71e-18
59130.17	19.44	0.04	8.15e-17	2.94e-18
59130.17	12.44	nan	5.15e-14	nan
59131.19	12.42	nan	5.26e-14	nan
59131.19	19.40	0.04	8.50e-17	3.15e-18
59131.21	19.53	0.03	7.52e-17	2.32e-18
59131.21	12.44	nan	5.18e-14	nan
59134.15	12.42	nan	5.24e-14	nan
59134.15	19.38	0.05	8.62e-17	4.10e-18
59135.23	19.38	0.05	8.61e-17	3.97e-18
59135.23	12.40	nan	5.36e-14	nan
59136.13	12.43	nan	5.21e-14	nan
59136.13	19.34	0.05	8.95e-17	3.72e-18
59136.13	12.44	nan	5.17e-14	nan
59136.13	19.49	0.05	7.84e-17	3.44e-18
59137.23	19.39	0.06	8.54e-17	4.63e-18
59137.23	12.13	nan	6.86e-14	nan
59137.26	19.42	0.11	8.34e-17	8.74e-18
59137.26	19.47	0.14	7.98e-17	1.05e-17
59138.20	19.42	0.05	8.30e-17	3.90e-18
59138.20	12.29	nan	5.94e-14	nan
59138.20	12.29	nan	5.90e-14	nan
59138.20	19.34	0.05	8.97e-17	4.33e-18
59140.15	12.41	nan	5.29e-14	nan
59140.15	19.51	0.03	7.68e-17	2.35e-18
59140.16	19.42	0.04	8.31e-17	2.95e-18
59140.16	12.41	nan	5.32e-14	nan
59142.11	12.40	nan	5.34e-14	nan
59142.11	19.52	0.05	7.61e-17	3.80e-18
59142.11	12.41	nan	5.31e-14	nan
59142.11	19.41	0.04	8.37e-17	2.94e-18
59143.19	19.49	0.04	7.83e-17	3.02e-18
59143.19	12.42	nan	5.27e-14	nan
59144.16	19.48	0.19	7.91e-17	1.35e-17
59144.16	11.46	nan	1.28e-13	nan
59149.17	19.81	nan	5.83e-17	nan
59149.17	12.43	nan	5.23e-14	nan
59150.16	19.40	0.14	8.50e-17	1.09e-17
59150.16	12.49	nan	4.93e-14	nan
59150.24	19.82	nan	5.74e-17	nan
59150.24	19.63	nan	6.89e-17	nan
59151.14	12.50	nan	4.88e-14	nan
59151.14	19.46	0.16	8.06e-17	1.17e-17
59151.15	12.50	nan	4.90e-14	nan
59151.15	19.26	0.16	9.61e-17	1.38e-17
59153.16	12.46	nan	5.05e-14	nan
59153.16	19.24	0.15	9.79e-17	1.37e-17
59155.15	19.53	0.13	7.51e-17	8.77e-18
59155.15	12.50	nan	4.88e-14	nan
59155.15	12.49	nan	4.94e-14	nan
59155.15	19.43	0.12	8.26e-17	9.15e-18
59156.11	12.48	nan	4.99e-14	nan
59156.11	19.43	0.07	8.25e-17	4.97e-18
59156.11	19.48	0.06	7.88e-17	4.59e-18
59156.11	12.48	nan	4.97e-14	nan
59158.15	19.45	0.08	8.09e-17	6.24e-18
59158.15	12.46	nan	5.06e-14	nan
59158.15	12.45	nan	5.10e-14	nan
59158.15	19.54	0.10	7.46e-17	7.12e-18
59165.16	12.46	nan	5.05e-14	nan
59165.16	19.43	0.06	8.22e-17	4.21e-18
59167.13	12.48	nan	4.96e-14	nan
59167.13	19.34	0.06	8.95e-17	4.93e-18
59168.10	12.48	nan	4.96e-14	nan
59168.10	19.39	0.06	8.54e-17	4.75e-18
59171.13	12.44	nan	5.15e-14	nan
59173.13	19.71	0.11	6.36e-17	6.16e-18
59173.13	12.49	nan	4.93e-14	nan
59176.18	16.46	nan	1.27e-15	nan
59178.11	19.34	0.11	8.95e-17	9.06e-18
59178.11	12.46	nan	5.05e-14	nan
59180.16	19.62	nan	6.90e-17	nan
59180.16	12.37	nan	5.48e-14	nan
59181.19	19.67	nan	6.59e-17	nan
59181.19	19.62	nan	6.94e-17	nan
59182.13	19.63	0.21	6.83e-17	1.30e-17
59182.13	12.45	nan	5.12e-14	nan
59183.16	19.72	nan	6.32e-17	nan
59183.16	19.79	nan	5.93e-17	nan
59184.15	12.40	nan	5.35e-14	nan
59184.15	19.43	0.21	8.26e-17	1.58e-17
59185.12	19.32	0.16	9.11e-17	1.30e-17
59185.12	12.43	nan	5.18e-14	nan
59186.15	19.68	nan	6.56e-17	nan
59186.15	12.39	nan	5.38e-14	nan
59188.17	19.34	0.12	8.93e-17	9.72e-18
59188.17	12.33	nan	5.73e-14	nan
59195.15	11.11	nan	1.76e-13	nan
59195.15	19.07	nan	1.15e-16	nan
59334.48	20.31	nan	3.67e-17	nan
59334.48	12.35	nan	5.62e-14	nan
59339.43	19.39	0.10	8.59e-17	8.02e-18
59339.43	12.06	nan	7.35e-14	nan
59342.47	19.50	0.04	7.72e-17	2.77e-18
59342.47	12.30	nan	5.85e-14	nan
59345.43	12.16	nan	6.66e-14	nan
59345.43	19.60	0.08	7.08e-17	5.45e-18
59348.44	12.26	nan	6.10e-14	nan
59348.44	19.43	0.04	8.28e-17	3.32e-18
59352.46	19.54	0.05	7.46e-17	3.67e-18
59352.46	12.31	nan	5.82e-14	nan
59359.46	12.37	nan	5.50e-14	nan
59359.46	19.43	0.16	8.24e-17	1.20e-17
59362.42	12.38	nan	5.43e-14	nan
59362.42	19.27	0.14	9.52e-17	1.25e-17
59364.40	19.32	0.19	9.16e-17	1.59e-17
59364.40	12.23	nan	6.27e-14	nan
59366.45	12.37	nan	5.51e-14	nan
59366.45	19.36	0.11	8.77e-17	8.83e-18
59369.40	19.32	0.05	9.13e-17	3.99e-18
59369.40	12.33	nan	5.73e-14	nan
59371.41	12.37	nan	5.52e-14	nan
59371.41	19.38	0.04	8.63e-17	3.57e-18
59374.40	19.38	0.05	8.68e-17	4.22e-18
59374.40	12.32	nan	5.77e-14	nan
59376.42	19.46	0.05	7.99e-17	3.38e-18
59376.42	12.44	nan	5.17e-14	nan
59386.44	12.40	nan	5.33e-14	nan
59386.44	19.44	0.05	8.17e-17	3.57e-18
59390.44	19.43	0.20	8.23e-17	1.50e-17
59390.44	12.49	nan	4.95e-14	nan
59391.44	19.51	0.17	7.66e-17	1.21e-17
59391.44	19.61	0.19	6.99e-17	1.20e-17
59394.39	12.24	nan	6.18e-14	nan
59394.39	19.49	0.19	7.81e-17	1.36e-17
59396.45	19.39	0.08	8.54e-17	6.26e-18
59396.46	19.74	0.11	6.21e-17	6.30e-18
59397.44	12.39	nan	5.41e-14	nan
59397.44	19.39	0.04	8.58e-17	3.55e-18
59399.43	16.76	nan	9.62e-16	nan
59400.40	12.40	nan	5.34e-14	nan
59400.40	19.37	0.04	8.70e-17	3.41e-18
59402.34	19.56	0.06	7.31e-17	4.19e-18
59402.34	12.39	nan	5.41e-14	nan
59404.38	12.24	nan	6.18e-14	nan
59404.38	19.49	0.07	7.80e-17	5.23e-18
59406.39	12.22	nan	6.30e-14	nan
59406.39	19.50	0.06	7.73e-17	4.03e-18
59408.38	12.05	nan	7.35e-14	nan
59408.38	19.45	0.06	8.06e-17	4.29e-18
59409.42	19.37	0.06	8.74e-17	4.58e-18
59409.42	19.52	0.06	7.60e-17	4.54e-18
59410.36	19.52	0.05	7.60e-17	3.76e-18
59410.36	12.14	nan	6.79e-14	nan
59412.35	19.47	0.07	7.97e-17	5.08e-18
59412.35	12.19	nan	6.52e-14	nan
59415.44	19.43	0.04	8.21e-17	3.11e-18
59415.44	12.37	nan	5.49e-14	nan
59417.32	17.38	nan	5.47e-16	nan
59417.33	17.28	nan	6.00e-16	nan
59418.34	19.51	nan	7.66e-17	nan
59418.34	12.18	nan	6.57e-14	nan
59418.34	12.13	nan	6.89e-14	nan
59418.34	19.32	nan	9.09e-17	nan
59419.41	18.90	nan	1.35e-16	nan
59419.41	17.77	nan	3.80e-16	nan
59422.28	19.42	0.16	8.33e-17	1.26e-17
59422.28	12.34	nan	5.65e-14	nan
59422.28	12.34	nan	5.64e-14	nan
59422.28	19.32	0.17	9.11e-17	1.42e-17
59423.36	19.90	nan	5.35e-17	nan
59423.36	12.08	nan	7.22e-14	nan
59423.38	19.61	0.18	7.01e-17	1.17e-17
59423.38	19.57	0.18	7.22e-17	1.17e-17
59424.31	19.48	0.09	7.85e-17	6.71e-18
59424.31	12.39	nan	5.39e-14	nan
59424.31	19.51	0.09	7.66e-17	6.52e-18
59424.31	12.39	nan	5.38e-14	nan
59425.39	19.43	0.09	8.21e-17	6.94e-18
59425.39	19.37	0.08	8.71e-17	6.54e-18
59426.35	12.38	nan	5.47e-14	nan
59426.35	19.42	0.06	8.29e-17	4.55e-18
59426.35	19.38	0.05	8.61e-17	4.33e-18
59426.35	12.39	nan	5.42e-14	nan
59426.39	19.47	0.07	7.97e-17	4.96e-18
59426.39	19.49	0.07	7.83e-17	5.11e-18
59427.36	19.56	0.05	7.32e-17	3.57e-18
59427.36	12.41	nan	5.31e-14	nan
59428.32	19.45	0.06	8.07e-17	4.29e-18
59428.32	12.37	nan	5.50e-14	nan
59428.32	19.35	0.04	8.86e-17	3.55e-18
59428.32	12.38	nan	5.47e-14	nan
59428.46	19.46	0.07	8.02e-17	5.23e-18
59429.31	12.41	nan	5.29e-14	nan
59429.31	19.37	0.05	8.73e-17	3.94e-18
59429.46	19.29	0.05	9.41e-17	4.53e-18
59429.46	19.41	0.05	8.41e-17	4.23e-18
59430.32	19.45	0.04	8.07e-17	3.04e-18
59430.32	12.42	nan	5.27e-14	nan
59430.32	19.47	0.04	7.94e-17	2.88e-18
59430.32	12.43	nan	5.22e-14	nan
59435.38	12.33	nan	5.70e-14	nan
59435.38	19.39	0.05	8.55e-17	3.64e-18
59438.38	19.43	0.05	8.22e-17	4.15e-18
59438.38	12.20	nan	6.42e-14	nan
59440.29	19.43	0.05	8.28e-17	3.64e-18
59440.29	12.25	nan	6.13e-14	nan
59442.30	12.31	nan	5.80e-14	nan
59442.30	19.42	0.07	8.31e-17	5.61e-18
59444.32	19.28	0.13	9.45e-17	1.16e-17
59444.32	12.18	nan	6.58e-14	nan
59446.43	12.22	nan	6.32e-14	nan
59446.43	19.25	0.21	9.71e-17	1.86e-17
59449.23	12.39	nan	5.38e-14	nan
59449.23	19.71	nan	6.35e-17	nan
59450.41	11.98	nan	7.86e-14	nan
59450.41	19.23	nan	9.96e-17	nan
59450.41	11.97	nan	7.97e-14	nan
59450.41	19.19	nan	1.03e-16	nan
59451.23	19.43	0.18	8.25e-17	1.36e-17
59451.23	12.30	nan	5.87e-14	nan
59452.31	12.45	nan	5.09e-14	nan
59452.31	19.59	0.12	7.12e-17	8.13e-18
59452.33	19.50	0.09	7.70e-17	6.23e-18
59452.33	19.34	0.09	8.97e-17	7.18e-18
59453.21	19.43	0.05	8.25e-17	3.62e-18
59453.21	12.42	nan	5.24e-14	nan
59453.21	12.44	nan	5.15e-14	nan
59453.21	19.33	0.05	9.04e-17	3.90e-18
59454.25	19.43	0.07	8.22e-17	5.22e-18
59454.25	12.44	nan	5.15e-14	nan
59455.23	12.40	nan	5.35e-14	nan
59455.23	19.46	0.04	8.03e-17	3.10e-18
59455.23	19.42	0.03	8.32e-17	2.17e-18
59455.23	12.42	nan	5.26e-14	nan
59458.27	19.49	0.04	7.79e-17	3.04e-18
59458.27	12.37	nan	5.52e-14	nan
59459.27	12.45	nan	5.10e-14	nan
59459.27	19.46	0.04	8.04e-17	3.08e-18
59459.28	19.48	0.05	7.89e-17	3.30e-18
59459.28	12.46	nan	5.08e-14	nan
59460.29	19.39	0.03	8.54e-17	2.49e-18
59460.29	12.46	nan	5.04e-14	nan
59461.23	19.49	0.06	7.79e-17	4.16e-18
59461.23	12.46	nan	5.08e-14	nan
59461.23	19.41	0.05	8.39e-17	3.87e-18
59461.23	12.46	nan	5.06e-14	nan
59463.23	12.44	nan	5.16e-14	nan
59463.23	19.47	0.04	7.94e-17	2.87e-18
59463.24	12.43	nan	5.18e-14	nan
59463.24	19.36	0.04	8.82e-17	2.90e-18
59464.25	19.47	0.04	7.96e-17	2.96e-18
59464.25	12.42	nan	5.28e-14	nan
59465.30	12.33	nan	5.73e-14	nan
59465.30	19.50	0.05	7.71e-17	3.68e-18
59467.21	12.29	nan	5.93e-14	nan
59467.21	19.40	0.06	8.47e-17	4.49e-18
59469.25	12.48	nan	4.97e-14	nan
59469.25	19.45	0.04	8.14e-17	2.85e-18
59471.26	19.48	0.09	7.90e-17	6.59e-18
59471.26	12.21	nan	6.39e-14	nan
59473.36	12.34	nan	5.66e-14	nan
59473.36	19.49	0.10	7.80e-17	7.23e-18
59474.35	19.31	0.17	9.20e-17	1.43e-17
59474.35	12.36	nan	5.53e-14	nan
59476.23	19.31	0.21	9.19e-17	1.77e-17
59476.23	12.47	nan	5.01e-14	nan
59476.24	19.47	0.21	7.92e-17	1.55e-17
59476.24	12.47	nan	5.00e-14	nan
59478.32	12.42	nan	5.25e-14	nan
59478.32	19.61	nan	6.98e-17	nan
59478.32	12.40	nan	5.35e-14	nan
59478.32	19.70	nan	6.45e-17	nan
59479.17	12.39	nan	5.40e-14	nan
59479.17	19.18	0.14	1.04e-16	1.34e-17
59480.30	12.40	nan	5.37e-14	nan
59480.30	19.54	0.17	7.45e-17	1.17e-17
59480.30	19.70	0.20	6.42e-17	1.16e-17
59480.30	12.39	nan	5.39e-14	nan
59484.21	12.42	nan	5.23e-14	nan
59484.21	19.51	0.02	7.67e-17	1.70e-18
59485.25	12.03	nan	7.56e-14	nan
59485.25	19.46	0.09	7.99e-17	6.77e-18
59486.22	12.45	nan	5.10e-14	nan
59486.22	19.38	0.06	8.61e-17	4.91e-18
59486.22	19.49	0.06	7.78e-17	4.18e-18
59486.22	12.46	nan	5.09e-14	nan
59487.21	12.36	nan	5.56e-14	nan
59487.21	19.38	0.06	8.66e-17	4.92e-18
59488.21	12.45	nan	5.12e-14	nan
59488.21	19.34	0.05	9.00e-17	4.16e-18
59488.21	19.41	0.05	8.44e-17	3.76e-18
59488.21	12.45	nan	5.11e-14	nan
59489.23	12.29	nan	5.91e-14	nan
59489.23	19.48	0.06	7.91e-17	4.72e-18
59490.19	15.56	nan	2.91e-15	nan
59491.27	19.30	nan	9.27e-17	nan
59491.27	10.95	nan	2.04e-13	nan
59494.17	11.25	nan	1.55e-13	nan
59494.17	20.06	nan	4.60e-17	nan
59503.23	19.55	0.21	7.41e-17	1.45e-17
59503.23	12.45	nan	5.10e-14	nan
59503.23	19.43	0.21	8.25e-17	1.60e-17
59503.23	12.43	nan	5.20e-14	nan
59504.21	12.45	nan	5.11e-14	nan
59504.21	19.21	0.14	1.01e-16	1.33e-17
59505.19	19.15	0.13	1.07e-16	1.29e-17
59505.19	12.49	nan	4.94e-14	nan
59505.19	12.47	nan	5.04e-14	nan
59505.19	19.27	0.14	9.55e-17	1.26e-17
59510.21	19.20	0.11	1.02e-16	1.07e-17
59510.21	12.46	nan	5.07e-14	nan
59510.21	19.57	0.13	7.28e-17	8.45e-18
59510.21	12.46	nan	5.05e-14	nan
59512.19	12.48	nan	4.96e-14	nan
59512.19	19.30	0.06	9.34e-17	5.37e-18
59522.23	12.38	nan	5.46e-14	nan
59522.23	19.40	0.07	8.46e-17	5.28e-18
59524.11	19.33	0.04	9.04e-17	3.02e-18
59524.11	12.49	nan	4.90e-14	nan
59527.15	19.31	0.05	9.19e-17	4.59e-18
59527.15	12.47	nan	5.00e-14	nan
59532.18	19.45	0.15	8.08e-17	1.08e-17
59532.18	12.42	nan	5.26e-14	nan
59532.18	19.22	0.12	9.99e-17	1.15e-17
59532.18	12.43	nan	5.20e-14	nan
59537.11	18.37	nan	2.20e-16	nan
59537.11	10.99	nan	1.96e-13	nan
59540.12	12.47	nan	5.02e-14	nan
59540.12	19.28	0.15	9.51e-17	1.29e-17
59698.45	19.34	0.10	8.98e-17	8.00e-18
59698.45	11.97	nan	7.92e-14	nan
59711.43	12.24	nan	6.22e-14	nan
59711.43	19.20	0.17	1.02e-16	1.57e-17
59722.42	12.33	nan	5.70e-14	nan
59722.42	19.27	0.09	9.59e-17	7.57e-18
