mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59443.42	18.95	0.05	7.13e-17	3.38e-18
59443.42	12.18	nan	3.63e-14	nan
59443.42	18.94	0.06	7.22e-17	3.78e-18
59443.42	12.17	nan	3.66e-14	nan
59443.42	18.95	0.06	7.14e-17	3.89e-18
59443.42	12.18	nan	3.64e-14	nan
59443.42	12.18	nan	3.64e-14	nan
59443.42	18.94	0.05	7.20e-17	3.53e-18
59443.42	18.89	0.05	7.53e-17	3.29e-18
59443.42	12.18	nan	3.65e-14	nan
59443.42	18.83	0.05	7.96e-17	3.74e-18
59443.42	12.18	nan	3.65e-14	nan
59443.42	12.17	nan	3.66e-14	nan
59443.42	18.83	0.05	7.96e-17	3.51e-18
59443.42	18.86	0.06	7.75e-17	4.00e-18
59443.42	12.17	nan	3.66e-14	nan
59443.42	18.94	0.05	7.16e-17	3.62e-18
59443.42	12.17	nan	3.67e-14	nan
59443.42	18.78	0.05	8.30e-17	3.69e-18
59443.42	12.17	nan	3.68e-14	nan
59443.42	18.83	0.05	7.93e-17	3.95e-18
59443.42	12.18	nan	3.65e-14	nan
59443.42	18.96	0.06	7.05e-17	3.90e-18
59443.42	12.17	nan	3.68e-14	nan
59444.27	18.68	0.11	9.09e-17	8.80e-18
59444.27	12.30	nan	3.25e-14	nan
59446.35	12.50	nan	2.72e-14	nan
59446.35	18.81	0.11	8.12e-17	8.16e-18
59446.35	18.96	0.15	7.09e-17	9.47e-18
59446.35	18.81	0.11	8.07e-17	8.19e-18
59447.24	18.87	0.19	7.64e-17	1.35e-17
59447.24	12.45	nan	2.84e-14	nan
59449.32	18.82	0.08	8.05e-17	6.17e-18
59449.32	12.53	nan	2.63e-14	nan
59450.31	12.24	nan	3.45e-14	nan
59450.31	18.79	0.21	8.22e-17	1.62e-17
59450.31	19.42	nan	4.61e-17	nan
59450.31	12.20	nan	3.56e-14	nan
59451.27	12.47	nan	2.78e-14	nan
59451.27	18.92	0.08	7.29e-17	5.52e-18
59452.27	12.53	nan	2.64e-14	nan
59452.27	18.71	0.04	8.87e-17	3.03e-18
59453.27	12.56	nan	2.57e-14	nan
59453.27	18.89	0.04	7.49e-17	2.43e-18
59453.28	12.55	nan	2.59e-14	nan
59453.28	18.87	0.03	7.67e-17	2.20e-18
59454.31	18.86	0.03	7.70e-17	2.39e-18
59454.31	12.54	nan	2.61e-14	nan
59455.28	18.84	0.03	7.85e-17	2.35e-18
59455.28	12.50	nan	2.71e-14	nan
59455.28	18.86	0.03	7.77e-17	2.34e-18
59455.28	12.51	nan	2.69e-14	nan
59456.31	18.80	0.03	8.19e-17	2.25e-18
59456.31	12.44	nan	2.85e-14	nan
59458.35	12.47	nan	2.77e-14	nan
59458.35	18.86	0.03	7.72e-17	1.94e-18
59459.23	12.53	nan	2.63e-14	nan
59459.23	18.91	0.03	7.41e-17	1.89e-18
59459.23	18.85	0.02	7.84e-17	1.52e-18
59459.23	12.53	nan	2.63e-14	nan
59461.27	12.54	nan	2.60e-14	nan
59461.27	18.83	0.03	7.92e-17	2.25e-18
59461.28	18.86	0.03	7.74e-17	2.08e-18
59461.28	12.54	nan	2.61e-14	nan
59462.36	12.52	nan	2.67e-14	nan
59462.36	18.84	0.03	7.87e-17	2.34e-18
59463.28	12.54	nan	2.62e-14	nan
59463.28	18.84	0.03	7.92e-17	1.86e-18
59463.29	12.53	nan	2.63e-14	nan
59463.29	18.84	0.03	7.91e-17	1.96e-18
59464.32	18.82	0.03	8.00e-17	2.23e-18
59464.32	12.51	nan	2.68e-14	nan
59465.19	12.43	nan	2.89e-14	nan
59465.19	18.85	0.03	7.84e-17	2.25e-18
59467.23	18.78	0.02	8.35e-17	1.87e-18
59467.23	12.47	nan	2.77e-14	nan
59469.19	12.52	nan	2.65e-14	nan
59469.19	18.78	0.03	8.31e-17	2.19e-18
59471.23	18.84	0.05	7.89e-17	3.94e-18
59471.23	12.42	nan	2.90e-14	nan
59473.25	18.78	0.05	8.31e-17	3.60e-18
59473.25	12.54	nan	2.61e-14	nan
59474.24	12.53	nan	2.63e-14	nan
59474.24	18.80	0.07	8.21e-17	5.45e-18
59478.23	12.53	nan	2.63e-14	nan
59478.23	18.80	0.09	8.20e-17	7.07e-18
59478.23	18.99	0.11	6.87e-17	6.93e-18
59478.23	12.54	nan	2.61e-14	nan
59479.25	18.81	0.07	8.12e-17	5.43e-18
59479.25	12.50	nan	2.71e-14	nan
59480.21	18.76	0.05	8.48e-17	4.20e-18
59480.21	12.52	nan	2.66e-14	nan
59480.21	18.93	0.06	7.27e-17	3.94e-18
59480.21	12.52	nan	2.66e-14	nan
59484.23	12.50	nan	2.70e-14	nan
59484.23	18.86	0.02	7.76e-17	1.64e-18
59484.23	18.85	0.02	7.81e-17	1.38e-18
59484.23	12.51	nan	2.68e-14	nan
59485.21	12.31	nan	3.22e-14	nan
59485.21	18.84	0.04	7.87e-17	2.57e-18
59486.26	18.84	0.03	7.87e-17	2.10e-18
59486.26	12.53	nan	2.63e-14	nan
59486.26	18.87	0.03	7.65e-17	2.06e-18
59486.26	12.53	nan	2.63e-14	nan
59487.24	12.45	nan	2.84e-14	nan
59487.24	18.80	0.03	8.16e-17	2.56e-18
59488.19	12.53	nan	2.63e-14	nan
59488.19	18.81	0.03	8.13e-17	1.96e-18
59488.19	12.54	nan	2.60e-14	nan
59488.19	18.89	0.03	7.52e-17	2.26e-18
59489.26	12.48	nan	2.76e-14	nan
59489.26	18.85	0.04	7.84e-17	2.62e-18
59490.15	18.84	0.03	7.91e-17	2.02e-18
59490.15	12.52	nan	2.66e-14	nan
59491.19	12.52	nan	2.66e-14	nan
59491.19	18.82	0.03	8.03e-17	2.26e-18
59503.17	18.66	0.07	9.29e-17	5.95e-18
59503.17	12.55	nan	2.59e-14	nan
59503.17	18.86	0.09	7.73e-17	6.10e-18
59503.17	12.54	nan	2.61e-14	nan
59504.28	12.47	nan	2.79e-14	nan
59504.28	18.72	0.09	8.79e-17	7.52e-18
59505.24	18.67	0.07	9.24e-17	6.20e-18
59505.24	12.52	nan	2.66e-14	nan
59510.17	11.25	nan	8.59e-14	nan
59510.17	18.87	nan	7.64e-17	nan
59512.17	18.86	0.03	7.77e-17	2.19e-18
59512.17	12.57	nan	2.54e-14	nan
59512.17	18.79	0.03	8.27e-17	2.14e-18
59512.17	12.57	nan	2.53e-14	nan
59520.19	18.76	0.04	8.46e-17	3.22e-18
59520.19	12.47	nan	2.78e-14	nan
59524.09	12.58	nan	2.52e-14	nan
59524.09	18.83	0.02	7.94e-17	1.62e-18
59526.11	18.86	0.03	7.75e-17	1.88e-18
59526.11	12.58	nan	2.52e-14	nan
59527.12	12.58	nan	2.53e-14	nan
59527.12	18.77	0.03	8.41e-17	2.43e-18
59531.13	18.72	0.08	8.81e-17	6.81e-18
59531.13	12.57	nan	2.54e-14	nan
59531.13	18.77	0.06	8.40e-17	4.86e-18
59531.13	12.57	nan	2.53e-14	nan
59532.11	12.57	nan	2.54e-14	nan
59532.11	18.83	0.06	7.92e-17	4.09e-18
59537.17	18.62	nan	9.68e-17	nan
59537.17	11.57	nan	6.39e-14	nan
59540.15	18.75	0.10	8.56e-17	7.79e-18
59540.15	12.55	nan	2.59e-14	nan
59543.12	18.79	0.07	8.29e-17	5.14e-18
59543.12	12.52	nan	2.66e-14	nan
59707.42	18.81	0.07	8.09e-17	5.28e-18
59707.42	12.40	nan	2.98e-14	nan
59707.46	12.46	nan	2.80e-14	nan
59707.46	18.77	0.06	8.40e-17	4.73e-18
59709.43	18.85	0.06	7.83e-17	4.14e-18
59709.43	12.41	nan	2.93e-14	nan
59709.46	12.18	nan	3.65e-14	nan
59709.46	18.62	0.06	9.62e-17	5.54e-18
59711.46	18.77	0.05	8.43e-17	3.81e-18
59711.46	12.46	nan	2.81e-14	nan
59713.40	18.69	0.09	9.02e-17	7.73e-18
59713.40	12.34	nan	3.14e-14	nan
59718.42	12.45	nan	2.85e-14	nan
59718.42	18.88	0.09	7.58e-17	6.31e-18
59718.46	18.81	0.07	8.09e-17	5.58e-18
59718.46	12.47	nan	2.77e-14	nan
59732.45	12.51	nan	2.67e-14	nan
59732.45	18.75	0.02	8.57e-17	1.84e-18
59735.40	18.80	0.02	8.21e-17	1.77e-18
59735.40	12.41	nan	2.94e-14	nan
59737.44	18.77	0.02	8.43e-17	1.39e-18
59737.44	12.54	nan	2.61e-14	nan
59739.44	18.66	0.02	9.27e-17	1.59e-18
59739.44	12.53	nan	2.64e-14	nan
59741.38	18.62	0.05	9.66e-17	4.31e-18
59741.38	12.41	nan	2.93e-14	nan
59749.37	18.63	0.06	9.52e-17	5.37e-18
59749.37	12.52	nan	2.65e-14	nan
59751.42	12.53	nan	2.63e-14	nan
59751.42	18.72	0.03	8.77e-17	2.53e-18
59753.46	18.77	0.02	8.40e-17	1.22e-18
59753.46	12.51	nan	2.68e-14	nan
59756.39	18.81	0.02	8.11e-17	1.52e-18
59756.39	12.54	nan	2.60e-14	nan
59764.37	18.76	0.02	8.47e-17	1.44e-18
59764.37	12.56	nan	2.57e-14	nan
59766.36	18.76	0.02	8.51e-17	1.45e-18
59766.36	12.54	nan	2.60e-14	nan
59773.36	18.66	0.07	9.33e-17	6.17e-18
59773.36	12.52	nan	2.67e-14	nan
59773.38	12.50	nan	2.71e-14	nan
59773.38	18.70	0.08	8.96e-17	6.92e-18
59776.38	12.54	nan	2.60e-14	nan
59776.38	18.74	0.08	8.61e-17	6.65e-18
59776.42	12.53	nan	2.63e-14	nan
59776.42	18.78	0.07	8.36e-17	5.60e-18
59779.44	18.76	0.04	8.48e-17	2.89e-18
59779.44	12.50	nan	2.70e-14	nan
59783.40	12.01	nan	4.26e-14	nan
59783.40	18.77	0.04	8.39e-17	3.00e-18
59785.39	12.48	nan	2.75e-14	nan
59785.39	18.76	0.02	8.46e-17	1.34e-18
59787.34	12.46	nan	2.80e-14	nan
59787.34	18.73	0.02	8.69e-17	1.59e-18
59789.35	18.78	0.02	8.33e-17	1.88e-18
59789.35	12.44	nan	2.87e-14	nan
59798.34	12.52	nan	2.66e-14	nan
59798.34	18.66	0.02	9.26e-17	2.12e-18
59800.40	18.75	0.04	8.58e-17	3.26e-18
59800.40	12.50	nan	2.70e-14	nan
59806.34	12.52	nan	2.67e-14	nan
59806.34	18.66	0.05	9.35e-17	4.03e-18
59808.34	12.49	nan	2.75e-14	nan
59808.34	18.71	0.04	8.89e-17	3.11e-18
59810.27	18.79	0.04	8.29e-17	2.90e-18
59810.27	12.42	nan	2.92e-14	nan
59813.27	12.48	nan	2.75e-14	nan
59813.27	18.80	0.03	8.16e-17	2.25e-18
59815.30	18.71	0.02	8.91e-17	1.90e-18
59815.30	12.49	nan	2.73e-14	nan
59817.25	18.73	0.02	8.73e-17	1.62e-18
59817.25	12.48	nan	2.75e-14	nan
59819.25	18.73	0.02	8.69e-17	1.48e-18
59819.25	12.53	nan	2.64e-14	nan
59821.26	12.53	nan	2.62e-14	nan
59821.26	18.75	0.02	8.60e-17	1.48e-18
59824.30	18.80	0.02	8.21e-17	1.86e-18
59824.30	12.50	nan	2.71e-14	nan
59826.28	18.71	0.04	8.88e-17	2.87e-18
59826.28	12.49	nan	2.73e-14	nan
59829.17	12.43	nan	2.89e-14	nan
59829.17	18.68	0.10	9.12e-17	8.60e-18
59842.21	12.56	nan	2.55e-14	nan
59842.21	18.75	0.02	8.55e-17	1.81e-18
59844.27	18.82	0.03	8.02e-17	2.14e-18
59844.27	12.56	nan	2.55e-14	nan
59846.16	18.70	0.02	8.95e-17	2.00e-18
59846.16	12.52	nan	2.66e-14	nan
59848.19	18.76	0.02	8.49e-17	1.63e-18
59848.19	12.52	nan	2.65e-14	nan
59850.21	18.69	0.02	9.07e-17	2.03e-18
59850.21	12.52	nan	2.66e-14	nan
59852.18	18.72	0.02	8.84e-17	1.40e-18
59852.18	12.54	nan	2.61e-14	nan
59859.23	12.53	nan	2.64e-14	nan
59859.23	18.85	0.09	7.81e-17	6.51e-18
59866.18	18.74	0.04	8.68e-17	2.83e-18
59866.18	12.54	nan	2.61e-14	nan
59869.17	12.52	nan	2.66e-14	nan
59869.17	18.68	0.04	9.12e-17	3.22e-18
59873.16	18.73	0.03	8.69e-17	2.66e-18
59873.16	12.54	nan	2.61e-14	nan
59877.15	18.76	0.03	8.47e-17	2.18e-18
59877.15	12.55	nan	2.59e-14	nan
59879.13	12.47	nan	2.79e-14	nan
59879.13	18.63	0.03	9.58e-17	2.38e-18
59881.26	12.48	nan	2.76e-14	nan
59881.26	18.76	0.05	8.47e-17	3.57e-18
59896.11	18.75	0.05	8.56e-17	3.66e-18
59896.11	12.46	nan	2.81e-14	nan
59900.12	18.71	0.05	8.87e-17	4.24e-18
59900.12	12.56	nan	2.55e-14	nan
59902.12	12.54	nan	2.61e-14	nan
59902.12	18.71	0.06	8.89e-17	4.62e-18
59904.12	12.56	nan	2.56e-14	nan
59904.12	18.71	0.03	8.86e-17	2.41e-18
59906.13	12.56	nan	2.57e-14	nan
59906.13	18.64	0.03	9.48e-17	2.88e-18
59909.15	12.54	nan	2.61e-14	nan
59909.15	18.74	0.05	8.63e-17	4.23e-18
59911.10	18.65	0.21	9.36e-17	1.85e-17
59911.10	11.75	nan	5.40e-14	nan
59914.15	18.68	0.06	9.12e-17	4.62e-18
59914.15	12.52	nan	2.65e-14	nan
59924.13	12.48	nan	2.76e-14	nan
59924.13	18.62	0.05	9.63e-17	4.69e-18
60077.44	12.41	nan	2.94e-14	nan
60077.44	18.68	0.07	9.11e-17	5.48e-18
60079.43	18.70	0.03	8.99e-17	2.67e-18
60079.43	12.40	nan	2.96e-14	nan
60082.46	12.41	nan	2.93e-14	nan
60082.46	18.70	0.03	8.94e-17	2.67e-18
60085.46	18.71	0.02	8.86e-17	1.86e-18
60085.46	12.46	nan	2.82e-14	nan
60090.46	12.48	nan	2.75e-14	nan
60090.46	18.64	0.03	9.52e-17	2.91e-18
60099.41	12.46	nan	2.82e-14	nan
60099.41	18.72	0.09	8.84e-17	7.01e-18
60101.42	12.48	nan	2.75e-14	nan
60101.42	18.66	0.08	9.27e-17	7.06e-18
60108.46	18.68	0.02	9.12e-17	1.95e-18
60108.46	12.49	nan	2.72e-14	nan
60111.37	18.63	0.04	9.59e-17	3.58e-18
60111.37	12.29	nan	3.28e-14	nan
60114.38	18.72	0.04	8.84e-17	2.94e-18
60114.38	12.53	nan	2.64e-14	nan
60117.40	12.54	nan	2.61e-14	nan
60117.40	18.73	0.03	8.73e-17	2.17e-18
60119.44	12.54	nan	2.61e-14	nan
60119.44	18.68	0.03	9.11e-17	2.48e-18
60121.31	18.68	0.06	9.15e-17	4.78e-18
60121.31	12.48	nan	2.75e-14	nan
60123.44	18.73	0.02	8.73e-17	1.71e-18
60123.44	12.54	nan	2.62e-14	nan
60125.42	18.77	0.02	8.41e-17	1.75e-18
60125.42	12.50	nan	2.70e-14	nan
60133.38	18.68	0.03	9.16e-17	2.79e-18
60133.38	12.55	nan	2.58e-14	nan
60135.42	12.56	nan	2.57e-14	nan
60135.42	18.73	0.04	8.71e-17	2.90e-18
60137.40	12.47	nan	2.78e-14	nan
60137.40	18.70	0.04	8.98e-17	3.06e-18
60142.42	18.34	0.13	1.25e-16	1.46e-17
60142.42	11.14	nan	9.48e-14	nan
60144.36	12.55	nan	2.58e-14	nan
60144.36	18.71	0.02	8.85e-17	1.43e-18
60146.32	18.78	0.03	8.33e-17	2.42e-18
60146.32	12.52	nan	2.65e-14	nan
60146.36	12.55	nan	2.59e-14	nan
60146.36	18.73	0.02	8.76e-17	1.52e-18
60148.38	12.49	nan	2.73e-14	nan
60148.38	18.77	0.02	8.40e-17	1.59e-18
60150.37	18.72	0.02	8.79e-17	1.48e-18
60150.37	12.48	nan	2.77e-14	nan
60152.32	12.54	nan	2.61e-14	nan
60152.32	18.78	0.03	8.34e-17	1.97e-18
60156.39	18.74	0.07	8.65e-17	5.81e-18
60156.39	12.50	nan	2.71e-14	nan
60160.28	12.55	nan	2.58e-14	nan
60160.28	18.76	0.06	8.52e-17	4.66e-18
60162.35	12.57	nan	2.53e-14	nan
60162.35	18.70	0.04	8.97e-17	2.96e-18
60168.34	18.68	0.02	9.17e-17	1.68e-18
60168.34	12.56	nan	2.57e-14	nan
60170.31	12.51	nan	2.68e-14	nan
60170.31	18.72	0.03	8.80e-17	2.03e-18
60172.28	18.77	0.03	8.39e-17	2.37e-18
60172.28	12.45	nan	2.84e-14	nan
60174.36	18.72	0.03	8.80e-17	2.22e-18
60174.36	12.53	nan	2.63e-14	nan
60181.27	12.55	nan	2.60e-14	nan
60181.27	18.75	0.04	8.58e-17	3.18e-18
60183.36	12.56	nan	2.56e-14	nan
60183.36	18.70	0.03	8.96e-17	2.88e-18
60185.22	12.56	nan	2.56e-14	nan
60185.22	18.57	0.06	1.01e-16	5.60e-18
60187.29	12.53	nan	2.64e-14	nan
60187.29	18.71	0.09	8.92e-17	7.51e-18
60193.27	18.70	0.03	8.98e-17	2.52e-18
60193.27	12.52	nan	2.65e-14	nan
60195.28	12.51	nan	2.69e-14	nan
60195.28	18.75	0.03	8.57e-17	2.14e-18
60198.25	12.43	nan	2.89e-14	nan
60198.25	18.71	0.04	8.91e-17	3.31e-18
60201.25	18.72	0.02	8.79e-17	1.88e-18
60201.25	12.54	nan	2.61e-14	nan
60203.25	18.74	0.02	8.64e-17	1.39e-18
60203.25	12.54	nan	2.62e-14	nan
60205.30	18.69	0.02	9.02e-17	1.68e-18
60205.30	12.55	nan	2.58e-14	nan
60207.30	12.56	nan	2.57e-14	nan
60207.30	18.77	0.03	8.38e-17	1.96e-18
60211.20	18.72	0.04	8.84e-17	3.16e-18
60211.20	12.57	nan	2.55e-14	nan
60214.22	18.74	0.07	8.62e-17	5.77e-18
60214.22	12.59	nan	2.49e-14	nan
60216.16	18.61	0.06	9.77e-17	4.97e-18
60216.16	12.57	nan	2.55e-14	nan
60220.30	18.71	0.06	8.88e-17	5.21e-18
60220.30	12.48	nan	2.77e-14	nan
60222.23	12.55	nan	2.59e-14	nan
60222.23	18.64	0.05	9.52e-17	4.34e-18
60224.21	12.54	nan	2.61e-14	nan
60224.21	18.66	0.03	9.32e-17	2.62e-18
60227.17	18.74	0.05	8.68e-17	4.28e-18
60227.17	12.15	nan	3.73e-14	nan
60231.15	12.54	nan	2.61e-14	nan
60231.15	18.80	0.04	8.14e-17	2.83e-18
60233.15	12.56	nan	2.57e-14	nan
60233.15	18.78	0.03	8.33e-17	2.46e-18
60235.13	12.55	nan	2.58e-14	nan
60235.13	18.78	0.03	8.32e-17	2.18e-18
60237.17	18.70	0.03	8.96e-17	2.64e-18
60237.17	12.51	nan	2.69e-14	nan
60239.13	12.57	nan	2.54e-14	nan
60239.13	18.71	0.03	8.86e-17	2.70e-18
60245.17	12.57	nan	2.53e-14	nan
60245.17	18.69	0.06	9.06e-17	5.31e-18
