mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59221.13	18.76	0.07	1.53e-16	9.38e-18
59222.16	19.03	nan	1.19e-16	nan
59222.16	18.40	nan	2.12e-16	nan
59223.15	18.74	0.02	1.55e-16	2.57e-18
59224.15	18.67	0.01	1.66e-16	1.66e-18
59224.16	18.66	0.01	1.68e-16	1.20e-18
59225.25	18.74	0.07	1.55e-16	9.80e-18
59226.19	18.81	0.08	1.46e-16	1.03e-17
59226.19	18.68	0.06	1.65e-16	8.79e-18
59227.11	18.78	0.02	1.51e-16	2.81e-18
59229.17	18.69	0.05	1.64e-16	7.00e-18
59229.19	18.74	0.06	1.56e-16	9.00e-18
59230.16	18.66	0.01	1.67e-16	1.89e-18
59231.11	18.75	0.02	1.54e-16	2.40e-18
59231.11	18.69	0.01	1.63e-16	1.40e-18
59233.13	18.73	0.01	1.58e-16	1.02e-18
59233.16	18.72	0.04	1.59e-16	5.37e-18
59252.13	18.77	0.01	1.52e-16	1.80e-18
59256.13	18.76	0.04	1.52e-16	4.98e-18
59385.43	18.89	0.02	1.36e-16	2.06e-18
59387.39	19.31	nan	9.20e-17	nan
59390.45	18.95	0.09	1.28e-16	1.02e-17
59391.45	18.83	0.08	1.43e-16	1.03e-17
59392.46	18.87	0.09	1.38e-16	1.11e-17
59393.37	18.63	0.11	1.73e-16	1.74e-17
59393.37	18.67	0.10	1.66e-16	1.59e-17
59394.38	18.76	0.10	1.53e-16	1.38e-17
59395.43	18.96	0.09	1.28e-16	1.11e-17
59396.45	18.85	0.05	1.41e-16	6.77e-18
59396.45	18.85	0.06	1.41e-16	7.45e-18
59397.45	18.86	0.02	1.40e-16	3.13e-18
59397.45	18.89	0.03	1.35e-16	3.14e-18
59400.40	18.96	0.03	1.27e-16	2.96e-18
59400.41	18.91	0.02	1.33e-16	2.65e-18
59401.41	18.90	0.03	1.35e-16	3.14e-18
59401.42	18.92	0.03	1.32e-16	3.34e-18
59402.45	18.92	0.03	1.31e-16	3.40e-18
59402.45	18.96	0.03	1.27e-16	3.88e-18
59403.40	19.00	0.03	1.23e-16	3.49e-18
59404.41	18.91	0.01	1.33e-16	1.79e-18
59405.46	18.82	0.01	1.44e-16	1.34e-18
59409.43	19.11	0.04	1.11e-16	3.71e-18
59411.41	19.01	0.03	1.21e-16	3.54e-18
59414.42	19.03	0.04	1.19e-16	4.23e-18
59417.44	18.88	0.04	1.37e-16	5.24e-18
59422.46	18.93	0.06	1.31e-16	6.88e-18
59424.44	19.01	0.05	1.21e-16	5.89e-18
59425.37	19.01	0.07	1.22e-16	8.11e-18
59425.43	18.95	0.11	1.29e-16	1.36e-17
59426.38	18.93	0.03	1.31e-16	3.80e-18
59426.38	19.01	0.04	1.21e-16	4.23e-18
59427.37	18.91	0.02	1.33e-16	1.86e-18
59428.31	18.91	0.03	1.34e-16	3.24e-18
59428.45	18.93	0.03	1.31e-16	3.40e-18
59428.45	19.02	0.03	1.20e-16	3.77e-18
59429.32	19.04	0.03	1.18e-16	3.77e-18
59429.45	19.00	0.04	1.23e-16	4.28e-18
59430.41	19.09	0.04	1.13e-16	4.47e-18
59430.43	19.03	0.04	1.20e-16	4.28e-18
59430.46	19.00	0.04	1.22e-16	4.43e-18
59434.44	19.00	0.04	1.23e-16	4.67e-18
59434.46	19.08	0.04	1.13e-16	4.62e-18
59435.39	19.06	0.04	1.16e-16	3.75e-18
59435.44	19.09	0.04	1.13e-16	4.59e-18
59435.44	19.07	0.04	1.15e-16	4.38e-18
59436.43	19.07	0.04	1.15e-16	4.43e-18
59436.46	19.12	0.05	1.09e-16	4.60e-18
59438.39	19.11	0.04	1.11e-16	4.13e-18
59438.44	19.13	0.04	1.09e-16	4.42e-18
59439.42	19.10	0.04	1.12e-16	3.81e-18
59439.46	19.17	0.04	1.05e-16	4.09e-18
59441.28	19.10	0.03	1.12e-16	2.88e-18
59442.32	19.03	0.03	1.19e-16	2.94e-18
59442.33	19.14	0.04	1.08e-16	3.89e-18
59443.33	19.03	0.02	1.19e-16	2.03e-18
59446.47	19.19	0.05	1.02e-16	4.71e-18
59446.47	19.15	0.05	1.07e-16	4.67e-18
59448.32	19.12	0.14	1.10e-16	1.42e-17
59449.24	18.92	0.17	1.32e-16	2.04e-17
59449.26	18.99	0.14	1.24e-16	1.64e-17
59450.46	18.83	0.15	1.43e-16	1.92e-17
59451.24	19.59	nan	7.10e-17	nan
59452.35	18.93	0.06	1.31e-16	7.77e-18
59452.48	18.35	nan	2.24e-16	nan
59453.37	18.97	0.03	1.26e-16	3.73e-18
59453.39	18.94	0.04	1.29e-16	4.33e-18
59454.36	19.04	0.01	1.18e-16	1.52e-18
59454.42	18.96	0.02	1.27e-16	2.02e-18
59455.34	19.09	0.03	1.13e-16	3.48e-18
59456.32	18.93	0.02	1.31e-16	2.55e-18
59456.33	19.06	0.03	1.16e-16	2.88e-18
59458.28	19.09	0.04	1.13e-16	4.27e-18
59459.32	19.12	0.05	1.10e-16	4.76e-18
59459.32	19.21	0.05	1.01e-16	4.61e-18
59460.38	19.08	0.04	1.14e-16	4.44e-18
59460.42	19.14	0.05	1.08e-16	4.50e-18
59461.24	19.01	0.03	1.21e-16	3.36e-18
59461.42	19.05	0.04	1.17e-16	4.66e-18
59462.32	19.08	0.04	1.14e-16	4.24e-18
59462.48	19.13	0.04	1.08e-16	4.42e-18
59463.35	19.05	0.04	1.17e-16	4.17e-18
59463.35	19.17	0.05	1.05e-16	4.50e-18
59463.43	19.13	0.05	1.09e-16	4.69e-18
59465.32	19.16	0.04	1.06e-16	4.14e-18
59465.43	19.19	0.05	1.03e-16	4.38e-18
59465.43	19.13	0.04	1.08e-16	4.49e-18
59466.33	19.19	0.05	1.03e-16	4.43e-18
59466.43	19.15	0.05	1.07e-16	4.53e-18
59467.43	19.16	0.04	1.06e-16	4.33e-18
59467.44	19.21	0.05	1.01e-16	4.42e-18
59468.43	19.09	0.04	1.13e-16	4.64e-18
59469.42	19.08	0.04	1.14e-16	4.57e-18
59470.38	19.10	0.04	1.12e-16	4.49e-18
59470.40	19.15	0.05	1.07e-16	4.43e-18
59471.29	19.18	0.02	1.04e-16	2.29e-18
59472.41	19.09	0.04	1.13e-16	4.38e-18
59472.41	19.17	0.05	1.05e-16	4.52e-18
59472.42	19.20	0.05	1.02e-16	4.45e-18
59473.38	19.21	0.05	1.01e-16	4.58e-18
59474.36	18.99	0.01	1.23e-16	1.26e-18
59474.42	19.14	0.04	1.08e-16	4.21e-18
59474.42	19.18	0.05	1.04e-16	4.62e-18
59476.47	19.16	0.07	1.06e-16	7.00e-18
59477.30	19.02	0.08	1.20e-16	9.30e-18
59477.32	19.22	0.10	9.97e-17	9.15e-18
59477.39	18.88	0.07	1.36e-16	9.34e-18
59478.45	18.87	0.12	1.39e-16	1.50e-17
59479.18	18.83	0.18	1.43e-16	2.35e-17
59479.22	19.11	0.15	1.11e-16	1.51e-17
59479.50	19.00	0.13	1.23e-16	1.49e-17
59480.42	18.83	0.11	1.43e-16	1.43e-17
59483.26	19.05	0.09	1.17e-16	9.95e-18
59484.37	19.14	0.03	1.08e-16	2.63e-18
59484.42	19.04	0.05	1.18e-16	5.40e-18
59485.27	19.10	0.02	1.11e-16	1.89e-18
59485.28	19.12	0.06	1.09e-16	6.53e-18
59485.35	19.12	nan	1.09e-16	nan
59487.41	19.12	0.02	1.10e-16	2.40e-18
59487.44	19.01	0.01	1.22e-16	1.61e-18
59488.25	19.14	0.03	1.08e-16	3.42e-18
59488.26	19.16	0.04	1.06e-16	3.88e-18
59489.32	19.17	0.03	1.05e-16	3.07e-18
59489.37	19.17	0.04	1.04e-16	4.06e-18
59490.34	19.29	0.05	9.37e-17	4.52e-18
59491.37	18.85	nan	1.41e-16	nan
59494.34	19.21	0.03	1.01e-16	3.18e-18
59498.34	19.23	0.05	9.93e-17	4.33e-18
59498.35	19.18	0.04	1.04e-16	4.19e-18
59502.21	19.13	0.06	1.08e-16	6.05e-18
59502.39	19.10	0.02	1.12e-16	2.26e-18
59502.42	18.95	0.04	1.28e-16	5.02e-18
59503.22	19.13	0.07	1.09e-16	7.36e-18
59503.34	19.00	0.07	1.23e-16	7.48e-18
59504.38	19.21	0.07	1.01e-16	6.55e-18
59504.41	19.06	0.09	1.16e-16	9.96e-18
59505.18	19.15	0.11	1.07e-16	1.05e-17
59512.19	19.15	0.02	1.07e-16	1.57e-18
59512.22	19.10	0.02	1.11e-16	1.71e-18
59517.18	19.22	0.05	1.00e-16	4.46e-18
59517.22	19.25	0.05	9.76e-17	4.47e-18
59518.27	19.22	0.05	1.00e-16	4.60e-18
59518.27	19.18	0.05	1.04e-16	4.72e-18
59520.30	19.19	0.05	1.03e-16	4.61e-18
59520.36	19.22	0.04	9.98e-17	3.56e-18
59521.20	19.24	0.05	9.81e-17	4.53e-18
59521.21	19.31	0.05	9.21e-17	4.32e-18
59521.31	19.22	0.05	1.00e-16	4.58e-18
59522.23	19.20	0.05	1.02e-16	4.65e-18
59522.36	19.16	0.05	1.05e-16	4.39e-18
59523.19	19.20	0.05	1.02e-16	4.59e-18
59523.20	19.16	0.05	1.06e-16	4.64e-18
59523.31	19.18	0.05	1.04e-16	4.31e-18
59524.15	19.19	0.05	1.03e-16	4.71e-18
59524.31	19.20	0.05	1.02e-16	4.77e-18
59525.19	19.25	0.05	9.71e-17	4.51e-18
59525.21	19.17	0.04	1.04e-16	3.94e-18
59525.24	19.30	0.05	9.31e-17	4.54e-18
59526.19	19.20	0.05	1.02e-16	4.82e-18
59526.32	19.15	0.04	1.07e-16	4.42e-18
59527.16	19.13	0.04	1.09e-16	4.24e-18
59527.21	19.14	0.05	1.08e-16	4.47e-18
59527.21	19.17	0.04	1.05e-16	4.13e-18
59529.26	19.04	0.01	1.18e-16	5.64e-19
59529.32	19.08	0.03	1.14e-16	3.32e-18
59530.13	18.91	0.06	1.33e-16	6.88e-18
59530.14	18.99	0.05	1.23e-16	5.20e-18
59530.28	19.04	0.03	1.18e-16	3.11e-18
59531.21	19.00	0.04	1.23e-16	5.07e-18
59531.34	19.13	0.03	1.09e-16	3.20e-18
59532.19	19.08	0.04	1.14e-16	4.47e-18
59532.25	19.07	0.06	1.15e-16	6.20e-18
59532.25	19.04	0.05	1.18e-16	5.28e-18
59536.36	18.76	0.14	1.53e-16	1.98e-17
59537.23	19.13	0.16	1.09e-16	1.63e-17
59537.28	19.19	0.20	1.03e-16	1.87e-17
59538.19	18.99	0.06	1.24e-16	6.83e-18
59538.32	18.97	0.21	1.26e-16	2.49e-17
59540.25	18.92	0.06	1.32e-16	7.77e-18
59540.26	18.97	0.07	1.26e-16	8.09e-18
59540.39	18.76	0.11	1.53e-16	1.53e-17
59542.26	19.06	0.01	1.17e-16	1.46e-18
59542.30	19.05	0.07	1.18e-16	7.50e-18
59550.22	19.14	0.04	1.08e-16	3.88e-18
59550.22	19.17	0.04	1.05e-16	4.26e-18
59550.25	19.23	0.05	9.96e-17	4.27e-18
59622.14	19.07	0.10	1.15e-16	1.11e-17
59623.16	18.97	0.13	1.26e-16	1.51e-17
59624.14	18.95	0.10	1.28e-16	1.20e-17
59722.46	19.17	0.10	1.05e-16	1.00e-17
59722.47	18.98	0.07	1.25e-16	8.41e-18
59722.47	19.07	0.10	1.15e-16	1.04e-17
59722.47	18.98	0.09	1.25e-16	1.02e-17
59722.47	18.83	0.08	1.43e-16	1.11e-17
59763.46	19.12	0.04	1.10e-16	3.81e-18
59766.43	19.11	0.04	1.10e-16	3.65e-18
59769.43	19.18	0.04	1.04e-16	4.13e-18
59769.46	19.00	0.04	1.23e-16	4.19e-18
59781.41	19.10	0.08	1.12e-16	8.33e-18
59781.44	19.13	0.10	1.08e-16	1.03e-17
59783.43	19.16	0.04	1.06e-16	4.20e-18
59787.39	19.25	0.05	9.78e-17	4.41e-18
59789.39	19.20	0.01	1.02e-16	8.18e-19
59793.45	19.18	0.05	1.04e-16	4.30e-18
59798.41	19.17	0.04	1.05e-16	4.31e-18
59803.46	19.18	0.10	1.04e-16	9.55e-18
59808.32	19.15	0.06	1.06e-16	6.28e-18
59810.37	18.99	0.04	1.24e-16	4.92e-18
59813.34	19.27	0.04	9.54e-17	3.56e-18
59815.42	19.30	0.05	9.33e-17	4.28e-18
59817.42	19.28	0.05	9.44e-17	4.39e-18
59822.45	19.31	0.05	9.23e-17	4.01e-18
59824.40	19.34	0.05	8.94e-17	4.07e-18
59826.37	19.21	0.12	1.01e-16	1.08e-17
59828.47	19.25	0.04	9.73e-17	3.65e-18
59839.31	19.24	0.04	9.87e-17	3.47e-18
59839.36	19.24	0.04	9.83e-17	3.26e-18
59841.28	19.28	0.05	9.51e-17	4.35e-18
59841.33	19.27	0.05	9.59e-17	4.43e-18
59848.38	19.22	0.05	1.00e-16	4.41e-18
59850.39	19.27	0.05	9.53e-17	4.35e-18
59852.36	19.31	0.06	9.22e-17	4.78e-18
59856.26	19.21	0.01	1.01e-16	1.31e-18
59858.41	19.23	0.01	9.93e-17	7.22e-19
59860.34	19.31	0.11	9.23e-17	8.98e-18
59862.22	19.21	0.17	1.01e-16	1.54e-17
59864.39	19.16	0.12	1.06e-16	1.17e-17
59866.27	19.10	0.05	1.12e-16	4.65e-18
59871.25	19.25	0.03	9.72e-17	2.87e-18
59873.22	19.37	0.05	8.71e-17	3.99e-18
59876.30	19.29	0.03	9.41e-17	2.79e-18
59878.19	19.24	0.04	9.80e-17	3.78e-18
59880.24	19.31	0.05	9.18e-17	4.45e-18
59882.22	19.30	0.04	9.31e-17	3.75e-18
59885.26	19.35	0.05	8.91e-17	3.85e-18
59894.35	19.04	0.14	1.18e-16	1.47e-17
59896.22	19.24	0.02	9.86e-17	1.36e-18
59899.24	19.09	0.06	1.13e-16	5.87e-18
59901.22	19.29	0.04	9.40e-17	3.14e-18
59905.22	19.20	0.19	1.02e-16	1.80e-17
59907.13	19.10	0.01	1.11e-16	1.38e-18
59909.20	19.30	0.05	9.32e-17	3.91e-18
59914.22	19.27	0.03	9.53e-17	3.04e-18
59923.22	19.18	0.06	1.04e-16	5.79e-18
59928.20	19.22	0.01	1.00e-16	1.02e-18
59932.13	19.31	0.05	9.17e-17	3.94e-18
59934.18	19.34	0.05	8.93e-17	3.81e-18
59936.17	19.42	0.05	8.31e-17	4.12e-18
59951.20	19.16	0.15	1.05e-16	1.48e-17
59970.16	19.15	0.10	1.07e-16	9.67e-18
59972.13	19.26	0.07	9.68e-17	6.31e-18
59978.13	19.06	0.18	1.16e-16	1.89e-17
59980.10	19.47	0.13	7.98e-17	9.60e-18
59982.10	19.40	0.13	8.49e-17	1.02e-17
59984.14	19.21	0.10	1.01e-16	9.53e-18
59991.14	19.24	0.10	9.83e-17	9.30e-18
60124.41	19.44	0.02	8.19e-17	1.37e-18
60126.42	19.60	0.11	7.05e-17	6.86e-18
60133.46	19.59	0.04	7.15e-17	2.54e-18
60138.43	19.52	0.04	7.56e-17	2.77e-18
60141.34	19.55	0.03	7.40e-17	2.31e-18
60144.44	19.62	0.06	6.94e-17	3.84e-18
60148.46	19.62	0.07	6.89e-17	4.20e-18
60150.42	19.66	0.07	6.66e-17	4.16e-18
60153.44	19.59	0.07	7.13e-17	4.35e-18
60157.47	19.63	0.13	6.84e-17	8.28e-18
60160.40	19.41	0.11	8.41e-17	8.88e-18
60163.46	19.49	0.05	7.77e-17	3.93e-18
60168.40	19.67	0.08	6.64e-17	4.60e-18
60170.35	19.58	0.06	7.21e-17	4.09e-18
60174.43	19.56	0.06	7.33e-17	4.07e-18
60181.37	19.62	0.07	6.90e-17	4.17e-18
60185.48	19.40	0.05	8.51e-17	3.53e-18
60191.44	19.25	0.06	9.77e-17	5.19e-18
60194.31	19.60	0.06	7.06e-17	3.78e-18
60196.33	19.53	0.06	7.53e-17	4.20e-18
60200.49	19.55	0.07	7.38e-17	4.66e-18
60202.41	19.60	0.07	7.03e-17	4.53e-18
60204.35	19.47	0.06	7.92e-17	4.72e-18
60206.41	19.50	0.06	7.75e-17	4.37e-18
60209.35	19.40	0.13	8.45e-17	1.01e-17
60212.41	19.48	0.06	7.87e-17	4.55e-18
60214.38	19.36	0.11	8.77e-17	8.51e-18
60216.36	19.20	0.15	1.02e-16	1.37e-17
60221.36	19.40	0.06	8.49e-17	4.35e-18
60223.32	19.50	0.01	7.76e-17	8.14e-19
60228.25	19.50	0.06	7.76e-17	4.36e-18
60231.22	19.52	0.05	7.61e-17	3.23e-18
60233.35	19.51	0.06	7.64e-17	4.06e-18
60235.20	19.45	0.05	8.10e-17	3.76e-18
60237.23	19.50	0.06	7.70e-17	4.27e-18
60239.26	19.38	0.05	8.65e-17	3.97e-18
60242.36	19.26	0.06	9.66e-17	5.66e-18
60245.30	19.55	0.21	7.41e-17	1.42e-17
