mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
58428.23	19.73	0.07	3.48e-17	2.10e-18
58429.26	19.61	0.03	3.86e-17	1.14e-18
58429.26	19.56	0.03	4.07e-17	1.00e-18
58430.21	19.56	0.04	4.06e-17	1.36e-18
58431.19	19.55	0.15	4.10e-17	5.66e-18
58432.27	19.50	0.08	4.28e-17	3.21e-18
58432.27	19.50	0.07	4.29e-17	2.89e-18
58434.19	19.92	0.14	2.91e-17	3.87e-18
58435.27	19.53	0.09	4.19e-17	3.64e-18
58435.27	19.49	0.10	4.33e-17	4.10e-18
58436.26	18.88	nan	7.59e-17	nan
58437.25	19.67	0.16	3.69e-17	5.35e-18
58438.26	19.10	nan	6.22e-17	nan
58443.14	12.54	nan	2.61e-14	nan
58443.14	19.28	0.12	5.28e-17	5.66e-18
58443.34	19.84	nan	3.13e-17	nan
58443.34	19.84	nan	3.15e-17	nan
58447.32	19.49	0.18	4.33e-17	7.32e-18
58447.32	19.43	0.18	4.58e-17	7.68e-18
58448.27	19.52	0.11	4.20e-17	4.15e-18
58456.17	19.51	0.08	4.26e-17	3.21e-18
58456.19	19.51	0.08	4.24e-17	2.93e-18
58457.17	19.57	0.11	4.02e-17	4.17e-18
58471.15	19.84	nan	3.13e-17	nan
58472.11	19.41	0.10	4.66e-17	4.41e-18
58472.11	19.35	0.10	4.94e-17	4.53e-18
58474.13	19.71	0.14	3.52e-17	4.63e-18
58475.17	19.58	0.14	3.99e-17	5.26e-18
58475.17	19.35	0.11	4.92e-17	5.03e-18
58482.19	19.60	0.16	3.91e-17	5.81e-18
58486.10	19.39	0.05	4.75e-17	2.33e-18
58487.10	19.46	0.05	4.44e-17	2.11e-18
58487.10	19.43	0.06	4.57e-17	2.32e-18
58488.10	19.92	nan	2.91e-17	nan
58491.12	19.29	0.06	5.20e-17	2.95e-18
58491.12	19.46	0.09	4.44e-17	3.65e-18
58492.12	18.85	nan	7.82e-17	nan
58493.10	19.43	0.08	4.57e-17	3.28e-18
58522.10	19.45	0.17	4.51e-17	6.88e-18
58522.11	19.22	0.10	5.56e-17	5.07e-18
58523.10	19.06	0.11	6.43e-17	6.57e-18
58523.11	19.43	0.17	4.57e-17	7.29e-18
58523.11	19.25	0.16	5.40e-17	7.84e-18
58523.12	19.21	0.14	5.59e-17	7.02e-18
58654.44	19.50	0.19	4.29e-17	7.65e-18
58662.46	19.38	0.05	4.78e-17	2.02e-18
58667.46	19.38	0.06	4.78e-17	2.53e-18
58670.46	19.44	0.02	4.53e-17	9.16e-19
58673.45	19.34	0.04	4.97e-17	1.93e-18
58676.46	19.27	0.03	5.29e-17	1.56e-18
58680.44	19.40	0.12	4.72e-17	5.25e-18
58681.44	19.17	0.10	5.79e-17	5.25e-18
58683.44	19.36	0.09	4.87e-17	4.24e-18
58683.44	19.35	0.10	4.95e-17	4.38e-18
58684.48	19.56	0.13	4.07e-17	4.92e-18
58690.42	19.35	0.04	4.92e-17	2.02e-18
58690.42	19.31	0.04	5.12e-17	2.00e-18
58691.44	19.35	0.05	4.91e-17	2.04e-18
58693.46	19.40	0.03	4.72e-17	1.16e-18
58693.46	19.34	0.02	4.96e-17	9.36e-19
58694.41	19.32	0.02	5.06e-17	9.05e-19
58695.46	19.34	0.03	4.97e-17	1.16e-18
58696.46	19.37	0.02	4.84e-17	8.62e-19
58698.42	19.41	nan	4.68e-17	nan
58699.38	19.43	0.03	4.60e-17	1.28e-18
58699.38	19.32	0.03	5.06e-17	1.17e-18
58700.46	19.36	0.02	4.88e-17	7.77e-19
58703.46	19.38	0.03	4.78e-17	1.21e-18
58704.48	19.40	0.05	4.71e-17	2.32e-18
58705.46	19.51	0.03	4.26e-17	1.05e-18
58706.40	19.46	0.03	4.47e-17	1.15e-18
58706.40	19.42	0.03	4.62e-17	1.09e-18
58707.47	19.40	0.02	4.71e-17	1.03e-18
58708.48	19.36	0.04	4.89e-17	1.75e-18
58709.39	19.28	0.13	5.26e-17	6.37e-18
58709.39	19.32	0.09	5.05e-17	4.27e-18
58710.42	19.47	0.12	4.41e-17	4.69e-18
58711.42	19.40	0.12	4.69e-17	5.16e-18
58712.42	19.63	0.20	3.82e-17	7.08e-18
58712.42	19.65	0.21	3.73e-17	7.10e-18
58716.42	19.41	0.09	4.68e-17	3.99e-18
58716.42	19.35	0.09	4.92e-17	3.97e-18
58719.40	19.47	0.05	4.43e-17	2.17e-18
58719.43	12.42	nan	2.90e-14	nan
58719.43	19.30	0.03	5.18e-17	1.60e-18
58719.43	12.43	nan	2.88e-14	nan
58719.43	19.38	0.03	4.79e-17	1.32e-18
58725.48	19.34	0.04	4.96e-17	1.84e-18
58730.40	19.31	0.04	5.09e-17	1.85e-18
58733.40	19.33	0.03	5.03e-17	1.34e-18
58736.40	19.24	0.06	5.45e-17	3.05e-18
58739.35	19.30	0.15	5.18e-17	7.26e-18
58743.37	19.14	0.17	6.00e-17	9.33e-18
58745.44	19.40	0.09	4.72e-17	3.90e-18
58745.44	12.40	nan	2.96e-14	nan
58745.45	19.31	0.08	5.12e-17	3.90e-18
58745.45	12.43	nan	2.88e-14	nan
58749.30	19.35	0.04	4.91e-17	1.92e-18
58757.32	19.28	0.05	5.28e-17	2.35e-18
58760.30	19.31	0.05	5.13e-17	2.15e-18
58763.31	19.31	0.04	5.12e-17	2.04e-18
58763.32	12.43	nan	2.88e-14	nan
58763.32	19.30	0.04	5.16e-17	1.67e-18
58763.32	19.21	0.04	5.62e-17	1.95e-18
58763.32	12.42	nan	2.92e-14	nan
58771.27	19.14	0.18	5.98e-17	1.01e-17
58773.27	18.17	nan	1.46e-16	nan
58773.27	10.75	nan	1.36e-13	nan
58773.27	19.22	0.19	5.55e-17	9.91e-18
58773.27	11.42	nan	7.35e-14	nan
58774.20	19.27	0.08	5.30e-17	3.91e-18
58774.24	19.46	0.11	4.47e-17	4.51e-18
58774.24	12.41	nan	2.94e-14	nan
58774.24	19.25	0.08	5.39e-17	3.78e-18
58774.24	12.43	nan	2.90e-14	nan
58775.31	19.16	0.06	5.85e-17	3.05e-18
58775.31	12.43	nan	2.90e-14	nan
58775.31	19.26	0.06	5.34e-17	2.72e-18
58775.31	12.43	nan	2.88e-14	nan
58776.31	19.22	0.08	5.53e-17	3.98e-18
58776.31	12.41	nan	2.94e-14	nan
58776.31	19.25	0.08	5.39e-17	4.00e-18
58776.31	12.43	nan	2.89e-14	nan
58777.20	19.39	0.07	4.75e-17	3.16e-18
58777.31	19.28	0.08	5.25e-17	3.90e-18
58777.31	12.42	nan	2.91e-14	nan
58777.31	19.21	0.07	5.62e-17	3.37e-18
58777.31	12.41	nan	2.95e-14	nan
58779.29	19.23	0.04	5.50e-17	2.15e-18
58779.29	12.44	nan	2.87e-14	nan
58779.29	12.43	nan	2.88e-14	nan
58779.29	19.22	0.04	5.57e-17	1.86e-18
58787.23	19.22	0.08	5.55e-17	3.91e-18
58787.23	12.43	nan	2.88e-14	nan
58788.25	19.14	0.09	5.96e-17	4.87e-18
58788.29	19.13	0.05	6.04e-17	2.97e-18
58788.29	12.43	nan	2.90e-14	nan
58788.29	19.12	0.05	6.07e-17	3.02e-18
58788.29	12.41	nan	2.93e-14	nan
58790.20	12.46	nan	2.81e-14	nan
58790.20	12.46	nan	2.82e-14	nan
58790.21	19.13	0.05	6.01e-17	2.79e-18
58791.34	19.14	0.06	5.96e-17	3.04e-18
58794.30	19.13	0.13	6.02e-17	6.96e-18
58798.21	19.25	0.20	5.42e-17	1.01e-17
58801.31	12.36	nan	3.07e-14	nan
58801.31	18.94	0.08	7.21e-17	5.53e-18
58801.31	12.36	nan	3.07e-14	nan
58801.31	19.18	0.11	5.78e-17	5.72e-18
58805.21	19.25	0.06	5.39e-17	2.80e-18
58811.15	19.10	0.06	6.22e-17	3.27e-18
58812.23	12.42	nan	2.92e-14	nan
58812.23	19.10	0.03	6.23e-17	1.99e-18
58814.17	19.15	0.21	5.90e-17	1.16e-17
58828.19	18.64	nan	9.45e-17	nan
58831.08	19.23	0.06	5.50e-17	2.81e-18
58835.07	18.98	0.19	6.92e-17	1.22e-17
58853.13	19.28	0.17	5.24e-17	8.40e-18
58856.15	19.17	0.08	5.79e-17	4.23e-18
58859.15	19.56	0.17	4.08e-17	6.53e-18
58863.09	19.20	0.07	5.65e-17	3.61e-18
58875.10	19.11	0.08	6.16e-17	4.56e-18
58881.10	19.33	0.16	5.00e-17	7.43e-18
58885.13	19.05	0.15	6.50e-17	9.19e-18
58886.10	18.98	0.09	6.96e-17	6.08e-18
58886.11	19.19	0.13	5.69e-17	6.58e-18
58886.11	19.16	0.14	5.85e-17	7.54e-18
58886.12	19.17	0.13	5.84e-17	6.78e-18
58892.11	19.14	0.09	5.95e-17	4.78e-18
58892.12	19.07	0.09	6.39e-17	5.13e-18
58894.12	19.09	0.09	6.23e-17	5.43e-18
59046.44	19.20	0.03	5.66e-17	1.74e-18
59049.42	19.15	0.03	5.93e-17	1.43e-18
59055.46	19.19	0.03	5.73e-17	1.57e-18
59060.44	19.16	0.02	5.85e-17	1.32e-18
59061.38	19.05	0.04	6.51e-17	2.58e-18
59061.38	12.53	nan	2.63e-14	nan
59061.38	19.14	0.05	5.97e-17	2.86e-18
59064.41	19.17	0.11	5.82e-17	5.94e-18
59064.41	12.56	nan	2.57e-14	nan
59064.41	19.24	0.11	5.44e-17	5.45e-18
59065.43	12.53	nan	2.63e-14	nan
59065.43	18.89	0.10	7.56e-17	7.04e-18
59066.46	19.15	0.10	5.90e-17	5.63e-18
59072.48	19.14	0.04	6.00e-17	2.47e-18
59075.46	19.09	0.04	6.28e-17	2.44e-18
59076.41	19.19	0.04	5.72e-17	1.85e-18
59076.41	19.08	0.04	6.32e-17	2.20e-18
59076.41	12.51	nan	2.68e-14	nan
59076.41	12.52	nan	2.67e-14	nan
59076.41	19.08	0.03	6.31e-17	1.95e-18
59081.40	12.41	nan	2.96e-14	nan
59081.40	19.11	0.03	6.17e-17	1.73e-18
59081.42	19.13	0.03	6.01e-17	1.71e-18
59086.38	12.53	nan	2.65e-14	nan
59086.38	19.13	0.02	6.06e-17	8.67e-19
59086.38	12.51	nan	2.69e-14	nan
59086.38	19.13	0.02	6.03e-17	1.03e-18
59086.38	19.09	0.02	6.28e-17	1.30e-18
59086.40	19.09	0.02	6.26e-17	1.02e-18
59087.38	19.17	0.03	5.83e-17	1.75e-18
59098.38	19.09	0.11	6.26e-17	6.24e-18
59102.44	19.20	nan	5.64e-17	nan
59102.44	19.27	nan	5.32e-17	nan
59104.40	19.17	0.10	5.82e-17	5.59e-18
59104.43	18.99	0.11	6.86e-17	6.72e-18
59104.43	19.06	0.11	6.45e-17	6.43e-18
59107.31	19.19	0.06	5.69e-17	2.97e-18
59110.36	19.34	0.05	4.99e-17	2.33e-18
59112.40	12.55	nan	2.59e-14	nan
59112.40	19.16	0.01	5.88e-17	7.09e-19
59112.41	12.57	nan	2.53e-14	nan
59112.41	19.15	0.01	5.91e-17	4.06e-19
59113.32	19.27	0.03	5.31e-17	1.57e-18
59113.35	19.20	0.03	5.68e-17	1.39e-18
59113.35	12.51	nan	2.69e-14	nan
59113.35	12.50	nan	2.70e-14	nan
59113.35	19.17	0.02	5.83e-17	1.20e-18
59113.35	19.30	0.03	5.16e-17	1.50e-18
59114.31	19.26	0.04	5.36e-17	1.87e-18
59115.31	19.19	0.04	5.72e-17	2.27e-18
59115.35	19.27	0.04	5.32e-17	2.18e-18
59116.34	19.28	0.03	5.27e-17	1.24e-18
59116.41	19.17	0.03	5.81e-17	1.41e-18
59117.35	19.30	0.03	5.15e-17	1.27e-18
59118.29	19.26	0.05	5.36e-17	2.41e-18
59118.33	19.50	0.00	4.28e-17	1.66e-19
59119.38	19.27	0.05	5.31e-17	2.57e-18
59120.50	19.14	0.09	5.97e-17	4.78e-18
59126.32	19.24	0.13	5.43e-17	6.52e-18
59126.32	19.08	0.11	6.30e-17	6.14e-18
59128.26	19.28	0.08	5.27e-17	3.93e-18
59128.26	19.28	0.09	5.25e-17	4.39e-18
59129.25	19.26	0.05	5.35e-17	2.50e-18
59130.27	19.28	0.04	5.25e-17	1.90e-18
59130.27	19.36	0.04	4.90e-17	1.97e-18
59131.43	19.06	0.12	6.42e-17	6.97e-18
59134.31	19.29	0.05	5.19e-17	2.29e-18
59134.31	19.27	0.05	5.28e-17	2.55e-18
59135.39	19.30	0.04	5.17e-17	1.80e-18
59136.30	19.32	0.04	5.05e-17	2.04e-18
59136.30	19.31	0.03	5.13e-17	1.44e-18
59137.34	19.27	0.05	5.31e-17	2.44e-18
59138.30	19.34	0.06	4.96e-17	2.55e-18
59138.30	19.35	0.04	4.94e-17	1.95e-18
59139.25	19.30	0.04	5.15e-17	1.93e-18
59141.18	19.48	0.06	4.37e-17	2.25e-18
59144.23	19.37	0.01	4.83e-17	4.34e-19
59146.27	19.19	0.14	5.70e-17	7.12e-18
59149.21	19.92	nan	2.91e-17	nan
59153.33	19.42	0.19	4.63e-17	8.01e-18
59155.25	19.31	0.07	5.12e-17	3.44e-18
59158.23	19.37	0.06	4.85e-17	2.86e-18
59164.28	19.46	0.10	4.45e-17	4.06e-18
59167.23	19.48	0.07	4.36e-17	2.94e-18
59169.21	19.42	0.05	4.63e-17	2.29e-18
59173.21	19.48	0.05	4.37e-17	2.07e-18
59175.20	18.47	nan	1.11e-16	nan
59176.15	19.03	nan	6.59e-17	nan
59180.25	19.54	nan	4.15e-17	nan
59182.12	19.59	0.16	3.95e-17	5.88e-18
59184.28	19.62	0.16	3.86e-17	5.74e-18
59187.15	19.57	0.10	4.03e-17	3.58e-18
59193.12	18.64	nan	9.50e-17	nan
59195.20	19.58	0.05	4.01e-17	1.68e-18
59199.14	19.67	0.15	3.68e-17	5.11e-18
59202.13	19.55	0.06	4.09e-17	2.44e-18
59216.22	19.44	nan	4.55e-17	nan
59218.13	19.72	0.08	3.51e-17	2.64e-18
59220.11	19.69	0.08	3.60e-17	2.61e-18
59223.11	19.60	0.07	3.93e-17	2.51e-18
59227.15	19.57	0.13	4.04e-17	4.96e-18
59231.17	19.76	0.19	3.39e-17	5.95e-18
59250.11	19.74	0.11	3.44e-17	3.59e-18
59250.11	20.04	0.17	2.60e-17	3.96e-18
59250.12	19.90	0.17	2.97e-17	4.78e-18
59250.12	19.61	0.15	3.87e-17	5.23e-18
59250.12	19.98	0.18	2.77e-17	4.51e-18
59251.11	19.72	0.12	3.50e-17	3.90e-18
59251.11	20.01	0.14	2.68e-17	3.43e-18
59251.12	19.89	0.13	3.01e-17	3.67e-18
59251.12	19.78	0.12	3.31e-17	3.66e-18
59251.12	19.70	0.10	3.57e-17	3.33e-18
59252.11	19.77	0.12	3.35e-17	3.73e-18
59252.11	19.77	0.12	3.34e-17	3.70e-18
59252.12	19.70	0.10	3.59e-17	3.35e-18
59252.12	19.93	0.15	2.89e-17	4.04e-18
59252.12	19.80	0.13	3.27e-17	3.94e-18
59253.11	19.68	0.13	3.65e-17	4.41e-18
59253.11	19.86	0.13	3.07e-17	3.78e-18
59253.12	20.13	0.20	2.41e-17	4.47e-18
59253.12	19.81	0.12	3.24e-17	3.54e-18
59253.12	19.80	0.15	3.27e-17	4.65e-18
59254.11	19.77	0.10	3.35e-17	3.18e-18
59254.12	19.83	0.11	3.18e-17	3.32e-18
59254.12	19.68	0.12	3.63e-17	3.89e-18
59254.12	19.86	0.12	3.07e-17	3.51e-18
59260.10	19.57	nan	4.01e-17	nan
59260.11	19.38	nan	4.81e-17	nan
59260.11	19.56	nan	4.06e-17	nan
59260.11	19.51	nan	4.26e-17	nan
59260.11	19.15	nan	5.94e-17	nan
59262.12	19.77	nan	3.33e-17	nan
59263.11	19.50	nan	4.28e-17	nan
59263.11	19.44	nan	4.55e-17	nan
59263.11	19.49	nan	4.33e-17	nan
59263.11	19.52	nan	4.23e-17	nan
59392.43	20.02	nan	2.66e-17	nan
59394.46	20.44	nan	1.81e-17	nan
59401.44	19.79	0.09	3.28e-17	2.78e-18
59403.42	19.89	0.09	3.00e-17	2.53e-18
59405.44	19.97	0.08	2.79e-17	1.93e-18
59410.44	20.08	0.11	2.53e-17	2.62e-18
59414.46	19.89	0.06	3.01e-17	1.63e-18
59417.44	20.77	nan	1.33e-17	nan
59419.44	19.19	nan	5.71e-17	nan
59426.44	19.89	0.10	2.99e-17	2.89e-18
59426.44	19.90	0.12	2.96e-17	3.37e-18
59428.46	19.95	0.07	2.84e-17	1.76e-18
59429.40	19.98	0.08	2.75e-17	2.08e-18
59430.39	19.92	0.05	2.92e-17	1.37e-18
59434.37	19.94	0.03	2.87e-17	7.49e-19
59436.38	20.12	0.05	2.43e-17	1.18e-18
59439.39	19.88	0.08	3.01e-17	2.26e-18
59442.42	19.77	0.07	3.33e-17	2.13e-18
59446.40	19.82	0.15	3.21e-17	4.42e-18
59446.40	19.83	0.15	3.17e-17	4.53e-18
59449.36	19.78	nan	3.33e-17	nan
59449.36	19.71	nan	3.54e-17	nan
59453.34	19.78	0.12	3.31e-17	3.56e-18
59453.35	19.94	0.13	2.86e-17	3.53e-18
59454.42	19.86	0.09	3.09e-17	2.60e-18
59459.39	19.77	0.03	3.36e-17	8.39e-19
59459.39	19.74	0.01	3.43e-17	2.01e-19
59460.36	20.03	0.08	2.64e-17	1.84e-18
59461.38	19.80	0.03	3.26e-17	1.00e-18
59462.38	19.98	0.07	2.76e-17	1.65e-18
59463.38	19.96	0.07	2.81e-17	1.77e-18
59463.39	19.78	0.04	3.30e-17	1.13e-18
59464.38	19.86	0.05	3.07e-17	1.28e-18
59465.36	19.90	0.06	2.97e-17	1.78e-18
59467.38	19.83	0.04	3.17e-17	1.10e-18
59469.38	19.83	0.03	3.18e-17	1.01e-18
59471.42	19.72	0.06	3.49e-17	2.06e-18
59474.28	19.92	0.13	2.92e-17	3.46e-18
59474.28	19.81	0.11	3.21e-17	3.32e-18
59476.34	20.60	nan	1.56e-17	nan
59476.34	19.68	0.15	3.63e-17	5.10e-18
59480.44	20.00	nan	2.72e-17	nan
59480.45	20.07	nan	2.55e-17	nan
59483.34	19.72	0.11	3.50e-17	3.53e-18
59484.32	19.98	0.07	2.76e-17	1.72e-18
59485.36	19.15	nan	5.94e-17	nan
59485.36	19.21	nan	5.58e-17	nan
59486.29	20.02	0.11	2.65e-17	2.66e-18
59487.34	19.84	0.08	3.15e-17	2.47e-18
59488.32	19.83	0.06	3.17e-17	1.70e-18
59488.32	19.95	0.07	2.83e-17	1.75e-18
59489.28	19.91	0.07	2.94e-17	1.95e-18
59502.35	19.84	0.14	3.15e-17	4.05e-18
59502.35	19.67	0.13	3.68e-17	4.39e-18
59503.28	19.69	0.13	3.61e-17	4.40e-18
59504.30	19.97	nan	2.79e-17	nan
59509.26	20.25	0.21	2.16e-17	4.18e-18
59511.26	20.02	0.11	2.65e-17	2.73e-18
59512.29	19.88	0.08	3.02e-17	2.16e-18
59517.23	19.89	0.05	2.99e-17	1.36e-18
59517.24	19.96	0.04	2.82e-17	1.03e-18
59520.25	19.95	0.05	2.84e-17	1.42e-18
59522.31	19.95	0.07	2.84e-17	1.80e-18
59524.23	19.97	0.04	2.79e-17	1.01e-18
59526.24	19.85	0.03	3.10e-17	9.04e-19
59529.19	20.14	0.10	2.38e-17	2.17e-18
59530.23	19.81	0.11	3.24e-17	3.25e-18
59531.23	19.91	0.12	2.95e-17	3.36e-18
59531.24	19.77	0.11	3.34e-17	3.52e-18
59537.30	19.95	nan	2.84e-17	nan
59538.24	19.81	0.19	3.23e-17	5.72e-18
59538.24	19.72	0.20	3.49e-17	6.35e-18
59540.19	19.83	0.13	3.17e-17	3.80e-18
59540.20	19.72	0.15	3.51e-17	4.98e-18
59542.18	19.95	0.09	2.83e-17	2.44e-18
59550.13	19.96	0.09	2.80e-17	2.33e-18
59623.10	19.90	nan	2.96e-17	nan
59623.10	20.02	nan	2.66e-17	nan
59623.11	20.14	nan	2.38e-17	nan
59623.11	20.39	nan	1.89e-17	nan
59623.11	20.34	nan	1.97e-17	nan
59624.10	20.12	nan	2.44e-17	nan
59624.11	20.08	nan	2.52e-17	nan
59624.11	20.23	nan	2.20e-17	nan
59624.11	19.75	0.22	3.41e-17	6.80e-18
59624.11	20.28	nan	2.10e-17	nan
59625.10	19.99	nan	2.73e-17	nan
59625.11	19.96	nan	2.81e-17	nan
59625.11	20.19	nan	2.28e-17	nan
59625.11	20.07	nan	2.54e-17	nan
59625.11	20.19	nan	2.26e-17	nan
59627.11	19.50	nan	4.29e-17	nan
59627.11	19.71	nan	3.55e-17	nan
59627.12	19.79	nan	3.28e-17	nan
59627.12	19.78	nan	3.31e-17	nan
59627.12	19.73	nan	3.46e-17	nan
59628.10	19.82	nan	3.18e-17	nan
59628.11	20.01	nan	2.70e-17	nan
59628.11	19.46	0.18	4.45e-17	7.36e-18
59628.11	20.32	nan	2.01e-17	nan
59628.11	20.29	nan	2.06e-17	nan
59763.43	19.88	0.08	3.03e-17	2.27e-18
59772.39	20.44	nan	1.81e-17	nan
59772.42	20.05	0.18	2.60e-17	4.23e-18
59774.43	19.63	0.15	3.81e-17	5.29e-18
59774.46	19.99	0.18	2.74e-17	4.55e-18
59783.47	19.84	0.05	3.14e-17	1.48e-18
59786.40	19.88	0.06	3.03e-17	1.77e-18
59793.38	19.84	0.07	3.14e-17	1.94e-18
59795.44	19.99	nan	2.72e-17	nan
59798.44	19.82	0.08	3.20e-17	2.27e-18
59801.46	19.79	0.06	3.27e-17	1.90e-18
59803.38	20.30	nan	2.05e-17	nan
59808.44	20.10	0.14	2.47e-17	3.29e-18
59810.43	19.89	0.09	3.00e-17	2.49e-18
59813.40	19.94	0.06	2.86e-17	1.55e-18
59815.40	19.88	0.05	3.02e-17	1.51e-18
59817.38	19.78	0.06	3.33e-17	1.95e-18
59822.47	20.06	0.07	2.56e-17	1.74e-18
59824.36	20.03	nan	2.65e-17	nan
59826.42	19.87	0.06	3.05e-17	1.79e-18
59829.42	19.83	0.11	3.17e-17	3.23e-18
59843.30	20.02	0.07	2.67e-17	1.65e-18
59848.34	19.92	0.08	2.92e-17	2.13e-18
59850.29	19.84	0.08	3.13e-17	2.39e-18
59852.32	20.02	0.09	2.65e-17	2.12e-18
59854.30	19.87	0.03	3.05e-17	7.55e-19
59856.31	20.12	0.10	2.42e-17	2.33e-18
59858.32	19.99	0.19	2.74e-17	4.77e-18
59863.29	19.70	0.05	3.56e-17	1.50e-18
59865.33	20.19	0.15	2.27e-17	3.23e-18
