mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
58700.49,2.2166666666666669e-16,2.5533333333333336e-18,2.266944444444445e-16,4.8350000000000086e-18
58706.46,2.22e-16,4.43e-18,2.2609444444444444e-16,4.793888888888896e-18
58709.48,2.24e-16,4.62e-18,2.251611111111111e-16,4.787592592592599e-18
58713.45,2.24e-16,9.715000000000001e-18,2.241611111111111e-16,4.900185185185193e-18
58715.51,2.13e-16,9.69e-18,2.2342777777777776e-16,4.652777777777786e-18
58718.41,2.21e-16,1.3e-19,2.2316111111111114e-16,4.464629629629637e-18
58718.46,2.2299999999999998e-16,3.135e-18,2.230611111111111e-16,4.1475925925926e-18
58722.43,2.155e-16,3.3650000000000002e-18,2.230277777777778e-16,4.413888888888896e-18
58723.45,2.185e-16,3.67e-18,2.2266111111111113e-16,4.416296296296304e-18
58724.45,2.1599999999999998e-16,3.216666666666667e-18,2.2159444444444444e-16,4.6283333333333414e-18
58725.39,2.22e-16,3.47e-18,2.2152777777777777e-16,4.434629629629638e-18
58726.41,2.19e-16,3.43e-18,2.2159444444444447e-16,4.315370370370378e-18
58727.43,2.185e-16,3.12e-18,2.2146111111111113e-16,4.359074074074081e-18
58727.45,2.19e-16,4.55e-18,2.2103888888888891e-16,4.575000000000006e-18
58730.47,2.3e-16,3.49e-18,2.2097222222222222e-16,4.6053703703703785e-18
58733.45,2.24e-16,4.26e-18,2.208388888888889e-16,4.681666666666675e-18
58734.4,2.15e-16,2.135e-18,2.2095e-16,4.586851851851858e-18
58736.46,2.12e-16,4.02e-18,2.2121666666666665e-16,4.524814814814821e-18
58737.42,2.23e-16,6.14e-18,2.2155e-16,4.6305555555555616e-18
58737.43,2.22e-16,5.87e-18,2.219166666666667e-16,4.7996296296296365e-18
58738.42,2.18e-16,8.25e-18,2.2248333333333334e-16,4.454259259259266e-18
58739.5,2.32e-16,1.165e-17,2.2271666666666667e-16,4.473333333333339e-18
58743.4,2.16e-16,1.76e-17,2.2288333333333336e-16,4.5612962962963025e-18
58746.38,2.09e-16,2.41e-18,2.236333333333333e-16,4.559259259259265e-18
58746.41,2.21e-16,5.885000000000001e-18,2.241e-16,4.453888888888894e-18
58748.26,2.27e-16,1.98e-18,2.2443333333333335e-16,4.468518518518523e-18
58749.32,2.27e-16,4.08e-18,2.249333333333333e-16,4.612777777777781e-18
58749.43,2.18e-16,1.7935e-18,2.2543333333333337e-16,4.587407407407411e-18
58750.39,2.3300000000000004e-16,2.245e-18,2.2574999999999997e-16,4.625370370370374e-18
58757.41,2.21e-16,6.09e-19,2.2641666666666666e-16,4.775185185185189e-18
58758.36,2.25e-16,4.16e-18,2.271833333333333e-16,5.166481481481485e-18
58758.38,2.3e-16,2.7100000000000002e-18,2.277666666666667e-16,5.3777777777777805e-18
58760.36,2.34e-16,4.04e-18,2.2966666666666667e-16,6.520555555555557e-18
58760.37,2.35e-16,3.59e-18,2.2976666666666666e-16,6.746666666666669e-18
58760.38,2.3e-16,6.95e-19,2.2993333333333335e-16,6.771666666666667e-18
58763.38,2.28e-16,3.58e-18,2.3073333333333333e-16,7.32888888888889e-18
58763.39,2.28e-16,3.78e-18,2.3070000000000003e-16,7.565e-18
58764.16,2.38e-16,5.25e-18,2.3053333333333335e-16,7.294444444444444e-18
58764.29,2.3250000000000003e-16,4.425e-18,2.315e-16,7.651666666666666e-18
58765.16,2.26e-16,7.04e-18,2.320333333333333e-16,7.219444444444442e-18
58766.16,2.37e-16,1.1e-17,2.322e-16,7.127777777777775e-18
58766.29,2.34e-16,1.0200000000000001e-17,2.3216666666666666e-16,7.054999999999997e-18
58767.16,2.28e-16,2.66e-17,2.321e-16,7.027777777777776e-18
58767.32,2.3900000000000004e-16,2.065e-17,2.324666666666667e-16,6.882777777777775e-18
58768.16,2.53e-16,1.64e-17,2.3223333333333335e-16,6.64833333333333e-18
58768.31,2.415e-16,1.5e-17,2.32e-16,6.833888888888885e-18
58770.16,2.15e-16,2.69e-17,2.31e-16,7.483888888888887e-18
58771.16,2.28e-16,2.16e-17,2.3019999999999997e-16,7.751666666666665e-18
58772.16,2.46e-16,1.34e-17,2.292e-16,8.16611111111111e-18
58772.25,2.17e-16,1.11e-17,2.2856666666666666e-16,8.547222222222222e-18
58772.28,2.27e-16,1.92e-17,2.2816666666666664e-16,8.66611111111111e-18
58773.16,2.45e-16,1.52e-17,2.274e-16,9.139444444444443e-18
58774.16,2.25e-16,4.53e-18,2.2666666666666667e-16,9.064999999999998e-18
58775.16,2.26e-16,1.39e-18,2.2635e-16,9.11833333333333e-18
58776.16,2.26e-16,3.23e-18,2.263833333333333e-16,9.150555555555554e-18
58777.16,2.25e-16,2.96e-18,2.2625000000000003e-16,9.452777777777778e-18
58778.16,2.29e-16,2.18e-18,2.2591666666666666e-16,9.577222222222222e-18
58779.16,2.26e-16,3.07e-18,2.257833333333333e-16,9.651666666666664e-18
58781.16,2.14e-16,5.76e-18,2.2498333333333333e-16,9.508333333333332e-18
58782.16,2.18e-16,3.26e-18,2.2451666666666667e-16,9.510555555555554e-18
58783.16,2.07e-16,1.95e-18,2.244e-16,9.876111111111113e-18
58785.16,2.1e-16,2.55e-18,2.223666666666667e-16,8.74388888888889e-18
58786.16,2.05e-16,2.13e-18,2.226666666666667e-16,8.425000000000001e-18
58787.16,2.11e-16,4.81e-19,2.225e-16,8.535000000000003e-18
58788.16,2.16e-16,3.96e-18,2.223e-16,8.73277777777778e-18
58789.16,2.05e-16,2.27e-18,2.219e-16,8.74388888888889e-18
58790.26,2.16e-16,3.31e-18,2.2123333333333335e-16,9.038333333333337e-18
58793.19,2.23e-16,3.76e-18,2.2040000000000002e-16,8.556111111111117e-18
58794.21,2.27e-16,5.18e-18,2.2e-16,8.598333333333338e-18
58796.18,2.3300000000000004e-16,1.04e-17,2.1913333333333332e-16,9.087777777777782e-18
58800.19,2.24e-16,1.04e-17,2.1843333333333333e-16,9.396111111111117e-18
58802.22,2.24e-16,6.45e-18,2.1766666666666667e-16,9.760000000000005e-18
58811.23,2.15e-16,2.72e-18,2.1723333333333333e-16,9.702777777777782e-18
58814.11,2.39e-16,3.3e-17,2.1816666666666665e-16,1.1026666666666665e-17
58819.19,2.38e-16,2.18e-17,2.1753333333333333e-16,1.1277222222222224e-17
58828.11,2.11e-16,1.65e-17,2.1726666666666665e-16,1.1127777777777777e-17
58830.2,2.24e-16,7.57e-18,2.1756666666666668e-16,1.0712222222222222e-17
58831.12,2.23e-16,5.21e-18,2.175e-16,1.041e-17
58835.13,2.4e-16,2.45e-17,2.1726666666666668e-16,1.023222222222222e-17
58838.13,2.05e-16,1.04e-17,2.169e-16,1.0154444444444444e-17
58846.1,2.07e-16,3.73e-18,2.1700000000000003e-16,1.0333333333333334e-17
58850.17,2.2e-16,5.46e-18,2.1686666666666669e-16,9.95888888888889e-18
58853.09,2.13e-16,1.13e-17,2.1593333333333334e-16,1.0382222222222225e-17
58856.09,2e-16,6.87e-18,2.1503333333333334e-16,1.0610000000000003e-17
58859.09,2.05e-16,9.85e-18,2.1463333333333332e-16,1.0732222222222222e-17
58862.11,2.02e-16,4.47e-18,2.1416666666666666e-16,1.075888888888889e-17
58864.14,2.16e-16,3.68e-18,2.1463333333333332e-16,1.1713333333333333e-17
58867.13,2.54e-16,3.03e-17,2.140666666666667e-16,1.1635555555555556e-17
58871.16,1.95e-16,5.32e-18,2.135e-16,1.1678888888888892e-17
58874.16,2.1e-16,4.36e-18,2.1203333333333332e-16,1.1124444444444447e-17
58877.18,2.16e-16,6.25e-18,2.1106666666666667e-16,1.0787777777777779e-17
58880.11,2.08e-16,4.38e-18,2.113e-16,1.1247777777777781e-17
58884.1,1.98e-16,1.98e-17,2.1033333333333336e-16,1.1083333333333335e-17
58887.18,2e-16,1.79e-17,2.0916666666666668e-16,1.1148333333333338e-17
58891.16,2.19e-16,7.34e-18,2.0733333333333333e-16,1.0724444444444448e-17
58895.13,2.01e-16,5.01e-18,2.066666666666667e-16,1.0649444444444448e-17
59024.38,1.88e-16,5.47e-18,2.0593333333333333e-16,1.0582222222222225e-17
59030.36,1.96e-16,1.43e-17,2.0543333333333334e-16,1.0903888888888892e-17
59033.45,2.15e-16,5.31e-18,2.0433333333333333e-16,1.120666666666667e-17
59036.48,2.19e-16,1.02e-17,2.0433333333333333e-16,1.0990555555555559e-17
59037.35,2.38e-16,1.74e-17,2.038e-16,1.0712222222222227e-17
59038.46,2.07e-16,7.63e-18,2.03e-16,1.0689444444444448e-17
59039.36,1.98e-16,1.2e-17,2.0153333333333334e-16,1.1180000000000002e-17
59040.48,1.95e-16,3.7e-18,1.9920000000000001e-16,9.998333333333338e-18
59040.49,2.09e-16,5.66e-18,1.9863333333333333e-16,9.728518518518523e-18
59042.36,2.18e-16,8.01e-18,1.9793333333333332e-16,9.685000000000005e-18
59043.36,1.95e-16,4.96e-18,1.965e-16,1.0005185185185191e-17
59044.36,1.88e-16,2.19e-18,1.9545000000000003e-16,1.0238148148148153e-17
59045.45,1.85e-16,4.34e-18,1.9501666666666666e-16,9.885555555555559e-18
59046.47,1.85e-16,3.98e-18,1.9465e-16,9.64703703703704e-18
59047.45,1.85e-16,4.58e-18,1.9298333333333333e-16,9.860555555555558e-18
59047.49,2.05e-16,4.12e-18,1.9221666666666667e-16,9.974074074074075e-18
59048.46,1.8000000000000002e-16,4.5e-18,1.9201666666666669e-16,9.548703703703704e-18
59048.48,2e-16,4.09e-18,1.9145e-16,9.475555555555555e-18
59049.46,1.89e-16,4.61e-18,1.9028333333333336e-16,9.318703703703706e-18
59050.44,1.78e-16,4.54e-18,1.8948333333333332e-16,9.158333333333332e-18
59051.44,1.72e-16,4.48e-18,1.8808333333333334e-16,8.389074074074076e-18
59051.45,1.84e-16,4.53e-18,1.8848333333333333e-16,9.407592592592594e-18
59052.47,1.78e-16,4.75e-18,1.8840555555555556e-16,9.661666666666665e-18
59052.48,1.89e-16,3.95e-18,1.8827222222222223e-16,9.752407407407404e-18
59053.44,1.73e-16,4.77e-18,1.8753888888888889e-16,9.527037037037036e-18
59054.48,1.765e-16,4.615e-18,1.8678888888888887e-16,9.283888888888887e-18
59055.42,1.85e-16,4.31e-18,1.8675555555555555e-16,9.618518518518517e-18
59056.44,1.89e-16,4.51e-18,1.8698888888888888e-16,9.800925925925924e-18
59057.43,1.69e-16,4.46e-18,1.8707222222222223e-16,9.664444444444441e-18
59057.44,1.78e-16,4.53e-18,1.870722222222222e-16,9.482407407407403e-18
59059.42,1.82e-16,4.56e-18,1.8717222222222222e-16,9.472037037037035e-18
59060.47,1.79e-16,4.74e-18,1.862388888888889e-16,9.141296296296294e-18
59061.46,1.8e-16,4.53e-18,1.8596111111111112e-16,8.991666666666663e-18
59062.44,1.95e-16,1.74e-18,1.8514444444444444e-16,8.807592592592591e-18
59063.46,1.96e-16,3.645e-18,1.8487777777777776e-16,8.857777777777777e-18
59065.46,2.19e-16,1.35e-17,1.8444444444444447e-16,8.889814814814812e-18
59066.42,1.9566666666666666e-16,8.7e-18,1.8451111111111111e-16,8.429629629629626e-18
59067.4,1.91e-16,7.78e-18,1.8407777777777778e-16,8.408333333333332e-18
59068.46,1.87e-16,6.2e-18,1.8339444444444443e-16,8.617777777777777e-18
59069.38,1.955e-16,5.9549999999999995e-18,1.827277777777778e-16,8.770925925925925e-18
59071.42,1.94e-16,1.8e-18,1.824611111111111e-16,8.582592592592591e-18
59071.48,1.95e-16,1.23e-18,1.8207777777777777e-16,8.510925925925927e-18
59072.38,1.875e-16,1.845e-18,1.8157777777777776e-16,8.56037037037037e-18
59072.46,1.85e-16,1.88e-18,1.8081111111111112e-16,8.716851851851853e-18
59073.38,1.88e-16,2.125e-18,1.803277777777778e-16,8.728518518518518e-18
59074.46,1.77e-16,5.86e-18,1.7986111111111113e-16,8.720185185185186e-18
59075.38,1.7166666666666666e-16,4.1200000000000004e-18,1.7919444444444443e-16,8.914074074074076e-18
59076.44,1.755e-16,3.625e-18,1.7852777777777776e-16,9.147962962962964e-18
59076.5,1.81e-16,4.07e-18,1.782111111111111e-16,9.042592592592593e-18
59077.39,1.65e-16,4.53e-18,1.7744444444444443e-16,8.76240740740741e-18
59077.4,1.74e-16,4.625e-18,1.7627777777777778e-16,8.778888888888889e-18
59078.4,1.71e-16,3.91e-18,1.7484444444444445e-16,7.748703703703706e-18
59079.47,1.575e-16,4.285e-18,1.7418888888888888e-16,7.518518518518519e-18
59080.42,1.6899999999999999e-16,4.06e-18,1.7432222222222222e-16,8.067222222222223e-18
59081.35,1.65e-16,3.53e-18,1.7388888888888888e-16,8.026481481481481e-18
59081.46,1.65e-16,3.95e-18,1.731388888888889e-16,7.64462962962963e-18
59081.47,1.7e-16,4.39e-18,1.7323888888888888e-16,8.09277777777778e-18
59082.35,1.66e-16,1.58e-17,1.7270555555555555e-16,7.881481481481484e-18
59082.38,1.545e-16,4.585e-18,1.7292222222222223e-16,8.407407407407409e-18
59084.46,1.64e-16,4.54e-18,1.7282222222222222e-16,8.585555555555558e-18
59084.48,1.62e-16,4.31e-18,1.729888888888889e-16,8.99814814814815e-18
59085.36,1.59e-16,4.69e-18,1.7325555555555555e-16,9.303333333333337e-18
59085.38,1.705e-16,4.725e-18,1.733e-16,9.052962962962966e-18
59086.47,1.7199999999999998e-16,4.295e-18,1.7345000000000001e-16,9.170370370370373e-18
59087.46,1.61e-16,3.71e-18,1.7261666666666666e-16,9.666296296296297e-18
59087.48,1.76e-16,3.83e-18,1.7235e-16,9.810370370370371e-18
59088.47,1.76e-16,3.92e-18,1.7175e-16,1.0348888888888889e-17
59089.33,1.95e-16,3.12e-18,1.7161666666666667e-16,1.0452962962962961e-17
59089.38,1.74e-16,4.31e-18,1.7161666666666667e-16,1.0433333333333335e-17
59089.41,1.73e-16,4.51e-18,1.716833333333333e-16,1.0333703703703706e-17
59090.33,1.97e-16,7.64e-18,1.7201666666666663e-16,1.0091851851851854e-17
59090.4,1.79e-16,3.85e-18,1.7241666666666667e-16,9.918333333333336e-18
59091.31,1.94e-16,6.92e-18,1.723e-16,1.0070370370370374e-17
59091.45,1.82e-16,4.48e-18,1.7246666666666665e-16,9.96240740740741e-18
59092.34,1.93e-16,8.57e-18,1.7295e-16,9.516111111111113e-18
59093.42,1.85e-16,9.72e-18,1.7298333333333333e-16,9.517037037037041e-18
59094.47,1.73e-16,1.67e-17,1.7298333333333333e-16,9.51740740740741e-18
59099.39,1.8e-16,7.96e-18,1.7345000000000001e-16,9.06666666666667e-18
59106.4,1.56e-16,2.4e-18,1.7366666666666667e-16,9.072222222222225e-18
59107.38,1.57e-16,2.86e-18,1.7376666666666666e-16,9.04388888888889e-18
59108.36,1.56e-16,3.62e-18,1.7443333333333333e-16,8.84888888888889e-18
59109.32,1.67e-16,3.11e-18,1.7396666666666667e-16,9.190555555555559e-18
59109.34,1.575e-16,1.9199999999999998e-18,1.736e-16,9.42888888888889e-18
59110.35,1.71e-16,3.41e-18,1.7333333333333335e-16,8.994444444444447e-18
59111.33,1.75e-16,4.36e-18,1.7336666666666667e-16,8.979444444444447e-18
59111.37,1.77e-16,3.86e-18,1.7406666666666666e-16,9.513333333333335e-18
59112.32,1.665e-16,4.71e-18,1.7430000000000002e-16,9.60388888888889e-18
59113.38,1.71e-16,4.51e-18,1.7446666666666668e-16,9.655555555555558e-18
59113.39,1.69e-16,4.35e-18,1.7403333333333331e-16,9.10777777777778e-18
59114.32,1.65e-16,4.65e-18,1.7385e-16,8.823333333333335e-18
59114.34,1.62e-16,4.51e-18,1.7299999999999998e-16,8.406111111111112e-18
59115.43,1.73e-16,4.17e-18,1.7373333333333334e-16,9.072222222222224e-18
59116.26,1.77e-16,4.03e-18,1.7403333333333331e-16,9.305000000000001e-18
59116.31,1.75e-16,4.6e-18,1.7439999999999998e-16,9.627777777777779e-18
59117.27,1.81e-16,2.8e-18,1.7523333333333334e-16,9.267777777777778e-18
59117.33,1.62e-16,4.64e-18,1.7589999999999998e-16,8.834444444444445e-18
59118.37,1.6500000000000002e-16,4.6449999999999996e-18,1.764e-16,8.277777777777779e-18
59119.34,1.87e-16,2.59e-18,1.7665e-16,8.128333333333334e-18
59119.36,1.75e-16,1.07e-18,1.7693333333333335e-16,7.817777777777777e-18
59120.26,1.94e-16,8.16e-18,1.7666666666666667e-16,8.046111111111112e-18
59121.31,2.04e-16,6.55e-18,1.7630000000000002e-16,8.283333333333333e-18
59121.42,1.84e-16,8.82e-18,1.7586666666666666e-16,8.467222222222221e-18
59122.25,1.81e-16,1.05e-17,1.7573333333333335e-16,8.488888888888888e-18
59123.38,1.765e-16,1.59e-17,1.7550000000000002e-16,8.590555555555551e-18
59125.39,1.675e-16,1.0899999999999999e-17,1.7503333333333336e-16,8.93722222222222e-18
59126.28,2.07e-16,1.09e-17,1.7499999999999998e-16,8.853888888888889e-18
59127.25,1.82e-16,1.81e-17,1.75e-16,8.767222222222222e-18
59128.29,1.91e-16,7.37e-18,1.7476666666666668e-16,8.844999999999999e-18
59129.33,1.81e-16,6.3e-19,1.7413333333333336e-16,9.087222222222222e-18
59129.34,1.77e-16,3.68e-19,1.7323333333333333e-16,9.717222222222221e-18
59130.25,1.71e-16,3.6e-18,1.7273333333333335e-16,9.550555555555554e-18
59131.34,1.745e-16,3.075e-18,1.7201666666666668e-16,9.943888888888888e-18
59134.27,1.6599999999999999e-16,3.94e-18,1.7278333333333332e-16,1.0297222222222223e-17
59135.25,1.63e-16,4.64e-18,1.7218333333333334e-16,1.0063888888888889e-17
59136.24,1.64e-16,4.29e-18,1.7275e-16,1.0882222222222221e-17
59137.24,1.64e-16,3.8e-18,1.7245e-16,1.0954999999999998e-17
59138.23,1.625e-16,3.495e-18,1.7095e-16,1.0245555555555555e-17
59139.21,1.64e-16,4.46e-18,1.7051666666666666e-16,1.0168333333333334e-17
59140.21,1.55e-16,4.61e-18,1.7043333333333334e-16,1.0436666666666667e-17
59140.28,1.64e-16,4.58e-18,1.7035e-16,1.0681666666666667e-17
59141.3,1.62e-16,4.61e-18,1.7040000000000002e-16,1.0519444444444443e-17
59143.36,1.66e-16,4.35e-18,1.6906666666666665e-16,9.45833333333333e-18
59144.32,1.58e-16,4.78e-18,1.6823333333333335e-16,9.564999999999996e-18
59144.33,1.48e-16,4.83e-18,1.675e-16,9.070555555555555e-18
59145.27,1.66e-16,4.83e-18,1.6676666666666667e-16,9.154444444444445e-18
59146.33,1.4050000000000002e-16,9.1e-18,1.662e-16,9.320555555555556e-18
59149.41,1.88e-16,9.73e-18,1.6599999999999999e-16,9.38888888888889e-18
59151.2,1.69e-16,8.77e-18,1.6565e-16,9.5e-18
59153.23,1.92e-16,1.19e-17,1.6551666666666668e-16,9.513333333333335e-18
59154.3,1.85e-16,1.15e-17,1.6548333333333333e-16,9.432222222222223e-18
59155.19,1.59e-16,8.49e-18,1.6541666666666666e-16,9.330000000000002e-18
59155.23,1.71e-16,7.54e-18,1.6518333333333333e-16,9.375555555555558e-18
59157.27,1.785e-16,7.75e-18,1.651833333333333e-16,9.243333333333334e-18
59158.17,1.74e-16,2.13e-18,1.6565e-16,9.403333333333333e-18
59164.26,1.69e-16,1.78e-18,1.6633333333333333e-16,9.202777777777778e-18
59164.27,1.67e-16,3.07e-18,1.6683333333333337e-16,9.449444444444445e-18
59165.17,1.57e-16,4.47e-18,1.6719999999999999e-16,9.434444444444443e-18
59167.33,1.69e-16,1.69e-18,1.6759999999999998e-16,9.755000000000001e-18
59168.2,1.59e-16,4.28e-18,1.6838333333333334e-16,9.944444444444443e-18
59168.21,1.6e-16,4.19e-18,1.6874999999999998e-16,9.510555555555551e-18
59169.24,1.65e-16,3.77e-18,1.6878333333333335e-16,9.491111111111107e-18
59170.21,1.64e-16,4.54e-18,1.6981666666666667e-16,8.774629629629627e-18
59170.25,1.62e-16,4.49e-18,1.6918333333333334e-16,8.092037037037034e-18
59171.25,1.62e-16,3.98e-18,1.6875e-16,8.362962962962958e-18
59172.21,1.62e-16,4.24e-18,1.6768333333333334e-16,7.720555555555552e-18
59173.2,1.57e-16,4.51e-18,1.6681666666666667e-16,7.3437037037037e-18
59176.23,1.625e-16,1.535e-17,1.6698333333333333e-16,7.229074074074071e-18
59178.14,1.78e-16,5.82e-18,1.6668333333333335e-16,7.199999999999997e-18
59179.21,1.755e-16,8.565e-18,1.6608333333333333e-16,6.96148148148148e-18
59181.19,1.79e-16,1.24e-17,1.6525000000000002e-16,7.248518518518516e-18
59183.19,1.73e-16,1.1e-17,1.6505000000000001e-16,7.23333333333333e-18
59184.19,1.78e-16,9.35e-18,1.6531666666666667e-16,7.58074074074074e-18
59185.11,1.815e-16,5.34e-18,1.6558333333333335e-16,7.268148148148149e-18
59187.13,1.5900000000000002e-16,3.665e-18,1.6548333333333333e-16,7.293333333333333e-18
59188.18,1.67e-16,2.64e-18,1.671833333333333e-16,8.548518518518517e-18
59189.15,1.715e-16,1.5295000000000002e-18,1.6729444444444445e-16,8.273148148148148e-18
59193.18,1.69e-16,2.6e-18,1.6747777777777779e-16,8.42e-18
59194.19,1.56e-16,3.07e-18,1.6747777777777776e-16,8.29074074074074e-18
59194.21,1.6e-16,3.23e-18,1.672111111111111e-16,8.305555555555555e-18
59195.17,1.59e-16,4.58e-18,1.672111111111111e-16,8.08074074074074e-18
59198.16,1.64e-16,2.22e-18,1.669777777777778e-16,8.12277777777778e-18
59198.18,1.62e-16,2.02e-18,1.6694444444444446e-16,7.992592592592592e-18
59199.17,1.605e-16,1.625e-18,1.6666111111111113e-16,8.101296296296297e-18
59200.16,1.49e-16,2.97e-18,1.6596111111111114e-16,7.871111111111113e-18
59202.17,1.63e-16,1.4945e-18,1.652111111111111e-16,7.82814814814815e-18
59203.18,1.75e-16,2.81e-18,1.644111111111111e-16,7.559629629629634e-18
59204.22,1.6500000000000002e-16,4.995e-18,1.6417777777777779e-16,7.510370370370374e-18
59205.11,1.66e-16,2.67e-18,1.6384444444444447e-16,7.40555555555556e-18
59210.2,1.6333333333333333e-16,8.939999999999999e-18,1.6284444444444445e-16,6.8168518518518556e-18
59211.11,1.705e-16,7.885000000000001e-18,1.6231111111111112e-16,6.970000000000004e-18
59215.09,1.64e-16,9.895e-19,1.6206111111111111e-16,7.143148148148152e-18
59216.14,1.5400000000000001e-16,3.233333333333333e-18,1.6162777777777778e-16,7.171851851851856e-18
59218.11,1.6200000000000002e-16,2.43e-18,1.6199444444444442e-16,7.264814814814818e-18
