# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v5.5 on 2023-10-31 at 14:50:53
#
# Requested input R.A. = 321.5722917 degrees
# Requested input Dec. = -1.6240278 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460247.91099238 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 9 441 9 3 ZTF_r 500481953415 0 2.1581 215.413 6.99957 26.2714 1.9634e-06 0.0217127 0.112329 3.77524e-06 1466 30. 0.047516 0.042769 20.3606 26.2714 1 2458254.981956 441120234 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.974028 2458443.604861 57,61
 10 441 9 3 ZTF_r 503418943415 0 3.0076 192.827 5.88707 26.1583 6.5447e-06 0.0397767 0.109813 1.25047e-05 1469 30. 0.078311 0.089311 20.1244 26.1583 1 2458257.9189468 441120234 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.974028 2458443.604861 57,61
 11 441 9 2 ZTF_r 503418943315 0 3.064 179.327 5.48976 26.1179 6.185e-06 0.0380013 0.102318 1.18376e-05 1433 30. 0.080015 0.079581 20.1236 26.1179 1 2458257.9189468 441120233 5.15461576961 31.131218 0.184185 1.000397 -1.85606430015 46.572933 -0.040121 1.082869 0.079270996245091 18.9380001068115 0.0189999993890524 0.639999985694885 -0.0020000000949949 2458247.974028 2458360.793958 0
 12 441 9 3 ZTF_r 503461423415 0 2.1047 205.406 5.51528 26.2091 1.9658e-06 0.0216442 0.113296 3.74427e-06 1458 30. 0.051136 0.044698 20.5771 26.2091 1 2458257.9614236 441120234 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.974028 2458443.604861 57,61
 13 441 9 2 ZTF_r 503461423315 0 2.1218 191.232 5.11466 26.1646 1.9835e-06 0.0214488 0.10794 3.79374e-06 1428 30. 0.051581 0.048294 20.6406 26.1646 1 2458257.9614236 441120233 -4.76828700799 22.639656 -0.234287 0.944678 -37.36143657508 39.130440 -0.961223 1.073199 0.079270996245091 18.9380001068115 0.0189999993890524 0.639999985694885 -0.0020000000949949 2458247.974028 2458360.793958 0
 14 441 9 3 ZTF_g 508462743415 0 14.5148 103.03 4.22558 26.1885 3.8499e-06 0.0302012 -0.0192276 7.53561e-06 1444 30. 0.061274 0.053094 20.754 26.1885 1 2458262.9627431 441120134 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.981979 2458363.796562 57,61
 15 441 9 2 ZTF_r 512376713315 0 2.7668 175.961 14.3703 26.1039 6.5256e-06 0.0387644 0.0960093 1.25238e-05 1410 30. 0.062954 0.059067 19.1283 26.1039 1 2458266.876713 441120233 -45.03694875933 72.187874 -0.694000 1.065793 -100.22574583532 117.937393 -0.855545 1.052087 0.079270996245091 18.9380001068115 0.0189999993890524 0.639999985694885 -0.0020000000949949 2458247.974028 2458360.793958 0
 16 441 9 3 ZTF_r 512376713415 0 2.6662 188.557 15.3635 26.1517 5.8366e-06 0.0371259 0.0934199 1.11267e-05 1446 30. 0.061893 0.057381 19.1312 26.1517 1 2458266.876713 441120234 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.974028 2458443.604861 57,61
 17 441 9 3 ZTF_g 515480593415 0 3.2587 103.969 17.0417 26.2436 1.74815e-05 0.0415098 -0.0316616 4.89213e-05 757 30. 0.062066 0.059607 18.9631 26.2436 1 2458269.9805903 441120134 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.981979 2458363.796562 57,61
 18 441 9 2 ZTF_g 515480593315 0 3.2057 97.9417 16.2022 26.1963 1.79043e-05 0.0407366 -0.0270988 5.13669e-05 749 30. 0.056953 0.055873 18.9858 26.1963 1 2458269.9805903 441120133 -187.14231472653 102.767036 -2.025690 1.068560 -356.68829083917 142.317474 -2.523166 1.163069 0.13759627394687 19.5889999389648 0.034000001847744 1.35099995136261 0.00800000037997961 2458235.000810 2458338.859757 0
 19 441 9 2 ZTF_r 521418243315 0 2.1025 199.888 8.4799 26.231 2.0251e-06 0.0215115 0.0976959 3.89419e-06 1398 30. 0.042737 0.043302 20.1482 26.231 1 2458275.9182407 441120233 -49.03381252989 35.889446 -1.519790 1.053279 14.47539537928 66.888168 0.217869 1.045890 0.079270996245091 18.9380001068115 0.0189999993890524 0.639999985694885 -0.0020000000949949 2458247.974028 2458360.793958 0
 20 441 9 3 ZTF_r 521418243415 0 2.1215 215.615 9.04494 26.2832 1.9855e-06 0.0216559 0.0998061 3.79133e-06 1441 30. 0.046402 0.046139 20.0704 26.2832 1 2458275.9182407 441120234 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.974028 2458443.604861 57,61
 21 441 9 2 ZTF_g 521460783315 0 2.3347 99.7637 8.09834 26.2149 5.5195e-06 0.0337824 -0.0548427 1.17928e-05 1311 30. 0.046794 0.046876 20.0918 26.2149 1 2458275.960787 441120133 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 0.13759627394687 19.5889999389648 0.034000001847744 1.35099995136261 0.00800000037997961 2458235.000810 2458338.859757 61
 22 441 9 3 ZTF_g 521460783415 0 2.3688 106.701 8.59472 26.2632 4.9103e-06 0.0325534 -0.0578703 1.03838e-05 1356 30. 0.050298 0.046619 20.0615 26.2632 1 2458275.960787 441120134 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.981979 2458363.796562 57,61
 23 441 9 3 ZTF_g 524418663415 0 2.1266 103.854 4.98163 26.2078 2.7048e-06 0.0254686 -0.0543627 5.19508e-06 1459 30. 0.047106 0.046809 20.7538 26.2078 1 2458278.918669 441120134 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.981979 2458363.796562 57,61
 24 441 9 2 ZTF_g 524418663315 0 2.2095 98.6268 4.71408 26.1784 3.2442e-06 0.0274667 -0.0580775 6.21171e-06 1422 30. 0.046866 0.049119 20.6706 26.1784 1 2458278.918669 441120133 12.61055428557 21.851547 0.641958 0.966151 98.71790324194 38.116302 2.607356 1.076923 0.13759627394687 19.5889999389648 0.034000001847744 1.35099995136261 0.00800000037997961 2458235.000810 2458338.859757 0
 25 441 9 2 ZTF_r 524460153315 0 2.1569 201.33 5.94689 26.2249 1.761e-06 0.0202193 0.102131 3.34882e-06 1422 30. 0.043328 0.045993 20.5251 26.2249 1 2458278.9601505 441120233 5.41506625698 23.794498 0.253152 0.999266 46.29478098649 41.702080 1.117608 1.065761 0.079270996245091 18.9380001068115 0.0189999993890524 0.639999985694885 -0.0020000000949949 2458247.974028 2458360.793958 0
 26 441 9 3 ZTF_r 524460153415 0 2.094 214.774 6.19844 26.2729 1.742e-06 0.0204357 0.106205 3.33327e-06 1463 30. 0.043989 0.042839 20.5224 26.2729 1 2458278.9601505 441120234 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.974028 2458443.604861 57,61
 27 441 9 2 ZTF_i 526378113315 0 2.8421 231.71 5.98162 25.656 9.757e-07 0.0219349 0.184466 6.56375e-06 1426 30. 0.054472 0.054608 19.7391 25.656 2 2458280.8781134 441120333 30.67990252686 27.432413 1.244070 1.012048 -19.78600611046 48.713207 -0.408909 1.040645 0.0599089043821094 18.7599999046326 0.0320000015199184 0.973999977111816 0.0399999991059303 2458280.878113 2458377.817813 0
 28 441 9 3 ZTF_i 526378113415 0 2.4211 244.479 6.4223 25.7158 9.784e-07 0.0225124 0.180615 6.32768e-06 1468 30. 0.056231 0.053982 19.7943 25.7158 2 2458280.8781134 441120334 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458280.878113 2458400.737928 57,61
 29 441 9 3 ZTF_g 527417693415 0 2.1181 105.844 4.7609 26.2482 2.2947e-06 0.0235768 -0.0552791 4.39068e-06 1470 30. 0.043637 0.044156 20.8213 26.2482 1 2458281.9176968 441120134 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.981979 2458363.796562 57,61
 30 441 9 2 ZTF_g 527417693315 0 2.1431 100.229 4.45157 26.2203 2.8517e-06 0.0257974 -0.0647803 5.52863e-06 1425 30. 0.044715 0.043882 20.8169 26.2203 1 2458281.9176968 441120133 -25.68034379976 19.086002 -1.496720 0.955190 29.73707608167 33.037903 0.906152 1.090684 0.13759627394687 19.5889999389648 0.034000001847744 1.35099995136261 0.00800000037997961 2458235.000810 2458338.859757 0
 31 441 9 2 ZTF_r 527479073315 0 2.7473 205.97 8.21445 26.2438 2.4836e-06 0.024059 0.110399 4.74902e-06 1423 30. 0.04391 0.043656 20.1724 26.2438 1 2458281.9790741 441120233 2.47417759692 37.801186 0.072808 0.978012 85.65414043606 63.645584 1.354863 1.083486 0.079270996245091 18.9380001068115 0.0189999993890524 0.639999985694885 -0.0020000000949949 2458247.974028 2458360.793958 0
 32 441 9 3 ZTF_r 527479073415 0 2.1666 221.494 8.78955 26.3017 2.387e-06 0.0239519 0.114007 4.56923e-06 1460 30. 0.045954 0.041355 20.1565 26.3017 1 2458281.9790741 441120234 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.974028 2458443.604861 57,61
 33 441 9 3 ZTF_g 530397993415 0 2.2166 13.1068 5.90126 24.0055 0.000556797 0.194764 -0.0802105 0.00157819 541 30. 0.055239 0.052079 18.1586 24.0055 1 2458284.8979977 441120134 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.981979 2458363.796562 57,61
 34 441 9 2 ZTF_g 530397993315 0 2.3173 9.04993 5.69528 23.5575 0.000420094 0.129878 0.0264452 0.00132209 413 30. 0.053908 0.049191 17.7204 23.5575 1 2458284.8979977 441120133 -48.58955054559 30.968258 -1.745344 0.852843 -79.70575415987 53.741043 -1.493134 1.074697 0.13759627394687 19.5889999389648 0.034000001847744 1.35099995136261 0.00800000037997961 2458235.000810 2458338.859757 0
 35 441 9 2 ZTF_g 533418813315 0 3.1377 99.7919 4.11472 26.2236 4.7269e-06 0.0326903 -0.0626315 9.40408e-06 1401 30. 0.06304 0.055253 20.4941 26.2236 1 2458287.9188194 441120133 18.85849197536 27.523251 0.762188 0.938814 -49.18400887046 38.881432 -1.273494 1.131866 0.13759627394687 19.5889999389648 0.034000001847744 1.35099995136261 0.00800000037997961 2458235.000810 2458338.859757 0
 36 441 9 3 ZTF_g 533418813415 0 3.1518 106.358 4.45249 26.2571 4.628e-06 0.0328965 -0.0651197 9.28155e-06 1430 30. 0.066618 0.057732 20.4633 26.2571 1 2458287.9188194 441120134 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.981979 2458363.796562 57,61
 37 441 9 2 ZTF_r 533460353315 0 2.3963 205.807 5.2391 26.2581 1.7704e-06 0.0203289 0.101256 3.3941e-06 1431 30. 0.050362 0.043574 20.5502 26.2581 1 2458287.9603588 441120233 -5.94003237406 24.539619 -0.269262 0.924737 4.77556330637 42.409698 0.113364 1.059374 0.079270996245091 18.9380001068115 0.0189999993890524 0.639999985694885 -0.0020000000949949 2458247.974028 2458360.793958 0
 38 441 9 3 ZTF_r 533460353415 0 2.3778 221.951 5.64747 26.3072 1.7002e-06 0.0202738 0.106939 3.26427e-06 1467 30. 0.051644 0.04201 20.5248 26.3072 1 2458287.9603588 441120234 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.974028 2458443.604861 57,61
 39 441 9 3 ZTF_i 535337093415 0 2.63 244.801 7.34707 25.7091 2.1698e-06 0.0335078 0.177907 1.37224e-05 1462 30. 0.06923 0.063988 19.5109 25.7091 2 2458289.8370949 441120334 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458280.878113 2458400.737928 57,61
 40 441 9 2 ZTF_i 535337093315 0 2.7712 232.81 7.08575 25.6586 3.4833e-06 0.0416022 0.181714 2.34846e-05 1426 30. 0.073196 0.061677 19.4562 25.6586 2 2458289.8370949 441120333 38.66217089739 33.850468 1.270505 1.032628 23.74764722959 54.530483 0.438426 1.052200 0.0599089043821094 18.7599999046326 0.0320000015199184 0.973999977111816 0.0399999991059303 2458280.878113 2458377.817813 0
 41 441 9 3 ZTF_g 536438923415 0 2.4701 109.168 4.40039 26.2545 2.7051e-06 0.0255176 -0.0382564 5.20593e-06 1456 30. 0.052837 0.050532 20.7719 26.2545 1 2458290.9389236 441120134 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.981979 2458363.796562 57,61
 42 441 9 2 ZTF_g 536438923315 0 2.419 102.883 4.16974 26.2199 3.2152e-06 0.0274465 -0.0464379 6.16546e-06 1423 30. 0.050314 0.050163 20.7885 26.2199 1 2458290.9389236 441120133 -23.0600817799 20.293663 -1.264024 1.065562 -3.2558019863 32.323681 -0.101403 1.120587 0.13759627394687 19.5889999389648 0.034000001847744 1.35099995136261 0.00800000037997961 2458235.000810 2458338.859757 0
 43 441 9 3 ZTF_r 536462443415 0 2.2919 219.913 5.51864 26.2803 2.1778e-06 0.0228369 0.115861 4.18745e-06 1458 30. 0.050793 0.048913 20.6123 26.2803 1 2458290.9624421 441120234 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.974028 2458443.604861 57,61
 44 441 9 2 ZTF_r 536462443315 0 2.2483 205.804 5.24676 26.2316 1.9446e-06 0.0212952 0.11279 3.69368e-06 1422 30. 0.049217 0.050142 20.632 26.2316 1 2458290.9624421 441120233 16.8950983448 23.946642 0.784822 0.974242 3.76306951034 39.356262 0.096259 1.092304 0.079270996245091 18.9380001068115 0.0189999993890524 0.639999985694885 -0.0020000000949949 2458247.974028 2458360.793958 0
 45 441 9 2 ZTF_g 539438693315 0 2.331 104.221 3.9709 26.2404 3.0005e-06 0.0264484 -0.0622088 5.74736e-06 1423 30. 0.046426 0.046264 20.8706 26.2404 1 2458293.9386921 441120133 13.58889164996 20.420433 0.740242 0.877797 30.71751775062 33.716011 0.917202 1.093518 0.13759627394687 19.5889999389648 0.034000001847744 1.35099995136261 0.00800000037997961 2458235.000810 2458338.859757 0
 46 441 9 3 ZTF_g 539438693415 0 2.324 110.355 4.2069 26.275 2.5598e-06 0.0246375 -0.0563139 4.90466e-06 1440 30. 0.046879 0.045034 20.8696 26.275 1 2458293.9386921 441120134 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.981979 2458363.796562 57,61
 47 441 9 2 ZTF_r 539481813315 0 1.7227 208.272 9.28554 26.2354 2.3493e-06 0.0233804 0.103362 4.46489e-06 1424 30. 0.047219 0.045262 20.1538 26.2354 1 2458293.9818171 441120233 -72.56431722006 34.832661 -2.317348 0.936576 -62.79234196412 66.316833 -0.953231 1.050717 0.079270996245091 18.9380001068115 0.0189999993890524 0.639999985694885 -0.0020000000949949 2458247.974028 2458360.793958 0
 48 441 9 3 ZTF_r 539481813415 0 1.6999 222.807 9.65642 26.2966 2.0539e-06 0.0222123 0.109233 3.93273e-06 1459 30. 0.046227 0.046625 20.2334 26.2966 1 2458293.9818171 441120234 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458247.974028 2458443.604861 57,61
 49 441 9 2 ZTF_i 541346593315 0 2.0815 233.071 8.73946 25.6688 1.19e-06 0.0243396 0.190054 7.96279e-06 1432 30. 0.055167 0.049809 19.5085 25.6688 2 2458295.8465972 441120333 -23.29557686007 37.010902 -0.700162 0.983168 -98.10284469663 68.572662 -1.440276 1.044217 0.0599089043821094 18.7599999046326 0.0320000015199184 0.973999977111816 0.0399999991059303 2458280.878113 2458377.817813 0
 50 441 9 3 ZTF_i 541346593415 0 2.0238 245.021 9.6338 25.7244 1.1162e-06 0.0241356 0.190427 7.16293e-06 1469 30. 0.054684 0.049421 19.5044 25.7244 2 2458295.8465972 441120334 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458280.878113 2458400.737928 57,61
 51 441 9 2 ZTF_r 543418513315 0 1.7716 200.768 14.3658 26.2197 3.2431e-06 0.0274993 0.107347 6.19306e-06 1425 30. 0.045035 0.041287 19.6363 26.2197 1 2458297.9185185 441120233 20.7196133849 63.625477 0.362247 0.949240 144.63520258899 115.557381 1.260061 1.070797 0.079270996245091 18.9380001068115 0.0189999993890524 0.639999985694885 -0.0020000000949949 2458247.974028 2458360.793958 0
