# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v5.5 on 2023-10-31 at 15:12:05
#
# Requested input R.A. = 359.2413333 degrees
# Requested input Dec. = 1.2183333 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460247.91245234 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 9 498 2 4 ZTF_g 531443430715 0 2.5936 76.8698 4.25111 26.1565 3.02591e-05 0.0319367 -0.0888073 4.21747e-05 227 30. 0.073161 0.071737 20.5637 26.1565 1 2458285.9434375 498120107 -2.46908672981 22.724558 -0.120864 0.949052 8.49514272498 38.503365 0.222120 1.043330 0.082496386623902 19.7329999923706 0.025000000372529 0.792999982833862 -0.0160000007599592 2458279.970752 2458351.923866 0
 10 396 16 1 ZTF_g 532443326015 0 3.0616 77.4897 4.24038 26.0905 3.92906e-05 0.0339265 -0.0574028 6.54113e-05 169 30. 0.071188 0.06065 20.3447 26.0905 1 2458286.9433218 396120160 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458280.946030 2458369.826204 57,61
 11 498 2 4 ZTF_g 534423430715 0 4.2433 73.1023 4.87816 26.0634 6.89519e-05 0.0429797 -0.018084 0.000124318 171 30. 0.092289 0.080166 19.8755 26.0634 1 2458288.9234375 498120107 38.64694144662 39.524811 1.087677 1.083016 6.71179765662 48.723141 0.138682 1.194182 0.082496386623902 19.7329999923706 0.025000000372529 0.792999982833862 -0.0160000007599592 2458279.970752 2458351.923866 0
 12 498 2 4 ZTF_r 534463090715 0 4.1977 154.43 5.95082 26.1215 4.33231e-05 0.0385735 0.11124 5.9342e-05 233 30. 0.096157 0.074565 19.7321 26.1215 1 2458288.9630903 498120207 -102.31239059548 48.773422 -2.333457 0.980439 -129.33246043782 60.388355 -2.156103 1.209013 0.0616493212090375 18.8670000076294 0.028999999165535 1.36500000953674 0.151999995112419 2458291.964780 2458369.859352 0
 13 396 16 1 ZTF_r 535463876015 0 2.451 144.996 5.42487 26.0585 2.00736e-05 0.0247352 0.0951338 3.14284e-05 179 30. 0.060816 0.056626 20.2768 26.0585 1 2458289.9638773 396120260 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458283.963588 2458434.691713 57,61
 14 498 2 4 ZTF_g 537444180715 0 2.3517 79.5733 4.27043 26.1662 2.29349e-05 0.0280952 -0.0532362 3.23957e-05 227 30. 0.062728 0.05966 20.6918 26.1662 1 2458291.9441898 498120107 -6.20115618996 20.711788 -0.333050 0.893778 -1.15254951272 36.047386 -0.032189 1.054220 0.082496386623902 19.7329999923706 0.025000000372529 0.792999982833862 -0.0160000007599592 2458279.970752 2458351.923866 0
 15 498 2 4 ZTF_r 537464780715 0 2.127 156.926 5.61812 26.1408 1.31009e-05 0.0213483 0.119346 1.83196e-05 229 30. 0.059175 0.051476 20.4687 26.1408 1 2458291.9647801 498120207 -20.20813181782 25.693182 -0.874909 0.923373 -56.235550333 47.065033 -1.202895 1.048710 0.0616493212090375 18.8670000076294 0.028999999165535 1.36500000953674 0.151999995112419 2458291.964780 2458369.859352 0
 16 396 16 1 ZTF_g 538441446015 0 2.7299 79.3312 3.81718 26.1233 3.08828e-05 0.030779 -0.0817875 4.79813e-05 178 30. 0.060377 0.053968 20.5684 26.1233 1 2458292.9414468 396120160 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458280.946030 2458369.826204 57,61
 17 498 2 4 ZTF_g 540380490715 0 2.9467 64.6361 14.6146 25.9356 6.91042e-05 0.0368139 -0.0343477 0.000146823 127 30. 0.098574 0.079997 18.8818 25.9356 1 2458294.8804977 498120107 -87.01638907638 83.134987 -1.164319 0.923315 -49.69657173011 126.993416 -0.393968 1.069446 0.082496386623902 19.7329999923706 0.025000000372529 0.792999982833862 -0.0160000007599592 2458279.970752 2458351.923866 0
 18 396 16 1 ZTF_g 541447106015 0 2.2642 79.8716 10.4503 26.1137 4.51133e-05 0.0337054 -0.0514247 9.07196e-05 147 30. 0.067005 0.055042 19.6329 26.1137 1 2458295.9471065 396120160 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458280.946030 2458369.826204 57,61
 19 498 2 4 ZTF_r 543422390715 0 2.0596 152.003 13.6511 26.111 3.26763e-05 0.0336871 0.113702 4.53504e-05 232 30. 0.059885 0.053297 19.4366 26.111 1 2458297.9223958 498120207 -59.7819095365 60.134171 -1.105868 1.031649 -93.32029643434 110.009537 -0.854006 1.054147 0.0616493212090375 18.8670000076294 0.028999999165535 1.36500000953674 0.151999995112419 2458291.964780 2458369.859352 0
 20 498 2 4 ZTF_g 543460130715 0 2.7675 80.9388 15.3201 26.1654 3.36047e-05 0.0267664 -0.0168715 7.01767e-05 139 30. 0.070889 0.057305 19.1302 26.1654 1 2458297.9601389 498120107 103.18774015873 94.346306 1.216628 0.952652 -13.65417236354 145.956238 -0.094180 1.093727 0.082496386623902 19.7329999923706 0.025000000372529 0.792999982833862 -0.0160000007599592 2458279.970752 2458351.923866 0
 21 396 16 1 ZTF_r 544442226015 0 3.0806 141.726 11.9921 25.9909 4.88069e-05 0.0374301 0.133518 7.57962e-05 168 30. 0.066373 0.061221 19.1715 25.9909 1 2458298.9422222 396120260 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458283.963588 2458434.691713 57,61
 22 498 2 4 ZTF_r 546436220715 0 1.8542 150.436 11.4259 26.0875 2.1072e-05 0.0269486 0.115762 2.86786e-05 234 30. 0.058612 0.055696 19.6936 26.0875 1 2458300.9362269 498120207 -108.23911012281 49.300800 -2.442221 0.883166 -70.27758442548 96.037880 -0.736698 1.043931 0.0616493212090375 18.8670000076294 0.028999999165535 1.36500000953674 0.151999995112419 2458291.964780 2458369.859352 0
 23 498 2 4 ZTF_g 546460450715 0 2.4238 81.5818 11.9535 26.1687 5.26809e-05 0.039066 -0.00997336 9.18526e-05 183 30. 0.06529 0.060471 19.5096 26.1687 1 2458300.9604514 498120107 -19.06808593189 62.208679 -0.340966 0.953836 -140.62261559327 105.528290 -1.341533 1.060550 0.082496386623902 19.7329999923706 0.025000000372529 0.792999982833862 -0.0160000007599592 2458279.970752 2458351.923866 0
 24 396 16 1 ZTF_r 547457246015 0 2.0566 144.19 10.433 26.025 2.68048e-05 0.0290796 0.106841 4.22414e-05 181 30. 0.057959 0.053668 19.656 26.025 1 2458301.9572454 396120260 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458283.963588 2458434.691713 57,61
 25 396 16 1 ZTF_g 547464786015 0 2.5649 81.6854 10.842 26.1308 5.66361e-05 0.036449 -0.0529277 0.00012552 140 30. 0.060463 0.055032 19.5219 26.1308 1 2458301.9647801 396120160 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458280.946030 2458369.826204 57,61
 26 396 16 1 ZTF_i 548481946015 0 1.5433 190.959 9.58307 25.3878 1.24589e-05 0.0282851 0.195828 5.17158e-05 177 30. 0.067488 0.057552 19.4194 25.3878 2 2458302.9819444 396120360 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458302.981944 2458397.829965 57,61
 27 396 16 1 ZTF_g 552460286015 2048 2.3062 65.7779 7.60397 25.7359 0.00262551 0.235022 -0.0813626 0.00536434 127 30. 0.065136 0.062545 19.7323 25.7359 1 2458306.9602894 396120160 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458280.946030 2458369.826204 57,61
 28 498 2 4 ZTF_r 556439680715 0 5.3906 136.249 5.1429 25.9793 5.13939e-05 0.0401371 0.139561 7.0522e-05 212 30. 0.079333 0.071404 20.0361 25.9793 1 2458310.9396875 498120207 -62.84235311583 32.352203 -2.160744 0.916582 -75.60740279213 48.437531 -1.571439 1.098647 0.0616493212090375 18.8670000076294 0.028999999165535 1.36500000953674 0.151999995112419 2458291.964780 2458369.859352 0
 29 396 16 1 ZTF_i 558382926015 0 1.7002 138.709 5.79607 25.0497 7.2234e-06 0.0218477 0.188431 2.92148e-05 179 30. 0.0638 0.05389 19.4304 25.0497 2 2458312.8829282 396120360 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458302.981944 2458397.829965 57,61
 30 396 16 1 ZTF_r 558439436015 0 1.6391 133.03 5.01576 25.9537 2.21663e-05 0.025681 0.110027 3.47539e-05 176 30. 0.055175 0.05224 20.5417 25.9537 1 2458312.9394329 396120260 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458283.963588 2458434.691713 57,61
 31 498 2 4 ZTF_r 559402110715 0 2.2904 135.784 5.38503 25.9997 3.80848e-05 0.0362783 0.110241 5.24774e-05 233 30. 0.075655 0.070747 20.2927 25.9997 1 2458313.9021181 498120207 -49.90640495215 24.964853 -2.223730 0.968467 -58.31961603062 46.368202 -1.266221 1.037510 0.0616493212090375 18.8670000076294 0.028999999165535 1.36500000953674 0.151999995112419 2458291.964780 2458369.859352 0
 32 498 2 4 ZTF_g 559460110715 0 2.1573 73.5899 4.06813 26.048 2.47968e-05 0.0292999 -0.0247471 3.4419e-05 233 30. 0.069077 0.066808 20.8134 26.048 1 2458313.9601157 498120107 -22.99674484855 18.175245 -1.407476 0.971662 10.01386802272 32.413830 0.311019 1.065219 0.082496386623902 19.7329999923706 0.025000000372529 0.792999982833862 -0.0160000007599592 2458279.970752 2458351.923866 0
 33 498 2 4 ZTF_g 562417660715 0 2.2378 54.1922 4.03068 25.7172 4.88346e-05 0.0407827 -0.0106575 6.98063e-05 226 30. 0.0689 0.058055 20.415 25.7172 1 2458316.917662 498120107 -15.35483461075 19.411766 -0.879903 0.872149 -20.12844277979 33.131565 -0.611623 1.071616 0.082496386623902 19.7329999923706 0.025000000372529 0.792999982833862 -0.0160000007599592 2458279.970752 2458351.923866 0
 34 498 2 4 ZTF_r 562459600715 0 1.8249 144.015 4.87812 26.0762 1.41805e-05 0.0218957 0.110383 1.91309e-05 234 30. 0.058491 0.052523 20.6406 26.0762 1 2458316.9596065 498120207 -11.40117443942 18.713062 -0.677734 0.979356 50.17956275775 37.870617 1.333950 1.032938 0.0616493212090375 18.8670000076294 0.028999999165535 1.36500000953674 0.151999995112419 2458291.964780 2458369.859352 0
 35 396 16 1 ZTF_g 564419256015 0 2.4401 84.3735 3.91456 26.1563 3.50987e-05 0.033148 -0.0401736 5.65668e-05 180 30. 0.066322 0.055741 20.8686 26.1563 1 2458318.9192593 396120160 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458280.946030 2458369.826204 57,61
 36 498 2 4 ZTF_g 565418880715 0 2.0301 82.8131 4.18162 26.2044 1.9725e-05 0.0255551 -0.0545308 2.7332e-05 225 30. 0.060789 0.059058 20.9278 26.2044 1 2458319.9188889 498120107 15.58249696531 17.743240 0.976920 0.946896 28.81822360596 32.870674 0.882620 1.045492 0.082496386623902 19.7329999923706 0.025000000372529 0.792999982833862 -0.0160000007599592 2458279.970752 2458351.923866 0
 37 498 2 4 ZTF_r 565459590715 0 1.7676 158.148 5.01728 26.1504 1.62862e-05 0.0234263 0.114902 2.2674e-05 229 30. 0.058174 0.052391 20.7128 26.1504 1 2458319.9595949 498120207 -39.35172044207 19.881601 -2.201746 1.016714 -39.37530803493 38.353252 -1.033563 1.044328 0.0616493212090375 18.8670000076294 0.028999999165535 1.36500000953674 0.151999995112419 2458291.964780 2458369.859352 0
 38 396 16 1 ZTF_i 567364366015 0 3.8499 186.841 6.76673 25.3879 1.32875e-05 0.0295604 0.185829 5.4737e-05 178 30. 0.083325 0.070529 18.8942 25.3879 2 2458321.8643634 396120360 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458302.981944 2458397.829965 57,61
 39 396 16 1 ZTF_g 567439516015 0 2.0962 85.3433 3.96226 26.2025 2.57021e-05 0.0281737 -0.0840964 4.05335e-05 180 30. 0.05379 0.051808 20.8797 26.2025 1 2458321.9395139 396120160 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458280.946030 2458369.826204 57,61
 40 498 2 4 ZTF_g 568459870715 0 2.1253 86.5189 4.36199 26.2396 2.26345e-05 0.0278608 -0.0436909 3.13512e-05 231 30. 0.060049 0.053811 20.8893 26.2396 1 2458322.9598727 498120107 37.02116588823 19.303207 2.133415 0.938690 46.10246127084 33.842110 1.371456 1.060955 0.082496386623902 19.7329999923706 0.025000000372529 0.792999982833862 -0.0160000007599592 2458279.970752 2458351.923866 0
 41 498 2 4 ZTF_r 568482390715 0 2.3722 160.26 5.59604 26.1571 2.03903e-05 0.0262764 0.129472 2.80514e-05 231 30. 0.066744 0.053357 20.3919 26.1571 1 2458322.9823958 498120207 20.96576305751 29.784203 0.783032 0.892114 24.71766113016 50.819359 0.489659 1.064103 0.0616493212090375 18.8670000076294 0.028999999165535 1.36500000953674 0.151999995112419 2458291.964780 2458369.859352 0
 42 396 16 1 ZTF_r 570461166015 0 2.0661 144.104 5.84864 26.0302 2.16758e-05 0.024809 0.106565 3.33044e-05 171 30. 0.058722 0.051629 20.32 26.0302 1 2458324.961169 396120260 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458283.963588 2458434.691713 57,61
 43 396 16 1 ZTF_i 571381846015 0 2.1643 186.085 9.08879 25.3603 1.22199e-05 0.0284391 0.193121 5.01744e-05 180 30. 0.066215 0.054935 19.1304 25.3603 2 2458325.8818403 396120360 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458302.981944 2458397.829965 57,61
 44 498 2 4 ZTF_r 571462030715 0 1.9699 155.124 10.3021 26.1181 2.11306e-05 0.0266556 0.118434 2.91824e-05 227 30. 0.060811 0.053896 19.7837 26.1181 1 2458325.962037 498120207 -18.22293366991 45.844460 -0.442167 1.029880 -41.5690897886 86.326561 -0.484776 1.046579 0.0616493212090375 18.8670000076294 0.028999999165535 1.36500000953674 0.151999995112419 2458291.964780 2458369.859352 0
 45 396 16 1 ZTF_r 573418316015 0 2.0412 112.451 24.3827 25.9285 0.000130244 0.0450239 0.106813 0.000251454 97 30. 0.058693 0.051015 18.5752 25.9285 1 2458327.9183102 396120260 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458283.963588 2458434.691713 57,61
 46 396 16 1 ZTF_g 573440916015 33554432 3.4302 54.3115 18.9934 25.7241 0.000534967 0.0707832 -0.0692064 0.00150744 71 30. 0.074482 0.067873 18.2399 25.7241 1 2458327.9409144 396120160 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458280.946030 2458369.826204 57,61
 47 498 2 4 ZTF_r 574398790715 0 1.8777 142.854 20.3187 26.0331 5.35715e-05 0.0424449 0.118084 7.38452e-05 227 30. 0.059462 0.061988 18.9742 26.0331 1 2458328.8987963 498120207 56.96822872732 85.360359 0.742389 0.995959 -152.37217165717 168.883301 -0.908310 1.033845 0.0616493212090375 18.8670000076294 0.028999999165535 1.36500000953674 0.151999995112419 2458291.964780 2458369.859352 0
 48 498 2 4 ZTF_r 579341350715 0 2.0251 142.779 12.7995 26.027 2.95472e-05 0.0317407 0.128353 4.00336e-05 233 30. 0.072063 0.06071 19.4253 26.027 1 2458333.8413542 498120207 -90.26813886553 59.042355 -1.700692 0.919161 -51.75131690315 107.302521 -0.485542 1.053401 0.0616493212090375 18.8670000076294 0.028999999165535 1.36500000953674 0.151999995112419 2458291.964780 2458369.859352 0
 49 498 2 4 ZTF_i 579426930715 0 2.9502 181.085 7.84712 25.4738 9.5106e-06 0.028208 0.202962 3.03154e-05 236 30. 0.084703 0.066734 19.1861 25.4738 2 2458333.9269329 498120307 -23.22951515065 40.067398 -0.644917 1.028986 -85.75141627767 64.781883 -1.332610 1.079583 0.0492652765356724 18.6260000801086 0.0359999984502792 1.43900001049042 0.13400000333786 2458333.926933 2458757.841227 0
 50 396 16 1 ZTF_i 579427396015 0 2.7329 187.119 8.06338 25.3724 8.8971e-06 0.0234405 0.188684 3.4208e-05 170 30. 0.070983 0.060467 19.0114 25.3724 2 2458333.9273958 396120360 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458302.981944 2458397.829965 57,61
 51 396 16 1 ZTF_g 579460406015 0 1.6309 80.1321 11.0047 26.1045 7.61302e-05 0.0437138 -0.032566 0.000140374 148 30. 0.056277 0.051653 19.8313 26.1045 1 2458333.9604051 396120160 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458280.946030 2458369.826204 57,61
