 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 38 452 3 3 ZTF_r 599440861015 0 1.6456 157.826 6.01427 26.1437 2.69894e-05 0.0298158 0.10199 3.8712e-05 241 30. 0.052246 0.057947 20.568 26.1437 3 2458353.9408681 452120210 4.69219099543 23.861866 0.218739 0.868956 26.76940551369 49.554897 0.543835 1.029949 0.0137783111479583 19.708000087738 0.0320000015199184 0.939999997615814 0.0759999975562096 2458314.942234 2458437.795845 0
 39 452 3 3 ZTF_r 599484351015 0 1.4052 158.875 4.81654 26.1549 2.28271e-05 0.0272531 0.100405 3.28181e-05 240 30. 0.069717 0.068422 20.8802 26.1549 3 2458353.9843519 452120210 -12.78639641345 17.107986 -0.831389 0.925815 11.58393552774 36.487740 0.319613 1.028003 0.0137783111479583 19.708000087738 0.0320000015199184 0.939999997615814 0.0759999975562096 2458314.942234 2458437.795845 0
 40 452 3 3 ZTF_r 600440551015 0 1.7559 155.739 8.42852 26.1303 1.99924e-05 0.0255866 0.108645 2.85273e-05 235 30. 0.055484 0.060823 20.1258 26.1303 3 2458354.9405556 452120210 19.17558566346 32.658325 0.653145 1.010651 108.71028100281 65.671265 1.666520 1.033429 0.0137783111479583 19.708000087738 0.0320000015199184 0.939999997615814 0.0759999975562096 2458314.942234 2458437.795845 0
 41 452 3 3 ZTF_r 600500381015 0 1.5839 156.912 4.75014 26.131 1.99094e-05 0.0254559 0.109781 2.83392e-05 235 30. 0.054331 0.062785 20.8157 26.131 3 2458355.0003819 452120210 15.06457158127 18.284830 0.916475 0.951360 49.98457501144 38.097317 1.320860 1.030286 0.0137783111479583 19.708000087738 0.0320000015199184 0.939999997615814 0.0759999975562096 2458314.942234 2458437.795845 0
 42 452 3 3 ZTF_r 601391161015 0 1.8349 145.862 12.128 26.0163 0.000261239 0.0927783 0.119289 0.000378158 238 30. 0.054307 0.058317 19.555 26.0163 1 2458355.891169 452120210 27.16693093408 58.249054 0.518808 9.442994 334.863177235 114.934547 2.933135 1.035003 0.0137783111479583 19.708000087738 0.0320000015199184 0.939999997615814 0.0759999975562096 2458314.942234 2458437.795845 0
 43 452 3 3 ZTF_r 601392081015 0 1.9394 146.608 11.4902 26.0001 0.000268843 0.0941428 0.100332 0.00038712 237 30. 0.056643 0.058287 19.596 26.0001 3 2458355.8920833 452120210 -18.3232110765 53.744095 -0.379250 0.984685 -160.97364921096 101.218491 -1.601069 1.044660 0.0137783111479583 19.708000087738 0.0320000015199184 0.939999997615814 0.0759999975562096 2458314.942234 2458437.795845 0
 44 452 3 3 ZTF_r 601499091015 0 1.5139 158.82 8.01027 26.1384 2.48448e-05 0.0285424 0.104504 3.55946e-05 235 30. 0.060004 0.063554 20.2708 26.1384 3 2458355.9990972 452120210 -33.40556428437 31.028458 -1.197605 0.959014 -71.86695492373 65.762779 -1.100181 1.028687 0.0137783111479583 19.708000087738 0.0320000015199184 0.939999997615814 0.0759999975562096 2458314.942234 2458437.795845 0
 45 1446 11 3 ZTF_r 602384154215 0 2.2235 357.985 14.9105 26.3369 2.88521e-05 0.0277178 0.108303 3.73276e-05 209 30. 0.061204 0.061063 19.5203 26.3369 2 2458356.8841551 1446120242 -68.24061672454 68.681931 -1.105237 1.045529 -53.512291637 125.802338 -0.428233 1.036958 0.0708767031895054 19.7610000610352 0.0390000008046627 0.912000000476837 0.0469999983906746 2458356.884155 2458774.776343 0
 46 452 3 3 ZTF_r 602439091015 0 1.7687 160.361 12.2293 26.1583 2.56551e-05 0.0289512 0.112675 3.65076e-05 234 30. 0.050692 0.051965 19.7285 26.1583 3 2458356.9390972 452120210 20.49657712996 52.900425 0.431000 0.904629 -8.23487464547 103.746101 -0.079910 1.037496 0.0137783111479583 19.708000087738 0.0320000015199184 0.939999997615814 0.0759999975562096 2458314.942234 2458437.795845 0
 47 452 3 3 ZTF_r 602499231015 0 1.7808 161.958 11.3287 26.1635 2.31924e-05 0.0275633 0.112357 3.31887e-05 233 30. 0.04792 0.057509 19.832 26.1635 3 2458356.9992361 452120210 -45.44778883697 47.426289 -1.065978 0.916027 -136.25049706312 94.882133 -1.445669 1.035374 0.0137783111479583 19.708000087738 0.0320000015199184 0.939999997615814 0.0759999975562096 2458314.942234 2458437.795845 0
 48 1446 11 3 ZTF_r 603395214215 0 1.7993 358.521 13.7705 26.3095 3.15574e-05 0.0281793 0.133527 4.01837e-05 205 30. 0.054866 0.056124 19.8563 26.3095 2 2458357.8952199 1446120242 6.8969607679 51.203625 0.149834 1.022532 -68.10261198997 100.859932 -0.679767 1.035371 0.0708767031895054 19.7610000610352 0.0390000008046627 0.912000000476837 0.0469999983906746 2458356.884155 2458774.776343 0
 49 452 3 3 ZTF_r 603433911015 0 1.9483 158.7 11.5872 26.1572 2.86174e-05 0.0305729 0.117713 4.10838e-05 235 30. 0.052611 0.051198 19.727 26.1572 3 2458357.933912 452120210 -49.87208047961 48.835888 -1.135987 1.076500 -7.90021857337 92.431320 -0.086047 1.042113 0.0137783111479583 19.708000087738 0.0320000015199184 0.939999997615814 0.0759999975562096 2458314.942234 2458437.795845 0
