# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v5.5 on 2023-10-31 at 14:32:30
#
# Requested input R.A. = 22.444625 degrees
# Requested input Dec. = 15.0825556 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460247.91250103 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 9 553 3 3 ZTF_r 546420251015 0 1.9828 120.432 11.4402 25.973 1.83737e-05 0.0336356 0.1135 2.41411e-05 421 30. 0.075343 0.064144 19.5175 25.973 1 2458300.9202546 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 10 553 3 3 ZTF_g 546463781015 0 2.2043 70.1365 11.048 26.1556 2.86482e-05 0.0394823 -0.0436273 4.65608e-05 345 30. 0.061745 0.050814 19.6279 26.1556 1 2458300.9637847 553120110 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458291.949444 2458362.973067 57,61
 11 502 15 1 ZTF_r 547443545615 0 2.5117 136.621 10.3219 26.0738 2.35973e-05 0.0357398 0.0994607 3.14713e-05 387 30. 0.07331 0.064398 19.5108 26.0738 1 2458301.9435417 502120256 -162.20089010591 51.738674 -3.487328 0.998038 -108.0552317969 86.853577 -1.252487 1.054837 0.123735945230455 18.6420001029968 0.0179999992251396 0.654999971389771 0.0509999990463257 2458321.977882 2458364.885093 0
 12 502 15 1 ZTF_g 547478465615 0 2.1752 88.3246 12.4782 26.2103 3.60381e-05 0.03974 -0.0577788 6.29349e-05 292 30. 0.058996 0.053811 19.5557 26.2103 1 2458301.9784606 502120156 -45.78156561033 63.133099 -0.806656 0.976404 -29.95129728951 109.263115 -0.275967 1.088674 0.181129039184706 19.0810000419617 0.0230000000447035 0.698000013828278 0.0450000017881393 2458304.962292 2458349.935775 0
 13 553 3 3 ZTF_g 549454811015 0 2.2964 69.301 10.3739 26.1243 2.84085e-05 0.0393775 -0.0607641 4.37212e-05 353 30. 0.063727 0.052568 19.6294 26.1243 1 2458303.9548148 553120110 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458291.949444 2458362.973067 57,61
 14 553 3 3 ZTF_r 549465741015 0 1.9404 131.135 8.95213 26.0831 1.25682e-05 0.0272837 0.0998332 1.64682e-05 409 30. 0.059638 0.054739 19.9378 26.0831 1 2458303.9657407 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 15 502 15 1 ZTF_g 550462295615 0 3.0569 90.0779 8.8123 26.2314 3.80296e-05 0.0409501 -0.0778497 6.54673e-05 300 30. 0.063323 0.063574 19.6911 26.2314 1 2458304.9622917 502120156 -10.47093826282 51.420650 -0.226518 1.004174 78.32217365418 77.938515 1.011691 1.086873 0.181129039184706 19.0810000419617 0.0230000000447035 0.698000013828278 0.0450000017881393 2458304.962292 2458349.935775 0
 16 553 3 3 ZTF_g 553462361015 0 1.8696 65.2588 6.87766 26.0447 1.75367e-05 0.0324834 -0.0307821 2.3856e-05 403 30. 0.064965 0.054377 20.1876 26.0447 1 2458307.9623611 553120110 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458291.949444 2458362.973067 57,61
 17 553 3 3 ZTF_r 556454211015 0 3.6354 118.182 5.1884 25.9535 1.76769e-05 0.0329808 0.123566 2.33638e-05 415 30. 0.074054 0.061233 20.0734 25.9535 1 2458310.954213 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 18 502 15 1 ZTF_r 558445415615 0 1.6931 132.41 5.30662 26.0217 1.22859e-05 0.0259107 0.0935196 1.63946e-05 388 30. 0.059849 0.051975 20.5091 26.0217 1 2458312.9454167 502120256 -75.03785654828 21.275404 -3.923353 1.038190 0.86105673336 42.394150 0.020448 1.039525 0.123735945230455 18.6420001029968 0.0179999992251396 0.654999971389771 0.0509999990463257 2458321.977882 2458364.885093 0
 19 502 15 1 ZTF_g 558476655615 0 1.8979 85.7311 4.95774 26.128 2.03251e-05 0.0333054 -0.0351596 2.72856e-05 386 30. 0.054622 0.052035 20.7605 26.128 1 2458312.9766551 502120156 -78.54257919234 23.006617 -3.797582 0.961181 -55.70744515178 40.644970 -1.379817 1.120546 0.181129039184706 19.0810000419617 0.0230000000447035 0.698000013828278 0.0450000017881393 2458304.962292 2458349.935775 0
 20 553 3 3 ZTF_r 559426621015 0 1.6422 117.474 5.38756 25.9498 1.4043e-05 0.0292779 0.104219 1.8506e-05 414 30. 0.074258 0.056965 20.4472 25.9498 1 2458313.9266204 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 21 553 3 3 ZTF_g 559464431015 0 2.1988 65.1643 4.2106 26.0536 1.88779e-05 0.0340295 -0.0552175 2.53291e-05 412 30. 0.06922 0.056726 20.7586 26.0536 1 2458313.9644329 553120110 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458291.949444 2458362.973067 57,61
 22 553 3 3 ZTF_r 562463761015 0 1.8358 124.753 4.92172 26.0184 1.13176e-05 0.0264765 0.101212 1.49212e-05 420 30. 0.051587 0.049414 20.5786 26.0184 1 2458316.9637616 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 23 502 15 1 ZTF_g 564445355615 0 3.0492 92.6051 4.30217 26.2189 3.03601e-05 0.0406165 -0.0315968 4.12329e-05 381 30. 0.079636 0.064159 20.6338 26.2189 1 2458318.9453588 502120156 -30.99822420798 27.787888 -1.240898 0.986158 -71.67717708837 41.960155 -1.719725 1.183379 0.181129039184706 19.0810000419617 0.0230000000447035 0.698000013828278 0.0450000017881393 2458304.962292 2458349.935775 0
 24 553 3 3 ZTF_g 565434981015 0 1.8366 73.6256 4.25947 26.1775 1.26932e-05 0.0277113 -0.0430795 1.68027e-05 409 30. 0.06137 0.05204 20.8633 26.1775 1 2458319.9349884 553120110 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458291.949444 2458362.973067 57,61
 25 553 3 3 ZTF_r 565462811015 0 2.1407 137.904 4.9197 26.1407 1.29177e-05 0.0278886 0.095613 1.69935e-05 410 30. 0.055697 0.045874 20.596 26.1407 1 2458319.9628125 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 26 502 15 1 ZTF_g 567444585615 0 1.9891 94.3748 4.38004 26.2382 1.78084e-05 0.03124 -0.0532654 2.39478e-05 387 30. 0.055228 0.053128 20.9606 26.2382 1 2458321.9445833 502120156 -48.38358393301 20.854458 -2.580798 1.081427 -84.10480629067 36.443756 -2.323340 1.115655 0.181129039184706 19.0810000419617 0.0230000000447035 0.698000013828278 0.0450000017881393 2458304.962292 2458349.935775 0
 27 502 15 1 ZTF_r 567477885615 0 2.3225 151.893 5.36642 26.1998 1.20087e-05 0.0256623 0.0805269 1.61015e-05 390 30. 0.059933 0.048778 20.436 26.1998 1 2458321.9778819 502120256 -80.45585344746 25.169121 -3.555858 0.937058 -39.76683209784 46.458355 -0.861732 1.037700 0.123735945230455 18.6420001029968 0.0179999992251396 0.654999971389771 0.0509999990463257 2458321.977882 2458364.885093 0
 28 553 3 3 ZTF_g 568462681015 0 2.1598 78.3495 4.50206 26.2563 1.16653e-05 0.0266883 -0.0584446 1.525e-05 414 30. 0.058814 0.051204 20.812 26.2563 1 2458322.9626852 553120110 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458291.949444 2458362.973067 57,61
 29 553 3 3 ZTF_r 568485671015 0 1.759 142.055 5.68307 26.1607 9.6152e-06 0.0241479 0.0991674 1.26227e-05 413 30. 0.052106 0.050066 20.5839 26.1607 1 2458322.9856713 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 30 502 15 1 ZTF_g 570440635615 0 2.4484 76.0111 8.84559 26.0241 2.92798e-05 0.0373712 -0.0298231 4.94931e-05 317 30. 0.058248 0.049676 19.8293 26.0241 1 2458324.9406366 502120156 -3.30161295814 43.483753 -0.084461 1.006857 -129.06450513222 71.106522 -1.827311 1.138613 0.181129039184706 19.0810000419617 0.0230000000447035 0.698000013828278 0.0450000017881393 2458304.962292 2458349.935775 0
 31 502 15 1 ZTF_r 570462565615 0 2.1832 143.057 6.137 26.1174 1.22549e-05 0.0260311 0.0922701 1.6563e-05 393 30. 0.053438 0.047217 20.3266 26.1174 1 2458324.9625694 502120256 -84.618877439 24.847689 -3.788228 0.993209 -124.98054483976 46.452942 -2.708597 1.047599 0.123735945230455 18.6420001029968 0.0179999992251396 0.654999971389771 0.0509999990463257 2458321.977882 2458364.885093 0
 32 553 3 3 ZTF_g 571442431015 0 2.4096 71.6168 11.4378 26.1409 3.40617e-05 0.0417711 -0.00184964 5.45996e-05 324 30. 0.059611 0.049415 19.5237 26.1409 1 2458325.9424306 553120110 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458291.949444 2458362.973067 57,61
 33 553 3 3 ZTF_r 571482031015 0 1.7822 136.629 7.60887 26.1036 1.14316e-05 0.0260663 0.103639 1.50474e-05 408 30. 0.054339 0.047318 20.2084 26.1036 1 2458325.982037 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 34 502 15 1 ZTF_r 573423405615 0 2.5506 74.9614 20.1522 25.6349 0.00023595 0.0871445 0.0345503 0.000382784 221 30. 0.065489 0.069609 18.3457 25.6349 1 2458327.9234028 502120256 -74.68179251068 90.409149 -0.918877 1.028829 -231.976822752 162.990768 -1.432837 1.034444 0.123735945230455 18.6420001029968 0.0179999992251396 0.654999971389771 0.0509999990463257 2458321.977882 2458364.885093 0
 35 502 15 1 ZTF_g 573481155615 0 2.5564 87.0488 14.6048 26.2296 4.86426e-05 0.0414025 -0.116172 9.90662e-05 245 30. 0.057843 0.053241 19.2287 26.2296 1 2458327.9811574 502120156 -103.55035409175 73.161934 -1.574422 1.002784 -255.15195887682 121.587578 -2.112637 1.068957 0.181129039184706 19.0810000419617 0.0230000000447035 0.698000013828278 0.0450000017881393 2458304.962292 2458349.935775 0
 36 553 3 3 ZTF_r 574433851015 0 1.6255 56.6909 20.5981 25.1656 7.8773e-05 0.056532 0.114036 0.000112903 274 30. 0.061052 0.062468 18.1922 25.1656 1 2458328.9338542 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 37 502 15 1 ZTF_r 576434345615 0 1.967 141.757 14.7 26.1263 1.96874e-05 0.0325376 0.0961756 2.64642e-05 386 30. 0.057942 0.052201 19.3683 26.1263 1 2458330.9343403 502120256 -20.87782221623 58.401867 -0.397661 1.048108 94.80735898252 112.475189 0.848595 1.040675 0.123735945230455 18.6420001029968 0.0179999992251396 0.654999971389771 0.0509999990463257 2458321.977882 2458364.885093 0
 38 502 15 1 ZTF_g 576481605615 0 2.3072 88.2633 14.6185 26.1749 4.22088e-05 0.0421355 -0.0115108 7.55375e-05 279 30. 0.053517 0.052682 19.415 26.1749 1 2458330.9816088 502120156 -41.77225290321 74.016769 -0.627787 1.006589 -18.94135289844 124.308319 -0.153400 1.127153 0.181129039184706 19.0810000419617 0.0230000000447035 0.698000013828278 0.0450000017881393 2458304.962292 2458349.935775 0
 39 553 3 3 ZTF_r 577419901015 0 2.0722 134.323 13.4142 26.1202 1.59342e-05 0.0311796 0.0983035 2.08505e-05 417 30. 0.060426 0.0558 19.5104 26.1202 1 2458331.9199074 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 40 553 3 3 ZTF_g 577476881015 0 1.8865 75.7896 12.8493 26.2246 2.61785e-05 0.0375645 -0.0294296 4.23677e-05 337 30. 0.052312 0.052172 19.717 26.2246 1 2458331.9768866 553120110 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458291.949444 2458362.973067 57,61
 41 553 3 3 ZTF_r 581473001015 0 2.1683 142.44 7.10714 26.1361 1.20885e-05 0.0271297 0.108468 1.5942e-05 415 30. 0.053398 0.055067 20.2756 26.1361 1 2458335.9730093 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 42 502 15 1 ZTF_r 581473925615 0 1.9908 154.77 7.61753 26.1782 1.19222e-05 0.0254357 0.0963885 1.59784e-05 389 30. 0.044548 0.046087 20.232 26.1782 1 2458335.9739236 502120256 -50.7776282431 30.186844 -1.871154 0.901876 -16.27036614788 58.682693 -0.279127 1.042227 0.123735945230455 18.6420001029968 0.0179999992251396 0.654999971389771 0.0509999990463257 2458321.977882 2458364.885093 0
 43 502 15 1 ZTF_r 581479455615 0 1.7038 153.104 7.61535 26.152 1.24576e-05 0.025959 0.105601 1.67056e-05 389 30. 0.056577 0.044214 20.2853 26.152 1 2458335.979456 502120256 -9.27169430342 31.402159 -0.328439 0.969506 39.30759905878 59.882450 0.660834 1.055009 0.123735945230455 18.6420001029968 0.0179999992251396 0.654999971389771 0.0509999990463257 2458321.977882 2458364.885093 0
 44 502 15 1 ZTF_g 581484075615 4194304 2.2026 96.5942 7.57302 26.2378 2.70043e-05 0.0376597 -0.0229371 3.82233e-05 365 30. 0.051171 0.047621 20.3194 26.2378 1 2458335.9840741 502120156 -28.67715828249 35.044849 -0.910263 1.016685 -22.81710150856 58.921776 -0.389852 1.147519 0.181129039184706 19.0810000419617 0.0230000000447035 0.698000013828278 0.0450000017881393 2458304.962292 2458349.935775 0
 45 553 3 3 ZTF_g 581484531015 0 1.9588 77.1859 7.11994 26.2326 1.82429e-05 0.0336155 -0.0372023 2.47809e-05 410 30. 0.052806 0.050125 20.3145 26.2326 1 2458335.984537 553120110 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458291.949444 2458362.973067 57,61
 46 553 3 3 ZTF_r 582449971015 0 2.0003 144.98 5.73227 26.1655 9.5082e-06 0.0241364 0.110527 1.24852e-05 416 30. 0.054781 0.048232 20.4437 26.1655 1 2458336.9499769 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 47 553 3 3 ZTF_r 582450421015 0 2.0099 144.386 5.7543 26.1599 9.5083e-06 0.0241464 0.110893 1.24435e-05 416 30. 0.051929 0.047518 20.4536 26.1599 1 2458336.9504282 553120210 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458294.981481 2458428.752870 57,61
 48 1548 7 2 ZTF_r 582450892515 0 2.2031 278.212 6.00217 26.2876 1.16791e-05 0.0249259 0.104602 1.49593e-05 390 30. 0.053415 0.045159 20.4562 26.2876 2 2458336.9508912 1548120225 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458336.950891 2458437.779525 57,61
 49 1548 7 1 ZTF_r 582450892415 0 2.3312 269.7 6.5495 26.2939 1.05707e-05 0.0243024 0.105862 1.42143e-05 415 30. 0.049848 0.045907 20.3351 26.2939 2 2458336.9508912 1548120224 -125.18095490761 28.107670 -4.954139 1.002345 -230.24419907217 50.486565 -4.591220 1.045886 0.14923494334327 18.5570000648499 0.0199999995529652 0.695999979972839 0.0350000001490116 2458336.950891 2458437.779525 0
 50 1548 7 2 ZTF_r 582451342515 0 2.0598 278.29 5.99272 26.2998 1.03919e-05 0.0235632 0.10349 1.32989e-05 390 30. 0.050552 0.047247 20.5285 26.2998 2 2458336.9513426 1548120225 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458336.950891 2458437.779525 57,61
 51 1548 7 1 ZTF_r 582451342415 0 2.2034 270.962 6.5321 26.3004 1.26325e-05 0.0265963 0.105063 1.69939e-05 415 30. 0.046972 0.044866 20.41 26.3004 2 2458336.9513426 1548120224 -126.21642541138 26.878637 -5.223522 1.010573 -194.42442729597 49.872669 -3.924672 1.043955 0.14923494334327 18.5570000648499 0.0199999995529652 0.695999979972839 0.0350000001490116 2458336.950891 2458437.779525 0
