 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 9 446 11 1 ZTF_g 544461274015 0 2.8964 95.474 15.1324 26.2301 4.14359e-05 0.0404973 -0.00974158 8.64497e-05 265 30. 0.065891 0.05961 19.1756 26.2301 1 2458298.9612731 446120140 0.03523153327 84.612762 0.000463 1.061298 -57.56501729651 126.718697 -0.457334 1.113474 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 10 446 11 1 ZTF_r 547457704015 0 1.8982 260.193 13.0799 26.2679 1.27817e-05 0.0291155 0.129528 1.86566e-05 432 30. 0.061019 0.05088 19.7377 26.2679 1 2458301.9577083 446120240 -149.89204093998 54.850399 -3.039860 1.028318 -45.3132625695 101.003860 -0.451651 1.059375 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 11 446 11 1 ZTF_g 547464314015 0 2.2353 97.6738 13.3098 26.2321 2.64121e-05 0.0382796 -0.0338116 4.91399e-05 343 30. 0.063351 0.062145 19.4929 26.2321 1 2458301.9643171 446120140 -79.9245729651 66.050972 -1.346034 1.022465 -193.62159144164 111.785080 -1.743754 1.085781 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 12 446 11 1 ZTF_r 551436124015 0 1.9721 244.102 10.2743 26.2356 9.7001e-06 0.0252612 0.126386 1.42345e-05 428 30. 0.055232 0.049179 19.9363 26.2356 1 2458305.9361227 446120240 -6.21690704333 44.337898 -0.155975 0.912182 -82.14979540149 82.755898 -0.999362 1.053747 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 13 446 11 1 ZTF_i 558382474015 0 1.773 187.655 6.96738 25.4496 3.1026e-06 0.0214783 0.18831 1.26239e-05 433 30. 0.060741 0.05741 19.7507 25.4496 2 2458312.8824769 446120340 -79.83143338031 23.760765 -3.737389 0.964015 -110.34021132829 49.457005 -2.246059 1.031139 0.13213610520246 18.2250000572205 0.0260000005364418 1.11300003528595 -0.00499999988824129 2458312.882477 2458430.711192 0
 14 446 11 1 ZTF_r 558418404015 0 1.5273 216.669 6.26897 26.1098 7.7695e-06 0.0227963 0.11963 1.14418e-05 433 30. 0.059956 0.054058 20.502 26.1098 1 2458312.9184028 446120240 -175.05786465406 23.833847 -8.170381 1.014753 -159.58629512058 48.382534 -3.320643 1.042143 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 15 446 11 1 ZTF_g 564439344015 0 2.5314 101.376 4.47288 26.2585 1.05072e-05 0.0264947 -0.018182 1.56044e-05 430 30. 0.062145 0.057861 20.8526 26.2585 1 2458318.9393403 446120140 39.99953890038 23.984325 1.855164 0.947665 1.58582338824 39.090584 0.040841 1.108943 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 16 446 11 1 ZTF_i 565483074015 0 1.8982 250.433 5.34188 25.7599 2.0061e-06 0.0175742 0.191377 7.8702e-06 438 30. 0.060501 0.048635 20.2246 25.7599 2 2458319.9830787 446120340 4.74743899472 22.964745 0.229960 1.033769 11.86856354169 44.465542 0.268714 1.037607 0.13213610520246 18.2250000572205 0.0260000005364418 1.11300003528595 -0.00499999988824129 2458312.882477 2458430.711192 0
 17 446 11 1 ZTF_g 567439054015 0 2.0856 101.814 4.59613 26.3042 1.27955e-05 0.0291675 -0.0551743 1.88923e-05 430 30. 0.060811 0.057129 20.8785 26.3042 1 2458321.9390509 446120140 -28.78793475971 20.048145 -1.597317 1.108158 -29.44698784265 36.277287 -0.817187 1.064423 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 18 446 11 1 ZTF_g 570438294015 0 2.6003 72.0335 10.1117 25.9157 2.49393e-05 0.0354081 -0.00701275 4.85887e-05 320 30. 0.066474 0.05531 19.4248 25.9157 1 2458324.9382986 446120140 -19.72175758387 57.963623 -0.378482 0.927287 -37.4435852987 91.393394 -0.412456 1.116702 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 19 446 11 1 ZTF_r 570460704015 0 2.3317 255.598 6.98611 26.2737 1.1004e-05 0.0269871 0.127109 1.62721e-05 434 30. 0.057175 0.056508 20.404 26.2737 1 2458324.960706 446120240 -85.59635808498 30.999456 -3.071539 0.999376 -70.23538762337 54.544083 -1.296354 1.077712 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 20 446 11 1 ZTF_r 573417844015 1 2.1385 161.839 28.211 25.8259 3.32872e-05 0.0388967 0.0942501 5.34426e-05 303 30. 0.059063 0.055893 18.3387 25.8259 1 2458327.9178472 446120240 53.58874788675 111.158691 0.536272 1.031885 273.23218352358 216.893661 1.268236 1.044903 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 21 446 11 1 ZTF_g 573440454015 0 2.7626 66.8051 22.9225 25.8559 0.000109362 0.0511503 -0.0796924 0.000250702 193 30. 0.062251 0.06285 18.3857 25.8559 1 2458327.9404514 446120140 -32.73369568165 110.183853 -0.330470 1.023293 -172.64258624864 189.005615 -0.919578 1.053270 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 22 446 11 1 ZTF_r 579341804015 0 2.159 238.856 12.9036 26.2374 1.79547e-05 0.0347577 0.1015 2.63978e-05 437 30. 0.072247 0.05737 19.5936 26.2374 1 2458333.8418056 446120240 -118.16717568512 55.286251 -2.377576 0.973091 -238.20747197103 103.090126 -2.326235 1.041481 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 23 446 11 1 ZTF_i 579427844015 0 1.7928 245.443 8.88931 25.7443 3.0303e-06 0.0213336 0.184448 1.23459e-05 435 30. 0.055403 0.053023 19.7031 25.7443 2 2458333.9278472 446120340 6.47074470738 35.358418 0.203571 0.891329 55.38131763934 71.649803 0.778150 1.033800 0.13213610520246 18.2250000572205 0.0260000005364418 1.11300003528595 -0.00499999988824129 2458312.882477 2458430.711192 0
 24 446 11 1 ZTF_g 579461314015 0 2.6006 95.5858 11.3363 26.2037 2.34374e-05 0.0369699 -0.00472769 4.22755e-05 360 30. 0.059274 0.061486 19.7151 26.2037 1 2458333.9613194 446120140 70.49204753486 55.155025 1.421706 1.071696 100.5861266498 91.786934 1.103246 1.105509 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 25 1491 1 2 ZTF_r 581432610115 0 2.1422 436.451 6.14081 26.1727 8.0453e-06 0.0224799 0.095323 1.14931e-05 423 30. 0.056814 0.05784 20.3409 26.1727 2 2458335.9326157 1491120201 6.966747809 24.834042 0.312060 1.010596 19.38560880932 46.653404 0.418323 1.040973 0.127268713317288 18.2439998626709 0.0219999998807907 0.984000027179718 0.00800000037997961 2458335.932616 2458774.732986 0
