mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59220.18	11.82	nan	3.32e-14	nan
59223.20	18.69	0.05	5.93e-17	2.85e-18
59223.22	11.81	nan	3.35e-14	nan
59226.14	11.80	nan	3.39e-14	nan
59226.14	18.60	0.07	6.43e-17	4.23e-18
59229.15	18.63	0.07	6.29e-17	4.27e-18
59229.16	11.82	nan	3.33e-14	nan
59232.24	11.77	nan	3.49e-14	nan
59232.24	18.78	0.04	5.47e-17	1.84e-18
59256.19	11.71	nan	3.68e-14	nan
59268.14	11.81	nan	3.35e-14	nan
59268.14	18.78	0.10	5.47e-17	5.09e-18
59395.45	11.66	nan	3.86e-14	nan
59395.46	18.70	0.10	5.91e-17	5.38e-18
59417.41	11.58	nan	4.15e-14	nan
59417.41	18.83	0.08	5.23e-17	3.76e-18
59423.47	11.16	nan	6.10e-14	nan
59427.41	18.68	0.04	5.97e-17	1.97e-18
59427.41	11.75	nan	3.55e-14	nan
59430.44	18.80	0.02	5.35e-17	8.83e-19
59430.44	11.78	nan	3.46e-14	nan
59434.40	18.77	0.02	5.50e-17	1.06e-18
59434.40	11.77	nan	3.48e-14	nan
59438.43	11.67	nan	3.81e-14	nan
59439.41	18.84	0.04	5.16e-17	2.08e-18
59443.43	18.81	0.04	5.29e-17	1.82e-18
59443.43	11.61	nan	4.03e-14	nan
59446.33	11.73	nan	3.62e-14	nan
59450.47	18.69	0.13	5.92e-17	6.99e-18
59450.47	11.75	nan	3.55e-14	nan
59454.46	18.88	0.06	5.00e-17	2.80e-18
59454.49	11.81	nan	3.37e-14	nan
59458.32	18.75	0.04	5.63e-17	2.21e-18
59458.32	11.76	nan	3.51e-14	nan
59461.35	11.81	nan	3.36e-14	nan
59461.35	18.75	0.03	5.60e-17	1.32e-18
59464.36	18.78	0.04	5.46e-17	2.11e-18
59464.36	11.79	nan	3.40e-14	nan
59467.34	11.77	nan	3.49e-14	nan
59467.35	18.78	0.02	5.46e-17	7.88e-19
59470.35	18.84	0.03	5.18e-17	1.32e-18
59470.35	11.81	nan	3.35e-14	nan
59473.40	18.86	0.05	5.05e-17	2.11e-18
59473.40	11.84	nan	3.28e-14	nan
59476.37	11.81	nan	3.34e-14	nan
59476.38	18.89	0.08	4.94e-17	3.42e-18
59483.32	18.71	0.09	5.81e-17	4.99e-18
59483.32	11.74	nan	3.59e-14	nan
59486.33	19.15	nan	3.88e-17	nan
59486.33	11.17	nan	6.05e-14	nan
59489.30	18.86	0.07	5.09e-17	3.33e-18
59489.30	11.68	nan	3.80e-14	nan
59496.34	19.00	0.06	4.48e-17	2.63e-18
59496.35	11.82	nan	3.32e-14	nan
59502.31	18.92	0.07	4.79e-17	2.98e-18
59503.20	11.80	nan	3.38e-14	nan
59505.31	18.83	0.10	5.22e-17	4.86e-18
59509.31	11.86	nan	3.19e-14	nan
59509.31	18.81	0.08	5.32e-17	3.81e-18
59512.26	19.13	0.07	3.95e-17	2.41e-18
59512.26	11.82	nan	3.32e-14	nan
59512.31	12.06	nan	2.68e-14	nan
59512.31	18.86	0.03	5.06e-17	1.46e-18
59517.30	18.86	0.03	5.08e-17	1.49e-18
59517.30	11.86	nan	3.20e-14	nan
59520.33	11.84	nan	3.25e-14	nan
59520.33	18.91	0.03	4.83e-17	1.16e-18
59523.24	18.98	0.04	4.55e-17	1.48e-18
59523.24	11.84	nan	3.26e-14	nan
59524.28	18.89	0.05	4.94e-17	2.09e-18
59524.28	12.08	nan	2.62e-14	nan
59526.29	11.85	nan	3.22e-14	nan
59526.29	18.88	0.02	5.00e-17	1.08e-18
59529.28	18.82	0.06	5.27e-17	3.04e-18
59529.30	11.84	nan	3.27e-14	nan
59530.27	12.06	nan	2.66e-14	nan
59530.27	18.91	0.03	4.85e-17	1.50e-18
59532.32	18.94	0.09	4.72e-17	3.88e-18
59532.32	11.86	nan	3.22e-14	nan
59538.13	18.81	0.06	5.32e-17	2.81e-18
59538.13	13.10	nan	1.02e-14	nan
59542.25	11.82	nan	3.33e-14	nan
59542.25	18.84	0.04	5.18e-17	1.90e-18
59550.16	18.96	0.04	4.62e-17	1.72e-18
59550.16	12.06	nan	2.67e-14	nan
59550.19	18.89	0.03	4.93e-17	1.46e-18
59550.19	11.85	nan	3.22e-14	nan
