mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
58373.42	18.78	0.02	1.50e-16	3.33e-18
58374.44	12.39	nan	5.42e-14	nan
58374.44	18.81	0.02	1.46e-16	2.54e-18
58375.44	12.41	nan	5.31e-14	nan
58375.44	18.86	0.03	1.40e-16	3.32e-18
58375.44	18.81	0.02	1.46e-16	3.08e-18
58375.44	12.39	nan	5.39e-14	nan
58376.46	12.39	nan	5.38e-14	nan
58376.46	18.82	0.02	1.45e-16	3.01e-18
58377.39	18.94	0.03	1.29e-16	3.43e-18
58377.39	12.35	nan	5.60e-14	nan
58378.44	18.83	0.02	1.44e-16	2.95e-18
58378.44	12.40	nan	5.34e-14	nan
58378.45	12.41	nan	5.32e-14	nan
58378.45	18.79	0.02	1.49e-16	3.42e-18
58379.46	12.42	nan	5.24e-14	nan
58379.46	18.83	0.02	1.44e-16	2.96e-18
58382.44	18.80	0.02	1.48e-16	2.67e-18
58382.44	12.39	nan	5.42e-14	nan
58382.44	12.38	nan	5.44e-14	nan
58382.44	18.73	0.02	1.57e-16	3.20e-18
58383.44	12.36	nan	5.58e-14	nan
58383.44	18.81	0.06	1.46e-16	7.82e-18
58384.36	18.89	0.07	1.36e-16	9.11e-18
58384.48	18.92	0.08	1.32e-16	9.80e-18
58384.48	12.35	nan	5.58e-14	nan
58385.44	18.84	0.10	1.42e-16	1.33e-17
58385.44	12.37	nan	5.48e-14	nan
58385.45	12.39	nan	5.40e-14	nan
58385.45	18.87	0.11	1.38e-16	1.36e-17
58386.48	19.00	0.15	1.23e-16	1.71e-17
58386.48	12.40	nan	5.35e-14	nan
58390.38	18.78	0.06	1.50e-16	7.92e-18
58390.40	18.90	0.08	1.34e-16	9.54e-18
58390.40	12.41	nan	5.32e-14	nan
58397.38	18.85	0.02	1.41e-16	3.15e-18
58397.38	12.36	nan	5.58e-14	nan
58425.35	12.43	nan	5.19e-14	nan
58425.35	18.74	0.03	1.55e-16	4.07e-18
58427.33	18.76	0.07	1.53e-16	9.94e-18
58428.31	18.77	0.03	1.51e-16	3.64e-18
58428.31	12.44	nan	5.17e-14	nan
58430.31	18.79	0.01	1.49e-16	1.84e-18
58431.24	12.30	nan	5.85e-14	nan
58431.24	18.82	0.06	1.45e-16	8.50e-18
58434.28	12.40	nan	5.35e-14	nan
58434.28	18.84	0.04	1.42e-16	5.51e-18
58436.24	18.83	0.05	1.44e-16	6.59e-18
58437.25	18.76	0.06	1.53e-16	7.98e-18
58437.25	12.41	nan	5.30e-14	nan
58462.26	18.90	0.17	1.35e-16	2.10e-17
58462.26	11.21	nan	1.60e-13	nan
58464.24	18.74	0.03	1.56e-16	4.92e-18
58464.24	12.40	nan	5.34e-14	nan
58466.28	18.37	nan	2.18e-16	nan
58466.28	10.22	nan	3.99e-13	nan
58466.28	18.40	nan	2.14e-16	nan
58466.28	10.21	nan	4.03e-13	nan
58469.17	18.72	0.07	1.58e-16	1.01e-17
58469.17	12.32	nan	5.75e-14	nan
58469.17	18.79	0.07	1.49e-16	1.00e-17
58469.17	12.33	nan	5.69e-14	nan
58474.12	18.75	0.10	1.54e-16	1.48e-17
58474.12	12.42	nan	5.25e-14	nan
58474.12	12.39	nan	5.42e-14	nan
58474.12	18.82	0.11	1.45e-16	1.41e-17
58475.11	12.37	nan	5.48e-14	nan
58475.11	18.66	0.08	1.68e-16	1.22e-17
58481.27	18.87	0.05	1.38e-16	6.43e-18
58481.27	12.34	nan	5.67e-14	nan
58483.16	18.84	0.03	1.42e-16	3.77e-18
58487.17	18.74	0.03	1.55e-16	3.94e-18
58487.17	12.42	nan	5.25e-14	nan
58487.17	12.40	nan	5.33e-14	nan
58487.17	18.82	0.03	1.44e-16	3.94e-18
58488.16	10.22	nan	3.98e-13	nan
58488.16	19.18	nan	1.04e-16	nan
58491.16	12.39	nan	5.39e-14	nan
58491.16	18.96	0.04	1.27e-16	4.96e-18
58491.16	18.81	0.04	1.46e-16	4.86e-18
58491.16	12.41	nan	5.29e-14	nan
58492.17	11.05	nan	1.85e-13	nan
58492.17	19.44	nan	8.19e-17	nan
58493.19	12.34	nan	5.66e-14	nan
58493.19	18.71	0.04	1.60e-16	5.16e-18
58494.17	18.81	0.04	1.46e-16	5.04e-18
58494.17	12.39	nan	5.38e-14	nan
58494.17	18.82	0.03	1.45e-16	4.41e-18
58494.17	12.37	nan	5.49e-14	nan
58495.16	18.74	0.05	1.55e-16	6.45e-18
58495.16	12.34	nan	5.66e-14	nan
58503.17	18.77	0.10	1.52e-16	1.34e-17
58503.17	12.40	nan	5.35e-14	nan
58503.17	12.38	nan	5.47e-14	nan
58503.17	18.92	0.13	1.32e-16	1.54e-17
58505.17	18.79	0.12	1.49e-16	1.71e-17
58505.17	12.34	nan	5.67e-14	nan
58507.14	18.74	0.04	1.56e-16	5.70e-18
58507.14	12.43	nan	5.19e-14	nan
58509.19	12.33	nan	5.72e-14	nan
58509.19	18.78	0.07	1.51e-16	9.15e-18
58510.15	18.74	0.06	1.55e-16	9.08e-18
58510.15	12.27	nan	6.04e-14	nan
58510.15	12.28	nan	5.97e-14	nan
58510.15	18.83	0.06	1.43e-16	7.47e-18
58511.16	18.84	0.07	1.42e-16	8.69e-18
58511.16	12.27	nan	6.05e-14	nan
58514.15	12.35	nan	5.63e-14	nan
58514.15	18.85	0.03	1.41e-16	4.16e-18
58523.13	12.34	nan	5.67e-14	nan
58534.15	18.70	0.18	1.61e-16	2.59e-17
58534.15	12.23	nan	6.26e-14	nan
58534.18	12.15	nan	6.72e-14	nan
58534.18	19.32	nan	9.10e-17	nan
58539.13	12.29	nan	5.93e-14	nan
58539.13	18.73	0.05	1.57e-16	7.13e-18
58540.14	12.26	nan	6.06e-14	nan
58693.45	19.19	0.04	1.02e-16	3.79e-18
58693.45	12.19	nan	6.50e-14	nan
58694.48	12.27	nan	6.03e-14	nan
58694.48	19.10	0.03	1.12e-16	3.23e-18
58695.44	12.17	nan	6.61e-14	nan
58695.44	19.16	0.04	1.06e-16	3.75e-18
58695.44	12.19	nan	6.52e-14	nan
58695.44	19.09	0.04	1.13e-16	4.40e-18
58696.45	12.20	nan	6.41e-14	nan
58696.45	19.11	0.04	1.10e-16	4.06e-18
58698.46	12.22	nan	6.34e-14	nan
58698.46	19.12	0.04	1.09e-16	4.19e-18
58701.46	19.12	0.03	1.10e-16	3.37e-18
58701.46	12.18	nan	6.57e-14	nan
58704.46	19.10	0.05	1.12e-16	4.64e-18
58704.46	12.27	nan	6.04e-14	nan
58707.44	12.27	nan	6.04e-14	nan
58707.44	19.12	0.03	1.09e-16	3.49e-18
58708.48	12.31	nan	5.81e-14	nan
58708.48	19.09	0.03	1.12e-16	3.52e-18
58714.50	19.07	0.10	1.15e-16	1.01e-17
58714.50	12.34	nan	5.65e-14	nan
58714.50	12.33	nan	5.71e-14	nan
58714.50	19.01	0.10	1.21e-16	1.13e-17
58718.45	12.27	nan	6.01e-14	nan
58718.45	19.17	0.10	1.05e-16	9.38e-18
58724.46	19.13	0.04	1.09e-16	3.81e-18
58724.46	12.31	nan	5.81e-14	nan
58727.46	12.26	nan	6.08e-14	nan
58727.46	19.11	0.04	1.11e-16	3.89e-18
58730.45	12.22	nan	6.30e-14	nan
58730.45	19.18	0.04	1.03e-16	3.88e-18
58732.42	12.24	nan	6.17e-14	nan
58732.42	19.03	0.03	1.20e-16	3.09e-18
58734.48	18.99	0.03	1.24e-16	3.78e-18
58734.50	18.94	0.03	1.29e-16	3.89e-18
58738.46	18.95	0.07	1.28e-16	8.61e-18
58738.46	12.29	nan	5.90e-14	nan
58745.50	18.93	0.13	1.31e-16	1.56e-17
58745.50	12.33	nan	5.73e-14	nan
58746.46	18.94	0.07	1.29e-16	8.37e-18
58746.46	19.00	0.07	1.23e-16	8.24e-18
58748.50	19.05	0.07	1.17e-16	7.35e-18
58748.50	12.26	nan	6.07e-14	nan
58749.38	18.93	0.03	1.30e-16	3.59e-18
58749.38	18.94	0.03	1.29e-16	3.22e-18
58751.40	18.92	0.04	1.31e-16	4.93e-18
58751.40	12.25	nan	6.16e-14	nan
58757.42	18.94	0.03	1.30e-16	3.92e-18
58757.42	12.31	nan	5.82e-14	nan
58758.44	18.92	0.04	1.32e-16	4.90e-18
58758.44	18.87	0.03	1.38e-16	4.12e-18
58760.42	18.89	0.04	1.35e-16	4.72e-18
58760.42	12.30	nan	5.89e-14	nan
58760.45	18.85	0.04	1.40e-16	5.02e-18
58760.45	18.91	0.04	1.34e-16	4.98e-18
58763.41	18.89	0.04	1.36e-16	4.51e-18
58763.41	12.30	nan	5.88e-14	nan
58764.35	18.86	0.04	1.39e-16	4.90e-18
58764.35	18.86	0.03	1.39e-16	4.45e-18
58766.33	18.85	0.08	1.41e-16	1.08e-17
58766.33	18.81	0.09	1.46e-16	1.15e-17
58766.42	19.11	0.08	1.10e-16	8.36e-18
58766.42	12.28	nan	5.98e-14	nan
58767.36	18.91	0.13	1.33e-16	1.61e-17
58768.42	18.89	0.09	1.35e-16	1.14e-17
58768.42	18.96	0.10	1.27e-16	1.19e-17
58769.48	18.67	0.15	1.66e-16	2.29e-17
58769.48	12.23	nan	6.28e-14	nan
58778.30	12.28	nan	5.99e-14	nan
58778.30	19.01	0.06	1.21e-16	7.16e-18
58781.39	12.30	nan	5.85e-14	nan
58781.39	18.87	0.05	1.38e-16	6.05e-18
58784.41	12.23	nan	6.23e-14	nan
58784.41	18.96	0.10	1.27e-16	1.19e-17
58787.36	18.89	0.06	1.35e-16	7.53e-18
58787.36	12.28	nan	5.97e-14	nan
58790.31	12.30	nan	5.87e-14	nan
58790.31	18.93	0.04	1.31e-16	4.63e-18
58797.23	18.65	0.15	1.69e-16	2.30e-17
58797.23	12.21	nan	6.35e-14	nan
58800.23	19.27	nan	9.57e-17	nan
58800.23	12.11	nan	7.00e-14	nan
58803.23	12.13	nan	6.87e-14	nan
58803.23	18.70	0.08	1.62e-16	1.14e-17
58806.34	12.27	nan	6.04e-14	nan
58806.34	18.82	0.05	1.45e-16	6.68e-18
58811.25	12.27	nan	6.02e-14	nan
58811.25	18.87	0.05	1.38e-16	5.85e-18
58820.23	18.94	0.09	1.29e-16	1.13e-17
58820.23	11.77	nan	9.54e-14	nan
58833.18	12.43	nan	5.20e-14	nan
58833.18	18.78	0.04	1.50e-16	5.35e-18
58836.21	12.41	nan	5.28e-14	nan
58836.21	18.85	0.03	1.41e-16	4.01e-18
58850.19	18.79	0.05	1.49e-16	7.13e-18
58850.19	12.44	nan	5.18e-14	nan
58855.17	12.44	nan	5.16e-14	nan
58855.17	18.84	0.11	1.43e-16	1.50e-17
58859.11	12.42	nan	5.24e-14	nan
58859.11	18.96	0.10	1.27e-16	1.21e-17
58862.14	18.81	0.03	1.46e-16	4.03e-18
58862.14	12.41	nan	5.28e-14	nan
58867.15	18.72	0.16	1.59e-16	2.27e-17
58867.15	11.15	nan	1.69e-13	nan
58871.19	12.41	nan	5.32e-14	nan
58871.19	18.79	0.04	1.49e-16	5.60e-18
58872.17	12.41	nan	5.30e-14	nan
58872.17	18.81	0.04	1.45e-16	4.81e-18
58872.18	12.40	nan	5.33e-14	nan
58872.18	18.74	0.04	1.55e-16	5.28e-18
58875.16	12.38	nan	5.46e-14	nan
58875.16	18.76	0.03	1.53e-16	4.24e-18
58875.16	18.74	0.03	1.55e-16	4.50e-18
58875.16	12.38	nan	5.45e-14	nan
58876.15	12.41	nan	5.29e-14	nan
58876.15	18.71	0.03	1.60e-16	4.64e-18
58878.19	18.73	0.08	1.57e-16	1.11e-17
58878.19	12.36	nan	5.55e-14	nan
58882.10	18.93	0.11	1.30e-16	1.29e-17
58882.10	12.43	nan	5.20e-14	nan
58882.11	12.44	nan	5.18e-14	nan
58882.11	18.64	0.07	1.70e-16	1.03e-17
58885.12	18.70	0.09	1.61e-16	1.31e-17
58885.12	12.32	nan	5.75e-14	nan
58886.16	12.38	nan	5.46e-14	nan
58886.16	19.00	0.15	1.23e-16	1.69e-17
58887.19	18.74	0.13	1.56e-16	1.81e-17
58887.19	12.34	nan	5.66e-14	nan
58891.15	12.36	nan	5.57e-14	nan
58891.15	18.68	0.05	1.65e-16	7.42e-18
58891.17	18.74	0.05	1.55e-16	7.12e-18
58891.17	12.33	nan	5.68e-14	nan
58892.16	18.75	0.05	1.54e-16	6.80e-18
58892.16	12.31	nan	5.82e-14	nan
58893.15	12.33	nan	5.73e-14	nan
58893.15	18.72	0.04	1.59e-16	5.83e-18
58894.15	12.35	nan	5.63e-14	nan
58894.15	18.65	0.04	1.68e-16	6.90e-18
58895.14	18.73	0.05	1.57e-16	7.07e-18
58895.14	12.36	nan	5.56e-14	nan
58898.17	12.25	nan	6.12e-14	nan
58898.17	18.78	0.05	1.50e-16	7.35e-18
58900.14	18.79	0.06	1.48e-16	8.80e-18
58900.14	12.23	nan	6.25e-14	nan
58905.13	18.94	0.09	1.29e-16	1.10e-17
58905.13	12.33	nan	5.73e-14	nan
58913.12	12.23	nan	6.27e-14	nan
58913.12	18.69	0.09	1.64e-16	1.42e-17
59062.42	12.26	nan	6.10e-14	nan
59062.42	18.80	0.10	1.47e-16	1.33e-17
59064.46	12.39	nan	5.41e-14	nan
59064.46	18.80	0.12	1.48e-16	1.62e-17
59067.48	12.42	nan	5.24e-14	nan
59067.48	18.84	0.08	1.41e-16	1.08e-17
59068.49	18.73	0.06	1.58e-16	9.12e-18
59068.49	12.45	nan	5.10e-14	nan
59073.42	18.73	0.06	1.57e-16	8.00e-18
59073.42	12.32	nan	5.74e-14	nan
59075.44	12.25	nan	6.17e-14	nan
59075.44	18.70	0.03	1.62e-16	5.13e-18
59076.47	18.66	0.03	1.67e-16	3.97e-18
59076.47	12.34	nan	5.65e-14	nan
59076.47	12.34	nan	5.67e-14	nan
59076.47	18.74	0.03	1.56e-16	3.97e-18
59077.44	18.72	0.02	1.58e-16	3.64e-18
59077.44	12.32	nan	5.77e-14	nan
59079.49	19.63	nan	6.87e-17	nan
59079.49	10.62	nan	2.75e-13	nan
59080.46	18.77	0.03	1.52e-16	4.83e-18
59080.46	12.12	nan	6.93e-14	nan
59081.48	12.12	nan	6.90e-14	nan
59081.48	18.69	0.03	1.64e-16	4.37e-18
59081.48	18.80	0.03	1.48e-16	4.37e-18
59081.48	12.13	nan	6.84e-14	nan
59082.44	18.80	0.07	1.48e-16	9.49e-18
59082.45	12.12	nan	6.95e-14	nan
59082.45	18.74	0.04	1.56e-16	6.35e-18
59083.49	12.00	nan	7.76e-14	nan
59083.49	18.64	0.04	1.71e-16	5.59e-18
59084.41	18.87	0.02	1.38e-16	3.14e-18
59084.42	18.76	0.02	1.52e-16	3.27e-18
59084.43	18.71	0.02	1.61e-16	3.47e-18
59084.43	12.28	nan	5.95e-14	nan
59084.46	12.36	nan	5.57e-14	nan
59084.46	18.82	0.01	1.45e-16	1.54e-18
59085.44	18.79	0.01	1.49e-16	1.79e-18
59085.44	12.29	nan	5.90e-14	nan
59086.48	18.67	0.03	1.66e-16	3.88e-18
59086.48	12.30	nan	5.87e-14	nan
59087.48	12.18	nan	6.53e-14	nan
59087.48	18.69	0.03	1.63e-16	4.31e-18
59088.50	18.64	0.03	1.71e-16	5.28e-18
59088.50	12.23	nan	6.24e-14	nan
59089.48	12.27	nan	6.02e-14	nan
59089.48	18.72	0.03	1.58e-16	4.57e-18
59090.43	12.34	nan	5.64e-14	nan
59090.43	18.70	0.02	1.62e-16	3.53e-18
59091.39	18.65	0.05	1.69e-16	7.97e-18
59091.40	18.75	0.06	1.55e-16	8.81e-18
59091.41	12.44	nan	5.17e-14	nan
59091.41	18.72	0.05	1.59e-16	7.33e-18
59091.44	18.66	0.03	1.67e-16	4.40e-18
59091.44	12.46	nan	5.07e-14	nan
59092.41	18.75	0.06	1.55e-16	9.06e-18
59092.41	18.62	0.06	1.75e-16	9.23e-18
59092.41	18.65	0.07	1.69e-16	1.03e-17
59092.41	12.38	nan	5.47e-14	nan
59094.50	18.58	0.10	1.80e-16	1.68e-17
59094.50	12.28	nan	5.99e-14	nan
59095.34	18.85	0.19	1.41e-16	2.49e-17
59095.34	12.19	nan	6.48e-14	nan
59095.34	18.46	0.15	2.01e-16	2.76e-17
59095.34	12.17	nan	6.61e-14	nan
59102.50	18.73	nan	1.57e-16	nan
59102.50	10.97	nan	1.99e-13	nan
59102.50	18.83	nan	1.44e-16	nan
59107.40	11.92	nan	8.31e-14	nan
59107.40	18.78	0.04	1.50e-16	5.27e-18
59110.50	18.71	0.03	1.60e-16	4.91e-18
59110.50	12.22	nan	6.31e-14	nan
59113.42	12.33	nan	5.73e-14	nan
59113.42	18.73	0.02	1.58e-16	3.39e-18
59116.50	12.38	nan	5.44e-14	nan
59116.50	18.79	0.03	1.49e-16	3.64e-18
59120.34	18.69	0.06	1.64e-16	9.75e-18
59120.34	18.77	0.06	1.51e-16	7.99e-18
59120.35	12.40	nan	5.36e-14	nan
59120.35	18.78	0.07	1.50e-16	9.37e-18
59121.34	18.65	0.07	1.70e-16	1.04e-17
59121.34	18.68	0.06	1.65e-16	9.86e-18
59121.36	18.74	0.07	1.55e-16	1.01e-17
59121.36	12.42	nan	5.28e-14	nan
59122.33	18.74	0.09	1.56e-16	1.24e-17
59122.33	18.77	0.10	1.51e-16	1.33e-17
59122.36	12.36	nan	5.57e-14	nan
59122.36	18.69	0.10	1.62e-16	1.43e-17
59123.40	18.56	0.11	1.84e-16	1.91e-17
59123.40	12.40	nan	5.34e-14	nan
59128.35	18.68	0.09	1.64e-16	1.33e-17
59128.35	18.80	0.11	1.47e-16	1.46e-17
59128.43	11.82	nan	9.17e-14	nan
59128.43	18.73	0.20	1.57e-16	2.95e-17
59129.37	18.70	0.05	1.62e-16	7.20e-18
59129.37	18.83	0.05	1.43e-16	7.19e-18
59130.38	12.45	nan	5.10e-14	nan
59130.38	18.81	0.05	1.47e-16	6.25e-18
59130.39	18.71	0.05	1.61e-16	6.79e-18
59130.39	18.79	0.04	1.48e-16	5.37e-18
59131.37	18.67	0.05	1.66e-16	7.32e-18
59131.37	18.71	0.04	1.60e-16	6.42e-18
59134.38	12.38	nan	5.46e-14	nan
59134.38	18.75	0.03	1.54e-16	4.95e-18
59135.29	18.74	0.02	1.55e-16	2.81e-18
59135.29	18.80	0.02	1.47e-16	2.87e-18
59136.35	18.86	0.02	1.40e-16	2.62e-18
59136.35	18.91	0.02	1.34e-16	2.38e-18
59136.40	18.76	0.02	1.53e-16	3.11e-18
59136.40	12.44	nan	5.14e-14	nan
59137.41	18.89	0.03	1.35e-16	3.32e-18
59137.41	18.82	0.02	1.45e-16	2.61e-18
59138.37	18.74	0.03	1.55e-16	3.86e-18
59138.37	12.39	nan	5.41e-14	nan
59140.40	18.77	0.02	1.52e-16	3.43e-18
59140.40	12.42	nan	5.27e-14	nan
59142.38	12.44	nan	5.18e-14	nan
59142.38	18.74	0.02	1.56e-16	3.04e-18
59143.39	18.73	0.02	1.57e-16	3.25e-18
59143.39	12.45	nan	5.13e-14	nan
59144.39	12.41	nan	5.30e-14	nan
59144.39	18.76	0.01	1.53e-16	1.85e-18
59144.40	12.37	nan	5.50e-14	nan
59144.40	18.76	0.02	1.53e-16	2.20e-18
59145.29	18.75	0.02	1.54e-16	2.57e-18
59145.29	12.45	nan	5.09e-14	nan
59146.37	18.76	0.14	1.53e-16	2.03e-17
59146.37	10.63	nan	2.73e-13	nan
59146.37	10.33	nan	3.62e-13	nan
59146.37	18.59	0.16	1.79e-16	2.67e-17
59150.40	12.48	nan	4.95e-14	nan
59150.40	18.81	0.08	1.46e-16	1.09e-17
59151.32	12.49	nan	4.92e-14	nan
59151.32	18.75	0.10	1.54e-16	1.41e-17
59152.32	18.74	0.13	1.55e-16	1.82e-17
59152.32	12.51	nan	4.82e-14	nan
59155.36	12.48	nan	4.96e-14	nan
59155.36	18.71	0.10	1.60e-16	1.42e-17
59155.36	18.90	0.10	1.35e-16	1.25e-17
59155.36	12.48	nan	4.97e-14	nan
59156.38	12.49	nan	4.95e-14	nan
59156.38	18.78	0.09	1.50e-16	1.24e-17
59156.43	18.86	0.13	1.39e-16	1.66e-17
59156.43	12.40	nan	5.33e-14	nan
59157.38	12.44	nan	5.15e-14	nan
59157.38	18.85	0.09	1.41e-16	1.13e-17
59158.29	18.83	0.07	1.43e-16	9.49e-18
59158.29	12.47	nan	5.03e-14	nan
59158.30	18.75	0.07	1.54e-16	9.57e-18
59158.30	12.46	nan	5.05e-14	nan
59164.37	18.78	0.04	1.50e-16	4.93e-18
59164.37	12.47	nan	5.02e-14	nan
59165.31	18.76	0.03	1.53e-16	3.68e-18
59165.31	12.49	nan	4.93e-14	nan
59166.38	18.73	0.03	1.58e-16	4.62e-18
59166.38	12.44	nan	5.17e-14	nan
59167.36	18.73	0.04	1.57e-16	6.35e-18
59167.36	12.46	nan	5.07e-14	nan
59167.36	18.81	0.06	1.45e-16	7.70e-18
59167.36	12.45	nan	5.12e-14	nan
59168.27	18.78	0.03	1.51e-16	3.89e-18
59168.27	12.49	nan	4.92e-14	nan
59169.32	12.48	nan	4.96e-14	nan
59169.32	18.76	0.03	1.53e-16	4.50e-18
59169.32	18.83	0.03	1.43e-16	3.77e-18
59169.32	12.49	nan	4.93e-14	nan
59170.23	12.47	nan	5.02e-14	nan
59170.23	18.79	0.03	1.48e-16	4.02e-18
59171.26	12.49	nan	4.91e-14	nan
59171.26	18.75	0.02	1.54e-16	3.37e-18
59171.27	18.83	0.03	1.44e-16	4.12e-18
59171.27	12.47	nan	5.01e-14	nan
59174.26	12.07	nan	7.25e-14	nan
59174.26	18.65	0.04	1.69e-16	6.85e-18
59176.35	18.79	0.03	1.49e-16	4.05e-18
59176.35	12.43	nan	5.19e-14	nan
59178.18	18.85	0.06	1.41e-16	8.18e-18
59178.18	12.43	nan	5.19e-14	nan
59182.23	12.48	nan	4.97e-14	nan
59182.23	18.73	0.12	1.57e-16	1.68e-17
59184.17	18.83	0.12	1.44e-16	1.53e-17
59184.17	12.44	nan	5.16e-14	nan
59184.21	18.62	0.09	1.74e-16	1.47e-17
59184.21	12.47	nan	5.00e-14	nan
59184.23	12.47	nan	5.03e-14	nan
59184.23	18.79	0.11	1.48e-16	1.52e-17
59185.17	18.83	0.10	1.43e-16	1.31e-17
59185.17	12.45	nan	5.13e-14	nan
59185.40	12.29	nan	5.91e-14	nan
59185.40	18.98	0.16	1.25e-16	1.82e-17
59186.21	12.45	nan	5.12e-14	nan
59186.21	18.61	0.09	1.76e-16	1.53e-17
59187.14	12.42	nan	5.24e-14	nan
59187.14	18.83	0.04	1.44e-16	5.84e-18
59187.37	12.39	nan	5.40e-14	nan
59187.37	18.89	0.13	1.36e-16	1.63e-17
59188.21	18.80	0.06	1.47e-16	8.46e-18
59188.21	12.47	nan	5.01e-14	nan
59188.21	18.89	0.07	1.36e-16	8.17e-18
59188.21	12.48	nan	4.97e-14	nan
59188.35	12.41	nan	5.31e-14	nan
59188.35	18.77	0.07	1.52e-16	9.71e-18
59189.16	12.45	nan	5.13e-14	nan
59189.16	18.71	0.05	1.61e-16	6.85e-18
59189.38	18.94	0.10	1.29e-16	1.21e-17
59189.38	12.32	nan	5.75e-14	nan
59190.28	18.92	0.04	1.32e-16	4.51e-18
59192.21	18.71	0.04	1.60e-16	6.34e-18
59192.21	18.82	0.04	1.45e-16	5.31e-18
59192.31	19.03	0.13	1.19e-16	1.45e-17
59193.20	11.72	nan	9.97e-14	nan
59193.20	18.77	0.08	1.52e-16	1.15e-17
59193.20	11.90	nan	8.50e-14	nan
59193.20	18.83	0.07	1.44e-16	9.47e-18
59193.32	12.37	nan	5.48e-14	nan
59193.32	18.80	0.04	1.48e-16	5.15e-18
59194.19	12.45	nan	5.09e-14	nan
59194.19	18.84	0.04	1.42e-16	4.88e-18
59194.24	12.46	nan	5.08e-14	nan
59194.24	18.92	0.03	1.32e-16	3.94e-18
59195.25	12.47	nan	5.00e-14	nan
59195.25	18.79	0.03	1.49e-16	3.87e-18
59195.25	18.79	0.03	1.48e-16	4.24e-18
59195.25	12.48	nan	4.98e-14	nan
59196.24	18.82	0.07	1.45e-16	9.93e-18
59196.24	12.43	nan	5.19e-14	nan
59198.19	18.85	0.05	1.40e-16	5.95e-18
59198.19	12.42	nan	5.24e-14	nan
59199.27	12.47	nan	5.02e-14	nan
59199.27	18.79	0.04	1.49e-16	5.78e-18
59202.21	18.82	0.04	1.45e-16	5.22e-18
59202.21	12.47	nan	5.04e-14	nan
59204.25	18.76	0.05	1.53e-16	6.65e-18
59204.25	12.46	nan	5.07e-14	nan
59206.18	18.61	nan	1.76e-16	nan
59206.18	11.07	nan	1.82e-13	nan
59210.19	18.74	0.08	1.56e-16	1.16e-17
59210.19	12.49	nan	4.94e-14	nan
59216.19	12.16	nan	6.67e-14	nan
59216.19	18.76	0.08	1.53e-16	1.15e-17
