mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
58874.15	18.55	0.15	1.03e-16	1.47e-17
58874.15	11.22	nan	8.77e-14	nan
58875.12	12.36	nan	3.08e-14	nan
58875.12	18.80	0.03	8.16e-17	2.42e-18
58876.12	12.24	nan	3.45e-14	nan
58876.12	18.78	0.04	8.36e-17	3.14e-18
58878.14	18.73	0.08	8.75e-17	6.31e-18
58878.14	12.32	nan	3.20e-14	nan
58882.13	18.69	0.07	9.05e-17	5.58e-18
58882.13	12.37	nan	3.06e-14	nan
58885.15	12.24	nan	3.46e-14	nan
58885.15	18.77	0.10	8.43e-17	7.78e-18
58886.12	12.36	nan	3.08e-14	nan
58886.12	18.77	0.07	8.41e-17	5.64e-18
58887.14	18.69	0.07	9.01e-17	5.54e-18
58887.14	12.35	nan	3.12e-14	nan
58891.11	12.34	nan	3.14e-14	nan
58891.11	18.65	0.05	9.42e-17	4.30e-18
58891.12	18.70	0.04	8.93e-17	3.47e-18
58891.12	12.32	nan	3.19e-14	nan
58892.14	18.67	0.04	9.19e-17	3.63e-18
58892.14	12.31	nan	3.22e-14	nan
58894.13	18.71	0.04	8.91e-17	2.88e-18
58894.13	12.33	nan	3.15e-14	nan
58894.14	18.62	0.04	9.65e-17	3.56e-18
58894.14	12.31	nan	3.22e-14	nan
58895.11	12.34	nan	3.15e-14	nan
58895.11	18.61	0.04	9.76e-17	3.63e-18
58898.13	18.61	0.05	9.72e-17	4.61e-18
58898.13	12.05	nan	4.08e-14	nan
58900.15	11.53	nan	6.59e-14	nan
58900.15	18.59	0.19	9.93e-17	1.70e-17
58905.11	12.33	nan	3.17e-14	nan
58905.11	18.79	0.11	8.29e-17	8.36e-18
58913.15	18.74	0.14	8.61e-17	1.10e-17
58913.15	11.98	nan	4.35e-14	nan
59061.44	18.85	0.03	7.81e-17	2.37e-18
59061.45	18.74	0.03	8.63e-17	2.77e-18
59061.45	12.31	nan	3.21e-14	nan
59062.50	12.36	nan	3.07e-14	nan
59062.50	12.24	nan	3.44e-14	nan
59064.44	18.68	0.08	9.15e-17	6.75e-18
59064.44	12.34	nan	3.15e-14	nan
59067.44	18.67	0.06	9.24e-17	4.95e-18
59067.44	12.36	nan	3.08e-14	nan
59068.44	18.69	0.06	9.06e-17	4.96e-18
59068.44	12.34	nan	3.13e-14	nan
59073.46	18.62	0.04	9.64e-17	3.64e-18
59073.46	12.33	nan	3.16e-14	nan
59074.42	9.75	nan	3.42e-13	nan
59074.42	17.74	nan	2.18e-16	nan
59075.48	18.78	0.03	8.32e-17	2.32e-18
59075.48	12.29	nan	3.27e-14	nan
59076.42	12.25	nan	3.42e-14	nan
59076.42	12.15	nan	3.73e-14	nan
59076.43	12.25	nan	3.40e-14	nan
59076.43	12.15	nan	3.73e-14	nan
59077.48	18.70	0.04	8.96e-17	3.21e-18
59077.48	11.98	nan	4.36e-14	nan
59079.45	18.42	0.14	1.16e-16	1.50e-17
59079.45	10.55	nan	1.63e-13	nan
59080.50	12.19	nan	3.59e-14	nan
59080.50	18.58	0.03	9.98e-17	2.57e-18
59081.44	18.65	0.03	9.36e-17	2.29e-18
59081.44	12.18	nan	3.63e-14	nan
59081.44	18.71	0.03	8.86e-17	2.27e-18
59081.44	12.17	nan	3.68e-14	nan
59082.49	12.12	nan	3.83e-14	nan
59082.49	12.23	nan	3.47e-14	nan
59083.46	11.98	nan	4.38e-14	nan
59083.46	18.63	0.03	9.60e-17	2.90e-18
59084.48	18.70	0.02	8.96e-17	2.04e-18
59084.48	12.33	nan	3.16e-14	nan
59085.49	18.64	0.02	9.46e-17	1.95e-18
59085.49	12.30	nan	3.25e-14	nan
59086.45	12.27	nan	3.34e-14	nan
59086.45	12.17	nan	3.67e-14	nan
59087.45	12.20	nan	3.57e-14	nan
59087.45	18.62	0.03	9.64e-17	2.70e-18
59088.44	12.21	nan	3.55e-14	nan
59088.44	18.73	0.04	8.70e-17	3.52e-18
59089.47	18.64	0.03	9.45e-17	2.81e-18
59089.47	12.28	nan	3.30e-14	nan
59090.51	12.35	nan	3.10e-14	nan
59090.51	18.70	0.04	8.96e-17	3.19e-18
59090.51	18.71	0.04	8.88e-17	3.37e-18
59090.51	18.83	0.04	7.97e-17	3.07e-18
59091.46	18.69	0.02	9.09e-17	1.79e-18
59091.46	12.40	nan	2.97e-14	nan
59093.38	18.69	0.09	9.03e-17	7.46e-18
59093.38	12.33	nan	3.18e-14	nan
59094.40	18.62	0.10	9.64e-17	8.98e-18
59094.40	18.59	0.10	9.96e-17	8.96e-18
59094.42	12.28	nan	3.32e-14	nan
59094.42	18.86	0.14	7.73e-17	9.98e-18
59094.43	18.60	0.09	9.80e-17	8.48e-18
59094.43	12.30	nan	3.26e-14	nan
59094.43	12.27	nan	3.36e-14	nan
59094.43	18.81	0.12	8.08e-17	8.94e-18
59095.44	18.70	0.08	8.97e-17	6.32e-18
59095.46	12.33	nan	3.17e-14	nan
59095.46	18.48	0.07	1.09e-16	7.42e-18
59095.46	18.54	0.07	1.04e-16	7.17e-18
59095.46	12.31	nan	3.22e-14	nan
59096.39	18.76	0.08	8.46e-17	6.55e-18
59096.39	18.66	0.08	9.29e-17	7.18e-18
59096.39	18.86	0.12	7.75e-17	8.64e-18
59096.39	12.35	nan	3.11e-14	nan
59102.45	18.60	0.13	9.82e-17	1.21e-17
59102.45	19.04	0.20	6.56e-17	1.24e-17
59102.45	11.85	nan	4.95e-14	nan
59102.45	18.67	0.14	9.20e-17	1.21e-17
59107.42	11.99	nan	4.35e-14	nan
59107.42	18.76	0.03	8.50e-17	2.66e-18
59110.46	12.17	nan	3.66e-14	nan
59110.46	18.79	0.04	8.28e-17	3.39e-18
59112.42	18.70	0.02	8.98e-17	1.97e-18
59112.42	12.34	nan	3.14e-14	nan
59113.42	18.73	0.03	8.69e-17	2.15e-18
59113.42	12.29	nan	3.27e-14	nan
59115.39	12.35	nan	3.12e-14	nan
59115.39	18.69	0.03	9.01e-17	2.34e-18
59116.40	18.68	0.03	9.12e-17	2.30e-18
59116.40	12.35	nan	3.10e-14	nan
59116.41	12.34	nan	3.14e-14	nan
59116.41	18.70	0.03	9.00e-17	2.23e-18
59123.35	18.63	0.10	9.57e-17	8.57e-18
59123.35	12.35	nan	3.11e-14	nan
59124.36	12.35	nan	3.10e-14	nan
59124.36	18.61	0.10	9.71e-17	9.30e-18
59128.40	12.09	nan	3.96e-14	nan
59128.40	18.62	0.12	9.66e-17	1.07e-17
59130.42	12.38	nan	3.01e-14	nan
59130.42	18.80	0.04	8.19e-17	3.32e-18
59134.42	18.64	0.04	9.50e-17	3.34e-18
59134.42	12.34	nan	3.13e-14	nan
59136.32	18.73	0.03	8.76e-17	2.55e-18
59136.32	12.37	nan	3.07e-14	nan
59138.35	12.35	nan	3.10e-14	nan
59138.35	18.70	0.03	8.95e-17	2.46e-18
59140.36	12.34	nan	3.15e-14	nan
59140.36	18.70	0.03	8.98e-17	2.50e-18
59142.36	18.72	0.03	8.80e-17	2.27e-18
59142.36	12.37	nan	3.06e-14	nan
59143.34	18.70	0.03	9.00e-17	2.13e-18
59143.34	12.36	nan	3.09e-14	nan
59144.40	18.76	0.03	8.49e-17	2.22e-18
59144.40	12.21	nan	3.53e-14	nan
59144.41	12.34	nan	3.15e-14	nan
59144.41	18.70	0.02	9.00e-17	1.85e-18
59145.34	18.69	0.02	9.03e-17	1.62e-18
59145.34	12.38	nan	3.03e-14	nan
59146.38	17.95	nan	1.78e-16	nan
59146.38	9.27	nan	5.31e-13	nan
59146.39	10.41	nan	1.85e-13	nan
59146.39	18.45	0.20	1.13e-16	2.11e-17
59149.35	12.34	nan	3.15e-14	nan
59149.35	18.76	0.06	8.52e-17	5.04e-18
59150.30	18.73	0.06	8.71e-17	5.16e-18
59150.30	12.41	nan	2.94e-14	nan
59150.30	18.73	0.06	8.74e-17	5.13e-18
59150.30	12.41	nan	2.94e-14	nan
59151.35	18.73	0.09	8.70e-17	7.15e-18
59151.35	12.41	nan	2.93e-14	nan
59152.39	18.61	0.10	9.78e-17	8.77e-18
59152.39	12.41	nan	2.93e-14	nan
59155.25	18.83	0.10	7.99e-17	7.41e-18
59155.25	12.42	nan	2.91e-14	nan
59155.25	12.40	nan	2.98e-14	nan
59155.25	18.76	0.09	8.47e-17	7.28e-18
59157.43	18.62	0.08	9.64e-17	6.98e-18
59157.43	12.36	nan	3.09e-14	nan
59158.35	12.39	nan	3.00e-14	nan
59158.35	18.80	0.07	8.21e-17	5.30e-18
59158.35	12.39	nan	2.99e-14	nan
59158.35	18.96	0.08	7.03e-17	5.37e-18
59164.31	12.41	nan	2.95e-14	nan
59164.31	18.73	0.05	8.71e-17	3.86e-18
59165.32	12.41	nan	2.94e-14	nan
59165.32	18.73	0.03	8.70e-17	2.11e-18
59165.32	12.42	nan	2.92e-14	nan
59165.32	18.67	0.03	9.20e-17	2.27e-18
59166.31	18.73	0.03	8.72e-17	2.42e-18
59166.31	12.41	nan	2.95e-14	nan
59167.32	18.71	0.04	8.87e-17	3.58e-18
59167.32	12.41	nan	2.94e-14	nan
59167.32	18.78	0.05	8.33e-17	4.15e-18
59167.32	12.40	nan	2.97e-14	nan
59168.29	12.41	nan	2.94e-14	nan
59168.29	18.69	0.03	9.03e-17	2.76e-18
59169.28	12.41	nan	2.93e-14	nan
59169.28	18.74	0.03	8.64e-17	2.59e-18
59169.28	18.70	0.03	8.93e-17	2.53e-18
59169.28	12.42	nan	2.91e-14	nan
59170.26	18.73	0.04	8.75e-17	3.06e-18
59170.26	12.41	nan	2.94e-14	nan
59171.33	18.82	0.04	8.02e-17	3.06e-18
59171.33	12.41	nan	2.94e-14	nan
59171.33	18.76	0.07	8.45e-17	5.40e-18
59171.33	11.37	nan	7.64e-14	nan
59176.30	18.69	0.04	9.08e-17	3.47e-18
59176.30	12.40	nan	2.96e-14	nan
59178.27	18.73	0.06	8.72e-17	5.04e-18
59178.27	12.41	nan	2.93e-14	nan
59182.37	18.90	0.16	7.46e-17	1.13e-17
59182.37	12.39	nan	3.01e-14	nan
59184.25	12.41	nan	2.96e-14	nan
59184.25	18.69	0.08	9.02e-17	6.73e-18
59184.30	12.40	nan	2.96e-14	nan
59184.30	18.73	0.10	8.75e-17	7.72e-18
59184.31	18.91	0.11	7.38e-17	7.61e-18
59184.31	12.38	nan	3.01e-14	nan
59185.24	18.66	0.06	9.28e-17	5.50e-18
59185.24	12.39	nan	3.01e-14	nan
59185.32	18.90	0.09	7.44e-17	6.42e-18
59185.32	12.39	nan	2.99e-14	nan
59186.24	18.74	0.11	8.66e-17	8.90e-18
59186.24	12.40	nan	2.96e-14	nan
59186.32	18.83	0.14	7.95e-17	1.05e-17
59186.32	12.40	nan	2.98e-14	nan
59187.29	18.78	0.08	8.30e-17	5.90e-18
59187.29	12.40	nan	2.97e-14	nan
59187.41	12.29	nan	3.27e-14	nan
59187.41	19.50	nan	4.28e-17	nan
59188.25	18.75	0.06	8.55e-17	4.64e-18
59188.25	12.41	nan	2.93e-14	nan
59188.25	18.83	0.07	7.97e-17	4.81e-18
59188.25	12.41	nan	2.95e-14	nan
59188.31	12.41	nan	2.94e-14	nan
59188.31	18.75	0.05	8.54e-17	3.97e-18
