mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59090.39	19.31	0.07	9.25e-17	6.30e-18
59090.39	19.41	0.06	8.41e-17	4.55e-18
59090.39	12.39	nan	5.38e-14	nan
59090.39	19.21	0.04	1.01e-16	4.13e-18
59090.39	12.39	nan	5.40e-14	nan
59091.37	19.38	0.10	8.65e-17	8.28e-18
59091.38	12.52	nan	4.81e-14	nan
59091.38	12.50	nan	4.90e-14	nan
59091.39	12.50	nan	4.90e-14	nan
59091.39	12.49	nan	4.91e-14	nan
59092.37	19.27	0.14	9.57e-17	1.21e-17
59092.39	12.44	nan	5.18e-14	nan
59092.39	19.38	0.11	8.65e-17	8.60e-18
59092.39	12.45	nan	5.12e-14	nan
59092.39	19.23	0.10	9.93e-17	8.77e-18
59095.33	19.47	nan	7.95e-17	nan
59099.40	19.29	0.18	9.42e-17	1.60e-17
59107.38	19.74	0.08	6.19e-17	4.63e-18
59110.34	19.58	0.09	7.18e-17	6.25e-18
59113.39	19.46	0.04	8.05e-17	3.30e-18
59115.42	19.56	0.05	7.33e-17	3.36e-18
59116.31	19.55	0.04	7.42e-17	2.87e-18
59117.33	19.63	0.04	6.87e-17	2.48e-18
59118.44	19.66	0.04	6.70e-17	2.60e-18
59119.36	19.47	0.09	7.92e-17	6.84e-18
59120.34	19.54	0.15	7.49e-17	1.03e-17
59120.34	12.46	nan	5.04e-14	nan
59120.34	19.61	0.13	7.00e-17	8.06e-18
59120.34	19.38	0.10	8.68e-17	8.03e-18
59120.34	12.46	nan	5.06e-14	nan
59120.46	19.53	0.05	7.52e-17	3.67e-18
59121.33	19.23	0.13	9.92e-17	1.22e-17
59121.35	19.42	0.12	8.30e-17	8.93e-18
59121.35	12.46	nan	5.04e-14	nan
59121.35	12.46	nan	5.04e-14	nan
59121.35	19.38	0.14	8.63e-17	1.12e-17
59122.34	20.02	nan	4.77e-17	nan
59122.34	19.37	0.21	8.74e-17	1.69e-17
59122.34	12.41	nan	5.29e-14	nan
59126.45	19.77	nan	6.03e-17	nan
59126.46	19.90	nan	5.33e-17	nan
59127.40	18.58	nan	1.81e-16	nan
59128.32	20.29	nan	3.75e-17	nan
59128.32	19.31	0.19	9.23e-17	1.60e-17
59128.33	19.45	0.15	8.10e-17	1.09e-17
59128.33	12.32	nan	5.78e-14	nan
59128.33	19.36	0.13	8.80e-17	1.05e-17
59128.33	12.31	nan	5.82e-14	nan
59129.35	19.34	0.07	8.93e-17	5.92e-18
59129.35	12.48	nan	4.98e-14	nan
59129.35	12.49	nan	4.93e-14	nan
59129.35	19.38	0.07	8.60e-17	5.85e-18
59129.36	19.62	0.11	6.92e-17	7.20e-18
59130.37	19.95	0.12	5.09e-17	5.63e-18
59130.37	19.55	0.08	7.41e-17	5.65e-18
59130.39	12.48	nan	4.95e-14	nan
59130.39	19.40	0.06	8.48e-17	4.80e-18
59130.39	19.50	0.07	7.73e-17	5.02e-18
59130.39	12.49	nan	4.93e-14	nan
59131.37	12.28	nan	5.99e-14	nan
59131.37	19.42	0.08	8.30e-17	6.11e-18
59131.37	19.35	0.08	8.89e-17	6.65e-18
59131.37	12.27	nan	6.01e-14	nan
59134.28	19.45	0.06	8.11e-17	4.51e-18
59134.28	19.59	0.07	7.09e-17	4.50e-18
59135.28	12.46	nan	5.07e-14	nan
59135.28	19.51	0.04	7.64e-17	3.02e-18
59135.28	19.51	0.03	7.65e-17	2.08e-18
59135.28	12.46	nan	5.08e-14	nan
59135.29	19.71	0.04	6.39e-17	2.47e-18
59136.35	19.74	0.04	6.22e-17	2.23e-18
59136.35	19.60	0.04	7.05e-17	2.74e-18
59137.25	19.94	0.15	5.14e-17	7.03e-18
59137.27	19.54	0.07	7.49e-17	5.01e-18
59137.27	11.97	nan	7.98e-14	nan
59137.27	19.60	0.07	7.06e-17	4.83e-18
59137.27	11.96	nan	8.04e-14	nan
59138.36	19.70	0.08	6.45e-17	4.58e-18
59138.37	19.53	0.06	7.55e-17	4.16e-18
59139.39	19.72	0.12	6.34e-17	6.84e-18
59140.29	19.66	0.05	6.69e-17	3.33e-18
59140.30	19.74	0.06	6.20e-17	3.46e-18
59140.31	12.44	nan	5.14e-14	nan
59140.31	19.72	0.03	6.34e-17	1.84e-18
59140.31	12.44	nan	5.17e-14	nan
59140.31	19.68	0.03	6.57e-17	1.62e-18
59141.30	19.56	0.04	7.31e-17	2.79e-18
59141.31	19.51	0.01	7.68e-17	9.18e-19
59141.31	12.43	nan	5.19e-14	nan
59141.31	12.44	nan	5.18e-14	nan
59141.31	19.58	0.03	7.19e-17	2.00e-18
59142.38	19.57	0.05	7.26e-17	3.33e-18
59142.39	19.70	0.05	6.43e-17	3.08e-18
59144.34	12.45	nan	5.09e-14	nan
59144.34	19.51	0.01	7.64e-17	3.72e-19
59144.34	19.56	0.02	7.32e-17	1.18e-18
59144.34	12.45	nan	5.13e-14	nan
59146.34	19.26	nan	9.63e-17	nan
59149.41	20.21	nan	4.03e-17	nan
59150.40	19.34	0.17	8.92e-17	1.43e-17
59154.31	19.38	0.21	8.65e-17	1.67e-17
59158.29	19.41	0.12	8.40e-17	8.91e-18
59164.27	19.74	0.12	6.22e-17	6.83e-18
59167.25	19.51	0.07	7.69e-17	5.27e-18
59169.25	19.68	0.08	6.53e-17	4.98e-18
59172.24	19.65	0.06	6.72e-17	3.57e-18
59176.23	19.86	nan	5.53e-17	nan
59181.17	19.79	nan	5.94e-17	nan
59183.17	19.07	0.19	1.15e-16	2.05e-17
59185.17	19.62	0.18	6.92e-17	1.18e-17
59187.30	20.06	nan	4.60e-17	nan
59189.15	19.45	0.11	8.12e-17	7.96e-18
59191.23	18.50	nan	1.94e-16	nan
59193.18	19.45	0.09	8.07e-17	6.64e-18
59195.18	19.68	0.07	6.55e-17	3.92e-18
59198.17	19.62	0.12	6.93e-17	7.86e-18
59199.17	19.58	0.12	7.16e-17	7.61e-18
59202.17	19.88	0.13	5.44e-17	6.32e-18
59204.24	19.55	0.14	7.39e-17	9.39e-18
59210.19	20.28	nan	3.77e-17	nan
59210.19	19.47	0.19	7.98e-17	1.40e-17
59211.11	20.00	nan	4.89e-17	nan
59215.14	19.62	0.19	6.91e-17	1.19e-17
59216.13	19.71	0.09	6.37e-17	5.51e-18
59216.13	19.58	0.07	7.19e-17	4.66e-18
59218.11	19.50	0.10	7.75e-17	6.81e-18
59218.11	19.68	0.11	6.55e-17	6.45e-18
59219.19	19.57	0.09	7.27e-17	6.10e-18
59220.15	19.52	0.07	7.57e-17	5.15e-18
59222.15	19.55	0.19	7.39e-17	1.31e-17
59224.16	19.44	0.10	8.15e-17	7.41e-18
59230.16	19.44	0.10	8.18e-17	7.58e-18
59250.15	19.42	0.13	8.36e-17	9.78e-18
59252.13	19.56	0.09	7.32e-17	6.27e-18
59256.13	19.51	0.10	7.65e-17	6.96e-18
59412.46	19.96	0.11	5.05e-17	4.98e-18
59417.42	19.66	nan	6.69e-17	nan
59427.47	19.80	0.12	5.86e-17	6.52e-18
59429.44	19.81	0.08	5.82e-17	4.40e-18
59434.46	19.92	0.05	5.24e-17	2.39e-18
59436.44	19.88	0.06	5.46e-17	3.11e-18
59439.44	19.98	0.12	4.98e-17	5.44e-18
59442.47	19.85	0.06	5.62e-17	2.86e-18
59449.44	19.21	nan	1.01e-16	nan
59450.46	19.49	nan	7.83e-17	nan
59454.38	19.79	0.14	5.93e-17	7.69e-18
59454.39	19.94	0.15	5.14e-17	7.09e-18
59459.44	19.25	0.02	9.72e-17	1.80e-18
59460.41	19.74	0.05	6.18e-17	2.86e-18
59460.41	19.86	0.05	5.56e-17	2.75e-18
59461.44	19.81	0.06	5.80e-17	3.13e-18
59462.47	19.85	0.07	5.59e-17	3.37e-18
59462.47	19.74	0.06	6.19e-17	3.15e-18
59463.42	19.90	0.06	5.34e-17	2.88e-18
59464.44	19.79	0.06	5.90e-17	3.05e-18
59466.40	19.89	0.05	5.39e-17	2.65e-18
59468.42	19.83	0.05	5.72e-17	2.59e-18
59470.38	19.91	0.06	5.32e-17	2.86e-18
59472.44	19.79	0.06	5.91e-17	3.18e-18
59474.38	19.64	0.12	6.77e-17	7.19e-18
59474.38	19.64	0.12	6.82e-17	7.71e-18
59476.48	19.53	0.15	7.54e-17	1.04e-17
59476.48	20.40	nan	3.36e-17	nan
59477.32	20.01	nan	4.83e-17	nan
59483.28	20.22	nan	3.98e-17	nan
59483.28	20.02	nan	4.80e-17	nan
59484.38	19.63	0.11	6.89e-17	7.29e-18
59485.35	18.28	nan	2.38e-16	nan
59485.35	18.28	nan	2.38e-16	nan
59487.40	19.68	0.10	6.58e-17	5.81e-18
59488.38	19.79	0.07	5.92e-17	3.79e-18
59488.38	19.76	0.06	6.06e-17	3.46e-18
59489.37	19.77	0.07	6.03e-17	3.99e-18
59491.36	18.48	nan	1.98e-16	nan
59501.40	19.89	0.08	5.39e-17	3.85e-18
59501.40	19.86	0.08	5.54e-17	4.13e-18
59502.41	19.95	0.16	5.09e-17	7.72e-18
59503.34	19.61	0.18	6.98e-17	1.18e-17
59503.34	20.33	nan	3.61e-17	nan
59504.38	20.37	nan	3.47e-17	nan
59505.21	20.01	nan	4.85e-17	nan
59509.36	20.39	nan	3.42e-17	nan
59512.38	20.81	nan	2.32e-17	nan
59520.29	20.17	0.09	4.19e-17	3.49e-18
59522.27	20.19	0.09	4.10e-17	3.46e-18
59523.30	20.24	0.07	3.91e-17	2.63e-18
59524.32	20.20	0.06	4.04e-17	2.40e-18
59524.32	20.21	0.05	4.04e-17	1.94e-18
59526.32	20.21	0.07	4.00e-17	2.75e-18
59527.23	20.08	0.14	4.52e-17	5.76e-18
59529.27	20.09	0.12	4.49e-17	4.93e-18
59529.27	19.81	0.12	5.82e-17	6.33e-18
59531.34	20.01	0.17	4.84e-17	7.65e-18
59531.35	19.90	0.15	5.35e-17	7.27e-18
59532.21	20.55	nan	2.95e-17	nan
59536.31	20.01	nan	4.85e-17	nan
59536.31	19.96	nan	5.08e-17	nan
59537.26	19.54	nan	7.48e-17	nan
59538.20	20.34	nan	3.58e-17	nan
59538.20	20.31	nan	3.65e-17	nan
59540.31	19.85	nan	5.59e-17	nan
59542.28	20.09	0.22	4.48e-17	8.91e-18
59542.28	20.60	nan	2.80e-17	nan
59550.23	20.16	0.09	4.23e-17	3.39e-18
59622.14	20.15	nan	4.25e-17	nan
59769.42	21.11	nan	1.75e-17	nan
59781.41	19.01	nan	1.22e-16	nan
59781.46	17.23	nan	6.23e-16	nan
59784.47	20.92	0.18	2.09e-17	3.52e-18
59788.46	21.44	nan	1.30e-17	nan
59793.47	21.07	0.14	1.83e-17	2.38e-18
59796.48	20.96	0.13	2.02e-17	2.34e-18
59800.38	20.56	nan	2.90e-17	nan
59803.46	20.21	nan	4.00e-17	nan
59809.42	20.66	nan	2.66e-17	nan
59812.43	21.15	0.21	1.70e-17	3.26e-18
59814.44	20.94	0.17	2.05e-17	3.30e-18
59816.46	20.69	0.12	2.59e-17	2.88e-18
59818.46	21.07	0.18	1.83e-17	3.08e-18
59821.42	20.62	0.11	2.77e-17	2.78e-18
59826.37	20.98	nan	1.99e-17	nan
59828.46	21.35	nan	1.41e-17	nan
59839.35	20.40	0.15	3.37e-17	4.72e-18
59839.40	20.32	0.12	3.64e-17	3.90e-18
59841.36	20.42	0.11	3.30e-17	3.37e-18
59841.43	20.45	0.13	3.24e-17	3.89e-18
59843.36	20.37	0.10	3.46e-17	3.33e-18
59846.37	20.51	0.10	3.06e-17	2.85e-18
59848.37	20.60	0.12	2.81e-17	3.05e-18
59850.39	20.53	0.10	3.01e-17	2.70e-18
59855.37	20.61	0.09	2.79e-17	2.44e-18
59859.46	20.61	nan	2.79e-17	nan
59864.38	19.97	nan	5.03e-17	nan
59866.32	20.66	nan	2.66e-17	nan
59874.21	20.37	0.11	3.47e-17	3.51e-18
59877.28	20.16	0.12	4.23e-17	4.55e-18
59881.34	20.29	0.12	3.74e-17	4.27e-18
59883.23	20.35	0.14	3.54e-17	4.47e-18
59896.23	20.96	nan	2.01e-17	nan
59897.23	20.11	0.16	4.39e-17	6.41e-18
59899.25	20.56	nan	2.92e-17	nan
59901.21	21.06	nan	1.84e-17	nan
59903.21	20.27	0.16	3.79e-17	5.44e-18
59905.20	20.12	nan	4.37e-17	nan
59910.23	20.43	0.15	3.29e-17	4.64e-18
59922.15	20.32	nan	3.64e-17	nan
59924.19	20.69	nan	2.59e-17	nan
59930.21	21.11	nan	1.76e-17	nan
59933.19	20.39	0.19	3.42e-17	6.06e-18
59951.19	20.07	nan	4.57e-17	nan
59968.12	20.13	0.16	4.35e-17	6.53e-18
59978.13	19.62	nan	6.92e-17	nan
59980.10	20.31	nan	3.68e-17	nan
59982.12	20.19	nan	4.10e-17	nan
59984.10	20.21	nan	4.01e-17	nan
60144.44	19.88	0.08	5.43e-17	4.23e-18
60149.45	19.89	0.08	5.39e-17	3.82e-18
60153.42	20.02	0.13	4.81e-17	5.57e-18
60160.40	20.01	nan	4.85e-17	nan
60165.47	19.53	0.11	7.51e-17	7.28e-18
60171.39	19.67	0.06	6.60e-17	3.86e-18
60181.38	19.66	0.07	6.69e-17	4.11e-18
60183.44	19.50	0.05	7.73e-17	3.83e-18
60185.48	19.49	0.05	7.84e-17	3.80e-18
60193.37	19.45	0.09	8.07e-17	6.89e-18
60196.38	19.44	0.05	8.21e-17	4.07e-18
60213.37	19.06	0.09	1.16e-16	1.01e-17
60215.22	18.84	0.16	1.42e-16	2.13e-17
60220.38	19.23	0.11	9.94e-17	1.04e-17
60222.42	19.19	0.10	1.03e-16	9.39e-18
60224.29	19.12	0.04	1.10e-16	4.52e-18
60227.24	19.05	0.06	1.17e-16	6.18e-18
60230.39	19.04	0.04	1.18e-16	4.53e-18
60232.23	19.05	0.04	1.17e-16	4.02e-18
60234.35	19.04	0.04	1.18e-16	3.90e-18
60236.28	19.04	0.04	1.19e-16	4.11e-18
60238.27	19.01	0.03	1.21e-16	3.35e-18
60241.35	18.92	0.08	1.31e-16	9.55e-18
60246.36	18.86	0.18	1.39e-16	2.35e-17
