mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
58371.42	19.14	0.02	5.97e-17	1.26e-18
58371.42	19.16	0.03	5.87e-17	1.37e-18
58372.38	19.16	0.03	5.90e-17	1.81e-18
58373.45	19.05	0.03	6.49e-17	2.06e-18
58374.38	19.06	0.03	6.46e-17	1.83e-18
58374.38	19.13	0.04	6.02e-17	1.95e-18
58375.42	19.15	0.04	5.94e-17	1.96e-18
58377.40	19.11	0.03	6.14e-17	1.95e-18
58377.40	19.14	0.04	5.97e-17	1.93e-18
58378.41	19.18	0.03	5.76e-17	1.68e-18
58379.40	19.10	0.03	6.19e-17	1.68e-18
58380.44	19.18	0.03	5.75e-17	1.57e-18
58380.44	19.14	0.03	6.00e-17	1.68e-18
58382.36	19.26	0.06	5.35e-17	2.83e-18
58383.38	19.09	0.06	6.26e-17	3.38e-18
58383.38	19.07	0.07	6.40e-17	3.92e-18
58385.29	19.02	0.13	6.66e-17	8.06e-18
58389.32	19.19	0.10	5.72e-17	5.42e-18
58397.40	19.12	0.03	6.07e-17	1.83e-18
58422.34	19.21	0.08	5.60e-17	4.26e-18
58424.32	11.86	nan	4.87e-14	nan
58424.32	19.31	0.15	5.13e-17	7.18e-18
58424.32	11.88	nan	4.81e-14	nan
58425.23	19.06	nan	6.43e-17	nan
58428.25	19.27	0.05	5.28e-17	2.31e-18
58431.27	19.00	0.11	6.81e-17	6.91e-18
58434.31	19.26	0.09	5.33e-17	4.50e-18
58437.27	19.13	0.06	6.06e-17	3.29e-18
58439.33	19.23	0.10	5.51e-17	5.12e-18
58439.33	12.27	nan	3.35e-14	nan
58439.33	12.30	nan	3.27e-14	nan
58447.34	19.04	0.11	6.56e-17	6.87e-18
58456.19	19.18	0.05	5.75e-17	2.66e-18
58456.26	19.20	0.05	5.68e-17	2.64e-18
58466.22	18.19	nan	1.43e-16	nan
58472.12	19.08	0.08	6.34e-17	4.74e-18
58475.17	19.15	0.10	5.90e-17	5.31e-18
58487.12	19.25	0.04	5.38e-17	2.14e-18
58487.13	19.18	0.04	5.78e-17	2.27e-18
58490.16	19.21	0.05	5.63e-17	2.61e-18
58491.11	19.23	0.06	5.52e-17	3.16e-18
58491.11	19.17	0.06	5.79e-17	3.04e-18
58494.11	19.25	0.08	5.41e-17	3.98e-18
58494.11	19.38	0.09	4.78e-17	3.78e-18
58511.11	19.39	0.09	4.74e-17	3.92e-18
58667.48	19.28	0.13	5.28e-17	6.13e-18
58670.48	19.28	0.04	5.25e-17	2.07e-18
58676.49	19.34	0.06	4.95e-17	2.80e-18
58680.44	19.42	0.17	4.62e-17	7.14e-18
58682.42	19.13	0.10	6.05e-17	5.45e-18
58683.44	18.96	0.08	7.06e-17	5.25e-18
58684.49	19.11	0.09	6.13e-17	4.89e-18
58685.44	19.20	0.08	5.67e-17	4.25e-18
58686.42	19.13	0.13	6.01e-17	7.26e-18
58686.42	19.06	nan	6.45e-17	nan
58690.42	19.15	0.04	5.93e-17	2.43e-18
58693.48	19.10	0.03	6.20e-17	1.49e-18
58696.46	19.02	0.02	6.69e-17	1.28e-18
58703.44	19.03	0.02	6.60e-17	1.47e-18
58709.40	18.92	0.06	7.33e-17	4.30e-18
58712.40	19.24	0.12	5.45e-17	5.93e-18
58717.47	19.05	0.07	6.50e-17	4.37e-18
58720.39	19.09	0.05	6.26e-17	2.76e-18
58726.38	18.95	0.03	7.15e-17	1.81e-18
58730.42	18.93	0.03	7.23e-17	1.77e-18
58733.40	18.95	0.03	7.11e-17	1.69e-18
58736.44	18.94	0.03	7.22e-17	1.77e-18
58739.38	18.92	0.08	7.31e-17	5.57e-18
58744.38	18.94	0.10	7.20e-17	6.79e-18
58745.44	12.32	nan	3.21e-14	nan
58745.44	12.33	nan	3.17e-14	nan
58745.44	18.99	0.09	6.88e-17	5.78e-18
58745.44	12.33	nan	3.18e-14	nan
58745.44	18.93	0.07	7.23e-17	4.99e-18
58745.44	12.32	nan	3.20e-14	nan
58747.40	18.99	0.05	6.84e-17	3.03e-18
58748.39	19.14	0.02	5.99e-17	1.30e-18
58748.39	12.31	nan	3.22e-14	nan
58748.39	12.30	nan	3.25e-14	nan
58748.39	12.30	nan	3.26e-14	nan
58748.39	19.13	0.02	6.01e-17	1.33e-18
58748.39	12.34	nan	3.15e-14	nan
58750.31	19.01	0.04	6.74e-17	2.78e-18
58759.36	18.97	0.04	6.99e-17	2.41e-18
58765.42	19.09	0.04	6.29e-17	2.10e-18
58768.19	19.49	nan	4.32e-17	nan
58772.36	19.37	nan	4.84e-17	nan
58773.32	12.33	nan	3.17e-14	nan
58773.32	19.09	0.10	6.25e-17	5.76e-18
58773.32	12.35	nan	3.10e-14	nan
58773.32	19.03	0.09	6.60e-17	5.42e-18
58773.32	12.35	nan	3.11e-14	nan
58773.32	12.34	nan	3.13e-14	nan
58774.25	12.27	nan	3.34e-14	nan
58774.25	19.14	0.14	5.96e-17	7.79e-18
58774.25	12.28	nan	3.31e-14	nan
58774.25	19.25	0.14	5.38e-17	6.84e-18
58774.25	12.27	nan	3.34e-14	nan
58774.25	12.28	nan	3.31e-14	nan
58775.28	19.04	0.05	6.58e-17	2.80e-18
58775.35	12.33	nan	3.16e-14	nan
58775.35	12.32	nan	3.20e-14	nan
58775.35	19.09	0.05	6.27e-17	2.68e-18
58775.35	12.33	nan	3.16e-14	nan
58775.35	12.33	nan	3.16e-14	nan
58775.35	19.03	0.04	6.60e-17	2.64e-18
58776.31	12.31	nan	3.22e-14	nan
58776.31	19.18	0.09	5.77e-17	4.75e-18
58776.31	12.32	nan	3.21e-14	nan
58776.31	12.32	nan	3.21e-14	nan
58776.31	19.07	0.07	6.36e-17	4.36e-18
58776.31	12.30	nan	3.25e-14	nan
58779.29	19.22	0.05	5.56e-17	2.68e-18
58782.33	19.21	0.06	5.61e-17	3.11e-18
58788.25	19.19	0.08	5.72e-17	4.44e-18
58791.34	19.26	0.06	5.37e-17	2.95e-18
58794.30	19.17	0.08	5.83e-17	4.42e-18
58803.25	19.19	nan	5.72e-17	nan
58811.15	19.30	0.09	5.14e-17	4.11e-18
58814.17	19.52	nan	4.21e-17	nan
58820.12	19.37	0.20	4.82e-17	8.69e-18
58828.19	16.76	nan	5.35e-16	nan
58846.11	19.30	0.06	5.17e-17	2.66e-18
58859.15	19.27	0.12	5.31e-17	6.11e-18
58862.10	19.48	0.06	4.38e-17	2.28e-18
58867.09	19.29	0.20	5.23e-17	9.80e-18
58872.11	19.28	0.08	5.27e-17	3.72e-18
58875.11	19.49	0.08	4.34e-17	3.15e-18
58881.10	19.24	0.13	5.47e-17	6.58e-18
58885.13	19.37	0.19	4.85e-17	8.27e-18
58892.13	19.20	0.08	5.66e-17	4.14e-18
58895.12	19.15	0.07	5.93e-17	3.80e-18
58900.11	18.74	nan	8.63e-17	nan
58900.11	19.11	nan	6.15e-17	nan
58900.12	19.38	nan	4.80e-17	nan
58900.12	19.26	nan	5.35e-17	nan
58904.11	19.40	0.18	4.71e-17	7.80e-18
58904.11	19.19	0.12	5.73e-17	6.19e-18
58904.12	19.34	0.11	4.96e-17	5.16e-18
58904.12	19.06	0.10	6.43e-17	6.08e-18
58906.11	19.34	0.21	4.99e-17	9.87e-18
58906.12	19.92	nan	2.92e-17	nan
58906.12	19.79	nan	3.28e-17	nan
58906.13	19.65	nan	3.74e-17	nan
59046.44	19.23	0.04	5.51e-17	1.92e-18
59047.42	19.25	0.03	5.43e-17	1.57e-18
59048.42	19.13	0.04	6.06e-17	2.39e-18
59051.42	19.27	0.06	5.30e-17	2.81e-18
59054.42	19.14	0.03	5.98e-17	1.82e-18
59057.46	19.15	0.03	5.92e-17	1.86e-18
59061.41	19.23	0.05	5.53e-17	2.35e-18
59061.41	19.08	0.06	6.32e-17	3.24e-18
59061.41	12.40	nan	2.98e-14	nan
59061.41	12.41	nan	2.94e-14	nan
59062.48	19.27	0.04	5.31e-17	1.98e-18
59064.41	19.02	0.11	6.70e-17	6.75e-18
59064.44	12.48	nan	2.77e-14	nan
59064.44	12.46	nan	2.81e-14	nan
59064.44	19.28	0.12	5.24e-17	5.81e-18
59066.48	19.07	0.09	6.38e-17	5.46e-18
59073.46	19.13	0.04	6.02e-17	1.99e-18
59076.42	19.05	0.03	6.50e-17	1.93e-18
59086.42	19.21	0.02	5.63e-17	1.05e-18
59095.40	19.10	0.16	6.18e-17	8.88e-18
59102.45	19.60	nan	3.91e-17	nan
59104.43	19.18	0.13	5.75e-17	6.62e-18
59107.42	19.35	0.07	4.92e-17	3.29e-18
59112.41	19.24	0.03	5.45e-17	1.38e-18
59113.34	19.34	0.04	4.98e-17	1.87e-18
59113.35	19.29	0.04	5.21e-17	2.05e-18
59113.35	19.25	0.05	5.42e-17	2.42e-18
59113.35	12.37	nan	3.05e-14	nan
59113.35	12.36	nan	3.07e-14	nan
59113.35	12.39	nan	3.01e-14	nan
59113.35	12.39	nan	2.99e-14	nan
59113.35	19.20	0.04	5.67e-17	2.24e-18
59114.40	19.25	0.03	5.38e-17	1.56e-18
59115.35	19.21	0.04	5.60e-17	2.05e-18
59115.35	12.46	nan	2.82e-14	nan
59115.35	19.21	0.05	5.61e-17	2.64e-18
59115.35	12.45	nan	2.84e-14	nan
59115.35	12.43	nan	2.88e-14	nan
59115.35	19.21	0.05	5.59e-17	2.34e-18
59115.35	12.44	nan	2.86e-14	nan
59115.38	19.25	0.04	5.38e-17	1.83e-18
59116.38	19.24	0.03	5.48e-17	1.71e-18
59116.40	19.14	0.03	5.96e-17	1.78e-18
59116.41	19.21	0.05	5.60e-17	2.64e-18
59116.41	12.43	nan	2.88e-14	nan
59116.41	12.44	nan	2.86e-14	nan
59116.41	19.20	0.04	5.64e-17	2.32e-18
59116.41	12.44	nan	2.86e-14	nan
59116.41	12.45	nan	2.84e-14	nan
59117.38	19.28	0.02	5.24e-17	1.12e-18
59118.30	19.26	0.05	5.37e-17	2.68e-18
59118.30	12.46	nan	2.82e-14	nan
59118.30	19.26	0.06	5.36e-17	2.99e-18
59118.30	12.47	nan	2.79e-14	nan
59118.30	12.45	nan	2.84e-14	nan
59118.30	19.21	0.06	5.63e-17	3.13e-18
59118.30	12.47	nan	2.80e-14	nan
59118.34	19.30	0.05	5.17e-17	2.18e-18
59119.38	19.16	0.05	5.85e-17	2.48e-18
59120.50	19.30	0.07	5.16e-17	3.30e-18
59126.42	19.01	0.14	6.72e-17	8.75e-18
59127.39	20.21	nan	2.22e-17	nan
59128.38	19.13	0.12	6.03e-17	6.88e-18
59128.39	19.45	0.16	4.49e-17	6.43e-18
59128.39	19.71	nan	3.54e-17	nan
59128.39	11.84	nan	4.96e-14	nan
59128.39	11.91	nan	4.68e-14	nan
59128.39	11.81	nan	5.09e-14	nan
59128.39	11.85	nan	4.93e-14	nan
59128.39	19.65	nan	3.75e-17	nan
59129.27	19.21	0.06	5.62e-17	3.27e-18
59130.30	19.41	0.05	4.68e-17	2.31e-18
59130.30	19.37	0.05	4.84e-17	2.37e-18
59130.30	19.29	0.06	5.20e-17	2.89e-18
59130.30	12.48	nan	2.76e-14	nan
59130.30	12.47	nan	2.77e-14	nan
59130.30	19.20	0.05	5.68e-17	2.72e-18
59130.30	12.46	nan	2.82e-14	nan
59130.30	12.46	nan	2.80e-14	nan
59134.32	19.36	0.06	4.87e-17	2.54e-18
59134.32	19.35	0.06	4.94e-17	2.62e-18
59135.39	19.31	0.04	5.11e-17	1.84e-18
59136.33	19.34	0.04	4.98e-17	2.02e-18
59136.33	19.37	0.03	4.82e-17	1.50e-18
59137.34	19.33	0.05	5.01e-17	2.16e-18
59137.35	12.32	nan	3.19e-14	nan
59137.35	19.32	0.06	5.05e-17	2.81e-18
59137.35	12.34	nan	3.15e-14	nan
59137.35	19.30	0.05	5.18e-17	2.56e-18
59137.35	12.33	nan	3.16e-14	nan
59137.35	12.34	nan	3.15e-14	nan
59138.32	19.40	0.05	4.70e-17	1.98e-18
59138.32	19.33	0.05	5.00e-17	2.36e-18
59138.33	12.43	nan	2.89e-14	nan
59138.33	19.37	0.06	4.82e-17	2.74e-18
59138.33	12.43	nan	2.90e-14	nan
59138.33	19.38	0.06	4.79e-17	2.83e-18
59138.33	12.42	nan	2.91e-14	nan
59138.33	12.43	nan	2.90e-14	nan
59139.27	19.34	0.06	4.95e-17	2.59e-18
59139.27	12.31	nan	3.22e-14	nan
59139.27	12.28	nan	3.32e-14	nan
59139.28	12.29	nan	3.29e-14	nan
59139.28	19.44	0.07	4.55e-17	3.04e-18
59139.28	12.28	nan	3.32e-14	nan
59139.30	19.39	0.05	4.73e-17	2.06e-18
59140.26	19.33	0.04	5.03e-17	1.85e-18
59140.27	19.45	0.05	4.49e-17	1.91e-18
59141.35	19.33	0.06	5.03e-17	2.79e-18
59141.35	19.31	0.09	5.10e-17	4.37e-18
59141.35	12.07	nan	4.03e-14	nan
59141.35	12.07	nan	4.04e-14	nan
59141.35	19.41	0.09	4.67e-17	4.01e-18
59141.35	12.05	nan	4.11e-14	nan
59141.35	12.01	nan	4.25e-14	nan
59143.32	12.48	nan	2.75e-14	nan
59143.32	12.46	nan	2.81e-14	nan
59143.32	19.33	0.05	5.03e-17	2.32e-18
59143.33	19.33	0.05	5.00e-17	2.08e-18
59143.33	12.49	nan	2.74e-14	nan
59143.33	12.50	nan	2.71e-14	nan
59144.24	19.55	0.04	4.12e-17	1.42e-18
59146.21	19.48	0.18	4.35e-17	7.32e-18
59146.21	11.80	nan	5.17e-14	nan
59146.21	11.91	nan	4.67e-14	nan
59146.21	19.47	0.15	4.40e-17	5.95e-18
59146.21	11.86	nan	4.87e-14	nan
59146.21	11.90	nan	4.71e-14	nan
59147.29	12.35	nan	3.11e-14	nan
59147.29	19.40	0.13	4.70e-17	5.48e-18
59147.29	12.39	nan	3.01e-14	nan
59147.29	19.34	0.13	4.96e-17	6.00e-18
59147.29	12.38	nan	3.01e-14	nan
59147.29	12.40	nan	2.97e-14	nan
59149.23	19.42	0.21	4.61e-17	8.81e-18
59149.23	12.42	nan	2.91e-14	nan
59149.23	12.41	nan	2.94e-14	nan
59149.23	19.38	0.20	4.79e-17	8.98e-18
59149.23	12.43	nan	2.89e-14	nan
59149.34	19.37	0.14	4.83e-17	6.36e-18
59150.27	12.51	nan	2.69e-14	nan
59150.27	19.49	0.15	4.32e-17	6.01e-18
59150.27	12.50	nan	2.70e-14	nan
59150.27	19.34	0.14	5.00e-17	6.29e-18
59150.27	12.50	nan	2.72e-14	nan
59150.27	12.51	nan	2.68e-14	nan
59150.28	19.41	0.14	4.67e-17	5.85e-18
59154.22	19.07	nan	6.37e-17	nan
59155.35	12.48	nan	2.76e-14	nan
59155.35	19.23	0.11	5.49e-17	5.56e-18
59155.35	12.49	nan	2.74e-14	nan
59155.35	19.23	0.10	5.50e-17	5.03e-18
59155.35	12.49	nan	2.73e-14	nan
59155.35	12.47	nan	2.77e-14	nan
59156.28	19.18	0.09	5.76e-17	4.54e-18
59157.33	19.12	0.10	6.07e-17	5.31e-18
59157.33	12.47	nan	2.79e-14	nan
59157.33	12.46	nan	2.80e-14	nan
59157.33	19.21	0.09	5.59e-17	4.67e-18
59157.33	12.47	nan	2.78e-14	nan
59157.33	12.47	nan	2.80e-14	nan
59158.21	19.21	0.07	5.62e-17	3.58e-18
59164.28	19.32	0.08	5.09e-17	3.93e-18
59167.23	19.36	0.05	4.90e-17	2.33e-18
59169.21	19.26	0.06	5.36e-17	2.77e-18
59172.15	19.27	0.07	5.30e-17	3.46e-18
59174.28	19.44	0.11	4.52e-17	4.51e-18
59181.12	18.96	0.16	7.08e-17	1.03e-17
59183.11	19.34	0.15	5.00e-17	6.96e-18
59185.21	19.23	0.11	5.49e-17	5.51e-18
59187.23	19.23	0.08	5.50e-17	4.29e-18
59193.22	19.30	0.08	5.18e-17	3.87e-18
59195.20	19.30	0.04	5.16e-17	1.98e-18
59197.23	19.59	nan	3.94e-17	nan
59199.14	19.47	0.14	4.43e-17	5.65e-18
59202.27	19.43	0.11	4.57e-17	4.83e-18
59204.15	19.42	0.13	4.62e-17	5.64e-18
59210.15	19.59	nan	3.96e-17	nan
59210.15	18.54	nan	1.04e-16	nan
59211.15	19.25	0.12	5.38e-17	5.77e-18
59215.19	19.32	0.18	5.05e-17	8.19e-18
59216.22	19.79	nan	3.29e-17	nan
59216.22	19.84	nan	3.14e-17	nan
59217.13	18.72	nan	8.81e-17	nan
59219.18	19.34	0.05	4.97e-17	2.49e-18
59220.13	19.25	0.05	5.40e-17	2.56e-18
59224.12	19.14	0.05	6.00e-17	2.98e-18
59226.11	19.21	0.08	5.60e-17	4.11e-18
59228.11	19.05	0.13	6.49e-17	7.61e-18
59230.11	19.33	0.08	5.01e-17	3.61e-18
59232.13	19.28	0.05	5.26e-17	2.55e-18
59248.12	19.16	0.06	5.85e-17	3.11e-18
59250.15	19.25	0.15	5.38e-17	7.25e-18
59252.15	19.40	0.09	4.69e-17	3.68e-18
59254.15	19.35	0.08	4.91e-17	3.45e-18
59256.15	19.32	0.09	5.05e-17	4.03e-18
59262.13	19.87	nan	3.05e-17	nan
59263.12	19.83	nan	3.18e-17	nan
59263.12	19.05	0.20	6.48e-17	1.18e-17
59263.12	19.11	0.15	6.17e-17	8.49e-18
59263.12	19.04	0.16	6.54e-17	9.75e-18
59263.13	19.80	nan	3.27e-17	nan
59264.12	19.38	0.11	4.82e-17	5.08e-18
59264.12	19.21	0.11	5.60e-17	5.56e-18
59264.12	19.41	0.18	4.67e-17	7.60e-18
59264.13	19.49	0.18	4.34e-17	7.21e-18
59265.12	19.28	0.11	5.24e-17	5.11e-18
59265.12	19.47	0.13	4.41e-17	5.26e-18
59265.13	19.39	0.12	4.73e-17	5.06e-18
59267.12	19.32	0.18	5.05e-17	8.18e-18
59267.12	19.11	0.12	6.14e-17	6.90e-18
59267.13	19.19	0.13	5.69e-17	6.69e-18
59267.13	19.25	0.15	5.38e-17	7.53e-18
59272.11	19.50	nan	4.28e-17	nan
59272.11	19.71	nan	3.53e-17	nan
59272.11	19.75	nan	3.42e-17	nan
59272.12	19.64	nan	3.78e-17	nan
59272.12	19.60	nan	3.91e-17	nan
59273.11	19.38	nan	4.81e-17	nan
59273.11	18.84	0.20	7.87e-17	1.47e-17
59273.11	19.69	nan	3.59e-17	nan
59273.12	19.80	nan	3.25e-17	nan
59273.12	18.87	0.21	7.69e-17	1.52e-17
59274.11	18.93	nan	7.25e-17	nan
59274.12	19.44	nan	4.52e-17	nan
59408.46	17.99	nan	1.73e-16	nan
59410.43	19.67	0.09	3.66e-17	3.14e-18
59412.42	19.49	0.07	4.33e-17	2.98e-18
59427.44	19.38	0.08	4.80e-17	3.42e-18
59434.46	19.60	0.04	3.91e-17	1.27e-18
59436.46	19.69	0.05	3.60e-17	1.50e-18
59439.47	19.47	0.06	4.41e-17	2.30e-18
59442.43	19.48	0.06	4.37e-17	2.52e-18
59446.40	19.48	0.14	4.35e-17	5.77e-18
59449.37	19.63	nan	3.80e-17	nan
59449.37	19.62	nan	3.86e-17	nan
59450.38	19.24	nan	5.47e-17	nan
59454.44	19.43	0.08	4.57e-17	3.52e-18
59458.36	19.47	0.05	4.43e-17	2.01e-18
59459.39	19.58	0.03	4.00e-17	1.12e-18
59460.36	19.44	0.04	4.53e-17	1.75e-18
59460.36	19.45	0.04	4.51e-17	1.58e-18
59462.42	19.58	0.04	4.01e-17	1.49e-18
59463.40	19.48	0.05	4.37e-17	2.02e-18
59464.41	19.51	0.05	4.26e-17	1.86e-18
59464.42	19.57	0.04	4.04e-17	1.56e-18
59466.38	19.67	0.06	3.67e-17	1.92e-18
59468.38	19.55	0.04	4.11e-17	1.37e-18
59470.40	19.55	0.04	4.10e-17	1.56e-18
59476.42	19.33	0.11	5.04e-17	5.01e-18
59476.42	19.61	0.14	3.86e-17	5.11e-18
59477.28	19.38	0.15	4.78e-17	6.77e-18
59484.35	19.45	0.07	4.51e-17	2.75e-18
59485.38	18.69	nan	9.01e-17	nan
59485.38	18.70	nan	9.00e-17	nan
59486.29	19.26	0.05	5.35e-17	2.55e-18
59487.35	19.29	0.06	5.20e-17	2.83e-18
59488.33	19.47	0.06	4.42e-17	2.26e-18
59488.33	19.55	0.06	4.11e-17	2.13e-18
59489.41	19.40	0.06	4.69e-17	2.48e-18
59490.31	19.53	0.05	4.19e-17	1.91e-18
59491.25	19.43	0.06	4.59e-17	2.61e-18
59497.43	19.55	0.09	4.08e-17	3.49e-18
59497.43	19.51	0.09	4.25e-17	3.48e-18
59503.30	19.39	0.12	4.76e-17	5.16e-18
59503.30	19.63	0.13	3.81e-17	4.64e-18
59504.31	19.52	0.14	4.21e-17	5.31e-18
59505.30	19.56	0.17	4.07e-17	6.23e-18
59509.26	19.56	0.13	4.08e-17	4.90e-18
59511.26	19.46	0.09	4.44e-17	3.60e-18
59511.26	19.55	0.12	4.10e-17	4.60e-18
59512.28	19.52	0.07	4.21e-17	2.62e-18
59517.27	19.83	0.04	3.17e-17	1.31e-18
59517.28	19.64	0.04	3.78e-17	1.33e-18
59518.31	19.86	0.04	3.08e-17	1.15e-18
59520.27	19.77	0.06	3.34e-17	1.70e-18
59522.30	19.72	0.05	3.52e-17	1.54e-18
59523.21	19.74	0.04	3.43e-17	1.42e-18
59524.24	19.74	0.05	3.44e-17	1.47e-18
59524.25	19.73	0.05	3.46e-17	1.47e-18
59526.25	19.77	0.04	3.34e-17	1.33e-18
59527.26	19.59	0.07	3.96e-17	2.73e-18
59529.34	19.67	0.10	3.68e-17	3.31e-18
59529.34	19.59	0.08	3.95e-17	2.84e-18
59530.24	19.44	0.10	4.52e-17	4.01e-18
59531.24	19.78	0.11	3.31e-17	3.48e-18
59531.24	19.64	0.12	3.76e-17	4.13e-18
59532.13	19.90	0.17	2.97e-17	4.58e-18
59537.32	19.70	nan	3.57e-17	nan
59538.26	19.67	0.13	3.66e-17	4.48e-18
59538.26	19.63	0.13	3.81e-17	4.46e-18
59540.22	19.62	0.14	3.83e-17	4.96e-18
59542.18	19.58	0.07	3.98e-17	2.39e-18
59542.18	19.63	0.07	3.80e-17	2.55e-18
59550.15	19.58	0.06	3.99e-17	2.34e-18
59627.12	20.09	nan	2.50e-17	nan
59627.13	20.02	nan	2.67e-17	nan
59627.13	20.01	nan	2.68e-17	nan
59627.13	20.02	nan	2.65e-17	nan
59628.12	19.86	0.20	3.08e-17	5.80e-18
59628.12	19.78	0.19	3.31e-17	5.93e-18
59628.12	20.42	nan	1.84e-17	nan
59628.12	20.31	nan	2.03e-17	nan
59628.13	20.24	nan	2.17e-17	nan
59629.12	20.27	nan	2.11e-17	nan
59629.12	20.56	nan	1.62e-17	nan
59629.12	12.44	nan	2.85e-14	nan
59629.13	20.35	nan	1.96e-17	nan
59629.13	19.76	0.18	3.37e-17	5.74e-18
59630.12	20.28	nan	2.09e-17	nan
59630.12	20.49	nan	1.73e-17	nan
59630.12	20.60	nan	1.56e-17	nan
59630.13	20.38	nan	1.91e-17	nan
59630.13	20.21	nan	2.23e-17	nan
59631.12	18.91	nan	7.40e-17	nan
59631.12	18.49	nan	1.09e-16	nan
59631.13	17.36	nan	3.09e-16	nan
59631.13	19.59	nan	3.95e-17	nan
59631.13	19.28	nan	5.26e-17	nan
59638.11	19.04	nan	6.57e-17	nan
59638.11	18.66	nan	9.33e-17	nan
59638.11	18.76	nan	8.49e-17	nan
59638.12	18.89	nan	7.55e-17	nan
59638.12	17.49	nan	2.73e-16	nan
59639.11	19.66	nan	3.70e-17	nan
59639.11	19.83	nan	3.16e-17	nan
59639.11	19.35	0.21	4.91e-17	9.43e-18
59639.12	19.95	nan	2.83e-17	nan
59639.12	19.97	nan	2.78e-17	nan
59640.11	19.75	nan	3.40e-17	nan
59640.11	19.87	nan	3.05e-17	nan
59640.12	20.05	nan	2.58e-17	nan
59640.12	19.59	0.20	3.94e-17	7.33e-18
59640.12	20.15	nan	2.36e-17	nan
59773.43	20.30	nan	2.06e-17	nan
59773.46	19.77	0.20	3.35e-17	6.28e-18
59776.45	20.47	nan	1.75e-17	nan
59793.38	18.72	nan	8.79e-17	nan
59803.40	19.86	0.21	3.09e-17	5.91e-18
59809.47	20.04	0.15	2.61e-17	3.72e-18
59812.41	19.94	0.08	2.87e-17	2.12e-18
59814.46	20.13	0.08	2.40e-17	1.81e-18
59816.46	19.97	0.06	2.78e-17	1.49e-18
59828.45	19.86	0.06	3.07e-17	1.83e-18
59859.32	20.69	nan	1.44e-17	nan
59864.33	20.37	nan	1.93e-17	nan
59866.34	19.95	0.15	2.84e-17	4.00e-18
59872.36	19.85	0.10	3.11e-17	2.87e-18
59877.34	19.73	0.07	3.47e-17	2.10e-18
59883.31	19.71	0.08	3.54e-17	2.76e-18
59894.27	19.51	0.14	4.25e-17	5.37e-18
59896.26	20.13	0.15	2.41e-17	3.43e-18
59901.21	20.17	0.16	2.32e-17	3.43e-18
59903.20	19.76	0.11	3.39e-17	3.31e-18
59905.26	18.60	nan	9.84e-17	nan
