mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
59359.46,8.24e-17,1.2e-17,8.201333333333333e-17,6.2421111111111125e-18
59362.42,9.52e-17,1.25e-17,8.232166666666667e-17,6.274333333333335e-18
59364.4,9.16e-17,1.59e-17,8.201833333333334e-17,6.5451666666666685e-18
59366.45,8.77e-17,8.83e-18,8.163500000000001e-17,6.408500000000002e-18
59369.4,9.13e-17,3.99e-18,8.1365e-17,6.43027777777778e-18
59371.41,8.63e-17,3.57e-18,8.193166666666667e-17,5.7907777777777805e-18
59374.4,8.68e-17,4.22e-18,8.167166666666665e-17,5.6226111111111144e-18
59376.42,7.99e-17,3.38e-18,8.192833333333333e-17,5.263611111111114e-18
59386.44,8.17e-17,3.57e-18,8.183166666666668e-17,5.2488333333333344e-18
59390.44,8.23e-17,1.5e-17,8.153166666666667e-17,5.059500000000002e-18
59391.44,7.325000000000001e-17,1.205e-17,8.146166666666667e-17,5.101833333333335e-18
59394.39,7.81e-17,1.36e-17,8.097e-17,5.335833333333335e-18
59396.45,8.54e-17,6.26e-18,8.098166666666667e-17,5.2475000000000015e-18
59396.46,6.21e-17,6.3e-18,8.144166666666667e-17,4.941944444444445e-18
59397.44,8.58e-17,3.55e-18,8.149833333333333e-17,5.023500000000002e-18
59400.4,8.7e-17,3.41e-18,8.164499999999999e-17,4.880666666666667e-18
59402.34,7.31e-17,4.19e-18,8.133833333333333e-17,5.156944444444445e-18
59404.38,7.8e-17,5.23e-18,8.098666666666666e-17,4.820777777777778e-18
59406.39,7.73e-17,4.03e-18,8.060666666666666e-17,4.566722222222223e-18
59408.38,8.06e-17,4.29e-18,8.059333333333333e-17,4.531722222222223e-18
59409.42,8.17e-17,4.5600000000000004e-18,8.052e-17,4.427055555555557e-18
59410.36,7.6e-17,3.76e-18,8.031166666666667e-17,4.356388888888891e-18
59412.35,7.97e-17,5.08e-18,8.026833333333332e-17,4.2952777777777795e-18
59415.44,8.21e-17,3.11e-18,8.034499999999999e-17,4.238277777777779e-18
59422.28,8.72e-17,1.3400000000000001e-17,8.038166666666667e-17,4.2419444444444465e-18
59423.38,7.115e-17,1.17e-17,8.040833333333333e-17,4.23738888888889e-18
59424.31,7.755e-17,6.615e-18,8.111666666666666e-17,4.363611111111113e-18
59425.39,8.460000000000001e-17,6.7399999999999996e-18,8.175e-17,4.745166666666667e-18
59426.35,8.449999999999999e-17,4.4399999999999995e-18,8.165333333333333e-17,4.606833333333335e-18
59426.39,7.9e-17,5.035e-18,8.195666666666667e-17,4.3478333333333336e-18
59427.36,7.32e-17,3.57e-18,8.1875e-17,4.2271666666666674e-18
59428.32,8.465e-17,3.920000000000001e-18,8.185666666666666e-17,4.1747222222222224e-18
59428.46,8.02e-17,5.23e-18,8.216e-17,3.921055555555556e-18
59429.31,8.73e-17,3.94e-18,8.228499999999999e-17,3.865611111111111e-18
59429.46,8.910000000000001e-17,4.38e-18,8.2305e-17,3.940833333333334e-18
59430.32,8.005e-17,2.96e-18,8.229833333333334e-17,4.033722222222223e-18
59435.38,8.55e-17,3.64e-18,8.2205e-17,4.1540555555555565e-18
59438.38,8.22e-17,4.15e-18,8.251833333333333e-17,4.079222222222223e-18
59440.29,8.28e-17,3.64e-18,8.255833333333333e-17,4.131611111111112e-18
59442.3,8.31e-17,5.61e-18,8.246833333333334e-17,4.19188888888889e-18
59444.32,9.45e-17,1.16e-17,8.250166666666667e-17,4.1401111111111125e-18
59446.43,9.71e-17,1.86e-17,8.278333333333334e-17,3.946555555555556e-18
59451.23,8.25e-17,1.36e-17,8.276833333333334e-17,4.017944444444446e-18
59452.31,7.12e-17,8.13e-18,8.277166666666667e-17,4.006e-18
59452.33,8.334999999999999e-17,6.705e-18,8.266833333333333e-17,3.93338888888889e-18
59453.21,8.645e-17,3.76e-18,8.266833333333333e-17,3.970222222222223e-18
59454.25,8.22e-17,5.22e-18,8.282833333333333e-17,3.8696666666666676e-18
59455.23,8.175e-17,2.6350000000000002e-18,8.307333333333334e-17,4.053555555555556e-18
59458.27,7.79e-17,3.04e-18,8.346333333333333e-17,4.249444444444446e-18
59459.27,8.04e-17,3.08e-18,8.319333333333334e-17,4.247555555555557e-18
59459.28,7.89e-17,3.3e-18,8.369e-17,4.668555555555557e-18
59460.29,8.54e-17,2.49e-18,8.333333333333333e-17,5.1138888888888885e-18
59461.23,8.09e-17,4.0150000000000006e-18,8.304e-17,5.292055555555557e-18
59463.23,7.94e-17,2.87e-18,8.296333333333335e-17,5.4735555555555555e-18
59463.24,8.82e-17,2.9e-18,8.2935e-17,5.599166666666666e-18
59464.25,7.96e-17,2.96e-18,8.305166666666666e-17,5.5818888888888894e-18
59465.3,7.71e-17,3.68e-18,8.280833333333333e-17,5.189611111111112e-18
59467.21,8.47e-17,4.49e-18,8.220833333333333e-17,4.9939444444444445e-18
59469.25,8.14e-17,2.85e-18,8.206833333333335e-17,5.310111111111111e-18
59471.26,7.9e-17,6.59e-18,8.306166666666666e-17,5.3504999999999986e-18
59473.36,7.8e-17,7.23e-18,8.365833333333333e-17,5.751444444444444e-18
59474.35,9.2e-17,1.43e-17,8.369e-17,5.6769444444444446e-18
59476.23,9.19e-17,1.77e-17,8.406333333333333e-17,5.789444444444443e-18
59476.24,7.92e-17,1.55e-17,8.415833333333333e-17,5.8993333333333326e-18
59479.17,1.04e-16,1.34e-17,8.4575e-17,5.7397777777777775e-18
59480.3,6.935000000000001e-17,1.1649999999999999e-17,8.495833333333333e-17,5.6905555555555544e-18
59484.21,7.67e-17,1.7e-18,8.534e-17,5.5415555555555554e-18
59485.25,7.99e-17,6.77e-18,8.566333333333333e-17,5.598722222222221e-18
59486.22,8.195e-17,4.545e-18,8.596e-17,5.592e-18
59487.21,8.66e-17,4.92e-18,8.671333333333333e-17,5.7985e-18
59488.21,8.719999999999999e-17,3.9600000000000005e-18,8.696999999999999e-17,5.732333333333333e-18
59489.23,7.91e-17,4.72e-18,8.754666666666666e-17,5.756611111111111e-18
59503.23,7.83e-17,1.525e-17,8.805333333333332e-17,5.589444444444444e-18
59504.21,1.01e-16,1.33e-17,8.821666666666667e-17,5.6372777777777775e-18
59505.19,1.0124999999999999e-16,1.275e-17,8.854e-17,5.715555555555555e-18
59510.21,8.74e-17,9.575e-18,8.894666666666667e-17,5.657944444444443e-18
59512.19,9.34e-17,5.37e-18,8.939666666666667e-17,5.531944444444444e-18
59522.23,8.46e-17,5.28e-18,8.922000000000001e-17,5.490333333333332e-18
59524.11,9.04e-17,3.02e-18,8.962333333333334e-17,5.57661111111111e-18
59527.15,9.19e-17,4.59e-18,9.058333333333333e-17,5.879055555555555e-18
59532.18,9.035e-17,1.115e-17,9.002999999999999e-17,5.44761111111111e-18
59540.12,9.51e-17,1.29e-17,9.131833333333334e-17,5.402722222222222e-18
59698.45,8.98e-17,8e-18,9.173833333333335e-17,5.260722222222221e-18
59711.43,1.02e-16,1.57e-17,9.224166666666666e-17,5.116166666666666e-18
59722.42,9.59e-17,7.57e-18,9.262e-17,4.996388888888889e-18
59722.46,9.69e-17,6.05e-18,9.272e-17,5.137611111111111e-18
59725.46,9.23e-17,3.05e-18,9.299333333333333e-17,5.179277777777777e-18
59729.42,8.96e-17,4.37e-18,9.352666666666666e-17,4.9280555555555556e-18
59732.43,9.11e-17,3.65e-18,9.411666666666666e-17,4.6536111111111106e-18
59735.45,9.12e-17,3.19e-18,9.353333333333333e-17,4.606166666666667e-18
59737.42,9.15e-17,3.28e-18,9.337833333333334e-17,4.235944444444446e-18
59739.4,8.67e-17,3.55e-18,9.376166666666667e-17,4.307500000000001e-18
59743.42,1.04e-16,1.1e-17,9.3575e-17,4.426277777777779e-18
59749.42,1.08e-16,1.01e-17,9.396833333333334e-17,4.297166666666666e-18
59753.42,8.74e-17,5.21e-18,9.388166666666667e-17,4.5286111111111116e-18
59756.44,1.08e-16,4.88e-18,9.373833333333333e-17,4.7332777777777775e-18
59762.37,8.93e-17,2.87e-18,9.368e-17,4.940277777777778e-18
59764.4,9.5e-17,2.3e-18,9.357333333333333e-17,4.9064444444444455e-18
59766.41,9.33e-17,2.04e-18,9.371666666666667e-17,4.872499999999999e-18
59769.36,8.96e-17,5.86e-18,9.395e-17,4.983222222222222e-18
59769.42,9.54e-17,3.01e-18,9.392e-17,4.8999999999999986e-18
59771.38,9.51e-17,7.93e-18,9.419000000000001e-17,5.067222222222221e-18
59781.36,9.6e-17,6.48e-18,9.448e-17,5.217555555555554e-18
59783.35,8.35e-17,3.49e-18,9.486e-17,5.251333333333332e-18
59785.34,9.66e-17,3.28e-18,9.499666666666665e-17,5.182222222222222e-18
59789.38,9.89e-17,5.91e-18,9.520666666666666e-17,5.140555555555555e-18
59793.3,8.78e-17,3.87e-18,9.536666666666666e-17,5.0787222222222216e-18
59795.31,9.64e-17,2.66e-18,9.565333333333335e-17,4.865444444444444e-18
59798.33,8.78e-17,4.17e-18,9.552000000000001e-17,4.6022777777777764e-18
59810.24,8.76e-17,4.81e-18,9.505666666666666e-17,4.23922222222222e-18
59813.31,8.86e-17,4.18e-18,9.513e-17,4.29472222222222e-18
59815.26,9.19e-17,3.14e-18,9.466666666666667e-17,3.967999999999998e-18
59817.29,9.41e-17,3.51e-18,9.501999999999999e-17,3.860666666666664e-18
59824.26,1.09e-16,4.48e-18,9.592e-17,4.582666666666665e-18
59826.32,9.5e-17,4.14e-18,9.578333333333333e-17,4.8971111111111085e-18
59829.32,1.05e-16,1.88e-17,9.580333333333334e-17,5.033555555555553e-18
59838.15,1.01e-16,6.47e-18,9.579666666666666e-17,5.113444444444443e-18
59840.29,1.01e-16,3.24e-18,9.606e-17,5.193888888888887e-18
59842.27,9.52e-17,3.97e-18,9.614333333333333e-17,5.1913333333333314e-18
59844.25,9.75e-17,3.14e-18,9.641666666666666e-17,5.09522222222222e-18
59846.24,9.63e-17,3.95e-18,9.627666666666667e-17,5.3085555555555545e-18
59848.16,9.53e-17,3.31e-18,9.596333333333334e-17,5.55722222222222e-18
59850.17,1e-16,3.89e-18,9.747e-17,6.359111111111109e-18
59852.15,9.41e-17,4.59e-18,9.723999999999999e-17,6.732111111111109e-18
59854.22,8.96e-17,3.71e-18,9.774666666666667e-17,6.529888888888887e-18
59856.23,9.41e-17,9.8e-18,9.855999999999999e-17,6.640555555555554e-18
59859.19,9.99e-17,1.42e-17,9.873999999999999e-17,6.672999999999998e-18
59861.19,1.22e-16,1.6e-17,9.891333333333334e-17,6.736333333333331e-18
59864.14,8.92e-17,9.01e-18,9.904999999999999e-17,6.825777777777777e-18
59866.22,9.02e-17,8.23e-18,9.864333333333334e-17,6.521666666666665e-18
59869.13,9.52e-17,4.4e-18,9.907666666666666e-17,6.7266666666666655e-18
59873.2,1.03e-16,4.82e-18,9.967666666666667e-17,7.141666666666666e-18
59877.19,9.85e-17,5.75e-18,9.994333333333334e-17,7.217777777777777e-18
59879.25,9.17e-17,6.45e-18,1.0017666666666666e-16,7.270444444444445e-18
59881.13,9.24e-17,4.57e-18,1.0040333333333334e-16,7.259888888888888e-18
59883.18,8.95e-17,7.12e-18,1.0065333333333333e-16,7.34422222222222e-18
59894.17,8.95e-17,1.15e-17,1.0143666666666667e-16,8.012555555555555e-18
59898.11,1.03e-16,4.37e-18,1.0134666666666666e-16,8.024777777777777e-18
59902.17,1.12e-16,1.02e-17,1.0122333333333335e-16,8.27388888888889e-18
59904.13,9.4e-17,5.91e-18,1.0150333333333333e-16,8.09e-18
59909.15,9.71e-17,7.61e-18,1.0176666666666668e-16,7.999222222222223e-18
59914.18,9.82e-17,1.56e-17,1.0180333333333333e-16,7.990333333333333e-18
59924.16,9.68e-17,1.7e-17,1.0075666666666667e-16,7.53288888888889e-18
60065.44,1.08e-16,1.87e-17,1.0106666666666667e-16,7.25177777777778e-18
60077.42,1.23e-16,1.01e-17,1.0135333333333332e-16,7.001111111111112e-18
60079.47,1.09e-16,4.28e-18,1.0151333333333332e-16,6.896333333333335e-18
60082.43,1.08e-16,5.72e-18,1.0148e-16,6.9092222222222235e-18
60085.39,1.02e-16,6.67e-18,1.0137333333333335e-16,6.939777777777779e-18
60097.44,1.05e-16,9.82e-18,1.0138666666666668e-16,6.8240000000000016e-18
60099.44,1.18e-16,1.66e-17,1.0136e-16,6.734222222222223e-18
60101.44,9.71e-17,1.55e-17,1.0119666666666667e-16,6.764444444444447e-18
60111.41,9.73e-17,3.7e-18,1.0019666666666667e-16,5.940555555555558e-18
60111.42,9.04e-17,3.43e-18,1.0101333333333334e-16,6.14077777777778e-18
60114.43,9.8e-17,2.85e-18,1.0063e-16,6.232222222222225e-18
60117.43,1.02e-16,3.98e-18,1.0026333333333333e-16,6.0461111111111145e-18
60119.42,1.01e-16,3.87e-18,1.0010666666666666e-16,6.024000000000002e-18
60121.43,9.06e-17,4.66e-18,9.996333333333334e-17,5.9694444444444475e-18
60123.38,9.85e-17,2.88e-18,9.991666666666668e-17,5.89566666666667e-18
60125.4,9.88e-17,6.98e-18,9.972333333333333e-17,5.920111111111113e-18
60133.35,1e-16,7.1e-18,9.926666666666667e-17,5.727111111111113e-18
60137.39,1.02e-16,4.89e-18,9.829e-17,5.056222222222224e-18
60140.34,9.53e-17,3.91e-18,9.766e-17,4.9784444444444456e-18
60144.4,9.21e-17,3.25e-18,9.710333333333333e-17,4.889111111111114e-18
60148.32,9.16e-17,3.43e-18,9.691e-17,4.90277777777778e-18
60150.41,8.46e-17,3.98e-18,9.666000000000001e-17,4.859000000000003e-18
60152.34,1.03e-16,5.34e-18,9.609333333333334e-17,4.4861111111111136e-18
60160.32,9.15e-17,1.22e-17,9.589666666666667e-17,4.3756666666666686e-18
