mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
59186.09,8.4e-17,5.24e-18,7.936055555555555e-17,3.2624074074074076e-18
59188.09,7.39e-17,3.54e-18,7.924222222222222e-17,3.26137037037037e-18
59190.11,7.31e-17,4.05e-18,7.875222222222222e-17,3.623722222222222e-18
59194.11,7.9e-17,4.25e-18,7.864888888888888e-17,3.50125925925926e-18
59195.09,8.37e-17,4.06e-18,7.849222222222222e-17,3.681444444444445e-18
59198.12,8.49e-17,5.95e-18,7.844555555555556e-17,3.707740740740741e-18
59200.1,8.01e-17,8.31e-18,7.836888888888889e-17,3.625666666666668e-18
59203.11,7.42e-17,6.82e-18,7.798555555555556e-17,3.869185185185186e-18
59216.09,8.23e-17,1.0585e-17,7.790888888888889e-17,3.8088888888888904e-18
59218.08,7.566666666666667e-17,1.0976666666666666e-17,7.780888888888889e-17,3.764851851851853e-18
59218.09,7.31e-17,8.115e-18,7.871555555555555e-17,4.454222222222223e-18
59339.48,8.37e-17,3.34e-18,7.886555555555555e-17,4.296148148148148e-18
59342.45,7.92e-17,2.05e-18,7.903555555555555e-17,4.355185185185186e-18
59345.47,8.01e-17,2.17e-18,7.932888888888889e-17,4.318555555555557e-18
59348.42,8.3e-17,2.09e-18,7.919888888888889e-17,4.18312962962963e-18
59352.43,7.71e-17,2.93e-18,7.923388888888888e-17,4.1515000000000006e-18
59356.38,6.61e-17,7.66e-18,7.90938888888889e-17,4.022796296296296e-18
59362.46,7.96e-17,5.21e-18,7.923722222222221e-17,3.874611111111112e-18
59364.44,7.28e-17,4.95e-18,7.925722222222222e-17,3.881925925925927e-18
59366.41,7.79e-17,4.57e-18,7.931555555555555e-17,3.909888888888889e-18
59369.46,7.96e-17,1.95e-18,7.916555555555555e-17,3.753185185185185e-18
59371.46,6.97e-17,1.11e-18,7.89188888888889e-17,3.616592592592594e-18
59378.42,8e-17,1.64e-18,7.885222222222223e-17,3.615222222222223e-18
59381.4,7.83e-17,6.59e-18,7.899555555555556e-17,3.542475633528266e-18
59386.38,7.84e-17,3.86e-18,7.893166666666666e-17,3.454574567732463e-18
59390.38,8.24e-17,6.09e-18,7.910833333333333e-17,3.2901237943343206e-18
59392.42,8.26e-17,6.81e-18,7.905500000000001e-17,3.2318391179970125e-18
59394.45,8.14e-17,5.65e-18,7.903333333333334e-17,3.236906863117389e-18
59401.45,7.815e-17,2.2800000000000002e-18,7.903166666666666e-17,3.258792821700716e-18
59402.41,7.98e-17,1.92e-18,7.902166666666667e-17,3.2574565580618203e-18
59404.44,7.82e-17,2.62e-18,7.909666666666668e-17,3.200638812941444e-18
59410.41,7.37e-17,2.74e-18,7.957166666666667e-17,2.818932178932178e-18
59410.42,8.075e-17,2.19e-18,7.956e-17,2.8190403597377266e-18
59412.41,7.92e-17,2.0433333333333332e-18,7.970666666666667e-17,2.6693766233766216e-18
59415.38,7.75e-17,3.1e-18,7.985666666666667e-17,2.7386699893673567e-18
59422.38,7.81e-17,4.805e-18,7.979e-17,2.778265512265511e-18
59423.45,7.849999999999999e-17,1.12e-17,8.010315789473685e-17,2.4723327700564528e-18
59424.37,7.69e-17,2.9675e-18,7.998633249791144e-17,2.520531467557781e-18
59426.43,7.915e-17,2.645e-18,7.99599688615478e-17,2.548342478671424e-18
59427.34,7.84e-17,2.45e-18,7.908203235361129e-17,1.822763398394975e-18
59427.44,8.209999999999999e-17,2.625e-18,7.90140958456748e-17,1.8986657996000087e-18
59428.36,7.855e-17,2.06e-18,7.886647679805575e-17,1.8275840738209143e-18
59428.41,8.004999999999999e-17,1.73e-18,7.862231013138907e-17,1.8314388559783293e-18
59429.36,8.27e-17,1.81e-18,7.893897679805575e-17,2.1506396293764713e-18
59429.39,7.935e-17,1.905e-18,7.892064346472241e-17,2.1635499670894406e-18
59430.34,8.034999999999999e-17,1.575e-18,7.880731013138908e-17,2.21546030480241e-18
59435.29,7.925e-17,1.5350000000000001e-18,7.888397679805575e-17,2.2445499670894408e-18
59440.3,7.72e-17,2.45e-18,7.916731013138908e-17,2.1658618515986936e-18
59440.31,8.24e-17,1.72e-18,7.890564346472241e-17,2.3199944115338855e-18
59442.35,7.76e-17,2.19e-18,7.922231013138907e-17,2.6346396293764716e-18
59443.36,7.909473684210526e-17,2.6636842105263158e-18,7.91356434647224e-17,2.6857721893116634e-18
59443.37,7.64952380952381e-17,2.9123809523809527e-18,7.908897679805573e-17,2.7052380825801886e-18
59443.38,7.75090909090909e-17,2.9745454545454544e-18,7.903897679805575e-17,2.7173823384218127e-18
59443.39,7.666190476190476e-17,3.049047619047619e-18,7.907897679805573e-17,2.6507593984962415e-18
59443.4,7.636190476190476e-17,3.2776190476190475e-18,7.917064346472241e-17,2.7090712830054945e-18
59443.41,7.797142857142857e-17,3.509523809523809e-18,7.913064346472242e-17,2.7562350193665994e-18
59443.42,7.527499999999999e-17,3.6900000000000004e-18,7.893564346472242e-17,2.7603120237462357e-18
59446.35,7.760000000000001e-17,8.606666666666667e-18,7.886897679805575e-17,2.7839786904129023e-18
59447.24,7.64e-17,1.35e-17,7.87356434647224e-17,2.6740556947925382e-18
59449.32,8.05e-17,6.17e-18,7.87306434647224e-17,2.6609660325055074e-18
59450.31,8.22e-17,1.62e-17,7.868897679805574e-17,2.6174319257740323e-18
59451.27,7.29e-17,5.52e-18,7.871397679805575e-17,2.6298422634870022e-18
59452.27,8.87e-17,3.03e-18,7.875397679805575e-17,2.588765259107366e-18
59453.27,7.49e-17,2.43e-18,7.879064346472241e-17,2.610897819042558e-18
59453.28,7.67e-17,2.2e-18,7.897397679805576e-17,2.691431925774033e-18
59454.31,7.7e-17,2.39e-18,7.896748556998557e-17,2.7067905939090167e-18
59455.28,7.81e-17,2.345e-18,7.91876443001443e-17,2.731165970481762e-18
59456.31,8.19e-17,2.25e-18,7.934067460317462e-17,2.740558663071823e-18
59458.35,7.72e-17,1.94e-18,7.929694444444445e-17,2.826934039644568e-18
59459.23,7.625000000000001e-17,1.705e-18,7.945821428571428e-17,2.7583649717728686e-18
59461.27,7.92e-17,2.25e-18,7.948416666666666e-17,2.7787800308852957e-18
59461.28,7.74e-17,2.08e-18,7.957e-17,2.7472030265056594e-18
59462.36,7.87e-17,2.34e-18,7.916333333333334e-17,2.416668919774184e-18
59463.28,7.92e-17,1.86e-18,7.916333333333334e-17,2.488203026505659e-18
59463.29,7.91e-17,1.96e-18,7.933666666666666e-17,2.42929268879269e-18
59464.32,8e-17,2.23e-18,7.926166666666666e-17,2.4701474709501035e-18
59465.19,7.84e-17,2.25e-18,7.9135e-17,2.4521689197741837e-18
59467.23,8.35e-17,1.87e-18,7.934166666666666e-17,2.3350919153945474e-18
59469.19,8.31e-17,2.19e-18,7.906166666666667e-17,2.046502253107516e-18
59471.23,7.89e-17,3.94e-18,7.940166666666667e-17,2.0396474709501022e-18
59473.25,8.31e-17,3.6e-18,7.9775e-17,2.1654593554593543e-18
59474.24,8.21e-17,5.45e-18,8.028833333333333e-17,2.445487614237613e-18
59478.23,7.535000000000001e-17,7e-18,8.035833333333334e-17,2.4781772486772474e-18
59479.25,8.12e-17,5.43e-18,8.044833333333333e-17,2.477588624338624e-18
59480.21,7.875e-17,4.07e-18,8.052166666666666e-17,2.5024682539682528e-18
59484.23,7.785e-17,1.51e-18,8.056333333333333e-17,2.5586388888888878e-18
59485.21,7.87e-17,2.57e-18,8.072666666666667e-17,2.6023333333333327e-18
59486.26,7.76e-17,2.0799999999999997e-18,8.1015e-17,2.640999999999999e-18
59487.24,8.16e-17,2.56e-18,8.103166666666667e-17,2.7584444444444435e-18
59488.19,7.824999999999999e-17,2.11e-18,8.1245e-17,2.816555555555555e-18
59489.26,7.84e-17,2.62e-18,8.137166666666667e-17,2.854444444444444e-18
59490.15,7.91e-17,2.02e-18,8.140166666666666e-17,2.952777777777777e-18
59491.19,8.03e-17,2.26e-18,8.158833333333332e-17,2.9541111111111105e-18
59503.17,8.509999999999999e-17,6.025e-18,8.1415e-17,3.0335555555555546e-18
59504.28,8.79e-17,7.52e-18,8.185166666666666e-17,3.2726666666666664e-18
59505.24,9.24e-17,6.2e-18,8.203166666666666e-17,3.2788888888888883e-18
59512.17,8.02e-17,2.165e-18,8.226833333333333e-17,3.3357777777777774e-18
59520.19,8.46e-17,3.22e-18,8.205833333333332e-17,3.584555555555555e-18
59524.09,7.94e-17,1.62e-18,8.224333333333332e-17,3.563333333333332e-18
59526.11,7.75e-17,1.88e-18,8.239333333333333e-17,3.5536666666666656e-18
59527.12,8.41e-17,2.43e-18,8.2505e-17,3.605222222222221e-18
59531.13,8.605e-17,5.835e-18,8.272e-17,3.559166666666666e-18
59532.11,7.92e-17,4.09e-18,8.318666666666666e-17,3.726666666666665e-18
59540.15,8.56e-17,7.79e-18,8.382e-17,3.976944444444444e-18
59543.12,8.29e-17,5.14e-18,8.427333333333334e-17,4.270888888888888e-18
59707.42,8.09e-17,5.28e-18,8.458833333333334e-17,4.226166666666663e-18
59707.46,8.4e-17,4.73e-18,8.477500000000001e-17,4.1985555555555534e-18
59709.43,7.83e-17,4.14e-18,8.484166666666666e-17,4.303944444444443e-18
59709.46,9.62e-17,5.54e-18,8.498833333333333e-17,4.328555555555554e-18
59711.46,8.43e-17,3.81e-18,8.498833333333333e-17,4.2650555555555546e-18
59713.4,9.02e-17,7.73e-18,8.516833333333334e-17,4.2936666666666655e-18
59718.42,7.58e-17,6.31e-18,8.5075e-17,4.049611111111109e-18
59718.46,8.09e-17,5.58e-18,8.527166666666667e-17,3.992555555555555e-18
59732.45,8.57e-17,1.84e-18,8.523833333333334e-17,4.0153888888888885e-18
59735.4,8.21e-17,1.77e-18,8.541833333333334e-17,3.993833333333333e-18
59737.44,8.43e-17,1.39e-18,8.563166666666667e-17,3.9299444444444446e-18
59739.44,9.27e-17,1.59e-18,8.564833333333333e-17,3.96011111111111e-18
59741.38,9.66e-17,4.31e-18,8.567666666666667e-17,3.8634444444444434e-18
59749.37,9.52e-17,5.37e-18,8.581333333333335e-17,3.8568888888888874e-18
59751.42,8.77e-17,2.53e-18,8.604666666666668e-17,3.999444444444443e-18
59753.46,8.4e-17,1.22e-18,8.614333333333334e-17,3.97211111111111e-18
59756.39,8.11e-17,1.52e-18,8.656333333333333e-17,4.090499999999999e-18
59764.37,8.47e-17,1.44e-18,8.672666666666667e-17,4.14522222222222e-18
59766.36,8.51e-17,1.45e-18,8.687999999999999e-17,4.05472222222222e-18
59773.36,9.33e-17,6.17e-18,8.639333333333333e-17,3.844555555555553e-18
59773.38,8.96e-17,6.92e-18,8.655333333333333e-17,3.906166666666665e-18
59776.38,8.61e-17,6.65e-18,8.645666666666668e-17,3.765333333333331e-18
59776.42,8.36e-17,5.6e-18,8.682666666666667e-17,3.47272222222222e-18
59779.44,8.48e-17,2.89e-18,8.699666666666666e-17,3.338888888888887e-18
59783.4,8.39e-17,3e-18,8.687666666666667e-17,3.478944444444443e-18
59785.39,8.46e-17,1.34e-18,8.71e-17,3.4363333333333315e-18
59787.34,8.69e-17,1.59e-18,8.732999999999999e-17,3.538055555555553e-18
59789.35,8.33e-17,1.88e-18,8.708999999999999e-17,3.3514444444444426e-18
59798.34,9.26e-17,2.12e-18,8.654333333333333e-17,3.2146666666666653e-18
59800.4,8.58e-17,3.26e-18,8.635333333333333e-17,2.978555555555555e-18
59806.34,9.35e-17,4.03e-18,8.626e-17,3.002444444444444e-18
59808.34,8.89e-17,3.11e-18,8.648333333333334e-17,3.0447777777777764e-18
59810.27,8.29e-17,2.9e-18,8.672666666666667e-17,2.8996666666666658e-18
59813.27,8.16e-17,2.25e-18,8.650666666666666e-17,3.140999999999999e-18
59815.3,8.91e-17,1.9e-18,8.656333333333333e-17,3.1154444444444436e-18
59817.25,8.73e-17,1.62e-18,8.649333333333334e-17,2.9875555555555546e-18
59819.25,8.69e-17,1.48e-18,8.640333333333333e-17,2.9278888888888876e-18
59821.26,8.6e-17,1.48e-18,8.635666666666667e-17,3.033555555555554e-18
59824.3,8.21e-17,1.86e-18,8.676333333333334e-17,3.1765555555555538e-18
59826.28,8.88e-17,2.87e-18,8.676e-17,3.232999999999999e-18
59829.17,9.12e-17,8.6e-18,8.681666666666666e-17,3.240444444444443e-18
59842.21,8.55e-17,1.81e-18,8.695333333333334e-17,3.1647777777777766e-18
59844.27,8.02e-17,2.14e-18,8.702000000000001e-17,3.151444444444444e-18
59846.16,8.95e-17,2e-18,8.719666666666665e-17,3.047666666666667e-18
59848.19,8.49e-17,1.63e-18,8.726999999999999e-17,3.020777777777777e-18
59850.21,9.07e-17,2.03e-18,8.728666666666667e-17,3.108222222222222e-18
59852.18,8.84e-17,1.4e-18,8.729e-17,2.9974444444444443e-18
59859.23,7.81e-17,6.51e-18,8.736666666666667e-17,2.9665555555555557e-18
59866.18,8.68e-17,2.83e-18,8.781333333333333e-17,3.059888888888889e-18
59869.17,9.12e-17,3.22e-18,8.813e-17,2.9372222222222226e-18
59873.16,8.69e-17,2.66e-18,8.815666666666666e-17,2.8571111111111113e-18
59877.15,8.47e-17,2.18e-18,8.822666666666667e-17,2.846777777777778e-18
59879.13,9.58e-17,2.38e-18,8.828333333333333e-17,2.8766666666666664e-18
59881.26,8.47e-17,3.57e-18,8.859e-17,2.993555555555555e-18
59896.11,8.56e-17,3.66e-18,8.88e-17,2.927888888888888e-18
59900.12,8.87e-17,4.24e-18,8.893000000000001e-17,2.9149999999999995e-18
59902.12,8.89e-17,4.62e-18,8.893000000000001e-17,2.771777777777777e-18
59904.12,8.86e-17,2.41e-18,8.927666666666667e-17,2.8881111111111106e-18
59906.13,9.48e-17,2.88e-18,8.955000000000001e-17,2.7448888888888875e-18
59909.15,8.63e-17,4.23e-18,8.947666666666668e-17,2.7831111111111092e-18
59911.1,9.36e-17,1.85e-17,8.968333333333332e-17,2.7249999999999982e-18
59914.15,9.12e-17,4.62e-18,8.971e-17,2.6466666666666653e-18
59924.13,9.63e-17,4.69e-18,8.967333333333332e-17,2.7098888888888873e-18
60077.44,9.11e-17,5.48e-18,8.987333333333333e-17,2.6084444444444436e-18
60079.43,8.99e-17,2.67e-18,9.003333333333333e-17,2.6264444444444434e-18
60082.46,8.94e-17,2.67e-18,8.989666666666665e-17,2.6143333333333324e-18
60085.46,8.86e-17,1.86e-18,8.999333333333332e-17,2.574333333333333e-18
60090.46,9.52e-17,2.91e-18,9.133666666666667e-17,3.636e-18
60099.41,8.84e-17,7.01e-18,9.109333333333333e-17,3.4239999999999993e-18
60101.42,9.27e-17,7.06e-18,9.104666666666666e-17,3.512666666666666e-18
60108.46,9.12e-17,1.95e-18,9.111333333333333e-17,3.481888888888889e-18
60111.37,9.59e-17,3.58e-18,9.095666666666667e-17,3.6668888888888884e-18
60114.38,8.84e-17,2.94e-18,9.092333333333332e-17,3.722444444444444e-18
60117.4,8.73e-17,2.17e-18,9.075e-17,3.898888888888888e-18
60119.44,9.11e-17,2.48e-18,9.047333333333334e-17,3.8189999999999995e-18
60121.31,9.15e-17,4.78e-18,9.043666666666666e-17,3.850555555555554e-18
60123.44,8.73e-17,1.71e-18,9.030666666666667e-17,3.733555555555555e-18
60125.42,8.41e-17,1.75e-18,9.032333333333334e-17,3.772666666666666e-18
60133.38,9.16e-17,2.79e-18,9.004666666666667e-17,3.587555555555555e-18
60135.42,8.71e-17,2.9e-18,8.980666666666666e-17,3.721444444444444e-18
60137.4,8.98e-17,3.06e-18,8.974333333333333e-17,3.7618888888888875e-18
60144.36,8.85e-17,1.43e-18,8.965666666666666e-17,3.819555555555556e-18
60146.32,8.33e-17,2.42e-18,8.985000000000001e-17,4.106666666666668e-18
60146.36,8.76e-17,1.52e-18,8.987666666666667e-17,4.0413333333333345e-18
60148.38,8.4e-17,1.59e-18,8.978e-17,4.032777777777779e-18
60150.37,8.79e-17,1.48e-18,8.959666666666665e-17,4.115222222222223e-18
60152.32,8.34e-17,1.97e-18,8.937e-17,3.979333333333334e-18
60156.39,8.65e-17,5.81e-18,8.935333333333332e-17,3.908222222222224e-18
60160.28,8.52e-17,4.66e-18,8.932333333333333e-17,3.862000000000002e-18
60162.35,8.97e-17,2.96e-18,8.929333333333333e-17,3.894444444444447e-18
